frequency	elided_form	expanded_form	presentation_form	turns
88	δ’	δέ	δέ	urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:1.2.token73,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:1.4.token2,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:2.1.token2,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:2.3.token13,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:2.5.token60,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:3.4.token20,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:3.7.token2,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:4.1.token2,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:5.2.token27,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:5.2.token42,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:6.2.token58,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:6.3.token12,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:6.4.token2,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:7.3.token2,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:7.3.token11,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:7.4.token11,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:7.6.token21,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:8.3.token20,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:8.7.token11,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:9.1.token19,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:9.5.token25,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:10.7.token53,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:11.1.token2,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:11.1.token18,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:11.3.token21,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:11.3.token39,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:11.5.token17,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:11.5.token31,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:12.1.token78,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:12.5.token18,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:13.1.token10,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:13.4.token2,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:13.4.token25,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:13.7.token12,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:13.7.token48,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:13.8.token21,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:13.9.token2,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:13.9.token14,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:13.11.token2,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:13.14.token22,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:15.1.token128,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:15.2.token22,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:15.3.token2,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:16.1.token27,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:16.2.token21,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:16.7.token29,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:16.7.token55,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:17.2.token3,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:17.4.token2,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:18.3.token10,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:19.3.token2,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:20.3.token2,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:22.1.token2,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:22.3.token2,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:22.4.token2,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:22.4.token13,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:23.2.token2,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:24.2.token2,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:24.3.token14,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:24.5.token2,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:24.8.token12,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:24.9.token33,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:25.2.token40,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:25.4.token2,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:26.2.token2,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:26.4.token44,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:27.1.token2,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:27.4.token30,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:28.1.token31,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:28.2.token2,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:28.5.token2,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:28.6.token2,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:29.2.token64,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:30.3.token15,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:30.3.token40,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:30.3.token72,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:32.6.token64,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:33.7.token19,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:33.8.token52,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:34.5.token88,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:35.2.token64,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:35.3.token2,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:35.4.token38,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:36.1.token23,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:36.4.token2,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:37.1.token27,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:37.3.token2,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:39.3.token56
23	ἀλλ’	ἀλλά	ἀλλά	urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:1.5.token12,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:2.2.token25,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:4.3.token11,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:5.3.token40,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:6.2.token71,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:7.4.token1,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:7.7.token31,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:7.8.token43,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:14.1.token39,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:15.1.token86,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:15.3.token10,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:16.5.token12,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:16.7.token38,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:16.8.token39,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:28.2.token26,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:28.8.token8,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:29.2.token44,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:33.4.token34,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:33.6.token14,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:34.1.token34,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:34.5.token109,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:36.8.token17,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:39.2.token87
16	δι’	διά	διά	urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:4.5.token19,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:6.1.token39,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:9.4.token12,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:9.5.token21,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:10.1.token49,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:10.5.token20,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:10.8.token24,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:15.1.token42,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:16.5.token42,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:17.2.token71,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:24.4.token35,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:31.2.token41,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:31.3.token85,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:32.2.token21,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:32.6.token51,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:38.4.token61
13	οὐδ’	οὐδέ	οὐδέ	urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:2.1.token43,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:2.2.token2,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:2.2.token15,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:4.6.token57,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:7.7.token24,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:15.1.token69,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:16.3.token6,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:19.3.token59,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:24.2.token40,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:28.2.token27,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:28.3.token4,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:37.1.token18,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:39.2.token125
10	ἐπ’		ἐπ’	urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:7.5.token20,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:10.1.token29,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:13.7.token23,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:13.14.token25,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:17.2.token73,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:17.3.token19,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:18.1.token47,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:19.3.token41,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:25.4.token24,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:35.4.token14
9	ὑπ’	ὑπό	ὑπό	urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:9.1.token30,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:12.2.token15,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:16.7.token22,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:24.11.token24,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:33.4.token35,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:34.1.token2,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:34.4.token19,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:37.1.token45,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:37.5.token9
7	παρ’	παρά	παρά	urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:1.1.token25,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:2.3.token24,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:2.3.token31,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:6.2.token51,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:25.1.token39,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:28.8.token25,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:31.2.token35
7	καθ’	κατά	κατά	urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:2.1.token18,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:7.6.token40,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:9.2.token31,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:11.4.token41,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:23.2.token13,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:23.2.token47,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:24.9.token11
6	κατ’	κατά	κατά	urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:3.1.token20,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:5.2.token17,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:7.4.token34,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:24.1.token20,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:30.2.token21,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:30.3.token28
5	ἀπ’	ἀπό	ἀπό	urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:1.4.token6,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:2.3.token14,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:20.4.token33,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:24.9.token8,urn:cts:greekLit:tlg0007.tlg012.ziegler.tok:34.5.token116
