form	token_urn	expanded_form	presentation_form
δι’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:355.1.text.token4	διά	διά
δι’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:363.1.text.token5	διά	διά
δι’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:370.1.text.token3	διά	διά
δι’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:479.1.text.token3	διά	διά
δι’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:1051.1.text.token1	διά	διά
δι’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:1098.1.text.token2	διά	διά
δι’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:1292.1.text.token1	διά	διά
δι’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:1292.1.text.token4	διά	διά
δι’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:1312.1.text.token4	διά	διά
δι’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:1412.1.text.token5	διά	διά
δι’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:1561.2.text.token1	διά	διά
δράσετ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:623.1.text.token6		δράσετ’
δυσφύλακτ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:924.1.text.token5		δυσφύλακτ’
δάι’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:1298.1.text.token3		δάι’
δέδοιχ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:384.1.text.token1		δέδοιχ’
δέσποιν’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:173.1.text.token6		δέσποιν’
δίκαι’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:1239.1.text.token5		δίκαι’
δύναι’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:407.1.text.token3		δύναι’
δώμαθ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:1707.1.text.token4		δώμαθ’
δώματ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:1342.1.text.token2		δώματ’
δῆθ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:722.1.text.token3	δῆτα	δῆτα
δῆθ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:1615.1.text.token5	δῆτα	δῆτα
δῆτ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:161.2.text.token2	δῆτα	δῆτα
δῆτ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:420.1.text.token4	δῆτα	δῆτα
δῆτ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:1661.1.text.token2	δῆτα	δῆτα
δῆτ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:1702.1.text.token3	δῆτα	δῆτα
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:12.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:13.1.text.token9	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:17.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:21.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:41.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:45.1.text.token6	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:66.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:69.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:74.1.text.token5	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:76.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:77.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:79.1.text.token3	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:81.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:83.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:86.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:95.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:95.1.text.token7	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:106.1.text.token8	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:108.1.text.token4	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:113.1.text.token6	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:126.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:131.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:133.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:134.1.text.token4	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:141.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:145.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:154.1.text.token9	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:156.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:165.1.text.token6	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:171.2.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:174.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:179.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:220.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:244.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:286.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:289.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:325.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:327.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:335.1.text.token3	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:337.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:344.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:347.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:359.1.text.token6	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:361.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:366.1.text.token5	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:383.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:384.1.text.token8	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:389.1.text.token4	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:396.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:400.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:403.1.text.token6	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:408.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:414.1.text.token8	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:415.1.text.token5	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:426.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:429.1.text.token7	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:431.1.text.token7	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:433.1.text.token4	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:456.1.text.token4	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:471.1.text.token7	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:481.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:501.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:502.1.text.token5	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:515.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:519.1.text.token4	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:522.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:525.1.text.token5	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:533.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:539.1.text.token3	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:547.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:553.1.text.token4	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:556.1.text.token4	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:558.1.text.token3	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:570.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:573.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:578.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:589.1.text.token6	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:592.1.text.token3	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:597.1.text.token4	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:601.1.text.token5	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:605.2.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:614.1.text.token7	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:629.1.text.token13	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:630.1.text.token7	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:634.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:636.1.text.token6	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:666.1.text.token4	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:674.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:689.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:706.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:715.1.text.token8	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:732.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:735.1.text.token5	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:745.1.text.token8	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:751.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:757.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:759.1.text.token7	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:761.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:763.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:765.1.text.token2	δέ	δέ
