frequency	elided_form	expanded_form	presentation_form	turns
123	δ’	δέ	δέ	urn:cts:greekLit:tlg0085.tlg007.fu.sp:7.1.text.token.4,urn:cts:greekLit:tlg0085.tlg007.fu.sp:8.1.text.token.5,urn:cts:greekLit:tlg0085.tlg007.fu.sp:12.1.text.token.2,urn:cts:greekLit:tlg0085.tlg007.fu.sp:15.1.text.token.2,urn:cts:greekLit:tlg0085.tlg007.fu.sp:19.1.text.token.3,urn:cts:greekLit:tlg0085.tlg007.fu.sp:21.1.text.token.3,urn:cts:greekLit:tlg0085.tlg007.fu.sp:34.1.text.token.6,urn:cts:greekLit:tlg0085.tlg007.fu.sp:40.1.text.token.2,urn:cts:greekLit:tlg0085.tlg007.fu.sp:52.1.text.token.4,urn:cts:greekLit:tlg0085.tlg007.fu.sp:53.1.text.token.2,urn:cts:greekLit:tlg0085.tlg007.fu.sp:54.1.text.token.2,urn:cts:greekLit:tlg0085.tlg007.fu.sp:62.1.text.token.2,urn:cts:greekLit:tlg0085.tlg007.fu.sp:65.1.text.token.5,urn:cts:greekLit:tlg0085.tlg007.fu.sp:68.1.text.token.3,urn:cts:greekLit:tlg0085.tlg007.fu.sp:71.1.text.token.2,urn:cts:greekLit:tlg0085.tlg007.fu.sp:86.1.text.token.2,urn:cts:greekLit:tlg0085.tlg007.fu.sp:89.1.text.token.2,urn:cts:greekLit:tlg0085.tlg007.fu.sp:90.1.text.token.6,urn:cts:greekLit:tlg0085.tlg007.fu.sp:95.1.text.token.2,urn:cts:greekLit:tlg0085.tlg007.fu.sp:98.1.text.token.2,urn:cts:greekLit:tlg0085.tlg007.fu.sp:98.1.text.token.6,urn:cts:greekLit:tlg0085.tlg007.fu.sp:100.1.text.token.2,urn:cts:greekLit:tlg0085.tlg007.fu.sp:111.1.text.token.2,urn:cts:greekLit:tlg0085.tlg007.fu.sp:118.1.text.token.5,urn:cts:greekLit:tlg0085.tlg007.fu.sp:122.1.text.token.2,urn:cts:greekLit:tlg0085.tlg007.fu.sp:131.1.text.token.6,urn:cts:greekLit:tlg0085.tlg007.fu.sp:137.1.text.token.2,urn:cts:greekLit:tlg0085.tlg007.fu.sp:153.1.text.token.3,urn:cts:greekLit:tlg0085.tlg007.fu.sp:155.1.text.token.2,urn:cts:greekLit:tlg0085.tlg007.fu.sp:176.1.text.token.3,urn:cts:greekLit:tlg0085.tlg007.fu.sp:192.1.text.token.5,urn:cts:greekLit:tlg0085.tlg007.fu.sp:197.1.text.token.3,urn:cts:greekLit:tlg0085.tlg007.fu.sp:215.1.text.token.2,urn:cts:greekLit:tlg0085.tlg007.fu.sp:223.1.text.token.2,urn:cts:greekLit:tlg0085.tlg007.fu.sp:226.1.text.token.2,urn:cts:greekLit:tlg0085.tlg007.fu.sp:230.1.text.token.2,urn:cts:greekLit:tlg0085.tlg007.fu.sp:232.1.text.token.2,urn:cts:greekLit:tlg0085.tlg007.fu.sp:258.1.text.token.2,urn:cts:greekLit:tlg0085.tlg007.fu.sp:261.1.text.token.2,urn:cts:greekLit:tlg0085.tlg007.fu.sp:281.1.text.token.3,urn:cts:greekLit:tlg0085.tlg007.fu.sp:289.1.text.token.5,urn:cts:greekLit:tlg0085.tlg007.fu.sp:306.1.text.token.2,urn:cts:greekLit:tlg0085.tlg007.fu.sp:312.1.text.token.2,urn:cts:greekLit:tlg0085.tlg007.fu.sp:315.1.text.token.2,urn:cts:greekLit:tlg0085.tlg007.fu.sp:316.1.text.token.2,urn:cts:greekLit:tlg0085.tlg007.fu.sp:339.1.text.token.5,urn:cts:greekLit:tlg0085.tlg007.fu.sp:350.1.text.token.2,urn:cts:greekLit:tlg0085.tlg007.fu.sp:361.1.text.token.2,urn:cts:greekLit:tlg0085.tlg007.fu.sp:365.1.text.token.2,urn:cts:greekLit:tlg0085.tlg007.fu.sp:377.1.text.token.2,urn:cts:greekLit:tlg0085.tlg007.fu.sp:406.1.text.token.2,urn:cts:greekLit:tlg0085.tlg007.fu.sp:407.1.text.token.6,urn:cts:greekLit:tlg0085.tlg007.fu.sp:408.1.text.token.6,urn:cts:greekLit:tlg0085.tlg007.fu.sp:413.1.text.token.2,urn:cts:greekLit:tlg0085.tlg007.fu.sp:417.1.text.token.2,urn:cts:greekLit:tlg0085.tlg007.fu.sp:433.1.text.token.5,urn:cts:greekLit:tlg0085.tlg007.fu.sp:435.1.text.token.2,urn:cts:greekLit:tlg0085.tlg007.fu.sp:455.1.text.token.5,urn:cts:greekLit:tlg0085.tlg007.fu.sp:468.1.text.token.2,urn:cts:greekLit:tlg0085.tlg007.fu.sp:475.1.text.token.2,urn:cts:greekLit:tlg0085.tlg007.fu.sp:476.1.text.token.2,urn:cts:greekLit:tlg0085.tlg007.fu.sp:487.1.text.token.2,urn:cts:greekLit:tlg0085.tlg007.fu.sp:496.1.text.token.2,urn:cts:greekLit:tlg0085.tlg007.fu.sp:503.1.text.token.2,urn:cts:greekLit:tlg0085.tlg007.fu.sp:531.1.text.token.2,urn:cts:greekLit:tlg0085.tlg007.fu.sp:532.1.text.token.2,urn:cts:greekLit:tlg0085.tlg007.fu.sp:535.1.text.token.2,urn:cts:greekLit:tlg0085.tlg007.fu.sp:550.1.text.token.2,urn:cts:greekLit:tlg0085.tlg007.fu.sp:552.1.text.token.3,urn:cts:greekLit:tlg0085.tlg007.fu.sp:558.1.text.token.2,urn:cts:greekLit:tlg0085.tlg007.fu.sp:579.1.text.token.6,urn:cts:greekLit:tlg0085.tlg007.fu.sp:580.1.text.token.8,urn:cts:greekLit:tlg0085.tlg007.fu.sp:586.1.text.token.2,urn:cts:greekLit:tlg0085.tlg007.fu.sp:588.1.text.token.4,urn:cts:greekLit:tlg0085.tlg007.fu.sp:593.1.text.token.3,urn:cts:greekLit:tlg0085.tlg007.fu.sp:598.1.text.token.4,urn:cts:greekLit:tlg0085.tlg007.fu.sp:603.1.text.token.7,urn:cts:greekLit:tlg0085.tlg007.fu.sp:604.1.text.token.2,urn:cts:greekLit:tlg0085.tlg007.fu.sp:615.1.text.token.7,urn:cts:greekLit:tlg0085.tlg007.fu.sp:620.1.text.token.3,urn:cts:greekLit:tlg0085.tlg007.fu.sp:634.1.text.token.7,urn:cts:greekLit:tlg0085.tlg007.fu.sp:641.1.text.token.2,urn:cts:greekLit:tlg0085.tlg007.fu.sp:643.1.text.token.2,urn:cts:greekLit:tlg0085.tlg007.fu.sp:647.1.text.token.2,urn:cts:greekLit:tlg0085.tlg007.fu.sp:650.1.text.token.4,urn:cts:greekLit:tlg0085.tlg007.fu.sp:660.1.text.token.2,urn:cts:greekLit:tlg0085.tlg007.fu.sp:660.1.text.token.7,urn:cts:greekLit:tlg0085.tlg007.fu.sp:677.1.text.token.2,urn:cts:greekLit:tlg0085.tlg007.fu.sp:685.1.text.token.2,urn:cts:greekLit:tlg0085.tlg007.fu.sp:689.1.text.token.2,urn:cts:greekLit:tlg0085.tlg007.fu.sp:694.1.text.token.5,urn:cts:greekLit:tlg0085.tlg007.fu.sp:716.1.text.token.2,urn:cts:greekLit:tlg0085.tlg007.fu.sp:722.1.text.token.7,urn:cts:greekLit:tlg0085.tlg007.fu.sp:735.1.text.token.2,urn:cts:greekLit:tlg0085.tlg007.fu.sp:737.1.text.token.2,urn:cts:greekLit:tlg0085.tlg007.fu.sp:738.1.text.token.5,urn:cts:greekLit:tlg0085.tlg007.fu.sp:741.1.text.token.2,urn:cts:greekLit:tlg0085.tlg007.fu.sp:750.1.text.token.2,urn:cts:greekLit:tlg0085.tlg007.fu.sp:780.1.text.token.2,urn:cts:greekLit:tlg0085.tlg007.fu.sp:810.1.text.token.2,urn:cts:greekLit:tlg0085.tlg007.fu.sp:829.1.text.token.7,urn:cts:greekLit:tlg0085.tlg007.fu.sp:851.1.text.token.2,urn:cts:greekLit:tlg0085.tlg007.fu.sp:858.1.text.token.2,urn:cts:greekLit:tlg0085.tlg007.fu.sp:866.1.text.token.2,urn:cts:greekLit:tlg0085.tlg007.fu.sp:887.1.text.token.2,urn:cts:greekLit:tlg0085.tlg007.fu.sp:910.1.text.token.3,urn:cts:greekLit:tlg0085.tlg007.fu.sp:913.1.text.token.6,urn:cts:greekLit:tlg0085.tlg007.fu.sp:935.1.text.token.7,urn:cts:greekLit:tlg0085.tlg007.fu.sp:946.1.text.token.7,urn:cts:greekLit:tlg0085.tlg007.fu.sp:954.1.text.token.6,urn:cts:greekLit:tlg0085.tlg007.fu.sp:956.1.text.token.2,urn:cts:greekLit:tlg0085.tlg007.fu.sp:965.1.text.token.3,urn:cts:greekLit:tlg0085.tlg007.fu.sp:970.1.text.token.4,urn:cts:greekLit:tlg0085.tlg007.fu.sp:974.1.text.token.2,urn:cts:greekLit:tlg0085.tlg007.fu.sp:976.1.text.token.2,urn:cts:greekLit:tlg0085.tlg007.fu.sp:984.1.text.token.2,urn:cts:greekLit:tlg0085.tlg007.fu.sp:1001.1.text.token.2,urn:cts:greekLit:tlg0085.tlg007.fu.sp:1003.1.text.token.5,urn:cts:greekLit:tlg0085.tlg007.fu.sp:1010.1.text.token.2,urn:cts:greekLit:tlg0085.tlg007.fu.sp:1012.1.text.token.2,urn:cts:greekLit:tlg0085.tlg007.fu.sp:1014.1.text.token.4,urn:cts:greekLit:tlg0085.tlg007.fu.sp:1018.1.text.token.4,urn:cts:greekLit:tlg0085.tlg007.fu.sp:1044.1.text.token.2
20	ἀλλ’	ἀλλά	ἀλλά	urn:cts:greekLit:tlg0085.tlg007.fu.sp:186.1.text.token.1,urn:cts:greekLit:tlg0085.tlg007.fu.sp:200.1.text.token.1,urn:cts:greekLit:tlg0085.tlg007.fu.sp:208.1.text.token.1,urn:cts:greekLit:tlg0085.tlg007.fu.sp:238.1.text.token.1,urn:cts:greekLit:tlg0085.tlg007.fu.sp:264.1.text.token.1,urn:cts:greekLit:tlg0085.tlg007.fu.sp:292.1.text.token.1,urn:cts:greekLit:tlg0085.tlg007.fu.sp:303.1.text.token.4,urn:cts:greekLit:tlg0085.tlg007.fu.sp:429.1.text.token.1,urn:cts:greekLit:tlg0085.tlg007.fu.sp:433.1.text.token.1,urn:cts:greekLit:tlg0085.tlg007.fu.sp:597.1.text.token.1,urn:cts:greekLit:tlg0085.tlg007.fu.sp:612.1.text.token.1,urn:cts:greekLit:tlg0085.tlg007.fu.sp:629.1.text.token.1,urn:cts:greekLit:tlg0085.tlg007.fu.sp:666.1.text.token.1,urn:cts:greekLit:tlg0085.tlg007.fu.sp:715.1.text.token.1,urn:cts:greekLit:tlg0085.tlg007.fu.sp:721.1.text.token.1,urn:cts:greekLit:tlg0085.tlg007.fu.sp:795.1.text.token.5,urn:cts:greekLit:tlg0085.tlg007.fu.sp:797.1.text.token.1,urn:cts:greekLit:tlg0085.tlg007.fu.sp:829.1.text.token.1,urn:cts:greekLit:tlg0085.tlg007.fu.sp:885.1.text.token.1,urn:cts:greekLit:tlg0085.tlg007.fu.sp:973.1.text.token.1
19	τ’	τε	τε	urn:cts:greekLit:tlg0085.tlg007.fu.sp:107.1.text.token.2,urn:cts:greekLit:tlg0085.tlg007.fu.sp:187.1.text.token.5,urn:cts:greekLit:tlg0085.tlg007.fu.sp:368.1.text.token.2,urn:cts:greekLit:tlg0085.tlg007.fu.sp:371.1.text.token.2,urn:cts:greekLit:tlg0085.tlg007.fu.sp:418.1.text.token.5,urn:cts:greekLit:tlg0085.tlg007.fu.sp:506.1.text.token.2,urn:cts:greekLit:tlg0085.tlg007.fu.sp:512.1.text.token.3,urn:cts:greekLit:tlg0085.tlg007.fu.sp:567.1.text.token.2,urn:cts:greekLit:tlg0085.tlg007.fu.sp:581.1.text.token.3,urn:cts:greekLit:tlg0085.tlg007.fu.sp:629.1.text.token.7,urn:cts:greekLit:tlg0085.tlg007.fu.sp:690.1.text.token.4,urn:cts:greekLit:tlg0085.tlg007.fu.sp:692.1.text.token.3,urn:cts:greekLit:tlg0085.tlg007.fu.sp:751.1.text.token.2,urn:cts:greekLit:tlg0085.tlg007.fu.sp:940.1.text.token.2,urn:cts:greekLit:tlg0085.tlg007.fu.sp:943.1.text.token.2,urn:cts:greekLit:tlg0085.tlg007.fu.sp:951.1.text.token.4,urn:cts:greekLit:tlg0085.tlg007.fu.sp:952.1.text.token.7,urn:cts:greekLit:tlg0085.tlg007.fu.sp:958.1.text.token.2,urn:cts:greekLit:tlg0085.tlg007.fu.sp:961.1.text.token.2
13	οὐδ’	οὐδέ	οὐδέ	urn:cts:greekLit:tlg0085.tlg007.fu.sp:24.1.text.token.6,urn:cts:greekLit:tlg0085.tlg007.fu.sp:49.1.text.token.1,urn:cts:greekLit:tlg0085.tlg007.fu.sp:58.1.text.token.1,urn:cts:greekLit:tlg0085.tlg007.fu.sp:70.1.text.token.3,urn:cts:greekLit:tlg0085.tlg007.fu.sp:228.1.text.token.1,urn:cts:greekLit:tlg0085.tlg007.fu.sp:237.1.text.token.3,urn:cts:greekLit:tlg0085.tlg007.fu.sp:299.1.text.token.4,urn:cts:greekLit:tlg0085.tlg007.fu.sp:303.1.text.token.1,urn:cts:greekLit:tlg0085.tlg007.fu.sp:394.1.text.token.7,urn:cts:greekLit:tlg0085.tlg007.fu.sp:445.1.text.token.5,urn:cts:greekLit:tlg0085.tlg007.fu.sp:562.1.text.token.3,urn:cts:greekLit:tlg0085.tlg007.fu.sp:665.1.text.token.1,urn:cts:greekLit:tlg0085.tlg007.fu.sp:917.1.text.token.1
11	θ’	τε	τε	urn:cts:greekLit:tlg0085.tlg007.fu.sp:11.1.text.token.6,urn:cts:greekLit:tlg0085.tlg007.fu.sp:43.1.text.token.3,urn:cts:greekLit:tlg0085.tlg007.fu.sp:72.1.text.token.4,urn:cts:greekLit:tlg0085.tlg007.fu.sp:147.1.text.token.5,urn:cts:greekLit:tlg0085.tlg007.fu.sp:278.1.text.token.2,urn:cts:greekLit:tlg0085.tlg007.fu.sp:410.1.text.token.2,urn:cts:greekLit:tlg0085.tlg007.fu.sp:524.1.text.token.4,urn:cts:greekLit:tlg0085.tlg007.fu.sp:667.1.text.token.7,urn:cts:greekLit:tlg0085.tlg007.fu.sp:686.1.text.token.2,urn:cts:greekLit:tlg0085.tlg007.fu.sp:798.1.text.token.2,urn:cts:greekLit:tlg0085.tlg007.fu.sp:952.1.text.token.2
9	σ’	σε	σε	urn:cts:greekLit:tlg0085.tlg007.fu.sp:84.1.text.token.4,urn:cts:greekLit:tlg0085.tlg007.fu.sp:221.1.text.token.4,urn:cts:greekLit:tlg0085.tlg007.fu.sp:222.1.text.token.6,urn:cts:greekLit:tlg0085.tlg007.fu.sp:264.1.text.token.4,urn:cts:greekLit:tlg0085.tlg007.fu.sp:267.1.text.token.3,urn:cts:greekLit:tlg0085.tlg007.fu.sp:299.1.text.token.2,urn:cts:greekLit:tlg0085.tlg007.fu.sp:475.1.text.token.5,urn:cts:greekLit:tlg0085.tlg007.fu.sp:591.1.text.token.5,urn:cts:greekLit:tlg0085.tlg007.fu.sp:607.1.text.token.3
9	τόδ’		τόδ’	urn:cts:greekLit:tlg0085.tlg007.fu.sp:3.1.text.token.6,urn:cts:greekLit:tlg0085.tlg007.fu.sp:92.1.text.token.6,urn:cts:greekLit:tlg0085.tlg007.fu.sp:244.1.text.token.3,urn:cts:greekLit:tlg0085.tlg007.fu.sp:377.1.text.token.5,urn:cts:greekLit:tlg0085.tlg007.fu.sp:494.1.text.token.3,urn:cts:greekLit:tlg0085.tlg007.fu.sp:589.1.text.token.3,urn:cts:greekLit:tlg0085.tlg007.fu.sp:613.1.text.token.2,urn:cts:greekLit:tlg0085.tlg007.fu.sp:734.1.text.token.2,urn:cts:greekLit:tlg0085.tlg007.fu.sp:987.1.text.token.3
9	μ’	με	με	urn:cts:greekLit:tlg0085.tlg007.fu.sp:35.1.text.token.2,urn:cts:greekLit:tlg0085.tlg007.fu.sp:36.1.text.token.5,urn:cts:greekLit:tlg0085.tlg007.fu.sp:321.1.text.token.3,urn:cts:greekLit:tlg0085.tlg007.fu.sp:324.1.text.token.2,urn:cts:greekLit:tlg0085.tlg007.fu.sp:736.1.text.token.6,urn:cts:greekLit:tlg0085.tlg007.fu.sp:842.1.text.token.2,urn:cts:greekLit:tlg0085.tlg007.fu.sp:875.1.text.token.2,urn:cts:greekLit:tlg0085.tlg007.fu.sp:900.1.text.token.2,urn:cts:greekLit:tlg0085.tlg007.fu.sp:902.1.text.token.3
8	τῶνδ’		τῶνδ’	urn:cts:greekLit:tlg0085.tlg007.fu.sp:83.1.text.token.6,urn:cts:greekLit:tlg0085.tlg007.fu.sp:154.1.text.token.2,urn:cts:greekLit:tlg0085.tlg007.fu.sp:224.1.text.token.4,urn:cts:greekLit:tlg0085.tlg007.fu.sp:298.1.text.token.3,urn:cts:greekLit:tlg0085.tlg007.fu.sp:467.1.text.token.4,urn:cts:greekLit:tlg0085.tlg007.fu.sp:500.1.text.token.2,urn:cts:greekLit:tlg0085.tlg007.fu.sp:912.1.text.token.4,urn:cts:greekLit:tlg0085.tlg007.fu.sp:1006.1.text.token.4
8	τόνδ’	τόνδε	τόνδε	urn:cts:greekLit:tlg0085.tlg007.fu.sp:325.1.text.token.1,urn:cts:greekLit:tlg0085.tlg007.fu.sp:405.1.text.token.4,urn:cts:greekLit:tlg0085.tlg007.fu.sp:438.1.text.token.5,urn:cts:greekLit:tlg0085.tlg007.fu.sp:614.1.text.token.4,urn:cts:greekLit:tlg0085.tlg007.fu.sp:669.1.text.token.2,urn:cts:greekLit:tlg0085.tlg007.fu.sp:671.1.text.token.2,urn:cts:greekLit:tlg0085.tlg007.fu.sp:685.1.text.token.4,urn:cts:greekLit:tlg0085.tlg007.fu.sp:836.1.text.token.4
