frequency	elided_form	expanded_form	presentation_form	turns
121	δ’	δέ	δέ	urn:cts:greekLit:tlg0013.tlg004.fucex:11.token.2,urn:cts:greekLit:tlg0013.tlg004.fucex:28.token.6,urn:cts:greekLit:tlg0013.tlg004.fucex:43.token.2,urn:cts:greekLit:tlg0013.tlg004.fucex:47.token.2,urn:cts:greekLit:tlg0013.tlg004.fucex:53.token.7,urn:cts:greekLit:tlg0013.tlg004.fucex:54.token.5,urn:cts:greekLit:tlg0013.tlg004.fucex:64.token.5,urn:cts:greekLit:tlg0013.tlg004.fucex:75.token.2,urn:cts:greekLit:tlg0013.tlg004.fucex:76.token.5,urn:cts:greekLit:tlg0013.tlg004.fucex:78.token.2,urn:cts:greekLit:tlg0013.tlg004.fucex:78.token.7,urn:cts:greekLit:tlg0013.tlg004.fucex:79.token.2,urn:cts:greekLit:tlg0013.tlg004.fucex:95.token.2,urn:cts:greekLit:tlg0013.tlg004.fucex:97.token.2,urn:cts:greekLit:tlg0013.tlg004.fucex:98.token.5,urn:cts:greekLit:tlg0013.tlg004.fucex:103.token.2,urn:cts:greekLit:tlg0013.tlg004.fucex:108.token.2,urn:cts:greekLit:tlg0013.tlg004.fucex:108.token.8,urn:cts:greekLit:tlg0013.tlg004.fucex:116.token.2,urn:cts:greekLit:tlg0013.tlg004.fucex:118.token.2,urn:cts:greekLit:tlg0013.tlg004.fucex:119.token.2,urn:cts:greekLit:tlg0013.tlg004.fucex:120.token.2,urn:cts:greekLit:tlg0013.tlg004.fucex:121.token.2,urn:cts:greekLit:tlg0013.tlg004.fucex:123.token.6,urn:cts:greekLit:tlg0013.tlg004.fucex:124.token.2,urn:cts:greekLit:tlg0013.tlg004.fucex:135.token.7,urn:cts:greekLit:tlg0013.tlg004.fucex:140.token.2,urn:cts:greekLit:tlg0013.tlg004.fucex:140.token.6,urn:cts:greekLit:tlg0013.tlg004.fucex:142.token.2,urn:cts:greekLit:tlg0013.tlg004.fucex:145.token.6,urn:cts:greekLit:tlg0013.tlg004.fucex:148.token.2,urn:cts:greekLit:tlg0013.tlg004.fucex:150.token.2,urn:cts:greekLit:tlg0013.tlg004.fucex:154.token.2,urn:cts:greekLit:tlg0013.tlg004.fucex:162.token.2,urn:cts:greekLit:tlg0013.tlg004.fucex:181.token.6,urn:cts:greekLit:tlg0013.tlg004.fucex:184.token.2,urn:cts:greekLit:tlg0013.tlg004.fucex:197.token.2,urn:cts:greekLit:tlg0013.tlg004.fucex:201.token.2,urn:cts:greekLit:tlg0013.tlg004.fucex:208.token.2,urn:cts:greekLit:tlg0013.tlg004.fucex:208.token.8,urn:cts:greekLit:tlg0013.tlg004.fucex:210.token.8,urn:cts:greekLit:tlg0013.tlg004.fucex:211.token.2,urn:cts:greekLit:tlg0013.tlg004.fucex:211.token.6,urn:cts:greekLit:tlg0013.tlg004.fucex:213.token.2,urn:cts:greekLit:tlg0013.tlg004.fucex:213.token.7,urn:cts:greekLit:tlg0013.tlg004.fucex:215.token.2,urn:cts:greekLit:tlg0013.tlg004.fucex:222.token.2,urn:cts:greekLit:tlg0013.tlg004.fucex:226.token.7,urn:cts:greekLit:tlg0013.tlg004.fucex:228.token.2,urn:cts:greekLit:tlg0013.tlg004.fucex:231.token.2,urn:cts:greekLit:tlg0013.tlg004.fucex:235.token.2,urn:cts:greekLit:tlg0013.tlg004.fucex:240.token.2,urn:cts:greekLit:tlg0013.tlg004.fucex:242.token.6,urn:cts:greekLit:tlg0013.tlg004.fucex:243.token.2,urn:cts:greekLit:tlg0013.tlg004.fucex:246.token.2,urn:cts:greekLit:tlg0013.tlg004.fucex:260.token.2,urn:cts:greekLit:tlg0013.tlg004.fucex:272.token.6,urn:cts:greekLit:tlg0013.tlg004.fucex:273.token.9,urn:cts:greekLit:tlg0013.tlg004.fucex:274.token.2,urn:cts:greekLit:tlg0013.tlg004.fucex:281.token.2,urn:cts:greekLit:tlg0013.tlg004.fucex:286.token.2,urn:cts:greekLit:tlg0013.tlg004.fucex:294.token.2,urn:cts:greekLit:tlg0013.tlg004.fucex:297.token.8,urn:cts:greekLit:tlg0013.tlg004.fucex:303.token.5,urn:cts:greekLit:tlg0013.tlg004.fucex:304.token.5,urn:cts:greekLit:tlg0013.tlg004.fucex:325.token.2,urn:cts:greekLit:tlg0013.tlg004.fucex:327.token.2,urn:cts:greekLit:tlg0013.tlg004.fucex:328.token.6,urn:cts:greekLit:tlg0013.tlg004.fucex:333.token.2,urn:cts:greekLit:tlg0013.tlg004.fucex:340.token.2,urn:cts:greekLit:tlg0013.tlg004.fucex:342.token.6,urn:cts:greekLit:tlg0013.tlg004.fucex:346.token.2,urn:cts:greekLit:tlg0013.tlg004.fucex:354.token.6,urn:cts:greekLit:tlg0013.tlg004.fucex:357.token.9,urn:cts:greekLit:tlg0013.tlg004.fucex:362.token.2,urn:cts:greekLit:tlg0013.tlg004.fucex:366.token.2,urn:cts:greekLit:tlg0013.tlg004.fucex:367.token.2,urn:cts:greekLit:tlg0013.tlg004.fucex:373.token.2,urn:cts:greekLit:tlg0013.tlg004.fucex:383.token.7,urn:cts:greekLit:tlg0013.tlg004.fucex:386.token.7,urn:cts:greekLit:tlg0013.tlg004.fucex:391.token.2,urn:cts:greekLit:tlg0013.tlg004.fucex:395.token.6,urn:cts:greekLit:tlg0013.tlg004.fucex:397.token.2,urn:cts:greekLit:tlg0013.tlg004.fucex:399.token.2,urn:cts:greekLit:tlg0013.tlg004.fucex:403.token.2,urn:cts:greekLit:tlg0013.tlg004.fucex:404.token.6,urn:cts:greekLit:tlg0013.tlg004.fucex:409b.token.2,urn:cts:greekLit:tlg0013.tlg004.fucex:409b.token.8,urn:cts:greekLit:tlg0013.tlg004.fucex:410.token.4,urn:cts:greekLit:tlg0013.tlg004.fucex:416.token.8,urn:cts:greekLit:tlg0013.tlg004.fucex:418.token.7,urn:cts:greekLit:tlg0013.tlg004.fucex:419.token.7,urn:cts:greekLit:tlg0013.tlg004.fucex:423.token.5,urn:cts:greekLit:tlg0013.tlg004.fucex:434.token.2,urn:cts:greekLit:tlg0013.tlg004.fucex:439.token.2,urn:cts:greekLit:tlg0013.tlg004.fucex:456.token.2,urn:cts:greekLit:tlg0013.tlg004.fucex:459.token.8,urn:cts:greekLit:tlg0013.tlg004.fucex:463.token.2,urn:cts:greekLit:tlg0013.tlg004.fucex:474.token.2,urn:cts:greekLit:tlg0013.tlg004.fucex:489.token.2,urn:cts:greekLit:tlg0013.tlg004.fucex:491.token.2,urn:cts:greekLit:tlg0013.tlg004.fucex:496.token.6,urn:cts:greekLit:tlg0013.tlg004.fucex:497.token.2,urn:cts:greekLit:tlg0013.tlg004.fucex:501.token.7,urn:cts:greekLit:tlg0013.tlg004.fucex:502.token.5,urn:cts:greekLit:tlg0013.tlg004.fucex:506.token.5,urn:cts:greekLit:tlg0013.tlg004.fucex:507.token.2,urn:cts:greekLit:tlg0013.tlg004.fucex:510.token.6,urn:cts:greekLit:tlg0013.tlg004.fucex:511.token.2,urn:cts:greekLit:tlg0013.tlg004.fucex:526a.token.6,urn:cts:greekLit:tlg0013.tlg004.fucex:541.token.2,urn:cts:greekLit:tlg0013.tlg004.fucex:557.token.7,urn:cts:greekLit:tlg0013.tlg004.fucex:560.token.2,urn:cts:greekLit:tlg0013.tlg004.fucex:562.token.2,urn:cts:greekLit:tlg0013.tlg004.fucex:564.token.7,urn:cts:greekLit:tlg0013.tlg004.fucex:568b.token.5,urn:cts:greekLit:tlg0013.tlg004.fucex:571.token.2,urn:cts:greekLit:tlg0013.tlg004.fucex:572.token.2,urn:cts:greekLit:tlg0013.tlg004.fucex:575.token.5,urn:cts:greekLit:tlg0013.tlg004.fucex:576.token.2,urn:cts:greekLit:tlg0013.tlg004.fucex:577.token.7
18	τ’	τε	τε	urn:cts:greekLit:tlg0013.tlg004.fucex:9.token.6,urn:cts:greekLit:tlg0013.tlg004.fucex:59.token.2,urn:cts:greekLit:tlg0013.tlg004.fucex:86.token.2,urn:cts:greekLit:tlg0013.tlg004.fucex:111.token.6,urn:cts:greekLit:tlg0013.tlg004.fucex:180.token.6,urn:cts:greekLit:tlg0013.tlg004.fucex:183.token.2,urn:cts:greekLit:tlg0013.tlg004.fucex:218.token.2,urn:cts:greekLit:tlg0013.tlg004.fucex:244.token.2,urn:cts:greekLit:tlg0013.tlg004.fucex:268.token.2,urn:cts:greekLit:tlg0013.tlg004.fucex:314.token.2,urn:cts:greekLit:tlg0013.tlg004.fucex:343.token.2,urn:cts:greekLit:tlg0013.tlg004.fucex:376.token.8,urn:cts:greekLit:tlg0013.tlg004.fucex:380.token.8,urn:cts:greekLit:tlg0013.tlg004.fucex:459.token.2,urn:cts:greekLit:tlg0013.tlg004.fucex:462.token.2,urn:cts:greekLit:tlg0013.tlg004.fucex:498.token.2,urn:cts:greekLit:tlg0013.tlg004.fucex:568.token.2,urn:cts:greekLit:tlg0013.tlg004.fucex:573.token.2
16	ἐπ’	ἐπί	ἐπί	urn:cts:greekLit:tlg0013.tlg004.fucex:26.token.5,urn:cts:greekLit:tlg0013.tlg004.fucex:101.token.2,urn:cts:greekLit:tlg0013.tlg004.fucex:103.token.4,urn:cts:greekLit:tlg0013.tlg004.fucex:149.token.10,urn:cts:greekLit:tlg0013.tlg004.fucex:153.token.5,urn:cts:greekLit:tlg0013.tlg004.fucex:272.token.2,urn:cts:greekLit:tlg0013.tlg004.fucex:284.token.5,urn:cts:greekLit:tlg0013.tlg004.fucex:388.token.5,urn:cts:greekLit:tlg0013.tlg004.fucex:393.token.5,urn:cts:greekLit:tlg0013.tlg004.fucex:398.token.4,urn:cts:greekLit:tlg0013.tlg004.fucex:404.token.2,urn:cts:greekLit:tlg0013.tlg004.fucex:412.token.5,urn:cts:greekLit:tlg0013.tlg004.fucex:418.token.8,urn:cts:greekLit:tlg0013.tlg004.fucex:424.token.6,urn:cts:greekLit:tlg0013.tlg004.fucex:499.token.6,urn:cts:greekLit:tlg0013.tlg004.fucex:524.token.3
10	ἀλλ’	ἀλλά	ἀλλά	urn:cts:greekLit:tlg0013.tlg004.fucex:10.token.1,urn:cts:greekLit:tlg0013.tlg004.fucex:22.token.1,urn:cts:greekLit:tlg0013.tlg004.fucex:34.token.1,urn:cts:greekLit:tlg0013.tlg004.fucex:132.token.3,urn:cts:greekLit:tlg0013.tlg004.fucex:258.token.7,urn:cts:greekLit:tlg0013.tlg004.fucex:289.token.1,urn:cts:greekLit:tlg0013.tlg004.fucex:348.token.1,urn:cts:greekLit:tlg0013.tlg004.fucex:453.token.1,urn:cts:greekLit:tlg0013.tlg004.fucex:475.token.1,urn:cts:greekLit:tlg0013.tlg004.fucex:518.token.1
9	ἄρ’	ἄρα	ἄρα	urn:cts:greekLit:tlg0013.tlg004.fucex:47.token.3,urn:cts:greekLit:tlg0013.tlg004.fucex:69.token.8,urn:cts:greekLit:tlg0013.tlg004.fucex:154.token.4,urn:cts:greekLit:tlg0013.tlg004.fucex:278.token.2,urn:cts:greekLit:tlg0013.tlg004.fucex:293.token.2,urn:cts:greekLit:tlg0013.tlg004.fucex:342.token.7,urn:cts:greekLit:tlg0013.tlg004.fucex:365.token.3,urn:cts:greekLit:tlg0013.tlg004.fucex:365.token.7,urn:cts:greekLit:tlg0013.tlg004.fucex:568b.token.6
9	οὐδ’	οὐδέ	οὐδέ	urn:cts:greekLit:tlg0013.tlg004.fucex:35.token.1,urn:cts:greekLit:tlg0013.tlg004.fucex:132.token.4,urn:cts:greekLit:tlg0013.tlg004.fucex:243.token.3,urn:cts:greekLit:tlg0013.tlg004.fucex:310.token.4,urn:cts:greekLit:tlg0013.tlg004.fucex:339.token.1,urn:cts:greekLit:tlg0013.tlg004.fucex:364.token.5,urn:cts:greekLit:tlg0013.tlg004.fucex:380.token.1,urn:cts:greekLit:tlg0013.tlg004.fucex:388.token.7,urn:cts:greekLit:tlg0013.tlg004.fucex:545.token.6
8	μάλ’	μάλα	μάλα	urn:cts:greekLit:tlg0013.tlg004.fucex:133.token.3,urn:cts:greekLit:tlg0013.tlg004.fucex:156.token.8,urn:cts:greekLit:tlg0013.tlg004.fucex:204.token.10,urn:cts:greekLit:tlg0013.tlg004.fucex:282.token.10,urn:cts:greekLit:tlg0013.tlg004.fucex:351.token.2,urn:cts:greekLit:tlg0013.tlg004.fucex:381.token.3,urn:cts:greekLit:tlg0013.tlg004.fucex:417.token.2,urn:cts:greekLit:tlg0013.tlg004.fucex:526a.token.11
8	μετ’	μετά	μετά	urn:cts:greekLit:tlg0013.tlg004.fucex:16.token.4,urn:cts:greekLit:tlg0013.tlg004.fucex:168.token.2,urn:cts:greekLit:tlg0013.tlg004.fucex:170.token.4,urn:cts:greekLit:tlg0013.tlg004.fucex:259.token.3,urn:cts:greekLit:tlg0013.tlg004.fucex:270.token.6,urn:cts:greekLit:tlg0013.tlg004.fucex:291.token.6,urn:cts:greekLit:tlg0013.tlg004.fucex:297.token.3,urn:cts:greekLit:tlg0013.tlg004.fucex:468.token.7
5	τιν’	τινα	τινα	urn:cts:greekLit:tlg0013.tlg004.fucex:276.token.2,urn:cts:greekLit:tlg0013.tlg004.fucex:336.token.2,urn:cts:greekLit:tlg0013.tlg004.fucex:444.token.8,urn:cts:greekLit:tlg0013.tlg004.fucex:445.token.2,urn:cts:greekLit:tlg0013.tlg004.fucex:534.token.7
5	δι’	διά	διά	urn:cts:greekLit:tlg0013.tlg004.fucex:88.token.3,urn:cts:greekLit:tlg0013.tlg004.fucex:119.token.4,urn:cts:greekLit:tlg0013.tlg004.fucex:231.token.4,urn:cts:greekLit:tlg0013.tlg004.fucex:563.token.4,urn:cts:greekLit:tlg0013.tlg004.fucex:578.token.2
