frequency	elided_form	expanded_form	presentation_form	turns
6	οὔτ’		οὔτ’	urn:cts:greekLit:tlg0085.tlg004.fu.sp:355.1.text.token.3,urn:cts:greekLit:tlg0085.tlg004.fu.sp:507.1.text.token.1,urn:cts:greekLit:tlg0085.tlg004.fu.sp:656.1.text.token.4,urn:cts:greekLit:tlg0085.tlg004.fu.sp:665.1.text.token.1,urn:cts:greekLit:tlg0085.tlg004.fu.sp:665.1.text.token.5,urn:cts:greekLit:tlg0085.tlg004.fu.sp:666.1.text.token.1
6	γ’	γε	γε	urn:cts:greekLit:tlg0085.tlg004.fu.sp:245.1.text.token.4,urn:cts:greekLit:tlg0085.tlg004.fu.sp:283.1.text.token.3,urn:cts:greekLit:tlg0085.tlg004.fu.sp:538.1.text.token.4,urn:cts:greekLit:tlg0085.tlg004.fu.sp:852.1.text.token.4,urn:cts:greekLit:tlg0085.tlg004.fu.sp:971.1.text.token.4,urn:cts:greekLit:tlg0085.tlg004.fu.sp:1004.1.text.token.4
6	τοιαῦτ’		τοιαῦτ’	urn:cts:greekLit:tlg0085.tlg004.fu.sp:280.1.text.token.1,urn:cts:greekLit:tlg0085.tlg004.fu.sp:384.1.text.token.1,urn:cts:greekLit:tlg0085.tlg004.fu.sp:391.1.text.token.1,urn:cts:greekLit:tlg0085.tlg004.fu.sp:639.1.text.token.1,urn:cts:greekLit:tlg0085.tlg004.fu.sp:649.1.text.token.1,urn:cts:greekLit:tlg0085.tlg004.fu.sp:1031.1.text.token.1
5	τάχ’		τάχ’	urn:cts:greekLit:tlg0085.tlg004.fu.sp:261.1.text.token.7,urn:cts:greekLit:tlg0085.tlg004.fu.sp:402.1.text.token.1,urn:cts:greekLit:tlg0085.tlg004.fu.sp:659.1.text.token.1,urn:cts:greekLit:tlg0085.tlg004.fu.sp:663.1.text.token.6,urn:cts:greekLit:tlg0085.tlg004.fu.sp:913.1.text.token.1
5	μηδ’	μηδέ	μηδέ	urn:cts:greekLit:tlg0085.tlg004.fu.sp:34.1.text.token.5,urn:cts:greekLit:tlg0085.tlg004.fu.sp:220.1.text.token.4,urn:cts:greekLit:tlg0085.tlg004.fu.sp:238.1.text.token.3,urn:cts:greekLit:tlg0085.tlg004.fu.sp:281.1.text.token.1,urn:cts:greekLit:tlg0085.tlg004.fu.sp:1082.1.text.token.3
5	δι’	διά	διά	urn:cts:greekLit:tlg0085.tlg004.fu.sp:762.1.text.token.4,urn:cts:greekLit:tlg0085.tlg004.fu.sp:856.1.text.token.5,urn:cts:greekLit:tlg0085.tlg004.fu.sp:888.1.text.token.1,urn:cts:greekLit:tlg0085.tlg004.fu.sp:904.1.text.token.1,urn:cts:greekLit:tlg0085.tlg004.fu.sp:905.1.text.token.1
5	τάδ’	τάδε	τάδε	urn:cts:greekLit:tlg0085.tlg004.fu.sp:217.1.text.token.2,urn:cts:greekLit:tlg0085.tlg004.fu.sp:230.1.text.token.2,urn:cts:greekLit:tlg0085.tlg004.fu.sp:312.1.text.token.2,urn:cts:greekLit:tlg0085.tlg004.fu.sp:848.1.text.token.1,urn:cts:greekLit:tlg0085.tlg004.fu.sp:975.1.text.token.3
4	δῆτ’	δῆτα	δῆτα	urn:cts:greekLit:tlg0085.tlg004.fu.sp:93.1.text.token.2,urn:cts:greekLit:tlg0085.tlg004.fu.sp:670.1.text.token.2,urn:cts:greekLit:tlg0085.tlg004.fu.sp:831.1.text.token.2,urn:cts:greekLit:tlg0085.tlg004.fu.sp:985.1.text.token.2
4	τοῦδ’	τοῦδε	τοῦδε	urn:cts:greekLit:tlg0085.tlg004.fu.sp:374.1.text.token.4,urn:cts:greekLit:tlg0085.tlg004.fu.sp:567.1.text.token.2,urn:cts:greekLit:tlg0085.tlg004.fu.sp:1018.1.text.token.4,urn:cts:greekLit:tlg0085.tlg004.fu.sp:1023.1.text.token.2
4	τῶνδ’		τῶνδ’	urn:cts:greekLit:tlg0085.tlg004.fu.sp:38.1.text.token.2,urn:cts:greekLit:tlg0085.tlg004.fu.sp:250.1.text.token.4,urn:cts:greekLit:tlg0085.tlg004.fu.sp:356.1.text.token.2,urn:cts:greekLit:tlg0085.tlg004.fu.sp:408.1.text.token.1
4	τῷδ’	τῷδε	τῷδε	urn:cts:greekLit:tlg0085.tlg004.fu.sp:544.1.text.token.5,urn:cts:greekLit:tlg0085.tlg004.fu.sp:553.1.text.token.4,urn:cts:greekLit:tlg0085.tlg004.fu.sp:997.1.text.token.3,urn:cts:greekLit:tlg0085.tlg004.fu.sp:1078.1.text.token.4
3	ὅδ’		ὅδ’	urn:cts:greekLit:tlg0085.tlg004.fu.sp:372.1.text.token.4,urn:cts:greekLit:tlg0085.tlg004.fu.sp:424.1.text.token.2,urn:cts:greekLit:tlg0085.tlg004.fu.sp:915.1.text.token.1
3	μήτ’	μήτε	μήτε	urn:cts:greekLit:tlg0085.tlg004.fu.sp:187.1.text.token.1,urn:cts:greekLit:tlg0085.tlg004.fu.sp:187.1.text.token.4,urn:cts:greekLit:tlg0085.tlg004.fu.sp:1029.1.text.token.1
3	στράτευμ’		στράτευμ’	urn:cts:greekLit:tlg0085.tlg004.fu.sp:221.1.text.token.4,urn:cts:greekLit:tlg0085.tlg004.fu.sp:583.1.text.token.4,urn:cts:greekLit:tlg0085.tlg004.fu.sp:1025.1.text.token.1
3	ἄρ’	ἄρα	ἄρα	urn:cts:greekLit:tlg0085.tlg004.fu.sp:91.1.text.token.6,urn:cts:greekLit:tlg0085.tlg004.fu.sp:491.1.text.token.7,urn:cts:greekLit:tlg0085.tlg004.fu.sp:646.1.text.token.3
3	τόνδ’	τόνδε	τόνδε	urn:cts:greekLit:tlg0085.tlg004.fu.sp:631.1.text.token.4,urn:cts:greekLit:tlg0085.tlg004.fu.sp:1013.1.text.token.3,urn:cts:greekLit:tlg0085.tlg004.fu.sp:1026.1.text.token.3
3	κάκ’		κάκ’	urn:cts:greekLit:tlg0085.tlg004.fu.sp:628.1.text.token.2,urn:cts:greekLit:tlg0085.tlg004.fu.sp:782.1.text.token.2,urn:cts:greekLit:tlg0085.tlg004.fu.sp:850.1.text.token.1
2	παιᾶν’		παιᾶν’	urn:cts:greekLit:tlg0085.tlg004.fu.sp:635.1.text.token.2,urn:cts:greekLit:tlg0085.tlg004.fu.sp:870.1.text.token.2
2	Τυφῶν’		Τυφῶν’	urn:cts:greekLit:tlg0085.tlg004.fu.sp:493.1.text.token.1,urn:cts:greekLit:tlg0085.tlg004.fu.sp:511.1.text.token.7
2	παρ’	παρά	παρά	urn:cts:greekLit:tlg0085.tlg004.fu.sp:392.1.text.token.2,urn:cts:greekLit:tlg0085.tlg004.fu.sp:624.1.text.token.1
2	ἔστ’	ἔστε	ἔστε	urn:cts:greekLit:tlg0085.tlg004.fu.sp:318.1.text.token.4,urn:cts:greekLit:tlg0085.tlg004.fu.sp:413.1.text.token.6
2	ταῦτ’	ταῦτα	ταῦτα	urn:cts:greekLit:tlg0085.tlg004.fu.sp:57.1.text.token.2,urn:cts:greekLit:tlg0085.tlg004.fu.sp:182.1.text.token.2
2	ἵν’	ἵνα	ἵνα	urn:cts:greekLit:tlg0085.tlg004.fu.sp:215.1.text.token.1,urn:cts:greekLit:tlg0085.tlg004.fu.sp:754.1.text.token.4
2	ποτ’	ποτε	ποτε	urn:cts:greekLit:tlg0085.tlg004.fu.sp:107.1.text.token.4,urn:cts:greekLit:tlg0085.tlg004.fu.sp:456.1.text.token.2
