frequency	elided_form	expanded_form	presentation_form	turns
2	μηδ’	μηδέ	μηδέ	urn:cts:greekLit:tlg0013.tlg005.fucex:47.token1,urn:cts:greekLit:tlg0013.tlg005.fucex:290.token2
2	ἀμφ’		ἀμφ’	urn:cts:greekLit:tlg0013.tlg005.fucex:90.token2,urn:cts:greekLit:tlg0013.tlg005.fucex:88.token3
2	κατ’	κατά	κατά	urn:cts:greekLit:tlg0013.tlg005.fucex:30.token5,urn:cts:greekLit:tlg0013.tlg005.fucex:156.token3
2	κέδν’		κέδν’	urn:cts:greekLit:tlg0013.tlg005.fucex:44.token4,urn:cts:greekLit:tlg0013.tlg005.fucex:134.token7
2	ἠμείβετ’		ἠμείβετ’	urn:cts:greekLit:tlg0013.tlg005.fucex:107.token3,urn:cts:greekLit:tlg0013.tlg005.fucex:191.token3
2	σ’	σε	σε	urn:cts:greekLit:tlg0013.tlg005.fucex:130.token3,urn:cts:greekLit:tlg0013.tlg005.fucex:185.token3
2	ἄρ’	ἄρα	ἄρα	urn:cts:greekLit:tlg0013.tlg005.fucex:30.token6,urn:cts:greekLit:tlg0013.tlg005.fucex:170.token2
2	ποτ’	ποτε	ποτε	urn:cts:greekLit:tlg0013.tlg005.fucex:16.token2,urn:cts:greekLit:tlg0013.tlg005.fucex:48.token2
2	ἔφατ’		ἔφατ’	urn:cts:greekLit:tlg0013.tlg005.fucex:144.token7,urn:cts:greekLit:tlg0013.tlg005.fucex:176.token7
1	αὖτ’		αὖτ’	urn:cts:greekLit:tlg0013.tlg005.fucex:231.token3
1	ἄνασσ’		ἄνασσ’	urn:cts:greekLit:tlg0013.tlg005.fucex:92.token4
1	ἔπ’		ἔπ’	urn:cts:greekLit:tlg0013.tlg005.fucex:122.token3
1	ἀριπρεπέ’		ἀριπρεπέ’	urn:cts:greekLit:tlg0013.tlg005.fucex:103.token5
1	μαλ’		μαλ’	urn:cts:greekLit:tlg0013.tlg005.fucex:25.token3
1	μάλ’	μάλα	μάλα	urn:cts:greekLit:tlg0013.tlg005.fucex:180.token8
1	ἑστᾶσ’		ἑστᾶσ’	urn:cts:greekLit:tlg0013.tlg005.fucex:267.token1
1	αἵτ’		αἵτ’	urn:cts:greekLit:tlg0013.tlg005.fucex:97.token5
1	ἔμ’		ἔμ’	urn:cts:greekLit:tlg0013.tlg005.fucex:104.token8
1	ῥ’		ῥ’	urn:cts:greekLit:tlg0013.tlg005.fucex:259.token2
1	βάλ’		βάλ’	urn:cts:greekLit:tlg0013.tlg005.fucex:73.token5
1	δώμαθ’		δώμαθ’	urn:cts:greekLit:tlg0013.tlg005.fucex:92.token10
1	οὐκέτ’	οὐκέτι	οὐκέτι	urn:cts:greekLit:tlg0013.tlg005.fucex:216.token1
1	δι’	διά	διά	urn:cts:greekLit:tlg0013.tlg005.fucex:69.token5
1	ἅμ’	ἅμα	ἅμα	urn:cts:greekLit:tlg0013.tlg005.fucex:264.token3
1	φάθ’		φάθ’	urn:cts:greekLit:tlg0013.tlg005.fucex:180.token2
1	πωλεῖτ’		πωλεῖτ’	urn:cts:greekLit:tlg0013.tlg005.fucex:80.token1
1	παῖδ’		παῖδ’	urn:cts:greekLit:tlg0013.tlg005.fucex:115.token2
1	σεύατ’		σεύατ’	urn:cts:greekLit:tlg0013.tlg005.fucex:66.token1
1	προλιποῦσ’		προλιποῦσ’	urn:cts:greekLit:tlg0013.tlg005.fucex:66.token4
