frequency	elided_form	expanded_form	presentation_form	turns
91	δ’	δέ	δέ	urn:cts:greekLit:tlg0085.tlg003.fu.sp:14.1.text.token.2,urn:cts:greekLit:tlg0085.tlg003.fu.sp:16.1.text.token.2,urn:cts:greekLit:tlg0085.tlg003.fu.sp:22.1.text.token.4,urn:cts:greekLit:tlg0085.tlg003.fu.sp:33.1.text.token.2,urn:cts:greekLit:tlg0085.tlg003.fu.sp:67.1.text.token.2,urn:cts:greekLit:tlg0085.tlg003.fu.sp:79.1.text.token.5,urn:cts:greekLit:tlg0085.tlg003.fu.sp:125.1.text.token.5,urn:cts:greekLit:tlg0085.tlg003.fu.sp:134.1.text.token.1,urn:cts:greekLit:tlg0085.tlg003.fu.sp:135.1.text.token.2,urn:cts:greekLit:tlg0085.tlg003.fu.sp:145.1.text.token.1,urn:cts:greekLit:tlg0085.tlg003.fu.sp:158.1.text.token.2,urn:cts:greekLit:tlg0085.tlg003.fu.sp:163.1.text.token.8,urn:cts:greekLit:tlg0085.tlg003.fu.sp:182.1.text.token.2,urn:cts:greekLit:tlg0085.tlg003.fu.sp:184.1.text.token.2,urn:cts:greekLit:tlg0085.tlg003.fu.sp:193.1.text.token.2,urn:cts:greekLit:tlg0085.tlg003.fu.sp:228.1.text.token.2,urn:cts:greekLit:tlg0085.tlg003.fu.sp:237.1.text.token.2,urn:cts:greekLit:tlg0085.tlg003.fu.sp:240.1.text.token.6,urn:cts:greekLit:tlg0085.tlg003.fu.sp:241.1.text.token.2,urn:cts:greekLit:tlg0085.tlg003.fu.sp:262.1.text.token.4,urn:cts:greekLit:tlg0085.tlg003.fu.sp:264.1.text.token.4,urn:cts:greekLit:tlg0085.tlg003.fu.sp:313.1.text.token.2,urn:cts:greekLit:tlg0085.tlg003.fu.sp:322.1.text.token.2,urn:cts:greekLit:tlg0085.tlg003.fu.sp:323.1.text.token.4,urn:cts:greekLit:tlg0085.tlg003.fu.sp:329.1.text.token.2,urn:cts:greekLit:tlg0085.tlg003.fu.sp:336.1.text.token.2,urn:cts:greekLit:tlg0085.tlg003.fu.sp:358.1.text.token.3,urn:cts:greekLit:tlg0085.tlg003.fu.sp:368.1.text.token.2,urn:cts:greekLit:tlg0085.tlg003.fu.sp:375.1.text.token.2,urn:cts:greekLit:tlg0085.tlg003.fu.sp:400.1.text.token.2,urn:cts:greekLit:tlg0085.tlg003.fu.sp:407.1.text.token.2,urn:cts:greekLit:tlg0085.tlg003.fu.sp:433.1.text.token.2,urn:cts:greekLit:tlg0085.tlg003.fu.sp:452.1.text.token.2,urn:cts:greekLit:tlg0085.tlg003.fu.sp:454.1.text.token.2,urn:cts:greekLit:tlg0085.tlg003.fu.sp:467.1.text.token.2,urn:cts:greekLit:tlg0085.tlg003.fu.sp:473.1.text.token.4,urn:cts:greekLit:tlg0085.tlg003.fu.sp:508.1.text.token.2,urn:cts:greekLit:tlg0085.tlg003.fu.sp:514.1.text.token.2,urn:cts:greekLit:tlg0085.tlg003.fu.sp:522.1.text.token.6,urn:cts:greekLit:tlg0085.tlg003.fu.sp:589.1.text.token.2,urn:cts:greekLit:tlg0085.tlg003.fu.sp:628.1.text.token.6,urn:cts:greekLit:tlg0085.tlg003.fu.sp:631.1.text.token.5,urn:cts:greekLit:tlg0085.tlg003.fu.sp:634.1.text.token.3,urn:cts:greekLit:tlg0085.tlg003.fu.sp:651.1.text.token.5,urn:cts:greekLit:tlg0085.tlg003.fu.sp:658.1.text.token.2,urn:cts:greekLit:tlg0085.tlg003.fu.sp:661.1.text.token.2,urn:cts:greekLit:tlg0085.tlg003.fu.sp:663.1.text.token.2,urn:cts:greekLit:tlg0085.tlg003.fu.sp:674.1.text.token.4,urn:cts:greekLit:tlg0085.tlg003.fu.sp:680.1.text.token.2,urn:cts:greekLit:tlg0085.tlg003.fu.sp:681.1.text.token.6,urn:cts:greekLit:tlg0085.tlg003.fu.sp:683.1.text.token.6,urn:cts:greekLit:tlg0085.tlg003.fu.sp:709.1.text.token.2,urn:cts:greekLit:tlg0085.tlg003.fu.sp:717.1.text.token.2,urn:cts:greekLit:tlg0085.tlg003.fu.sp:729.1.text.token.2,urn:cts:greekLit:tlg0085.tlg003.fu.sp:733.1.text.token.6,urn:cts:greekLit:tlg0085.tlg003.fu.sp:734.1.text.token.4,urn:cts:greekLit:tlg0085.tlg003.fu.sp:739.1.text.token.2,urn:cts:greekLit:tlg0085.tlg003.fu.sp:743.1.text.token.2,urn:cts:greekLit:tlg0085.tlg003.fu.sp:755.1.text.token.2,urn:cts:greekLit:tlg0085.tlg003.fu.sp:759.1.text.token.2,urn:cts:greekLit:tlg0085.tlg003.fu.sp:766.1.text.token.2,urn:cts:greekLit:tlg0085.tlg003.fu.sp:782.1.text.token.8,urn:cts:greekLit:tlg0085.tlg003.fu.sp:798.1.text.token.2,urn:cts:greekLit:tlg0085.tlg003.fu.sp:802.1.text.token.2,urn:cts:greekLit:tlg0085.tlg003.fu.sp:816.1.text.token.2,urn:cts:greekLit:tlg0085.tlg003.fu.sp:824.1.text.token.2,urn:cts:greekLit:tlg0085.tlg003.fu.sp:828.1.text.token.3,urn:cts:greekLit:tlg0085.tlg003.fu.sp:844.1.text.token.3,urn:cts:greekLit:tlg0085.tlg003.fu.sp:853.1.text.token.2,urn:cts:greekLit:tlg0085.tlg003.fu.sp:856.1.text.token.4,urn:cts:greekLit:tlg0085.tlg003.fu.sp:879.1.text.token.5,urn:cts:greekLit:tlg0085.tlg003.fu.sp:882.1.text.token.2,urn:cts:greekLit:tlg0085.tlg003.fu.sp:901.1.text.token.2,urn:cts:greekLit:tlg0085.tlg003.fu.sp:910.1.text.token.7,urn:cts:greekLit:tlg0085.tlg003.fu.sp:929.1.text.token.5,urn:cts:greekLit:tlg0085.tlg003.fu.sp:932.1.text.token.2,urn:cts:greekLit:tlg0085.tlg003.fu.sp:933.1.text.token.2,urn:cts:greekLit:tlg0085.tlg003.fu.sp:935.1.text.token.2,urn:cts:greekLit:tlg0085.tlg003.fu.sp:938.1.text.token.2,urn:cts:greekLit:tlg0085.tlg003.fu.sp:951.1.text.token.8,urn:cts:greekLit:tlg0085.tlg003.fu.sp:973.1.text.token.6,urn:cts:greekLit:tlg0085.tlg003.fu.sp:1014.1.text.token.2,urn:cts:greekLit:tlg0085.tlg003.fu.sp:1019.1.text.token.5,urn:cts:greekLit:tlg0085.tlg003.fu.sp:1025.1.text.token.2,urn:cts:greekLit:tlg0085.tlg003.fu.sp:1044.1.text.token.6,urn:cts:greekLit:tlg0085.tlg003.fu.sp:1046.1.text.token.5,urn:cts:greekLit:tlg0085.tlg003.fu.sp:1075.1.text.token.7,urn:cts:greekLit:tlg0085.tlg003.fu.sp:1082.1.text.token.2,urn:cts:greekLit:tlg0085.tlg003.fu.sp:1083.1.text.token.4,urn:cts:greekLit:tlg0085.tlg003.fu.sp:1085.1.text.token.4,urn:cts:greekLit:tlg0085.tlg003.fu.sp:1088.1.text.token.2
28	τ’	τε	τε	urn:cts:greekLit:tlg0085.tlg003.fu.sp:67.1.text.token.7,urn:cts:greekLit:tlg0085.tlg003.fu.sp:98.1.text.token.7,urn:cts:greekLit:tlg0085.tlg003.fu.sp:172.1.text.token.3,urn:cts:greekLit:tlg0085.tlg003.fu.sp:174.1.text.token.5,urn:cts:greekLit:tlg0085.tlg003.fu.sp:202.1.text.token.2,urn:cts:greekLit:tlg0085.tlg003.fu.sp:247.1.text.token.3,urn:cts:greekLit:tlg0085.tlg003.fu.sp:263.1.text.token.4,urn:cts:greekLit:tlg0085.tlg003.fu.sp:385.1.text.token.4,urn:cts:greekLit:tlg0085.tlg003.fu.sp:411.1.text.token.2,urn:cts:greekLit:tlg0085.tlg003.fu.sp:420.1.text.token.4,urn:cts:greekLit:tlg0085.tlg003.fu.sp:465.1.text.token.5,urn:cts:greekLit:tlg0085.tlg003.fu.sp:516.1.text.token.4,urn:cts:greekLit:tlg0085.tlg003.fu.sp:555.1.text.token.6,urn:cts:greekLit:tlg0085.tlg003.fu.sp:662.1.text.token.4,urn:cts:greekLit:tlg0085.tlg003.fu.sp:705.1.text.token.2,urn:cts:greekLit:tlg0085.tlg003.fu.sp:779.1.text.token.6,urn:cts:greekLit:tlg0085.tlg003.fu.sp:830.1.text.token.3,urn:cts:greekLit:tlg0085.tlg003.fu.sp:831.1.text.token.3,urn:cts:greekLit:tlg0085.tlg003.fu.sp:832.1.text.token.2,urn:cts:greekLit:tlg0085.tlg003.fu.sp:844.1.text.token.6,urn:cts:greekLit:tlg0085.tlg003.fu.sp:876.1.text.token.4,urn:cts:greekLit:tlg0085.tlg003.fu.sp:910.1.text.token.2,urn:cts:greekLit:tlg0085.tlg003.fu.sp:917.1.text.token.4,urn:cts:greekLit:tlg0085.tlg003.fu.sp:927.1.text.token.3,urn:cts:greekLit:tlg0085.tlg003.fu.sp:1028.1.text.token.4,urn:cts:greekLit:tlg0085.tlg003.fu.sp:1029.1.text.token.3,urn:cts:greekLit:tlg0085.tlg003.fu.sp:1045.1.text.token.4,urn:cts:greekLit:tlg0085.tlg003.fu.sp:1055.1.text.token.3
25	ἀλλ’	ἀλλά	ἀλλά	urn:cts:greekLit:tlg0085.tlg003.fu.sp:71.1.text.token.1,urn:cts:greekLit:tlg0085.tlg003.fu.sp:106.1.text.token.1,urn:cts:greekLit:tlg0085.tlg003.fu.sp:190.1.text.token.6,urn:cts:greekLit:tlg0085.tlg003.fu.sp:234.1.text.token.5,urn:cts:greekLit:tlg0085.tlg003.fu.sp:317.1.text.token.1,urn:cts:greekLit:tlg0085.tlg003.fu.sp:346.1.text.token.1,urn:cts:greekLit:tlg0085.tlg003.fu.sp:360.1.text.token.1,urn:cts:greekLit:tlg0085.tlg003.fu.sp:441.1.text.token.1,urn:cts:greekLit:tlg0085.tlg003.fu.sp:446.1.text.token.1,urn:cts:greekLit:tlg0085.tlg003.fu.sp:448.1.text.token.5,urn:cts:greekLit:tlg0085.tlg003.fu.sp:456.1.text.token.4,urn:cts:greekLit:tlg0085.tlg003.fu.sp:571.1.text.token.1,urn:cts:greekLit:tlg0085.tlg003.fu.sp:610.1.text.token.5,urn:cts:greekLit:tlg0085.tlg003.fu.sp:626.1.text.token.1,urn:cts:greekLit:tlg0085.tlg003.fu.sp:652.1.text.token.5,urn:cts:greekLit:tlg0085.tlg003.fu.sp:671.1.text.token.4,urn:cts:greekLit:tlg0085.tlg003.fu.sp:712.1.text.token.5,urn:cts:greekLit:tlg0085.tlg003.fu.sp:747.1.text.token.7,urn:cts:greekLit:tlg0085.tlg003.fu.sp:866.1.text.token.4,urn:cts:greekLit:tlg0085.tlg003.fu.sp:934.1.text.token.1,urn:cts:greekLit:tlg0085.tlg003.fu.sp:941.1.text.token.1,urn:cts:greekLit:tlg0085.tlg003.fu.sp:950.1.text.token.1,urn:cts:greekLit:tlg0085.tlg003.fu.sp:981.1.text.token.1,urn:cts:greekLit:tlg0085.tlg003.fu.sp:1058.1.text.token.1,urn:cts:greekLit:tlg0085.tlg003.fu.sp:1071.1.text.token.1
19	μ’	με	με	urn:cts:greekLit:tlg0085.tlg003.fu.sp:92.1.text.token.2,urn:cts:greekLit:tlg0085.tlg003.fu.sp:115.1.text.token.7,urn:cts:greekLit:tlg0085.tlg003.fu.sp:132.1.text.token.3,urn:cts:greekLit:tlg0085.tlg003.fu.sp:152.1.text.token.3,urn:cts:greekLit:tlg0085.tlg003.fu.sp:173.1.text.token.2,urn:cts:greekLit:tlg0085.tlg003.fu.sp:225.1.text.token.4,urn:cts:greekLit:tlg0085.tlg003.fu.sp:389.1.text.token.2,urn:cts:greekLit:tlg0085.tlg003.fu.sp:576.1.text.token.6,urn:cts:greekLit:tlg0085.tlg003.fu.sp:578.1.text.token.3,urn:cts:greekLit:tlg0085.tlg003.fu.sp:595.1.text.token.3,urn:cts:greekLit:tlg0085.tlg003.fu.sp:605.1.text.token.4,urn:cts:greekLit:tlg0085.tlg003.fu.sp:684.1.text.token.7,urn:cts:greekLit:tlg0085.tlg003.fu.sp:878.1.text.token.2,urn:cts:greekLit:tlg0085.tlg003.fu.sp:880.1.text.token.2,urn:cts:greekLit:tlg0085.tlg003.fu.sp:894.1.text.token.3,urn:cts:greekLit:tlg0085.tlg003.fu.sp:976.1.text.token.5,urn:cts:greekLit:tlg0085.tlg003.fu.sp:995.1.text.token.5,urn:cts:greekLit:tlg0085.tlg003.fu.sp:1063.1.text.token.6,urn:cts:greekLit:tlg0085.tlg003.fu.sp:1093.1.text.token.2
14	σ’	σε	σε	urn:cts:greekLit:tlg0085.tlg003.fu.sp:19.1.text.token.2,urn:cts:greekLit:tlg0085.tlg003.fu.sp:27.1.text.token.2,urn:cts:greekLit:tlg0085.tlg003.fu.sp:53.1.text.token.3,urn:cts:greekLit:tlg0085.tlg003.fu.sp:328.1.text.token.4,urn:cts:greekLit:tlg0085.tlg003.fu.sp:332.1.text.token.2,urn:cts:greekLit:tlg0085.tlg003.fu.sp:342.1.text.token.6,urn:cts:greekLit:tlg0085.tlg003.fu.sp:343.1.text.token.3,urn:cts:greekLit:tlg0085.tlg003.fu.sp:509.1.text.token.4,urn:cts:greekLit:tlg0085.tlg003.fu.sp:618.1.text.token.5,urn:cts:greekLit:tlg0085.tlg003.fu.sp:728.1.text.token.2,urn:cts:greekLit:tlg0085.tlg003.fu.sp:773.1.text.token.7,urn:cts:greekLit:tlg0085.tlg003.fu.sp:813.1.text.token.2,urn:cts:greekLit:tlg0085.tlg003.fu.sp:947.1.text.token.3,urn:cts:greekLit:tlg0085.tlg003.fu.sp:977.1.text.token.2
14	γ’	γε	γε	urn:cts:greekLit:tlg0085.tlg003.fu.sp:60.1.text.token.3,urn:cts:greekLit:tlg0085.tlg003.fu.sp:248.1.text.token.4,urn:cts:greekLit:tlg0085.tlg003.fu.sp:250.1.text.token.2,urn:cts:greekLit:tlg0085.tlg003.fu.sp:260.1.text.token.3,urn:cts:greekLit:tlg0085.tlg003.fu.sp:270.1.text.token.5,urn:cts:greekLit:tlg0085.tlg003.fu.sp:337.1.text.token.2,urn:cts:greekLit:tlg0085.tlg003.fu.sp:481.1.text.token.5,urn:cts:greekLit:tlg0085.tlg003.fu.sp:904.1.text.token.3,urn:cts:greekLit:tlg0085.tlg003.fu.sp:931.1.text.token.3,urn:cts:greekLit:tlg0085.tlg003.fu.sp:982.1.text.token.4,urn:cts:greekLit:tlg0085.tlg003.fu.sp:985.1.text.token.4,urn:cts:greekLit:tlg0085.tlg003.fu.sp:1011.1.text.token.3,urn:cts:greekLit:tlg0085.tlg003.fu.sp:1053.1.text.token.3,urn:cts:greekLit:tlg0085.tlg003.fu.sp:1058.1.text.token.4
10	ἐπ’	ἐπί	ἐπί	urn:cts:greekLit:tlg0085.tlg003.fu.sp:97.1.text.token.2,urn:cts:greekLit:tlg0085.tlg003.fu.sp:197.1.text.token.5,urn:cts:greekLit:tlg0085.tlg003.fu.sp:257.1.text.token.5,urn:cts:greekLit:tlg0085.tlg003.fu.sp:666.1.text.token.4,urn:cts:greekLit:tlg0085.tlg003.fu.sp:710.1.text.token.3,urn:cts:greekLit:tlg0085.tlg003.fu.sp:729.1.text.token.3,urn:cts:greekLit:tlg0085.tlg003.fu.sp:864.1.text.token.2,urn:cts:greekLit:tlg0085.tlg003.fu.sp:921.1.text.token.1,urn:cts:greekLit:tlg0085.tlg003.fu.sp:1043.1.text.token.3,urn:cts:greekLit:tlg0085.tlg003.fu.sp:1089.1.text.token.2
9	οὐδ’	οὐδέ	οὐδέ	urn:cts:greekLit:tlg0085.tlg003.fu.sp:259.1.text.token.1,urn:cts:greekLit:tlg0085.tlg003.fu.sp:322.1.text.token.5,urn:cts:greekLit:tlg0085.tlg003.fu.sp:326.1.text.token.3,urn:cts:greekLit:tlg0085.tlg003.fu.sp:375.1.text.token.6,urn:cts:greekLit:tlg0085.tlg003.fu.sp:547.1.text.token.5,urn:cts:greekLit:tlg0085.tlg003.fu.sp:586.2.text.token.3,urn:cts:greekLit:tlg0085.tlg003.fu.sp:690.1.text.token.1,urn:cts:greekLit:tlg0085.tlg003.fu.sp:769.1.text.token.1,urn:cts:greekLit:tlg0085.tlg003.fu.sp:905.1.text.token.1
9	θ’	τε	τε	urn:cts:greekLit:tlg0085.tlg003.fu.sp:25.1.text.token.2,urn:cts:greekLit:tlg0085.tlg003.fu.sp:39.1.text.token.6,urn:cts:greekLit:tlg0085.tlg003.fu.sp:138.1.text.token.4,urn:cts:greekLit:tlg0085.tlg003.fu.sp:152.1.text.token.7,urn:cts:greekLit:tlg0085.tlg003.fu.sp:282.1.text.token.5,urn:cts:greekLit:tlg0085.tlg003.fu.sp:434.1.text.token.2,urn:cts:greekLit:tlg0085.tlg003.fu.sp:463.1.text.token.4,urn:cts:greekLit:tlg0085.tlg003.fu.sp:555.1.text.token.3,urn:cts:greekLit:tlg0085.tlg003.fu.sp:923.1.text.token.2
7	τοῦδ’	τοῦδε	τοῦδε	urn:cts:greekLit:tlg0085.tlg003.fu.sp:63.1.text.token.2,urn:cts:greekLit:tlg0085.tlg003.fu.sp:272.1.text.token.3,urn:cts:greekLit:tlg0085.tlg003.fu.sp:347.1.text.token.8,urn:cts:greekLit:tlg0085.tlg003.fu.sp:934.1.text.token.5,urn:cts:greekLit:tlg0085.tlg003.fu.sp:987.1.text.token.7,urn:cts:greekLit:tlg0085.tlg003.fu.sp:1057.1.text.token.2,urn:cts:greekLit:tlg0085.tlg003.fu.sp:1067.1.text.token.2
7	ταῦτ’	ταῦτα	ταῦτα	urn:cts:greekLit:tlg0085.tlg003.fu.sp:72.1.text.token.2,urn:cts:greekLit:tlg0085.tlg003.fu.sp:500.1.text.token.4,urn:cts:greekLit:tlg0085.tlg003.fu.sp:870.1.text.token.4,urn:cts:greekLit:tlg0085.tlg003.fu.sp:918.1.text.token.4,urn:cts:greekLit:tlg0085.tlg003.fu.sp:928.1.text.token.6,urn:cts:greekLit:tlg0085.tlg003.fu.sp:997.1.text.token.5,urn:cts:greekLit:tlg0085.tlg003.fu.sp:1043.1.text.token.2
6	ποτ’	ποτε	ποτε	urn:cts:greekLit:tlg0085.tlg003.fu.sp:124.1.text.token.5,urn:cts:greekLit:tlg0085.tlg003.fu.sp:298.1.text.token.3,urn:cts:greekLit:tlg0085.tlg003.fu.sp:392.1.text.token.4,urn:cts:greekLit:tlg0085.tlg003.fu.sp:757.1.text.token.3,urn:cts:greekLit:tlg0085.tlg003.fu.sp:764.1.text.token.5,urn:cts:greekLit:tlg0085.tlg003.fu.sp:1073.1.text.token.5
6	μηδ’	μηδέ	μηδέ	urn:cts:greekLit:tlg0085.tlg003.fu.sp:329.1.text.token.4,urn:cts:greekLit:tlg0085.tlg003.fu.sp:436.1.text.token.5,urn:cts:greekLit:tlg0085.tlg003.fu.sp:530.1.text.token.1,urn:cts:greekLit:tlg0085.tlg003.fu.sp:535.1.text.token.1,urn:cts:greekLit:tlg0085.tlg003.fu.sp:783.1.text.token.4,urn:cts:greekLit:tlg0085.tlg003.fu.sp:1034.1.text.token.5
5	τῆσδ’	τῆσδε	τῆσδε	urn:cts:greekLit:tlg0085.tlg003.fu.sp:87.1.text.token.3,urn:cts:greekLit:tlg0085.tlg003.fu.sp:179.1.text.token.1,urn:cts:greekLit:tlg0085.tlg003.fu.sp:748.1.text.token.3,urn:cts:greekLit:tlg0085.tlg003.fu.sp:769.1.text.token.4,urn:cts:greekLit:tlg0085.tlg003.fu.sp:1070.1.text.token.1
4	ἔστ’	ἔστε	ἔστε	urn:cts:greekLit:tlg0085.tlg003.fu.sp:105.1.text.token.4,urn:cts:greekLit:tlg0085.tlg003.fu.sp:378.1.text.token.1,urn:cts:greekLit:tlg0085.tlg003.fu.sp:697.1.text.token.2,urn:cts:greekLit:tlg0085.tlg003.fu.sp:793.1.text.token.5
4	τῶνδ’		τῶνδ’	urn:cts:greekLit:tlg0085.tlg003.fu.sp:84.1.text.token.4,urn:cts:greekLit:tlg0085.tlg003.fu.sp:100.1.text.token.3,urn:cts:greekLit:tlg0085.tlg003.fu.sp:872.1.text.token.7,urn:cts:greekLit:tlg0085.tlg003.fu.sp:956.1.text.token.7
4	τοιάδ’		τοιάδ’	urn:cts:greekLit:tlg0085.tlg003.fu.sp:223.1.text.token.4,urn:cts:greekLit:tlg0085.tlg003.fu.sp:864.1.text.token.1,urn:cts:greekLit:tlg0085.tlg003.fu.sp:932.1.text.token.5,urn:cts:greekLit:tlg0085.tlg003.fu.sp:1089.1.text.token.1
4	καθ’	κατά	κατά	urn:cts:greekLit:tlg0085.tlg003.fu.sp:228.1.text.token.7,urn:cts:greekLit:tlg0085.tlg003.fu.sp:263.1.text.token.1,urn:cts:greekLit:tlg0085.tlg003.fu.sp:890.1.text.token.4,urn:cts:greekLit:tlg0085.tlg003.fu.sp:1013.1.text.token.2
4	τόδ’		τόδ’	urn:cts:greekLit:tlg0085.tlg003.fu.sp:175.1.text.token.4,urn:cts:greekLit:tlg0085.tlg003.fu.sp:536.1.text.token.3,urn:cts:greekLit:tlg0085.tlg003.fu.sp:555.1.text.token.1,urn:cts:greekLit:tlg0085.tlg003.fu.sp:888.1.text.token.4
4	τάδ’	τάδε	τάδε	urn:cts:greekLit:tlg0085.tlg003.fu.sp:161.1.text.token.4,urn:cts:greekLit:tlg0085.tlg003.fu.sp:295.1.text.token.3,urn:cts:greekLit:tlg0085.tlg003.fu.sp:842.1.text.token.3,urn:cts:greekLit:tlg0085.tlg003.fu.sp:915.1.text.token.2
4	ταῖσδ’		ταῖσδ’	urn:cts:greekLit:tlg0085.tlg003.fu.sp:108.1.text.token.3,urn:cts:greekLit:tlg0085.tlg003.fu.sp:149.1.text.token.1,urn:cts:greekLit:tlg0085.tlg003.fu.sp:578.1.text.token.11,urn:cts:greekLit:tlg0085.tlg003.fu.sp:635.1.text.token.6
3	λέγ’	λέγε	λέγε	urn:cts:greekLit:tlg0085.tlg003.fu.sp:617.1.text.token.1,urn:cts:greekLit:tlg0085.tlg003.fu.sp:698.1.text.token.1,urn:cts:greekLit:tlg0085.tlg003.fu.sp:821.1.text.token.1
3	δῆτ’	δῆτα	δῆτα	urn:cts:greekLit:tlg0085.tlg003.fu.sp:349.1.text.token.2,urn:cts:greekLit:tlg0085.tlg003.fu.sp:747.1.text.token.2,urn:cts:greekLit:tlg0085.tlg003.fu.sp:1075.1.text.token.5
3	παρ’	παρά	παρά	urn:cts:greekLit:tlg0085.tlg003.fu.sp:189.1.text.token.5,urn:cts:greekLit:tlg0085.tlg003.fu.sp:531.1.text.token.2,urn:cts:greekLit:tlg0085.tlg003.fu.sp:810.1.text.token.2
