frequency	elided_form	expanded_form	presentation_form	turns
32	ἀπ’	ἀπό	ἀπό	urn:cts:greekLit:tlg0031.tlg003.wh:1.2.token.5,urn:cts:greekLit:tlg0031.tlg003.wh:1.38.token.19,urn:cts:greekLit:tlg0031.tlg003.wh:1.70.token.7,urn:cts:greekLit:tlg0031.tlg003.wh:2.15.token.5,urn:cts:greekLit:tlg0031.tlg003.wh:4.13.token.8,urn:cts:greekLit:tlg0031.tlg003.wh:4.35.token.11,urn:cts:greekLit:tlg0031.tlg003.wh:4.35.token.23,urn:cts:greekLit:tlg0031.tlg003.wh:4.42.token.27,urn:cts:greekLit:tlg0031.tlg003.wh:5.8.token.12,urn:cts:greekLit:tlg0031.tlg003.wh:5.13.token.18,urn:cts:greekLit:tlg0031.tlg003.wh:5.35.token.8,urn:cts:greekLit:tlg0031.tlg003.wh:6.13.token.13,urn:cts:greekLit:tlg0031.tlg003.wh:8.18.token.25,urn:cts:greekLit:tlg0031.tlg003.wh:8.37.token.12,urn:cts:greekLit:tlg0031.tlg003.wh:8.43.token.19,urn:cts:greekLit:tlg0031.tlg003.wh:8.46.token.15,urn:cts:greekLit:tlg0031.tlg003.wh:9.33.token.7,urn:cts:greekLit:tlg0031.tlg003.wh:9.39.token.19,urn:cts:greekLit:tlg0031.tlg003.wh:9.45.token.11,urn:cts:greekLit:tlg0031.tlg003.wh:12.58.token.17,urn:cts:greekLit:tlg0031.tlg003.wh:13.27.token.12,urn:cts:greekLit:tlg0031.tlg003.wh:16.3.token.17,urn:cts:greekLit:tlg0031.tlg003.wh:17.29.token.13,urn:cts:greekLit:tlg0031.tlg003.wh:18.34.token.13,urn:cts:greekLit:tlg0031.tlg003.wh:19.24.token.7,urn:cts:greekLit:tlg0031.tlg003.wh:21.11.token.16,urn:cts:greekLit:tlg0031.tlg003.wh:22.41.token.4,urn:cts:greekLit:tlg0031.tlg003.wh:22.42.token.11,urn:cts:greekLit:tlg0031.tlg003.wh:22.43.token.5,urn:cts:greekLit:tlg0031.tlg003.wh:23.26.token.11,urn:cts:greekLit:tlg0031.tlg003.wh:24.31.token.14,urn:cts:greekLit:tlg0031.tlg003.wh:24.51.token.9
24	ἐπ’	ἐπί	ἐπί	urn:cts:greekLit:tlg0031.tlg003.wh:1.12.token.9,urn:cts:greekLit:tlg0031.tlg003.wh:2.25.token.28,urn:cts:greekLit:tlg0031.tlg003.wh:2.40.token.14,urn:cts:greekLit:tlg0031.tlg003.wh:3.22.token.11,urn:cts:greekLit:tlg0031.tlg003.wh:4.4.token.11,urn:cts:greekLit:tlg0031.tlg003.wh:4.18.token.3,urn:cts:greekLit:tlg0031.tlg003.wh:4.25.token.1,urn:cts:greekLit:tlg0031.tlg003.wh:7.13.token.7,urn:cts:greekLit:tlg0031.tlg003.wh:9.5.token.22,urn:cts:greekLit:tlg0031.tlg003.wh:9.62.token.10,urn:cts:greekLit:tlg0031.tlg003.wh:10.6.token.9,urn:cts:greekLit:tlg0031.tlg003.wh:12.58.token.8,urn:cts:greekLit:tlg0031.tlg003.wh:14.31.token.26,urn:cts:greekLit:tlg0031.tlg003.wh:18.7.token.21,urn:cts:greekLit:tlg0031.tlg003.wh:19.27.token.11,urn:cts:greekLit:tlg0031.tlg003.wh:19.41.token.9,urn:cts:greekLit:tlg0031.tlg003.wh:20.18.token.4,urn:cts:greekLit:tlg0031.tlg003.wh:20.19.token.9,urn:cts:greekLit:tlg0031.tlg003.wh:20.21.token.20,urn:cts:greekLit:tlg0031.tlg003.wh:21.10.token.7,urn:cts:greekLit:tlg0031.tlg003.wh:22.52.token.7,urn:cts:greekLit:tlg0031.tlg003.wh:22.53.token.14,urn:cts:greekLit:tlg0031.tlg003.wh:23.28.token.14,urn:cts:greekLit:tlg0031.tlg003.wh:23.38.token.5
22	μετ’	μετά	μετά	urn:cts:greekLit:tlg0031.tlg003.wh:1.58.token.15,urn:cts:greekLit:tlg0031.tlg003.wh:1.66.token.25,urn:cts:greekLit:tlg0031.tlg003.wh:2.51.token.3,urn:cts:greekLit:tlg0031.tlg003.wh:5.29.token.21,urn:cts:greekLit:tlg0031.tlg003.wh:5.34.token.17,urn:cts:greekLit:tlg0031.tlg003.wh:6.3.token.20,urn:cts:greekLit:tlg0031.tlg003.wh:6.4.token.18,urn:cts:greekLit:tlg0031.tlg003.wh:6.17.token.3,urn:cts:greekLit:tlg0031.tlg003.wh:7.36.token.9,urn:cts:greekLit:tlg0031.tlg003.wh:10.37.token.9,urn:cts:greekLit:tlg0031.tlg003.wh:11.7.token.20,urn:cts:greekLit:tlg0031.tlg003.wh:11.23.token.4,urn:cts:greekLit:tlg0031.tlg003.wh:11.23.token.14,urn:cts:greekLit:tlg0031.tlg003.wh:12.13.token.16,urn:cts:greekLit:tlg0031.tlg003.wh:15.13.token.2,urn:cts:greekLit:tlg0031.tlg003.wh:15.31.token.10,urn:cts:greekLit:tlg0031.tlg003.wh:22.21.token.8,urn:cts:greekLit:tlg0031.tlg003.wh:22.28.token.6,urn:cts:greekLit:tlg0031.tlg003.wh:22.59.token.15,urn:cts:greekLit:tlg0031.tlg003.wh:23.12.token.14,urn:cts:greekLit:tlg0031.tlg003.wh:23.43.token.9,urn:cts:greekLit:tlg0031.tlg003.wh:24.30.token.7
20	ἐφ’	ἐπί	ἐπί	urn:cts:greekLit:tlg0031.tlg003.wh:4.29.token.16,urn:cts:greekLit:tlg0031.tlg003.wh:5.25.token.8,urn:cts:greekLit:tlg0031.tlg003.wh:10.6.token.19,urn:cts:greekLit:tlg0031.tlg003.wh:10.9.token.13,urn:cts:greekLit:tlg0031.tlg003.wh:11.17.token.12,urn:cts:greekLit:tlg0031.tlg003.wh:11.18.token.6,urn:cts:greekLit:tlg0031.tlg003.wh:11.20.token.12,urn:cts:greekLit:tlg0031.tlg003.wh:11.22.token.13,urn:cts:greekLit:tlg0031.tlg003.wh:12.14.token.14,urn:cts:greekLit:tlg0031.tlg003.wh:13.4.token.5,urn:cts:greekLit:tlg0031.tlg003.wh:18.9.token.8,urn:cts:greekLit:tlg0031.tlg003.wh:19.14.token.19,urn:cts:greekLit:tlg0031.tlg003.wh:19.30.token.16,urn:cts:greekLit:tlg0031.tlg003.wh:20.18.token.10,urn:cts:greekLit:tlg0031.tlg003.wh:21.12.token.6,urn:cts:greekLit:tlg0031.tlg003.wh:21.34.token.19,urn:cts:greekLit:tlg0031.tlg003.wh:23.28.token.18,urn:cts:greekLit:tlg0031.tlg003.wh:23.30.token.8,urn:cts:greekLit:tlg0031.tlg003.wh:23.44.token.10,urn:cts:greekLit:tlg0031.tlg003.wh:24.49.token.10
16	ἀλλ’	ἀλλά	ἀλλά	urn:cts:greekLit:tlg0031.tlg003.wh:8.16.token.13,urn:cts:greekLit:tlg0031.tlg003.wh:8.27.token.28,urn:cts:greekLit:tlg0031.tlg003.wh:11.33.token.11,urn:cts:greekLit:tlg0031.tlg003.wh:12.51.token.15,urn:cts:greekLit:tlg0031.tlg003.wh:13.3.token.6,urn:cts:greekLit:tlg0031.tlg003.wh:13.5.token.6,urn:cts:greekLit:tlg0031.tlg003.wh:14.10.token.1,urn:cts:greekLit:tlg0031.tlg003.wh:14.13.token.1,urn:cts:greekLit:tlg0031.tlg003.wh:16.30.token.10,urn:cts:greekLit:tlg0031.tlg003.wh:17.8.token.1,urn:cts:greekLit:tlg0031.tlg003.wh:18.13.token.16,urn:cts:greekLit:tlg0031.tlg003.wh:20.21.token.19,urn:cts:greekLit:tlg0031.tlg003.wh:21.9.token.17,urn:cts:greekLit:tlg0031.tlg003.wh:22.26.token.6,urn:cts:greekLit:tlg0031.tlg003.wh:22.53.token.17,urn:cts:greekLit:tlg0031.tlg003.wh:23.15.token.1
8	ὑπ’	ὑπό	ὑπό	urn:cts:greekLit:tlg0031.tlg003.wh:3.7.token.7,urn:cts:greekLit:tlg0031.tlg003.wh:3.19.token.8,urn:cts:greekLit:tlg0031.tlg003.wh:7.8.token.11,urn:cts:greekLit:tlg0031.tlg003.wh:7.30.token.17,urn:cts:greekLit:tlg0031.tlg003.wh:13.17.token.22,urn:cts:greekLit:tlg0031.tlg003.wh:14.8.token.19,urn:cts:greekLit:tlg0031.tlg003.wh:17.24.token.13,urn:cts:greekLit:tlg0031.tlg003.wh:23.8.token.29
8	ἀφ’		ἀφ’	urn:cts:greekLit:tlg0031.tlg003.wh:7.45.token.8,urn:cts:greekLit:tlg0031.tlg003.wh:8.2.token.18,urn:cts:greekLit:tlg0031.tlg003.wh:8.35.token.17,urn:cts:greekLit:tlg0031.tlg003.wh:8.38.token.6,urn:cts:greekLit:tlg0031.tlg003.wh:12.57.token.4,urn:cts:greekLit:tlg0031.tlg003.wh:13.25.token.1,urn:cts:greekLit:tlg0031.tlg003.wh:21.30.token.6,urn:cts:greekLit:tlg0031.tlg003.wh:24.21.token.23
8	καθ’	κατά	κατά	urn:cts:greekLit:tlg0031.tlg003.wh:4.14.token.17,urn:cts:greekLit:tlg0031.tlg003.wh:8.39.token.17,urn:cts:greekLit:tlg0031.tlg003.wh:9.50.token.15,urn:cts:greekLit:tlg0031.tlg003.wh:11.3.token.9,urn:cts:greekLit:tlg0031.tlg003.wh:16.19.token.13,urn:cts:greekLit:tlg0031.tlg003.wh:19.47.token.5,urn:cts:greekLit:tlg0031.tlg003.wh:22.53.token.1,urn:cts:greekLit:tlg0031.tlg003.wh:23.5.token.10
7	παρ’	παρά	παρά	urn:cts:greekLit:tlg0031.tlg003.wh:6.19.token.11,urn:cts:greekLit:tlg0031.tlg003.wh:6.34.token.4,urn:cts:greekLit:tlg0031.tlg003.wh:9.47.token.14,urn:cts:greekLit:tlg0031.tlg003.wh:10.7.token.12,urn:cts:greekLit:tlg0031.tlg003.wh:11.16.token.8,urn:cts:greekLit:tlg0031.tlg003.wh:11.37.token.10,urn:cts:greekLit:tlg0031.tlg003.wh:12.48.token.20
6	κατ’	κατά	κατά	urn:cts:greekLit:tlg0031.tlg003.wh:2.41.token.6,urn:cts:greekLit:tlg0031.tlg003.wh:9.10.token.14,urn:cts:greekLit:tlg0031.tlg003.wh:10.23.token.6,urn:cts:greekLit:tlg0031.tlg003.wh:10.33.token.6,urn:cts:greekLit:tlg0031.tlg003.wh:11.23.token.6,urn:cts:greekLit:tlg0031.tlg003.wh:23.14.token.30
