form	token_urn	expanded_form	presentation_form
ʹκαθ’	urn:cts:greekLit:tlg0031.tlg003.wh.tok:9.23.token20		ʹκαθ’
ʹπαρ’	urn:cts:greekLit:tlg0031.tlg003.wh.tok:18.14.token11		ʹπαρ’
ʹἀπ’	urn:cts:greekLit:tlg0031.tlg003.wh.tok:5.2.token13		ʹἀπ’
ʹἀφ’	urn:cts:greekLit:tlg0031.tlg003.wh.tok:13.7.token10		ʹἀφ’
δι’	urn:cts:greekLit:tlg0031.tlg003.wh.tok:5.5.token8	διά	διά
δι’	urn:cts:greekLit:tlg0031.tlg003.wh.tok:8.47.token13	διά	διά
δι’	urn:cts:greekLit:tlg0031.tlg003.wh.tok:11.24.token11	διά	διά
δι’	urn:cts:greekLit:tlg0031.tlg003.wh.tok:17.1.token18	διά	διά
δι’	urn:cts:greekLit:tlg0031.tlg003.wh.tok:22.22.token17	διά	διά
δ’	urn:cts:greekLit:tlg0031.tlg003.wh.tok:9.24.token14	δέ	δέ
δ’	urn:cts:greekLit:tlg0031.tlg003.wh.tok:10.5.token3	δέ	δέ
δ’	urn:cts:greekLit:tlg0031.tlg003.wh.tok:10.10.token3	δέ	δέ
δ’	urn:cts:greekLit:tlg0031.tlg003.wh.tok:17.33.token12	δέ	δέ
δ’	urn:cts:greekLit:tlg0031.tlg003.wh.tok:20.18.token12	δέ	δέ
καθ’	urn:cts:greekLit:tlg0031.tlg003.wh.tok:4.14.token17	κατά	κατά
καθ’	urn:cts:greekLit:tlg0031.tlg003.wh.tok:8.39.token17	κατά	κατά
καθ’	urn:cts:greekLit:tlg0031.tlg003.wh.tok:9.50.token15	κατά	κατά
καθ’	urn:cts:greekLit:tlg0031.tlg003.wh.tok:11.3.token9	κατά	κατά
καθ’	urn:cts:greekLit:tlg0031.tlg003.wh.tok:16.19.token13	κατά	κατά
καθ’	urn:cts:greekLit:tlg0031.tlg003.wh.tok:19.47.token5	κατά	κατά
καθ’	urn:cts:greekLit:tlg0031.tlg003.wh.tok:22.53.token1	κατά	κατά
καθ’	urn:cts:greekLit:tlg0031.tlg003.wh.tok:23.5.token10	κατά	κατά
κατ’	urn:cts:greekLit:tlg0031.tlg003.wh.tok:2.41.token6	κατά	κατά
κατ’	urn:cts:greekLit:tlg0031.tlg003.wh.tok:9.10.token14	κατά	κατά
κατ’	urn:cts:greekLit:tlg0031.tlg003.wh.tok:10.23.token6	κατά	κατά
κατ’	urn:cts:greekLit:tlg0031.tlg003.wh.tok:10.33.token6	κατά	κατά
κατ’	urn:cts:greekLit:tlg0031.tlg003.wh.tok:11.23.token6	κατά	κατά
κατ’	urn:cts:greekLit:tlg0031.tlg003.wh.tok:23.14.token30	κατά	κατά
μεθ’	urn:cts:greekLit:tlg0031.tlg003.wh.tok:9.49.token23	μετά	μετά
μεθ’	urn:cts:greekLit:tlg0031.tlg003.wh.tok:22.15.token12	μετά	μετά
μεθ’	urn:cts:greekLit:tlg0031.tlg003.wh.tok:22.53.token5	μετά	μετά
μεθ’	urn:cts:greekLit:tlg0031.tlg003.wh.tok:24.29.token7	μετά	μετά
μετ’	urn:cts:greekLit:tlg0031.tlg003.wh.tok:1.58.token15	μετά	μετά
μετ’	urn:cts:greekLit:tlg0031.tlg003.wh.tok:1.66.token25	μετά	μετά
