frequency	elided_form	expanded_form	presentation_form	turns
6	τήνδ’		τήνδ’	urn:cts:greekLit:tlg0085.tlg002.fu.sp:227.1.text.token.5,urn:cts:greekLit:tlg0085.tlg002.fu.sp:607.1.text.token.3,urn:cts:greekLit:tlg0085.tlg002.fu.sp:719.1.text.token.6,urn:cts:greekLit:tlg0085.tlg002.fu.sp:758.1.text.token.1,urn:cts:greekLit:tlg0085.tlg002.fu.sp:762.1.text.token.6,urn:cts:greekLit:tlg0085.tlg002.fu.sp:914.1.text.token.1
5	πάντ’	πάντα	πάντα	urn:cts:greekLit:tlg0085.tlg002.fu.sp:395.1.text.token.4,urn:cts:greekLit:tlg0085.tlg002.fu.sp:552.1.text.token.3,urn:cts:greekLit:tlg0085.tlg002.fu.sp:860.1.text.token.1,urn:cts:greekLit:tlg0085.tlg002.fu.sp:955.1.text.token.4,urn:cts:greekLit:tlg0085.tlg002.fu.sp:979.1.text.token.4
4	παῖδ’		παῖδ’	urn:cts:greekLit:tlg0085.tlg002.fu.sp:529.1.text.token.2,urn:cts:greekLit:tlg0085.tlg002.fu.sp:739.1.text.token.11,urn:cts:greekLit:tlg0085.tlg002.fu.sp:751.1.text.token.2,urn:cts:greekLit:tlg0085.tlg002.fu.sp:981.1.text.token.2
4	μήτ’	μήτε	μήτε	urn:cts:greekLit:tlg0085.tlg002.fu.sp:167.1.text.token.1,urn:cts:greekLit:tlg0085.tlg002.fu.sp:174.1.text.token.1,urn:cts:greekLit:tlg0085.tlg002.fu.sp:174.1.text.token.3,urn:cts:greekLit:tlg0085.tlg002.fu.sp:292.1.text.token.4
4	ἐφ’	ἐπί	ἐπί	urn:cts:greekLit:tlg0085.tlg002.fu.sp:18.1.text.token.6,urn:cts:greekLit:tlg0085.tlg002.fu.sp:271.1.text.token.2,urn:cts:greekLit:tlg0085.tlg002.fu.sp:511.1.text.token.1,urn:cts:greekLit:tlg0085.tlg002.fu.sp:758.1.text.token.6
4	τοῦτ’	τοῦτο	τοῦτο	urn:cts:greekLit:tlg0085.tlg002.fu.sp:122.1.text.token.3,urn:cts:greekLit:tlg0085.tlg002.fu.sp:333.1.text.token.4,urn:cts:greekLit:tlg0085.tlg002.fu.sp:737.1.text.token.7,urn:cts:greekLit:tlg0085.tlg002.fu.sp:793.1.text.token.2
3	ἔστ’	ἔστε	ἔστε	urn:cts:greekLit:tlg0085.tlg002.fu.sp:260.1.text.token.4,urn:cts:greekLit:tlg0085.tlg002.fu.sp:348.1.text.token.4,urn:cts:greekLit:tlg0085.tlg002.fu.sp:513.1.text.token.2
3	ἄνι’		ἄνι’	urn:cts:greekLit:tlg0085.tlg002.fu.sp:256.1.text.token.1,urn:cts:greekLit:tlg0085.tlg002.fu.sp:1055.1.text.token.1,urn:cts:greekLit:tlg0085.tlg002.fu.sp:1061.1.text.token.1
3	κατ’	κατά	κατά	urn:cts:greekLit:tlg0085.tlg002.fu.sp:221.1.text.token.8,urn:cts:greekLit:tlg0085.tlg002.fu.sp:481.1.text.token.1,urn:cts:greekLit:tlg0085.tlg002.fu.sp:1071.1.text.token.3
3	ταῦτ’	ταῦτα	ταῦτα	urn:cts:greekLit:tlg0085.tlg002.fu.sp:210.1.text.token.3,urn:cts:greekLit:tlg0085.tlg002.fu.sp:513.1.text.token.1,urn:cts:greekLit:tlg0085.tlg002.fu.sp:829.1.text.token.2
