urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:1012.2.text.token3	μή	mh/	μή	mh/	urn:cite2:hmt:lsj.chicago_md:n67283	c--------
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:1014.1.text.token7	μή	mh/	μή	mh/	urn:cite2:hmt:lsj.chicago_md:n67283	c--------
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:102.1.text.token1	γλῶτταν	glw=ttan	γλῶσσα	glw=ssa	urn:cite2:hmt:lsj.chicago_md:n22425	n-s---fa-
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:102.1.text.token2	δ’	d'	δέ	de/	urn:cite2:hmt:lsj.chicago_md:n23596	g--------
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:102.1.text.token3	ἐπιορκήσασαν	e)piorkh/sasan	ἐπιορκέω	e)piorke/w	urn:cite2:hmt:lsj.chicago_md:n40401	v-sapafa-
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:102.1.text.token4	ἰδίᾳ	i)di/a|	ἴδιος	i)/dios	urn:cite2:hmt:lsj.chicago_md:n49875	a-s---fd-
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:102.1.text.token5	τῆς	th=s	ὁ	o(	urn:cite2:hmt:lsj.chicago_md:n71882	l-s---fg-
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:102.1.text.token6	φρενός	freno/s	φρήν	frh/n	urn:cite2:hmt:lsj.chicago_md:n112307	n-s---fg-
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:1024.1.text.token8	γ’	g'	γε	ge	urn:cite2:hmt:lsj.chicago_md:n21705	g--------
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:1029.1.text.token3	δ’	d'	δέ	de/	urn:cite2:hmt:lsj.chicago_md:n23596	g--------
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:103.1.text.token1	σέ	se/	σύ	su/	urn:cite2:hmt:lsj.chicago_md:n97456	p-s----a-
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:103.1.text.token2	δέ	de/	δέ	de/	urn:cite2:hmt:lsj.chicago_md:n23596	g--------
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:103.1.text.token3	ταῦτ’	tau=t'	οὗτος	ou(=tos	urn:cite2:hmt:lsj.chicago_md:n76062	n-p---nn-
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:103.1.text.token4	ἀρέσκει	a)re/skei	ἀρέσκω	a)re/skw	urn:cite2:hmt:lsj.chicago_md:n14954	v3spia---
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:103.2.text.token2	πλεῖν	plei=n	πολύς	polu/s	urn:cite2:hmt:lsj.chicago_md:n85306	d-------c
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:103.2.text.token4	μαίνομαι	mai/nomai	μαίνομαι	mai/nomai	urn:cite2:hmt:lsj.chicago_md:n64562	v1spie---
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:1033.1.text.token10	δέ	de/	δέ	de/	urn:cite2:hmt:lsj.chicago_md:n23596	g--------
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:1033.1.text.token2	δ’	d'	δέ	de/	urn:cite2:hmt:lsj.chicago_md:n23596	g--------
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:1034.1.text.token10	δέ	de/	δέ	de/	urn:cite2:hmt:lsj.chicago_md:n23596	g--------
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:1036.2.text.token5	γε	ge	γε	ge	urn:cite2:hmt:lsj.chicago_md:n21705tg--------
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:104.1.text.token1	ἦ	h)=	ἦ	h)=	urn:cite2:hmt:lsj.chicago_md:n46571	d--------
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:104.1.text.token10	δοκεῖ	dokei=	δοκέω	doke/w	urn:cite2:hmt:lsj.chicago_md:n27847	v3spia---
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:104.1.text.token2	μήν	mh/n	μήν	mh/n	urn:cite2:hmt:lsj.chicago_md:n67461	g--------
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:104.1.text.token3	κόβαλά	ko/bala/	κόβαλος	ko/balos	urn:cite2:hmt:lsj.chicago_md:n58259	n-p---nn-
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:104.1.text.token4	γ’	g'	γε	ge	urn:cite2:hmt:lsj.chicago_md:n21705	g--------
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:104.1.text.token5	ἐστίν	e)sti/n	εἰμί	ei)mi/	urn:cite2:hmt:lsj.chicago_md:n31130	v3spia---
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:104.1.text.token7	ὡς	w(s	ὡς	w(s	urn:cite2:hmt:lsj.chicago_md:n116401	c--------
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:104.1.text.token8	καὶ	kai\	καὶ	kai\	urn:cite2:hmt:lsj.chicago_md:n51951	d--------
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:104.1.text.token9	σοί	soi/	σύ	su/	urn:cite2:hmt:lsj.chicago_md:n97456	p-s----d-
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:1043.1.text.token3	μά	ma/	μά	ma/	urn:cite2:hmt:lsj.chicago_md:n64387	g--------
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:1043.1.text.token4	Δί’	*di/'	Ζεύς	*zeu/s	urn:cite2:hmt:lsj.chicago_md:n46195	n-s---ma-
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:1045.1.text.token1	μά	ma/	μά	ma/	urn:cite2:hmt:lsj.chicago_md:n64387	g--------
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:1045.1.text.token2	Δί’	*di/'	Ζεύς	*zeu/s	urn:cite2:hmt:lsj.chicago_md:n46195	n-s---ma-
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:1045.2.text.token2	γ’	g'	γε	ge	urn:cite2:hmt:lsj.chicago_md:n21705	g--------
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:1047.1.text.token2	γε	ge	γε	ge	urn:cite2:hmt:lsj.chicago_md:n21705tg--------
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:1047.2.text.token3	Δία	*di/a	Ζεύς	*zeu/s	urn:cite2:hmt:lsj.chicago_md:n46195	n-s---ma-
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:105.1.text.token1	μή	mh/	μή	mh/	urn:cite2:hmt:lsj.chicago_md:n67283	c--------
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:105.1.text.token2	τόν	to/n	ὁ	o(	urn:cite2:hmt:lsj.chicago_md:n71882	l-s---ma-
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:105.1.text.token3	ἐμόν	e)mo/n	ἐμός	e)mo/s	urn:cite2:hmt:lsj.chicago_md:n34194	a-s---ma-
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:105.1.text.token4	οἴκει	oi)/kei	οἰκέω	oi)ke/w	urn:cite2:hmt:lsj.chicago_md:n72273	v2spma---
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:105.1.text.token5	νοῦν	nou=n	νόος	no/os	urn:cite2:hmt:lsj.chicago_md:n71023	n-s---ma-
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:105.1.text.token7	ἔχεις	e)/xeis	ἔχω	e)/xw	urn:cite2:hmt:lsj.chicago_md:n45996	v2spia---
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:105.1.text.token8	γάρ	ga/r	γάρ	ga/r	urn:cite2:hmt:lsj.chicago_md:n21618	g--------
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:105.1.text.token9	οἰκίαν	oi)ki/an	οἰκία	oi)ki/a	urn:cite2:hmt:lsj.chicago_md:n72287	n-s---fa-
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:1052.1.text.token2	δ’	d'	δέ	de/	urn:cite2:hmt:lsj.chicago_md:n23596	g--------
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:1053.1.text.token1	μά	ma/	μά	ma/	urn:cite2:hmt:lsj.chicago_md:n64387	g--------
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:1053.1.text.token12	γε	ge	γε	ge	urn:cite2:hmt:lsj.chicago_md:n21705tg--------
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:1053.1.text.token2	Δί’	*di/'	Ζεύς	*zeu/s	urn:cite2:hmt:lsj.chicago_md:n46195	n-s---ma-
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:1054.1.text.token2	μή	mh/	μή	mh/	urn:cite2:hmt:lsj.chicago_md:n67283	c--------
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:1055.1.text.token7	δ’	d'	δέ	de/	urn:cite2:hmt:lsj.chicago_md:n23596	g--------
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:106.1.text.token1	καί	kai/	καί	kai/	urn:cite2:hmt:lsj.chicago_md:n51951	c--------
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:106.1.text.token2	μήν	mh/n	μήν	mh/n	urn:cite2:hmt:lsj.chicago_md:n67461	g--------
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:106.1.text.token3	ἀτεχνῶς	a)texnw=s	ἀτεχνῶς	a)texnw=s	urn:cite2:hmt:lsj.chicago_md:n17051	d--------
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:106.1.text.token4	γε	ge	γε	ge	urn:cite2:hmt:lsj.chicago_md:n21705	g--------
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:106.1.text.token5	παμπόνηρα	pampo/nhra	παμπόνηρος	pampo/nhros	urn:cite2:hmt:lsj.chicago_md:n77122	a-p---nn-
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:106.1.text.token5	παμπόνηρα	pampo/nhra	παμπόνηρος	pampo/nhros	urn:cite2:hmt:lsj.chicago_md:n77122	a-p---nn-
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:106.1.text.token6	φαίνεται	fai/netai	φαίνω	fai/nw	urn:cite2:hmt:lsj.chicago_md:n110114	v3spie---
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:1065.1.text.token3	γε	ge	γε	ge	urn:cite2:hmt:lsj.chicago_md:n21705tg--------
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:1067.1.text.token5	γ’	g'	γε	ge	urn:cite2:hmt:lsj.chicago_md:n21705	g--------
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:107.1.text.token1	δειπνεῖν	deipnei=n	δειπνέω	deipne/w	urn:cite2:hmt:lsj.chicago_md:n23744	v--pna---
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:107.1.text.token2	με	me	ἐγώ	e)gw/	urn:cite2:hmt:lsj.chicago_md:n30657	p-s---ma-
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:107.1.text.token3	δίδασκε	di/daske	διδάσκω	dida/skw	urn:cite2:hmt:lsj.chicago_md:n26412	v2spma---
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:107.2.text.token1	περί	peri/	περί	peri/	urn:cite2:hmt:lsj.chicago_md:n81017	r--------
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:107.2.text.token2	ἐμοῦ	e)mou=	ἐγώ	e)gw/	urn:cite2:hmt:lsj.chicago_md:n30657	p-s---mg-
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:107.2.text.token3	δ’	d'	δέ	de/	urn:cite2:hmt:lsj.chicago_md:n23596	g--------
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:107.2.text.token4	οὐδείς	ou)dei/s	οὐδείς	ou)dei/s	urn:cite2:hmt:lsj.chicago_md:n75765	n-s---mn-
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:107.2.text.token5	λόγος	lo/gos	λόγος	lo/gos	urn:cite2:hmt:lsj.chicago_md:n63772	n-s---mn-
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:1072.1.text.token7	γ’	g'	γε	ge	urn:cite2:hmt:lsj.chicago_md:n21705	g--------
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:1074.1.text.token7	γ’	g'	γε	ge	urn:cite2:hmt:lsj.chicago_md:n21705	g--------
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:1076.1.text.token2	δ’	d'	δέ	de/	urn:cite2:hmt:lsj.chicago_md:n23596	g--------
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:1078.1.text.token2	δέ	de/	δέ	de/	urn:cite2:hmt:lsj.chicago_md:n23596	g--------
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:108.1.text.token1	ἀλλ’	a)ll'	ἀλλά	a)lla/	urn:cite2:hmt:lsj.chicago_md:n4357	d--------
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:108.1.text.token2	ὧνπερ	w(=nper	ὅς	o(/s	urn:cite2:hmt:lsj.chicago_md:n75512	p-p---fg-
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:108.1.text.token3	ἕνεκα	e(/neka	ἕνεκα	e(/neka	urn:cite2:hmt:lsj.chicago_md:n35364	r--------
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:108.1.text.token4	τήνδε	th/nde	ὅδε	o(/de	urn:cite2:hmt:lsj.chicago_md:n72010	n-s---fa-
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:108.1.text.token5	τήν	th/n	ὁ	o(	urn:cite2:hmt:lsj.chicago_md:n71882	l-s---fa-
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:108.1.text.token6	σκευήν	skeuh/n	σκευή	skeuh/	urn:cite2:hmt:lsj.chicago_md:n94729	n-s---fa-
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:108.1.text.token7	ἔχων	e)/xwn	ἔχω	e)/xw	urn:cite2:hmt:lsj.chicago_md:n45996	v-sppamn-
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:1087.1.text.token2	δ’	d'	δέ	de/	urn:cite2:hmt:lsj.chicago_md:n23596	g--------
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:1089.1.text.token1	μά	ma/	μά	ma/	urn:cite2:hmt:lsj.chicago_md:n64387	g--------
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:1089.1.text.token2	Δί’	*di/'	Ζεύς	*zeu/s	urn:cite2:hmt:lsj.chicago_md:n46195	n-s---ma-
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:1089.1.text.token4	δῆθ’	dh=q'	δῆτα	dh=ta	urn:cite2:hmt:lsj.chicago_md:n24506	d--------
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:109.1.text.token1	ἦλθον	h)=lqon	ἔρχομαι	e)/rxomai	urn:cite2:hmt:lsj.chicago_md:n42827	v1saia---
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:109.1.text.token2	κατά	kata/	κατά	kata/	urn:cite2:hmt:lsj.chicago_md:n53647	r--------
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:109.1.text.token3	σήν	sh/n	σός	so/s	urn:cite2:hmt:lsj.chicago_md:n95610	a-s---fa-
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:109.1.text.token4	μίμησιν	mi/mhsin	μίμησις	mi/mhsis	urn:cite2:hmt:lsj.chicago_md:n67856	n-s---fa-
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:109.1.text.token6	ἵνα	i(/na	ἵνα	i(/na	urn:cite2:hmt:lsj.chicago_md:n50492	c--------
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:109.1.text.token7	μοι	moi	ἐγώ	e)gw/	urn:cite2:hmt:lsj.chicago_md:n30657	p-s---md-
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:109.1.text.token8	τούς	tou/s	ὁ	o(	urn:cite2:hmt:lsj.chicago_md:n71882	l-p---ma-
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:109.1.text.token9	ξένους	ce/nous	ξένοσ1	ce/nos	urn:cite2:hmt:lsj.chicago_md:n71544	n-p---ma-
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:1096.1.text.token2	δέ	de/	δέ	de/	urn:cite2:hmt:lsj.chicago_md:n23596	g--------
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:11.1.text.token1	μή	mh/	μή	mh/	urn:cite2:hmt:lsj.chicago_md:n67283	c--------
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:11.1.text.token10	ἐξεμεῖν	e)cemei=n	ἐξεμέω	e)ceme/w	urn:cite2:hmt:lsj.chicago_md:n37120	v--pna---
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:11.1.text.token2	δῆθ’	dh=q'	δῆτα	dh=ta	urn:cite2:hmt:lsj.chicago_md:n24506	d--------
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:11.1.text.token4	ἱκετεύω	i(keteu/w	ἱκετεύω	i(keteu/w	urn:cite2:hmt:lsj.chicago_md:n50257	v1spia---
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:11.1.text.token6	πλήν	plh/n	πλήν	plh/n	urn:cite2:hmt:lsj.chicago_md:n83818	r--------
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:11.1.text.token7	γ’	g'	γε	ge	urn:cite2:hmt:lsj.chicago_md:n21705	g--------
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:11.1.text.token8	ὅταν	o(/tan	ὅταν	o(/tan	urn:cite2:hmt:lsj.chicago_md:n75687	c--------
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:11.1.text.token9	μέλλω	me/llw	μέλλω	me/llw	urn:cite2:hmt:lsj.chicago_md:n66173	v1spsa---
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:110.1.text.token1	τούς	tou/s	ὁ	o(	urn:cite2:hmt:lsj.chicago_md:n71882	l-p---ma-
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:110.1.text.token2	σούς	sou/s	σός	so/s	urn:cite2:hmt:lsj.chicago_md:n95610	a-p---ma-
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:110.1.text.token3	φράσειας	fra/seias	φράζω	fra/zw	urn:cite2:hmt:lsj.chicago_md:n112217	v2saoa---
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:110.1.text.token5	εἰ	ei)	εἰ	ei)	urn:cite2:hmt:lsj.chicago_md:n30817	c--------
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:110.1.text.token6	δεοίμην	deoi/mhn	δέω1	de/w	urn:cite2:hmt:lsj.chicago_md:n24293	v1spoe---
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:110.1.text.token8	οἷσι	oi(=si	ὅς	o(/s	urn:cite2:hmt:lsj.chicago_md:n75513	p-p---md-
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:110.1.text.token9	σύ	su/	σύ	su/	urn:cite2:hmt:lsj.chicago_md:n97456	p-s----n-
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:1102.1.text.token2	δ’	d'	δέ	de/	urn:cite2:hmt:lsj.chicago_md:n23596	g--------
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:1103.1.text.token2	μή	mh/	μή	mh/	urn:cite2:hmt:lsj.chicago_md:n67283	c--------
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:1109.1.text.token2	δέ	de/	δέ	de/	urn:cite2:hmt:lsj.chicago_md:n23596	g--------
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:1109.1.text.token6#μή
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:111.1.text.token1	ἐχρῶ	e)xrw=	χράομαι	xra/omai	urn:cite2:hmt:lsj.chicago_md:n114553a	v2siie---
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:111.1.text.token2	τόθ’	to/q'	τότε	to/te	urn:cite2:hmt:lsj.chicago_md:n104429	d--------
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:111.1.text.token4	ἡνίκ’	h(ni/k'	ἡνίκα	h(ni/ka	urn:cite2:hmt:lsj.chicago_md:n47405	d--------
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:111.1.text.token5	ἐπί	e)pi/	ἐπί	e)pi/	urn:cite2:hmt:lsj.chicago_md:n38862	r--------
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:111.1.text.token6	τόν	to/n	ὁ	o(	urn:cite2:hmt:lsj.chicago_md:n71882	l-s---ma-
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:111.1.text.token7	Κέρβερον	*ke/rberon	Κέρβερος	*ke/rberos	urn:cite2:hmt:lsj.chicago_md:n56821	n-s---ma-
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:1111.1.text.token2	μή	mh/	μή	mh/	urn:cite2:hmt:lsj.chicago_md:n67283	c--------
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:1116.1.text.token2	δέ	de/	δέ	de/	urn:cite2:hmt:lsj.chicago_md:n23596	g--------
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:1118.1.text.token4	γ’	g'	γε	ge	urn:cite2:hmt:lsj.chicago_md:n21705	g--------
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:112.1.text.token1	τούτους	tou/tous	οὗτος	ou(=tos	urn:cite2:hmt:lsj.chicago_md:n76062	n-p---ma-
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:112.1.text.token2	φράσον	fra/son	φράζω	fra/zw	urn:cite2:hmt:lsj.chicago_md:n112217	v2sama---
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:112.1.text.token3	μοι	moi	ἐγώ	e)gw/	urn:cite2:hmt:lsj.chicago_md:n30657	p-s---md-
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:112.1.text.token5	λιμένας	lime/nas	λιμήν	limh/n	urn:cite2:hmt:lsj.chicago_md:n63300	n-p---ma-
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:112.1.text.token6	ἀρτοπώλια	a)rtopw/lia	ἀρτοπώλιον	a)rtopw/lion	urn:cite2:hmt:lsj.chicago_md:n15761	n-p---na-
