frequency	elided_form	expanded_form	presentation_form	turns
117	δ’	δέ	δέ	urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:15.1.text.token2,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:26.1.text.token5,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:34.1.text.token5,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:73.1.text.token2,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:74.1.text.token2,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:98.1.text.token4,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:119.1.text.token4,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:122.1.text.token3,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:139.1.text.token4,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:152.1.text.token2,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:152.1.text.token7,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:154.1.text.token4,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:157.1.text.token2,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:160.1.text.token4,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:179.1.text.token9,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:181.1.text.token4,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:182.1.text.token8,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:192.1.text.token2,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:197.1.text.token7,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:212.1.text.token2,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:225.1.text.token2,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:269.1.text.token2,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:278.1.text.token3,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:302.1.text.token2,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:313.1.text.token2,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:338.1.text.token8,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:340.1.text.token2,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:354.1.text.token6,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:357.1.text.token2,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:396.1.text.token2,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:421.1.text.token4,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:438.1.text.token2,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:469.1.text.token3,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:470a.text.token2,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:490.1.text.token2,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:497.1.text.token2,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:503.1.text.token6,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:511.1.text.token5,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:521.1.text.token7,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:529.1.text.token8,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:533.1.text.token4,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:556.1.text.token5,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:559.1.text.token2,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:566.1.text.token6,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:578.1.text.token2,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:582.1.text.token2,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:595.1.text.token2,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:603.1.text.token2,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:623.1.text.token2,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:634.1.text.token2,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:638.1.text.token6,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:655.1.text.token2,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:666.1.text.token8,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:671.1.text.token2,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:672.1.text.token5,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:682.1.text.token4,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:686.1.text.token4,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:691.1.text.token6,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:699.1.text.token2,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:703.1.text.token4,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:704.1.text.token7,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:708.1.text.token8,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:710.1.text.token2,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:730.1.text.token4,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:737.1.text.token4,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:753.1.text.token2,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:756.1.text.token2,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:760.1.text.token5,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:762.1.text.token5,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:763.1.text.token4,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:767.1.text.token2,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:775.1.text.token4,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:776.1.text.token2,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:789.1.text.token6,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:792.1.text.token2,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:819.2.text.token2,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:843.1.text.token2,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:850.1.text.token2,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:857.1.text.token2,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:861.2.text.token4,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:875.1.text.token4,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:882.1.text.token2,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:893.1.text.token5,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:900.1.text.token2,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:913.1.text.token2,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:918.1.text.token2,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:922.1.text.token2,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:939.1.text.token2,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:947.1.text.token5,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:973.1.text.token2,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:985.1.text.token2,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:996.1.text.token6,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:1003.1.text.token2,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:1009.1.text.token4,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:1012.1.text.token2,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:1019.1.text.token2,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:1023.1.text.token2,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:1030.1.text.token5,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:1032.1.text.token2,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:1042.1.text.token2,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:1061.1.text.token8,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:1067.1.text.token8,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:1071.1.text.token2,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:1079.1.text.token2,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:1085.1.text.token5,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:1089.1.text.token2,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:1093.1.text.token6,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:1104.1.text.token6,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:1105.1.text.token7,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:1112.1.text.token2,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:1114.1.text.token6,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:1122.1.text.token4,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:1130.1.text.token5,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:1152.1.text.token6,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:1153.1.text.token5,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:1160.1.text.token2,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:1162.1.text.token2
39	ἀλλ’	ἀλλά	ἀλλά	urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:44.1.text.token1,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:58.1.text.token4,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:79.1.text.token2,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:112.1.text.token2,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:136.1.text.token1,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:168.1.text.token5,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:209.1.text.token1,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:218.1.text.token10,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:277.1.text.token1,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:285.1.text.token1,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:322.1.text.token1,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:337.1.text.token1,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:353.1.text.token8,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:363.1.text.token1,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:422.1.text.token1,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:479.1.text.token1,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:487.1.text.token1,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:494.1.text.token1,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:505.1.text.token1,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:541.1.text.token5,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:553.1.text.token1,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:693.1.text.token8,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:716.1.text.token1,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:755.1.text.token1,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:781.1.text.token8,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:816.1.text.token1,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:826.1.text.token1,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:827.1.text.token6,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:906.1.text.token3,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:928.1.text.token3,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:956.1.text.token1,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:1034.1.text.token1,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:1039.1.text.token1,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:1077.1.text.token5,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:1080.1.text.token4,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:1109.1.text.token1,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:1129.1.text.token1,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:1147.1.text.token1,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:1153.1.text.token1
36	μ’	με	με	urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:22.1.text.token6,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:81.1.text.token5,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:255.1.text.token1,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:259.1.text.token2,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:266.1.text.token3,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:338.1.text.token4,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:355.1.text.token2,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:360.1.text.token5,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:363.1.text.token5,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:365.1.text.token5,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:378.1.text.token2,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:379.1.text.token7,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:384.1.text.token6,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:517.1.text.token5,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:554.1.text.token6,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:621.1.text.token2,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:638.1.text.token2,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:641.1.text.token2,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:658.1.text.token5,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:668.1.text.token3,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:810.1.text.token3,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:822.1.text.token6,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:855.1.text.token2,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:865.1.text.token4,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:870.1.text.token3,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:897.1.text.token2,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:924.1.text.token2,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:944.1.text.token6,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:954.1.text.token3,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:1013.1.text.token4,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:1036.1.text.token7,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:1045.1.text.token5,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:1058.1.text.token3,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:1061.1.text.token4,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:1065.1.text.token5,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:1116.1.text.token4
33	σ’	σε	σε	urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:44.1.text.token6,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:69.1.text.token4,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:179.1.text.token6,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:180.1.text.token5,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:290.1.text.token2,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:300.1.text.token3,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:308.1.text.token8,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:328.1.text.token9,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:359.1.text.token3,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:381.1.text.token3,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:401.1.text.token2,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:402.1.text.token2,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:486.1.text.token5,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:511.1.text.token7,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:536.2.text.token3,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:543.1.text.token5,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:545.1.text.token4,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:633.1.text.token4,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:660.1.text.token2,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:665.1.text.token3,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:681.1.text.token3,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:689.1.text.token3,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:689.1.text.token7,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:709.1.text.token5,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:733.1.text.token3,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:815.1.text.token7,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:838.1.text.token5,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:984.1.text.token2,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:1037.1.text.token2,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:1042.1.text.token9,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:1075.1.text.token4,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:1134.1.text.token2,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:1137.1.text.token4
23	τ’	τε	τε	urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:71.1.text.token7,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:83.1.text.token5,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:101.1.text.token3,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:151.1.text.token2,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:161.1.text.token3,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:295.1.text.token2,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:366.1.text.token5,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:438.1.text.token8,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:446.1.text.token4,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:447.1.text.token3,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:452.1.text.token2,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:487.1.text.token7,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:509.1.text.token7,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:528.1.text.token3,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:547.1.text.token5,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:612.1.text.token4,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:651.1.text.token3,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:769.1.text.token6,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:852.1.text.token3,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:888.1.text.token2,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:946.1.text.token2,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:951.1.text.token2,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:1154.1.text.token4
20	οὐδ’	οὐδέ	οὐδέ	urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:44.1.text.token2,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:135.1.text.token1,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:288.1.text.token5,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:321.1.text.token1,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:404.1.text.token4,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:433.1.text.token2,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:487.1.text.token2,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:566.1.text.token1,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:567.1.text.token3,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:621.1.text.token6,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:637.1.text.token1,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:644.1.text.token3,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:684.1.text.token5,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:690.1.text.token7,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:767.1.text.token7,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:768.1.text.token1,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:786.1.text.token4,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:855.1.text.token6,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:970.1.text.token3,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:1037.1.text.token4
19	γ’	γε	γε	urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:41.1.text.token3,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:49.1.text.token2,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:54.1.text.token3,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:93.1.text.token5,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:94a.text.token5,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:149.1.text.token2,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:201.1.text.token2,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:218.1.text.token8,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:308.1.text.token5,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:378.1.text.token6,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:389.1.text.token4,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:518.1.text.token4,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:647.1.text.token3,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:648.1.text.token3,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:718.1.text.token4,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:719.1.text.token7,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:801.1.text.token5,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:810.1.text.token5,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:890.1.text.token4
15	τόδ’		τόδ’	urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:9.1.text.token6,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:27.1.text.token2,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:36.1.text.token2,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:76.1.text.token2,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:106.1.text.token3,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:122.1.text.token8,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:145.1.text.token2,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:273.1.text.token3,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:283.1.text.token4,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:320.1.text.token7,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:927.1.text.token5,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:1001.1.text.token2,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:1033.1.text.token5,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:1127.1.text.token7,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:1152.1.text.token2
12	τόνδ’	τόνδε	τόνδε	urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:9.1.text.token2,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:331.1.text.token1,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:489.1.text.token2,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:537.1.text.token5,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:629.1.text.token4,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:635.1.text.token5,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:648.1.text.token5,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:683.1.text.token4,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:716.1.text.token7,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:729.1.text.token3,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:841.1.text.token3,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:1128.1.text.token3
9	ποτ’	ποτε	ποτε	urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:198.1.text.token5,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:345.1.text.token3,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:506.1.text.token4,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:560.1.text.token2,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:563.1.text.token3,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:568.1.text.token7,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:985.1.text.token7,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:1062.1.text.token2,urn:cts:greekLit:tlg0006.tlg002.fu-sp.tok:1120.1.text.token2
