frequency	elided_form	expanded_form	presentation_form	turns
70	δ’	δέ	δέ	urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:14.1.text.token7,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:16.1.text.token2,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:24.1.text.token4,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:25.1.text.token4,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:76.1.text.token2,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:82.1.text.token7,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:87.1.text.token7,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:102.1.text.token7,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:113.1.text.token2,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:117.1.text.token2,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:120.1.text.token4,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:121.1.text.token2,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:138.1.text.token2,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:199.1.text.token7,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:232.1.text.token6,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:246.1.text.token2,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:249.1.text.token5,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:256.1.text.token2,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:271.1.text.token6,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:275.1.text.token2,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:277.1.text.token7,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:310.1.text.token8,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:317.1.text.token2,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:318.1.text.token2,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:320.1.text.token2,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:322.1.text.token8,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:332.1.text.token3,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:334.1.text.token8,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:340.1.text.token6,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:348.1.text.token5,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:377.1.text.token2,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:388.1.text.token2,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:396.1.text.token2,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:400.1.text.token2,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:404.1.text.token2,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:405.1.text.token2,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:407.1.text.token2,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:408.1.text.token5,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:409.1.text.token2,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:416.1.text.token2,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:420.1.text.token2,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:423.1.text.token8,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:426.1.text.token4,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:426.1.text.token8,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:440.1.text.token6,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:453.1.text.token2,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:454.1.text.token2,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:460.1.text.token2,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:483.1.text.token7,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:514.1.text.token1,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:517.1.text.token2,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:525.1.text.token2,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:528.1.text.token2,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:535.1.text.token5,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:538.1.text.token2,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:548.1.text.token2,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:575.1.text.token2,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:578.1.text.token2,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:591.1.text.token6,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:593.1.text.token2,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:597.1.text.token2,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:631.1.text.token5,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:650.1.text.token2,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:650.1.text.token7,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:651.1.text.token6,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:655.1.text.token2,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:675.1.text.token4,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:693.1.text.token2,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:702.1.text.token2,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:706.1.text.token2
28	τ’	τε	τε	urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:34.1.text.token3,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:35.1.text.token4,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:42.1.text.token2,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:86.1.text.token2,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:148.1.text.token6,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:166.1.text.token2,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:169.1.text.token4,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:190.1.text.token3,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:205.1.text.token5,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:208.1.text.token5,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:234.1.text.token2,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:237.1.text.token2,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:292.1.text.token2,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:293.1.text.token2,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:306.1.text.token2,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:306.1.text.token5,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:353.1.text.token2,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:373.1.text.token6,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:393.1.text.token2,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:417.1.text.token4,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:459.1.text.token5,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:534.1.text.token5,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:541.1.text.token4,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:559.1.text.token5,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:601.1.text.token2,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:604.1.text.token8,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:643.1.text.token6,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:703.1.text.token6
18	ἀλλ’	ἀλλά	ἀλλά	urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:94.1.text.token1,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:135.1.text.token1,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:154.2.text.token5,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:201.1.text.token1,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:259.1.text.token1,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:309.1.text.token5,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:345.1.text.token1,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:428.1.text.token1,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:432.1.text.token1,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:481.1.text.token1,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:553.1.text.token3,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:560.2.text.token7,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:595.1.text.token4,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:616.1.text.token3,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:646.1.text.token1,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:652.1.text.token1,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:666.1.text.token1,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:688.1.text.token1
17	σ’	σε	σε	urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:17.1.text.token4,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:58.1.text.token2,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:217.1.text.token4,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:230.1.text.token8,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:262.1.text.token6,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:267.1.text.token6,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:271.1.text.token2,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:286.1.text.token3,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:450.1.text.token6,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:549.1.text.token7,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:550.1.text.token2,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:575.1.text.token7,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:649.1.text.token4,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:661.1.text.token6,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:674.2.text.token3,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:695.1.text.token3,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:701.1.text.token2
17	γ’	γε	γε	urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:5.1.text.token2,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:164.1.text.token3,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:178.1.text.token3,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:198.1.text.token7,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:250.1.text.token3,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:283.1.text.token3,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:343.1.text.token6,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:379.1.text.token2,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:528.1.text.token7,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:538.1.text.token5,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:586.1.text.token7,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:637.1.text.token4,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:640.2.text.token3,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:652.1.text.token4,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:664.1.text.token2,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:670.2.text.token3,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:692.1.text.token2
12	μ’	με	με	urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:33.1.text.token4,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:109.1.text.token4,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:156.1.text.token5,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:220.1.text.token4,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:507.1.text.token2,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:531.1.text.token3,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:564.1.text.token2,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:651.1.text.token2,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:672.1.text.token2,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:676.1.text.token8,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:687.1.text.token5,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:697.1.text.token7
7	Δί’	Δία	Δία	urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:9.1.text.token3,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:154.2.text.token3,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:212.1.text.token6,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:555.1.text.token3,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:558.2.text.token3,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:560.2.text.token5,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:586.1.text.token3
7	τάδ’	τάδε	τάδε	urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:163.1.text.token2,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:188.1.text.token2,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:232.1.text.token3,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:354.1.text.token5,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:413.1.text.token2,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:431.1.text.token7,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:654.1.text.token2
6	οἶδ’	οἶδα	οἶδα	urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:104.1.text.token1,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:132.1.text.token2,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:321.1.text.token2,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:639.1.text.token4,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:646.1.text.token2,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:650.1.text.token3
6	θ’	τε	τε	urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:46.1.text.token2,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:89.1.text.token2,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:171.1.text.token6,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:265.1.text.token2,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:295.1.text.token6,urn:cts:greekLit:tlg0006.tlg001.fu-sp.tok:398.1.text.token7
