form	token_urn	expanded_form	presentation_form
δι’	urn:cts:greekLit:tlg0031.tlg002.wh:2.1.token.6	διά	διά
δι’	urn:cts:greekLit:tlg0031.tlg002.wh:14.21.token.18	διά	διά
δι’	urn:cts:greekLit:tlg0031.tlg002.wh:16.20a.token.26	διά	διά
δ’	urn:cts:greekLit:tlg0031.tlg002.wh:3.29.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0031.tlg002.wh:8.35.token.13	δέ	δέ
καθ’	urn:cts:greekLit:tlg0031.tlg002.wh:9.40.token.5	κατά	κατά
καθ’	urn:cts:greekLit:tlg0031.tlg002.wh:14.49.token.1	κατά	κατά
κατ’	urn:cts:greekLit:tlg0031.tlg002.wh:1.27.token.12	κατά	κατά
κατ’	urn:cts:greekLit:tlg0031.tlg002.wh:3.6.token.11	κατά	κατά
κατ’	urn:cts:greekLit:tlg0031.tlg002.wh:4.34.token.8	κατά	κατά
κατ’	urn:cts:greekLit:tlg0031.tlg002.wh:6.31.token.7	κατά	κατά
κατ’	urn:cts:greekLit:tlg0031.tlg002.wh:6.32.token.9	κατά	κατά
κατ’	urn:cts:greekLit:tlg0031.tlg002.wh:33.token.7	κατά	κατά
κατ’	urn:cts:greekLit:tlg0031.tlg002.wh:9.2.token.22	κατά	κατά
κατ’	urn:cts:greekLit:tlg0031.tlg002.wh:9.28.token.9	κατά	κατά
κατ’	urn:cts:greekLit:tlg0031.tlg002.wh:13.3.token.14	κατά	κατά
κατ’	urn:cts:greekLit:tlg0031.tlg002.wh:14.56.token.4	κατά	κατά
κατ’	urn:cts:greekLit:tlg0031.tlg002.wh:14.57.token.5	κατά	κατά
μεθ’	urn:cts:greekLit:tlg0031.tlg002.wh:8.14.token.13	μετά	μετά
μεθ’	urn:cts:greekLit:tlg0031.tlg002.wh:9.8.token.7	μετά	μετά
μεθ’	urn:cts:greekLit:tlg0031.tlg002.wh:14.7.token.6	μετά	μετά
μετ’	urn:cts:greekLit:tlg0031.tlg002.wh:1.36.token.7	μετά	μετά
μετ’	urn:cts:greekLit:tlg0031.tlg002.wh:2.19.token.16	μετά	μετά
μετ’	urn:cts:greekLit:tlg0031.tlg002.wh:2.19.token.26	μετά	μετά
μετ’	urn:cts:greekLit:tlg0031.tlg002.wh:2.25.token.17	μετά	μετά
μετ’	urn:cts:greekLit:tlg0031.tlg002.wh:3.5.token.4	μετά	μετά
μετ’	urn:cts:greekLit:tlg0031.tlg002.wh:3.14.token.12	μετά	μετά
μετ’	urn:cts:greekLit:tlg0031.tlg002.wh:4.36.token.17	μετά	μετά
μετ’	urn:cts:greekLit:tlg0031.tlg002.wh:5.18.token.12	μετά	μετά
μετ’	urn:cts:greekLit:tlg0031.tlg002.wh:5.24.token.3	μετά	μετά
μετ’	urn:cts:greekLit:tlg0031.tlg002.wh:5.37.token.5	μετά	μετά
μετ’	urn:cts:greekLit:tlg0031.tlg002.wh:5.40.token.19	μετά	μετά
μετ’	urn:cts:greekLit:tlg0031.tlg002.wh:6.50.token.12	μετά	μετά
μετ’	urn:cts:greekLit:tlg0031.tlg002.wh:14.18.token.21	μετά	μετά
μετ’	urn:cts:greekLit:tlg0031.tlg002.wh:14.20.token.11	μετά	μετά
μετ’	urn:cts:greekLit:tlg0031.tlg002.wh:14.33.token.11	μετά	μετά
μετ’	urn:cts:greekLit:tlg0031.tlg002.wh:14.43.token.15	μετά	μετά
μετ’	urn:cts:greekLit:tlg0031.tlg002.wh:16.10.token.5	μετά	μετά
παρ’	urn:cts:greekLit:tlg0031.tlg002.wh:3.21.token.4	παρά	παρά
παρ’	urn:cts:greekLit:tlg0031.tlg002.wh:5.26.token.10	παρά	παρά
παρ’	urn:cts:greekLit:tlg0031.tlg002.wh:8.11.token.11	παρά	παρά
παρ’	urn:cts:greekLit:tlg0031.tlg002.wh:16.9.token.12	παρά	παρά
τοῦτ’	urn:cts:greekLit:tlg0031.tlg002.wh:7.2.token.11	τοῦτο	τοῦτο
ἀλλ’	urn:cts:greekLit:tlg0031.tlg002.wh:2.17.token.16	ἀλλά	ἀλλά
ἀλλ’	urn:cts:greekLit:tlg0031.tlg002.wh:3.27.token.1	ἀλλά	ἀλλά
ἀλλ’	urn:cts:greekLit:tlg0031.tlg002.wh:4.22.token.13	ἀλλά	ἀλλά
ἀλλ’	urn:cts:greekLit:tlg0031.tlg002.wh:6.52.token.14	ἀλλά	ἀλλά
ἀλλ’	urn:cts:greekLit:tlg0031.tlg002.wh:19.token.8	ἀλλά	ἀλλά
ἀλλ’	urn:cts:greekLit:tlg0031.tlg002.wh:25.token.1	ἀλλά	ἀλλά
ἀλλ’	urn:cts:greekLit:tlg0031.tlg002.wh:9.22.token.15	ἀλλά	ἀλλά
ἀλλ’	urn:cts:greekLit:tlg0031.tlg002.wh:10.27.token.9	ἀλλά	ἀλλά
ἀλλ’	urn:cts:greekLit:tlg0031.tlg002.wh:10.40.token.15	ἀλλά	ἀλλά
ἀλλ’	urn:cts:greekLit:tlg0031.tlg002.wh:10.43.token.8	ἀλλά	ἀλλά
ἀλλ’	urn:cts:greekLit:tlg0031.tlg002.wh:12.14.token.25	ἀλλά	ἀλλά
ἀλλ’	urn:cts:greekLit:tlg0031.tlg002.wh:12.25.token.12	ἀλλά	ἀλλά
ἀλλ’	urn:cts:greekLit:tlg0031.tlg002.wh:13.7.token.17	ἀλλά	ἀλλά
ἀλλ’	urn:cts:greekLit:tlg0031.tlg002.wh:13.11.token.12	ἀλλά	ἀλλά
ἀλλ’	urn:cts:greekLit:tlg0031.tlg002.wh:14.29.token.11	ἀλλά	ἀλλά
ἀλλ’	urn:cts:greekLit:tlg0031.tlg002.wh:14.36.token.18	ἀλλά	ἀλλά
ἀλλ’	urn:cts:greekLit:tlg0031.tlg002.wh:14.49.token.15	ἀλλά	ἀλλά
ἀπ’	urn:cts:greekLit:tlg0031.tlg002.wh:1.42.token.4	ἀπό	ἀπό
ἀπ’	urn:cts:greekLit:tlg0031.tlg002.wh:2.20.token.6	ἀπό	ἀπό
ἀπ’	urn:cts:greekLit:tlg0031.tlg002.wh:2.21.token.17	ἀπό	ἀπό
ἀπ’	urn:cts:greekLit:tlg0031.tlg002.wh:4.25.token.17	ἀπό	ἀπό
ἀπ’	urn:cts:greekLit:tlg0031.tlg002.wh:7.4.token.2	ἀπό	ἀπό
ἀπ’	urn:cts:greekLit:tlg0031.tlg002.wh:7.6.token.31	ἀπό	ἀπό
ἀπ’	urn:cts:greekLit:tlg0031.tlg002.wh:13.19.token.12	ἀπό	ἀπό
ἀπ’	urn:cts:greekLit:tlg0031.tlg002.wh:13.27.token.20	ἀπό	ἀπό
ἀπ’	urn:cts:greekLit:tlg0031.tlg002.wh:14.35.token.16	ἀπό	ἀπό
ἀπ’	urn:cts:greekLit:tlg0031.tlg002.wh:14.36.token.15	ἀπό	ἀπό
ἀπ’	urn:cts:greekLit:tlg0031.tlg002.wh:15.21.token.8	ἀπό	ἀπό
ἀπ’	urn:cts:greekLit:tlg0031.tlg002.wh:15.38.token.9	ἀπό	ἀπό
ἐπ’	urn:cts:greekLit:tlg0031.tlg002.wh:1.45.token.23	ἐπί	ἐπί
ἐπ’	urn:cts:greekLit:tlg0031.tlg002.wh:5.21.token.15	ἐπί	ἐπί
ἐπ’	urn:cts:greekLit:tlg0031.tlg002.wh:6.34.token.9	ἐπί	ἐπί
ἐπ’	urn:cts:greekLit:tlg0031.tlg002.wh:8.4.token.15	ἐπί	ἐπί
ἐπ’	urn:cts:greekLit:tlg0031.tlg002.wh:9.13.token.17	ἐπί	ἐπί
ἐπ’	urn:cts:greekLit:tlg0031.tlg002.wh:10.11.token.14	ἐπί	ἐπί
ἐπ’	urn:cts:greekLit:tlg0031.tlg002.wh:10.16.token.8	ἐπί	ἐπί
ἐπ’	urn:cts:greekLit:tlg0031.tlg002.wh:11.7.token.18	ἐπί	ἐπί
ἐπ’	urn:cts:greekLit:tlg0031.tlg002.wh:11.13.token.18	ἐπί	ἐπί
ἐπ’	urn:cts:greekLit:tlg0031.tlg002.wh:12.14.token.26	ἐπί	ἐπί
ἐπ’	urn:cts:greekLit:tlg0031.tlg002.wh:12.17.token.18	ἐπί	ἐπί
ἐπ’	urn:cts:greekLit:tlg0031.tlg002.wh:12.32.token.9	ἐπί	ἐπί
ἐπ’	urn:cts:greekLit:tlg0031.tlg002.wh:13.8.token.7	ἐπί	ἐπί
ἐπ’	urn:cts:greekLit:tlg0031.tlg002.wh:15.24.token.15	ἐπί	ἐπί
ἐφ’	urn:cts:greekLit:tlg0031.tlg002.wh:3.24.token.4	ἐπί	ἐπί
ἐφ’	urn:cts:greekLit:tlg0031.tlg002.wh:3.25.token.4	ἐπί	ἐπί
ἐφ’	urn:cts:greekLit:tlg0031.tlg002.wh:3.26.token.6	ἐπί	ἐπί
ἐφ’	urn:cts:greekLit:tlg0031.tlg002.wh:9.22.token.23	ἐπί	ἐπί
ἐφ’	urn:cts:greekLit:tlg0031.tlg002.wh:11.2.token.20	ἐπί	ἐπί
ἐφ’	urn:cts:greekLit:tlg0031.tlg002.wh:15.33.token.7	ἐπί	ἐπί
ὑπ’	urn:cts:greekLit:tlg0031.tlg002.wh:1.5.token.16	ὑπό	ὑπό
ὑπ’	urn:cts:greekLit:tlg0031.tlg002.wh:5.4.token.11	ὑπό	ὑπό
ὑπ’	urn:cts:greekLit:tlg0031.tlg002.wh:16.11.token.7	ὑπό	ὑπό
