frequency	form	turns
233	,	urn:cts:greekLit:tlg0540.tlg001.fucex:1.token.5,urn:cts:greekLit:tlg0540.tlg001.fucex:1.token.8,urn:cts:greekLit:tlg0540.tlg001.fucex:1.token.19,urn:cts:greekLit:tlg0540.tlg001.fucex:1.token.32,urn:cts:greekLit:tlg0540.tlg001.fucex:1.token.41,urn:cts:greekLit:tlg0540.tlg001.fucex:1.token.46,urn:cts:greekLit:tlg0540.tlg001.fucex:1.token.57,urn:cts:greekLit:tlg0540.tlg001.fucex:2.token.11,urn:cts:greekLit:tlg0540.tlg001.fucex:2.token.40,urn:cts:greekLit:tlg0540.tlg001.fucex:2.token.51,urn:cts:greekLit:tlg0540.tlg001.fucex:2.token.54,urn:cts:greekLit:tlg0540.tlg001.fucex:3.token.15,urn:cts:greekLit:tlg0540.tlg001.fucex:3.token.21,urn:cts:greekLit:tlg0540.tlg001.fucex:3.token.40,urn:cts:greekLit:tlg0540.tlg001.fucex:4.token.3,urn:cts:greekLit:tlg0540.tlg001.fucex:4.token.8,urn:cts:greekLit:tlg0540.tlg001.fucex:4.token.36,urn:cts:greekLit:tlg0540.tlg001.fucex:4.token.47,urn:cts:greekLit:tlg0540.tlg001.fucex:4.token.53,urn:cts:greekLit:tlg0540.tlg001.fucex:4.token.59,urn:cts:greekLit:tlg0540.tlg001.fucex:5.token.11,urn:cts:greekLit:tlg0540.tlg001.fucex:5.token.14,urn:cts:greekLit:tlg0540.tlg001.fucex:5.token.25,urn:cts:greekLit:tlg0540.tlg001.fucex:6.token.3,urn:cts:greekLit:tlg0540.tlg001.fucex:6.token.6,urn:cts:greekLit:tlg0540.tlg001.fucex:6.token.17,urn:cts:greekLit:tlg0540.tlg001.fucex:6.token.37,urn:cts:greekLit:tlg0540.tlg001.fucex:6.token.44,urn:cts:greekLit:tlg0540.tlg001.fucex:6.token.58,urn:cts:greekLit:tlg0540.tlg001.fucex:6.token.67,urn:cts:greekLit:tlg0540.tlg001.fucex:6.token.80,urn:cts:greekLit:tlg0540.tlg001.fucex:7.token.3,urn:cts:greekLit:tlg0540.tlg001.fucex:7.token.26,urn:cts:greekLit:tlg0540.tlg001.fucex:8.token.14,urn:cts:greekLit:tlg0540.tlg001.fucex:9.token.4,urn:cts:greekLit:tlg0540.tlg001.fucex:9.token.7,urn:cts:greekLit:tlg0540.tlg001.fucex:9.token.20,urn:cts:greekLit:tlg0540.tlg001.fucex:9.token.41,urn:cts:greekLit:tlg0540.tlg001.fucex:9.token.50,urn:cts:greekLit:tlg0540.tlg001.fucex:9.token.54,urn:cts:greekLit:tlg0540.tlg001.fucex:9.token.60,urn:cts:greekLit:tlg0540.tlg001.fucex:9.token.65,urn:cts:greekLit:tlg0540.tlg001.fucex:10.token.6,urn:cts:greekLit:tlg0540.tlg001.fucex:10.token.17,urn:cts:greekLit:tlg0540.tlg001.fucex:10.token.33,urn:cts:greekLit:tlg0540.tlg001.fucex:10.token.38,urn:cts:greekLit:tlg0540.tlg001.fucex:10.token.43,urn:cts:greekLit:tlg0540.tlg001.fucex:11.token.5,urn:cts:greekLit:tlg0540.tlg001.fucex:11.token.8,urn:cts:greekLit:tlg0540.tlg001.fucex:11.token.14,urn:cts:greekLit:tlg0540.tlg001.fucex:11.token.29,urn:cts:greekLit:tlg0540.tlg001.fucex:12.token.18,urn:cts:greekLit:tlg0540.tlg001.fucex:12.token.30,urn:cts:greekLit:tlg0540.tlg001.fucex:12.token.48,urn:cts:greekLit:tlg0540.tlg001.fucex:12.token.72,urn:cts:greekLit:tlg0540.tlg001.fucex:13.token.9,urn:cts:greekLit:tlg0540.tlg001.fucex:13.token.12,urn:cts:greekLit:tlg0540.tlg001.fucex:13.token.26,urn:cts:greekLit:tlg0540.tlg001.fucex:14.token.6,urn:cts:greekLit:tlg0540.tlg001.fucex:14.token.22,urn:cts:greekLit:tlg0540.tlg001.fucex:14.token.31,urn:cts:greekLit:tlg0540.tlg001.fucex:14.token.49,urn:cts:greekLit:tlg0540.tlg001.fucex:14.token.52,urn:cts:greekLit:tlg0540.tlg001.fucex:14.token.56,urn:cts:greekLit:tlg0540.tlg001.fucex:15.token.4,urn:cts:greekLit:tlg0540.tlg001.fucex:15.token.7,urn:cts:greekLit:tlg0540.tlg001.fucex:15.token.18,urn:cts:greekLit:tlg0540.tlg001.fucex:15.token.24,urn:cts:greekLit:tlg0540.tlg001.fucex:15.token.31,urn:cts:greekLit:tlg0540.tlg001.fucex:15.token.43,urn:cts:greekLit:tlg0540.tlg001.fucex:15.token.50,urn:cts:greekLit:tlg0540.tlg001.fucex:15.token.71,urn:cts:greekLit:tlg0540.tlg001.fucex:16.token.32,urn:cts:greekLit:tlg0540.tlg001.fucex:16.token.46,urn:cts:greekLit:tlg0540.tlg001.fucex:17.token.3,urn:cts:greekLit:tlg0540.tlg001.fucex:17.token.6,urn:cts:greekLit:tlg0540.tlg001.fucex:17.token.10,urn:cts:greekLit:tlg0540.tlg001.fucex:17.token.15,urn:cts:greekLit:tlg0540.tlg001.fucex:17.token.23,urn:cts:greekLit:tlg0540.tlg001.fucex:17.token.28,urn:cts:greekLit:tlg0540.tlg001.fucex:17.token.36,urn:cts:greekLit:tlg0540.tlg001.fucex:17.token.51,urn:cts:greekLit:tlg0540.tlg001.fucex:17.token.55,urn:cts:greekLit:tlg0540.tlg001.fucex:17.token.70,urn:cts:greekLit:tlg0540.tlg001.fucex:18.token.12,urn:cts:greekLit:tlg0540.tlg001.fucex:18.token.43,urn:cts:greekLit:tlg0540.tlg001.fucex:18.token.55,urn:cts:greekLit:tlg0540.tlg001.fucex:18.token.63,urn:cts:greekLit:tlg0540.tlg001.fucex:18.token.75,urn:cts:greekLit:tlg0540.tlg001.fucex:19.token.7,urn:cts:greekLit:tlg0540.tlg001.fucex:19.token.26,urn:cts:greekLit:tlg0540.tlg001.fucex:19.token.37,urn:cts:greekLit:tlg0540.tlg001.fucex:19.token.53,urn:cts:greekLit:tlg0540.tlg001.fucex:20.token.9,urn:cts:greekLit:tlg0540.tlg001.fucex:20.token.19,urn:cts:greekLit:tlg0540.tlg001.fucex:20.token.31,urn:cts:greekLit:tlg0540.tlg001.fucex:20.token.38,urn:cts:greekLit:tlg0540.tlg001.fucex:20.token.69,urn:cts:greekLit:tlg0540.tlg001.fucex:21.token.3,urn:cts:greekLit:tlg0540.tlg001.fucex:21.token.15,urn:cts:greekLit:tlg0540.tlg001.fucex:21.token.39,urn:cts:greekLit:tlg0540.tlg001.fucex:21.token.45,urn:cts:greekLit:tlg0540.tlg001.fucex:22.token.13,urn:cts:greekLit:tlg0540.tlg001.fucex:23.token.12,urn:cts:greekLit:tlg0540.tlg001.fucex:23.token.14,urn:cts:greekLit:tlg0540.tlg001.fucex:23.token.22,urn:cts:greekLit:tlg0540.tlg001.fucex:23.token.34,urn:cts:greekLit:tlg0540.tlg001.fucex:23.token.39,urn:cts:greekLit:tlg0540.tlg001.fucex:23.token.47,urn:cts:greekLit:tlg0540.tlg001.fucex:23.token.50,urn:cts:greekLit:tlg0540.tlg001.fucex:23.token.52,urn:cts:greekLit:tlg0540.tlg001.fucex:23.token.70,urn:cts:greekLit:tlg0540.tlg001.fucex:23.token.74,urn:cts:greekLit:tlg0540.tlg001.fucex:23.token.81,urn:cts:greekLit:tlg0540.tlg001.fucex:23.token.87,urn:cts:greekLit:tlg0540.tlg001.fucex:24.token.21,urn:cts:greekLit:tlg0540.tlg001.fucex:24.token.48,urn:cts:greekLit:tlg0540.tlg001.fucex:25.token.3,urn:cts:greekLit:tlg0540.tlg001.fucex:25.token.6,urn:cts:greekLit:tlg0540.tlg001.fucex:25.token.10,urn:cts:greekLit:tlg0540.tlg001.fucex:25.token.34,urn:cts:greekLit:tlg0540.tlg001.fucex:25.token.54,urn:cts:greekLit:tlg0540.tlg001.fucex:26.token.7,urn:cts:greekLit:tlg0540.tlg001.fucex:26.token.16,urn:cts:greekLit:tlg0540.tlg001.fucex:27.token.2,urn:cts:greekLit:tlg0540.tlg001.fucex:27.token.5,urn:cts:greekLit:tlg0540.tlg001.fucex:27.token.17,urn:cts:greekLit:tlg0540.tlg001.fucex:27.token.23,urn:cts:greekLit:tlg0540.tlg001.fucex:27.token.29,urn:cts:greekLit:tlg0540.tlg001.fucex:27.token.37,urn:cts:greekLit:tlg0540.tlg001.fucex:27.token.45,urn:cts:greekLit:tlg0540.tlg001.fucex:27.token.51,urn:cts:greekLit:tlg0540.tlg001.fucex:27.token.57,urn:cts:greekLit:tlg0540.tlg001.fucex:27.token.62,urn:cts:greekLit:tlg0540.tlg001.fucex:27.token.71,urn:cts:greekLit:tlg0540.tlg001.fucex:28.token.2,urn:cts:greekLit:tlg0540.tlg001.fucex:28.token.5,urn:cts:greekLit:tlg0540.tlg001.fucex:28.token.22,urn:cts:greekLit:tlg0540.tlg001.fucex:29.token.3,urn:cts:greekLit:tlg0540.tlg001.fucex:29.token.6,urn:cts:greekLit:tlg0540.tlg001.fucex:29.token.10,urn:cts:greekLit:tlg0540.tlg001.fucex:29.token.19,urn:cts:greekLit:tlg0540.tlg001.fucex:29.token.34,urn:cts:greekLit:tlg0540.tlg001.fucex:29.token.43,urn:cts:greekLit:tlg0540.tlg001.fucex:29.token.49,urn:cts:greekLit:tlg0540.tlg001.fucex:30.token.21,urn:cts:greekLit:tlg0540.tlg001.fucex:30.token.24,urn:cts:greekLit:tlg0540.tlg001.fucex:30.token.33,urn:cts:greekLit:tlg0540.tlg001.fucex:30.token.47,urn:cts:greekLit:tlg0540.tlg001.fucex:30.token.54,urn:cts:greekLit:tlg0540.tlg001.fucex:31.token.14,urn:cts:greekLit:tlg0540.tlg001.fucex:31.token.31,urn:cts:greekLit:tlg0540.tlg001.fucex:31.token.41,urn:cts:greekLit:tlg0540.tlg001.fucex:31.token.56,urn:cts:greekLit:tlg0540.tlg001.fucex:32.token.2,urn:cts:greekLit:tlg0540.tlg001.fucex:32.token.4,urn:cts:greekLit:tlg0540.tlg001.fucex:32.token.7,urn:cts:greekLit:tlg0540.tlg001.fucex:32.token.16,urn:cts:greekLit:tlg0540.tlg001.fucex:32.token.25,urn:cts:greekLit:tlg0540.tlg001.fucex:32.token.30,urn:cts:greekLit:tlg0540.tlg001.fucex:32.token.37,urn:cts:greekLit:tlg0540.tlg001.fucex:32.token.40,urn:cts:greekLit:tlg0540.tlg001.fucex:32.token.57,urn:cts:greekLit:tlg0540.tlg001.fucex:32.token.64,urn:cts:greekLit:tlg0540.tlg001.fucex:32.token.74,urn:cts:greekLit:tlg0540.tlg001.fucex:33.token.9,urn:cts:greekLit:tlg0540.tlg001.fucex:33.token.20,urn:cts:greekLit:tlg0540.tlg001.fucex:33.token.28,urn:cts:greekLit:tlg0540.tlg001.fucex:33.token.37,urn:cts:greekLit:tlg0540.tlg001.fucex:34.token.3,urn:cts:greekLit:tlg0540.tlg001.fucex:34.token.6,urn:cts:greekLit:tlg0540.tlg001.fucex:34.token.16,urn:cts:greekLit:tlg0540.tlg001.fucex:35.token.13,urn:cts:greekLit:tlg0540.tlg001.fucex:35.token.20,urn:cts:greekLit:tlg0540.tlg001.fucex:36.token.12,urn:cts:greekLit:tlg0540.tlg001.fucex:36.token.18,urn:cts:greekLit:tlg0540.tlg001.fucex:36.token.27,urn:cts:greekLit:tlg0540.tlg001.fucex:36.token.31,urn:cts:greekLit:tlg0540.tlg001.fucex:36.token.48,urn:cts:greekLit:tlg0540.tlg001.fucex:36.token.65,urn:cts:greekLit:tlg0540.tlg001.fucex:37.token.3,urn:cts:greekLit:tlg0540.tlg001.fucex:37.token.25,urn:cts:greekLit:tlg0540.tlg001.fucex:37.token.28,urn:cts:greekLit:tlg0540.tlg001.fucex:38.token.15,urn:cts:greekLit:tlg0540.tlg001.fucex:38.token.36,urn:cts:greekLit:tlg0540.tlg001.fucex:39.token.16,urn:cts:greekLit:tlg0540.tlg001.fucex:39.token.19,urn:cts:greekLit:tlg0540.tlg001.fucex:39.token.24,urn:cts:greekLit:tlg0540.tlg001.fucex:39.token.38,urn:cts:greekLit:tlg0540.tlg001.fucex:39.token.44,urn:cts:greekLit:tlg0540.tlg001.fucex:40.token.4,urn:cts:greekLit:tlg0540.tlg001.fucex:40.token.7,urn:cts:greekLit:tlg0540.tlg001.fucex:40.token.19,urn:cts:greekLit:tlg0540.tlg001.fucex:40.token.56,urn:cts:greekLit:tlg0540.tlg001.fucex:40.token.61,urn:cts:greekLit:tlg0540.tlg001.fucex:41.token.2,urn:cts:greekLit:tlg0540.tlg001.fucex:41.token.5,urn:cts:greekLit:tlg0540.tlg001.fucex:41.token.15,urn:cts:greekLit:tlg0540.tlg001.fucex:41.token.26,urn:cts:greekLit:tlg0540.tlg001.fucex:41.token.35,urn:cts:greekLit:tlg0540.tlg001.fucex:41.token.60,urn:cts:greekLit:tlg0540.tlg001.fucex:41.token.67,urn:cts:greekLit:tlg0540.tlg001.fucex:42.token.4,urn:cts:greekLit:tlg0540.tlg001.fucex:42.token.16,urn:cts:greekLit:tlg0540.tlg001.fucex:42.token.34,urn:cts:greekLit:tlg0540.tlg001.fucex:42.token.53,urn:cts:greekLit:tlg0540.tlg001.fucex:43.token.5,urn:cts:greekLit:tlg0540.tlg001.fucex:43.token.19,urn:cts:greekLit:tlg0540.tlg001.fucex:44.token.7,urn:cts:greekLit:tlg0540.tlg001.fucex:44.token.14,urn:cts:greekLit:tlg0540.tlg001.fucex:44.token.19,urn:cts:greekLit:tlg0540.tlg001.fucex:44.token.33,urn:cts:greekLit:tlg0540.tlg001.fucex:44.token.38,urn:cts:greekLit:tlg0540.tlg001.fucex:45.token.14,urn:cts:greekLit:tlg0540.tlg001.fucex:45.token.36,urn:cts:greekLit:tlg0540.tlg001.fucex:46.token.6,urn:cts:greekLit:tlg0540.tlg001.fucex:46.token.9,urn:cts:greekLit:tlg0540.tlg001.fucex:46.token.15,urn:cts:greekLit:tlg0540.tlg001.fucex:47.token.4,urn:cts:greekLit:tlg0540.tlg001.fucex:47.token.7,urn:cts:greekLit:tlg0540.tlg001.fucex:47.token.17,urn:cts:greekLit:tlg0540.tlg001.fucex:47.token.28,urn:cts:greekLit:tlg0540.tlg001.fucex:47.token.37,urn:cts:greekLit:tlg0540.tlg001.fucex:47.token.43,urn:cts:greekLit:tlg0540.tlg001.fucex:48.token.4,urn:cts:greekLit:tlg0540.tlg001.fucex:48.token.12,urn:cts:greekLit:tlg0540.tlg001.fucex:48.token.16,urn:cts:greekLit:tlg0540.tlg001.fucex:48.token.27,urn:cts:greekLit:tlg0540.tlg001.fucex:49.token.12,urn:cts:greekLit:tlg0540.tlg001.fucex:49.token.16,urn:cts:greekLit:tlg0540.tlg001.fucex:49.token.21,urn:cts:greekLit:tlg0540.tlg001.fucex:49.token.28,urn:cts:greekLit:tlg0540.tlg001.fucex:50.token.18
101	καί	urn:cts:greekLit:tlg0540.tlg001.fucex:2.token.1,urn:cts:greekLit:tlg0540.tlg001.fucex:2.token.24,urn:cts:greekLit:tlg0540.tlg001.fucex:2.token.27,urn:cts:greekLit:tlg0540.tlg001.fucex:3.token.16,urn:cts:greekLit:tlg0540.tlg001.fucex:4.token.16,urn:cts:greekLit:tlg0540.tlg001.fucex:4.token.20,urn:cts:greekLit:tlg0540.tlg001.fucex:4.token.26,urn:cts:greekLit:tlg0540.tlg001.fucex:4.token.37,urn:cts:greekLit:tlg0540.tlg001.fucex:4.token.41,urn:cts:greekLit:tlg0540.tlg001.fucex:6.token.11,urn:cts:greekLit:tlg0540.tlg001.fucex:6.token.45,urn:cts:greekLit:tlg0540.tlg001.fucex:6.token.61,urn:cts:greekLit:tlg0540.tlg001.fucex:7.token.8,urn:cts:greekLit:tlg0540.tlg001.fucex:7.token.12,urn:cts:greekLit:tlg0540.tlg001.fucex:7.token.15,urn:cts:greekLit:tlg0540.tlg001.fucex:8.token.27,urn:cts:greekLit:tlg0540.tlg001.fucex:9.token.11,urn:cts:greekLit:tlg0540.tlg001.fucex:9.token.30,urn:cts:greekLit:tlg0540.tlg001.fucex:10.token.1,urn:cts:greekLit:tlg0540.tlg001.fucex:10.token.23,urn:cts:greekLit:tlg0540.tlg001.fucex:10.token.27,urn:cts:greekLit:tlg0540.tlg001.fucex:10.token.34,urn:cts:greekLit:tlg0540.tlg001.fucex:11.token.22,urn:cts:greekLit:tlg0540.tlg001.fucex:12.token.6,urn:cts:greekLit:tlg0540.tlg001.fucex:12.token.12,urn:cts:greekLit:tlg0540.tlg001.fucex:12.token.44,urn:cts:greekLit:tlg0540.tlg001.fucex:12.token.61,urn:cts:greekLit:tlg0540.tlg001.fucex:13.token.4,urn:cts:greekLit:tlg0540.tlg001.fucex:13.token.13,urn:cts:greekLit:tlg0540.tlg001.fucex:14.token.9,urn:cts:greekLit:tlg0540.tlg001.fucex:14.token.40,urn:cts:greekLit:tlg0540.tlg001.fucex:15.token.11,urn:cts:greekLit:tlg0540.tlg001.fucex:15.token.40,urn:cts:greekLit:tlg0540.tlg001.fucex:16.token.9,urn:cts:greekLit:tlg0540.tlg001.fucex:16.token.27,urn:cts:greekLit:tlg0540.tlg001.fucex:16.token.30,urn:cts:greekLit:tlg0540.tlg001.fucex:16.token.55,urn:cts:greekLit:tlg0540.tlg001.fucex:17.token.16,urn:cts:greekLit:tlg0540.tlg001.fucex:17.token.24,urn:cts:greekLit:tlg0540.tlg001.fucex:17.token.48,urn:cts:greekLit:tlg0540.tlg001.fucex:17.token.71,urn:cts:greekLit:tlg0540.tlg001.fucex:18.token.49,urn:cts:greekLit:tlg0540.tlg001.fucex:19.token.8,urn:cts:greekLit:tlg0540.tlg001.fucex:19.token.27,urn:cts:greekLit:tlg0540.tlg001.fucex:19.token.45,urn:cts:greekLit:tlg0540.tlg001.fucex:20.token.1,urn:cts:greekLit:tlg0540.tlg001.fucex:20.token.25,urn:cts:greekLit:tlg0540.tlg001.fucex:20.token.32,urn:cts:greekLit:tlg0540.tlg001.fucex:20.token.39,urn:cts:greekLit:tlg0540.tlg001.fucex:20.token.56,urn:cts:greekLit:tlg0540.tlg001.fucex:22.token.5,urn:cts:greekLit:tlg0540.tlg001.fucex:22.token.38,urn:cts:greekLit:tlg0540.tlg001.fucex:23.token.17,urn:cts:greekLit:tlg0540.tlg001.fucex:23.token.53,urn:cts:greekLit:tlg0540.tlg001.fucex:23.token.75,urn:cts:greekLit:tlg0540.tlg001.fucex:23.token.79,urn:cts:greekLit:tlg0540.tlg001.fucex:23.token.82,urn:cts:greekLit:tlg0540.tlg001.fucex:24.token.13,urn:cts:greekLit:tlg0540.tlg001.fucex:24.token.25,urn:cts:greekLit:tlg0540.tlg001.fucex:25.token.11,urn:cts:greekLit:tlg0540.tlg001.fucex:25.token.17,urn:cts:greekLit:tlg0540.tlg001.fucex:25.token.37,urn:cts:greekLit:tlg0540.tlg001.fucex:26.token.17,urn:cts:greekLit:tlg0540.tlg001.fucex:26.token.28,urn:cts:greekLit:tlg0540.tlg001.fucex:26.token.38,urn:cts:greekLit:tlg0540.tlg001.fucex:28.token.7,urn:cts:greekLit:tlg0540.tlg001.fucex:28.token.26,urn:cts:greekLit:tlg0540.tlg001.fucex:29.token.11,urn:cts:greekLit:tlg0540.tlg001.fucex:29.token.17,urn:cts:greekLit:tlg0540.tlg001.fucex:29.token.44,urn:cts:greekLit:tlg0540.tlg001.fucex:29.token.61,urn:cts:greekLit:tlg0540.tlg001.fucex:30.token.4,urn:cts:greekLit:tlg0540.tlg001.fucex:30.token.35,urn:cts:greekLit:tlg0540.tlg001.fucex:30.token.38,urn:cts:greekLit:tlg0540.tlg001.fucex:31.token.1,urn:cts:greekLit:tlg0540.tlg001.fucex:31.token.16,urn:cts:greekLit:tlg0540.tlg001.fucex:31.token.59,urn:cts:greekLit:tlg0540.tlg001.fucex:31.token.69,urn:cts:greekLit:tlg0540.tlg001.fucex:33.token.21,urn:cts:greekLit:tlg0540.tlg001.fucex:33.token.29,urn:cts:greekLit:tlg0540.tlg001.fucex:34.token.18,urn:cts:greekLit:tlg0540.tlg001.fucex:36.token.20,urn:cts:greekLit:tlg0540.tlg001.fucex:36.token.39,urn:cts:greekLit:tlg0540.tlg001.fucex:38.token.24,urn:cts:greekLit:tlg0540.tlg001.fucex:39.token.4,urn:cts:greekLit:tlg0540.tlg001.fucex:39.token.21,urn:cts:greekLit:tlg0540.tlg001.fucex:39.token.28,urn:cts:greekLit:tlg0540.tlg001.fucex:39.token.39,urn:cts:greekLit:tlg0540.tlg001.fucex:40.token.53,urn:cts:greekLit:tlg0540.tlg001.fucex:41.token.16,urn:cts:greekLit:tlg0540.tlg001.fucex:41.token.41,urn:cts:greekLit:tlg0540.tlg001.fucex:41.token.45,urn:cts:greekLit:tlg0540.tlg001.fucex:41.token.49,urn:cts:greekLit:tlg0540.tlg001.fucex:42.token.9,urn:cts:greekLit:tlg0540.tlg001.fucex:42.token.12,urn:cts:greekLit:tlg0540.tlg001.fucex:42.token.60,urn:cts:greekLit:tlg0540.tlg001.fucex:43.token.24,urn:cts:greekLit:tlg0540.tlg001.fucex:47.token.45,urn:cts:greekLit:tlg0540.tlg001.fucex:50.token.4,urn:cts:greekLit:tlg0540.tlg001.fucex:50.token.8,urn:cts:greekLit:tlg0540.tlg001.fucex:50.token.12
81	.	urn:cts:greekLit:tlg0540.tlg001.fucex:1.token.70,urn:cts:greekLit:tlg0540.tlg001.fucex:2.token.62,urn:cts:greekLit:tlg0540.tlg001.fucex:4.token.70,urn:cts:greekLit:tlg0540.tlg001.fucex:5.token.33,urn:cts:greekLit:tlg0540.tlg001.fucex:6.token.52,urn:cts:greekLit:tlg0540.tlg001.fucex:7.token.34,urn:cts:greekLit:tlg0540.tlg001.fucex:8.token.32,urn:cts:greekLit:tlg0540.tlg001.fucex:9.token.34,urn:cts:greekLit:tlg0540.tlg001.fucex:9.token.70,urn:cts:greekLit:tlg0540.tlg001.fucex:10.token.26,urn:cts:greekLit:tlg0540.tlg001.fucex:10.token.56,urn:cts:greekLit:tlg0540.tlg001.fucex:12.token.5,urn:cts:greekLit:tlg0540.tlg001.fucex:12.token.22,urn:cts:greekLit:tlg0540.tlg001.fucex:12.token.67,urn:cts:greekLit:tlg0540.tlg001.fucex:13.token.17,urn:cts:greekLit:tlg0540.tlg001.fucex:13.token.30,urn:cts:greekLit:tlg0540.tlg001.fucex:14.token.13,urn:cts:greekLit:tlg0540.tlg001.fucex:14.token.37,urn:cts:greekLit:tlg0540.tlg001.fucex:14.token.45,urn:cts:greekLit:tlg0540.tlg001.fucex:14.token.77,urn:cts:greekLit:tlg0540.tlg001.fucex:15.token.59,urn:cts:greekLit:tlg0540.tlg001.fucex:16.token.17,urn:cts:greekLit:tlg0540.tlg001.fucex:16.token.35,urn:cts:greekLit:tlg0540.tlg001.fucex:16.token.64,urn:cts:greekLit:tlg0540.tlg001.fucex:17.token.62,urn:cts:greekLit:tlg0540.tlg001.fucex:17.token.75,urn:cts:greekLit:tlg0540.tlg001.fucex:18.token.71,urn:cts:greekLit:tlg0540.tlg001.fucex:18.token.80,urn:cts:greekLit:tlg0540.tlg001.fucex:19.token.44,urn:cts:greekLit:tlg0540.tlg001.fucex:20.token.63,urn:cts:greekLit:tlg0540.tlg001.fucex:21.token.24,urn:cts:greekLit:tlg0540.tlg001.fucex:21.token.49,urn:cts:greekLit:tlg0540.tlg001.fucex:22.token.4,urn:cts:greekLit:tlg0540.tlg001.fucex:22.token.23,urn:cts:greekLit:tlg0540.tlg001.fucex:22.token.33,urn:cts:greekLit:tlg0540.tlg001.fucex:22.token.40,urn:cts:greekLit:tlg0540.tlg001.fucex:22.token.48,urn:cts:greekLit:tlg0540.tlg001.fucex:23.token.28,urn:cts:greekLit:tlg0540.tlg001.fucex:23.token.43,urn:cts:greekLit:tlg0540.tlg001.fucex:23.token.63,urn:cts:greekLit:tlg0540.tlg001.fucex:23.token.93,urn:cts:greekLit:tlg0540.tlg001.fucex:24.token.12,urn:cts:greekLit:tlg0540.tlg001.fucex:24.token.30,urn:cts:greekLit:tlg0540.tlg001.fucex:24.token.57,urn:cts:greekLit:tlg0540.tlg001.fucex:25.token.29,urn:cts:greekLit:tlg0540.tlg001.fucex:25.token.44,urn:cts:greekLit:tlg0540.tlg001.fucex:26.token.41,urn:cts:greekLit:tlg0540.tlg001.fucex:27.token.77,urn:cts:greekLit:tlg0540.tlg001.fucex:28.token.39,urn:cts:greekLit:tlg0540.tlg001.fucex:28.token.46,urn:cts:greekLit:tlg0540.tlg001.fucex:29.token.25,urn:cts:greekLit:tlg0540.tlg001.fucex:29.token.60,urn:cts:greekLit:tlg0540.tlg001.fucex:29.token.66,urn:cts:greekLit:tlg0540.tlg001.fucex:30.token.16,urn:cts:greekLit:tlg0540.tlg001.fucex:30.token.67,urn:cts:greekLit:tlg0540.tlg001.fucex:31.token.27,urn:cts:greekLit:tlg0540.tlg001.fucex:31.token.44,urn:cts:greekLit:tlg0540.tlg001.fucex:31.token.65,urn:cts:greekLit:tlg0540.tlg001.fucex:31.token.73,urn:cts:greekLit:tlg0540.tlg001.fucex:33.token.43,urn:cts:greekLit:tlg0540.tlg001.fucex:33.token.55,urn:cts:greekLit:tlg0540.tlg001.fucex:34.token.37,urn:cts:greekLit:tlg0540.tlg001.fucex:35.token.30,urn:cts:greekLit:tlg0540.tlg001.fucex:35.token.42,urn:cts:greekLit:tlg0540.tlg001.fucex:36.token.52,urn:cts:greekLit:tlg0540.tlg001.fucex:36.token.82,urn:cts:greekLit:tlg0540.tlg001.fucex:37.token.22,urn:cts:greekLit:tlg0540.tlg001.fucex:39.token.13,urn:cts:greekLit:tlg0540.tlg001.fucex:39.token.47,urn:cts:greekLit:tlg0540.tlg001.fucex:40.token.43,urn:cts:greekLit:tlg0540.tlg001.fucex:41.token.75,urn:cts:greekLit:tlg0540.tlg001.fucex:42.token.59,urn:cts:greekLit:tlg0540.tlg001.fucex:42.token.65,urn:cts:greekLit:tlg0540.tlg001.fucex:43.token.31,urn:cts:greekLit:tlg0540.tlg001.fucex:43.token.35,urn:cts:greekLit:tlg0540.tlg001.fucex:44.token.53,urn:cts:greekLit:tlg0540.tlg001.fucex:45.token.27,urn:cts:greekLit:tlg0540.tlg001.fucex:47.token.52,urn:cts:greekLit:tlg0540.tlg001.fucex:48.token.37,urn:cts:greekLit:tlg0540.tlg001.fucex:49.token.45,urn:cts:greekLit:tlg0540.tlg001.fucex:50.token.25
