frequency	elided_form	expanded_form	presentation_form	turns
121	δ’	δέ	δέ	urn:cts:greekLit:tlg0013.tlg004.fucex:11.token2,urn:cts:greekLit:tlg0013.tlg004.fucex:28.token6,urn:cts:greekLit:tlg0013.tlg004.fucex:43.token2,urn:cts:greekLit:tlg0013.tlg004.fucex:47.token2,urn:cts:greekLit:tlg0013.tlg004.fucex:53.token7,urn:cts:greekLit:tlg0013.tlg004.fucex:54.token5,urn:cts:greekLit:tlg0013.tlg004.fucex:64.token5,urn:cts:greekLit:tlg0013.tlg004.fucex:75.token2,urn:cts:greekLit:tlg0013.tlg004.fucex:76.token5,urn:cts:greekLit:tlg0013.tlg004.fucex:78.token2,urn:cts:greekLit:tlg0013.tlg004.fucex:78.token7,urn:cts:greekLit:tlg0013.tlg004.fucex:79.token2,urn:cts:greekLit:tlg0013.tlg004.fucex:95.token2,urn:cts:greekLit:tlg0013.tlg004.fucex:97.token2,urn:cts:greekLit:tlg0013.tlg004.fucex:98.token5,urn:cts:greekLit:tlg0013.tlg004.fucex:103.token2,urn:cts:greekLit:tlg0013.tlg004.fucex:108.token2,urn:cts:greekLit:tlg0013.tlg004.fucex:108.token8,urn:cts:greekLit:tlg0013.tlg004.fucex:116.token2,urn:cts:greekLit:tlg0013.tlg004.fucex:118.token2,urn:cts:greekLit:tlg0013.tlg004.fucex:119.token2,urn:cts:greekLit:tlg0013.tlg004.fucex:120.token2,urn:cts:greekLit:tlg0013.tlg004.fucex:121.token2,urn:cts:greekLit:tlg0013.tlg004.fucex:123.token6,urn:cts:greekLit:tlg0013.tlg004.fucex:124.token2,urn:cts:greekLit:tlg0013.tlg004.fucex:135.token7,urn:cts:greekLit:tlg0013.tlg004.fucex:140.token2,urn:cts:greekLit:tlg0013.tlg004.fucex:140.token6,urn:cts:greekLit:tlg0013.tlg004.fucex:142.token2,urn:cts:greekLit:tlg0013.tlg004.fucex:145.token6,urn:cts:greekLit:tlg0013.tlg004.fucex:148.token2,urn:cts:greekLit:tlg0013.tlg004.fucex:150.token2,urn:cts:greekLit:tlg0013.tlg004.fucex:154.token2,urn:cts:greekLit:tlg0013.tlg004.fucex:162.token2,urn:cts:greekLit:tlg0013.tlg004.fucex:181.token6,urn:cts:greekLit:tlg0013.tlg004.fucex:184.token2,urn:cts:greekLit:tlg0013.tlg004.fucex:197.token2,urn:cts:greekLit:tlg0013.tlg004.fucex:201.token2,urn:cts:greekLit:tlg0013.tlg004.fucex:208.token2,urn:cts:greekLit:tlg0013.tlg004.fucex:208.token8,urn:cts:greekLit:tlg0013.tlg004.fucex:210.token8,urn:cts:greekLit:tlg0013.tlg004.fucex:211.token2,urn:cts:greekLit:tlg0013.tlg004.fucex:211.token6,urn:cts:greekLit:tlg0013.tlg004.fucex:213.token2,urn:cts:greekLit:tlg0013.tlg004.fucex:213.token7,urn:cts:greekLit:tlg0013.tlg004.fucex:215.token2,urn:cts:greekLit:tlg0013.tlg004.fucex:222.token2,urn:cts:greekLit:tlg0013.tlg004.fucex:226.token7,urn:cts:greekLit:tlg0013.tlg004.fucex:228.token2,urn:cts:greekLit:tlg0013.tlg004.fucex:231.token2,urn:cts:greekLit:tlg0013.tlg004.fucex:235.token2,urn:cts:greekLit:tlg0013.tlg004.fucex:240.token2,urn:cts:greekLit:tlg0013.tlg004.fucex:242.token6,urn:cts:greekLit:tlg0013.tlg004.fucex:243.token2,urn:cts:greekLit:tlg0013.tlg004.fucex:246.token2,urn:cts:greekLit:tlg0013.tlg004.fucex:260.token2,urn:cts:greekLit:tlg0013.tlg004.fucex:272.token6,urn:cts:greekLit:tlg0013.tlg004.fucex:273.token9,urn:cts:greekLit:tlg0013.tlg004.fucex:274.token2,urn:cts:greekLit:tlg0013.tlg004.fucex:281.token2,urn:cts:greekLit:tlg0013.tlg004.fucex:286.token2,urn:cts:greekLit:tlg0013.tlg004.fucex:294.token2,urn:cts:greekLit:tlg0013.tlg004.fucex:297.token8,urn:cts:greekLit:tlg0013.tlg004.fucex:303.token5,urn:cts:greekLit:tlg0013.tlg004.fucex:304.token5,urn:cts:greekLit:tlg0013.tlg004.fucex:325.token2,urn:cts:greekLit:tlg0013.tlg004.fucex:327.token2,urn:cts:greekLit:tlg0013.tlg004.fucex:328.token6,urn:cts:greekLit:tlg0013.tlg004.fucex:333.token2,urn:cts:greekLit:tlg0013.tlg004.fucex:340.token2,urn:cts:greekLit:tlg0013.tlg004.fucex:342.token6,urn:cts:greekLit:tlg0013.tlg004.fucex:346.token2,urn:cts:greekLit:tlg0013.tlg004.fucex:354.token6,urn:cts:greekLit:tlg0013.tlg004.fucex:357.token9,urn:cts:greekLit:tlg0013.tlg004.fucex:362.token2,urn:cts:greekLit:tlg0013.tlg004.fucex:366.token2,urn:cts:greekLit:tlg0013.tlg004.fucex:367.token2,urn:cts:greekLit:tlg0013.tlg004.fucex:373.token2,urn:cts:greekLit:tlg0013.tlg004.fucex:383.token7,urn:cts:greekLit:tlg0013.tlg004.fucex:386.token7,urn:cts:greekLit:tlg0013.tlg004.fucex:391.token2,urn:cts:greekLit:tlg0013.tlg004.fucex:395.token6,urn:cts:greekLit:tlg0013.tlg004.fucex:397.token2,urn:cts:greekLit:tlg0013.tlg004.fucex:399.token2,urn:cts:greekLit:tlg0013.tlg004.fucex:403.token2,urn:cts:greekLit:tlg0013.tlg004.fucex:404.token6,urn:cts:greekLit:tlg0013.tlg004.fucex:409b.token2,urn:cts:greekLit:tlg0013.tlg004.fucex:409b.token8,urn:cts:greekLit:tlg0013.tlg004.fucex:410.token4,urn:cts:greekLit:tlg0013.tlg004.fucex:416.token8,urn:cts:greekLit:tlg0013.tlg004.fucex:418.token7,urn:cts:greekLit:tlg0013.tlg004.fucex:419.token7,urn:cts:greekLit:tlg0013.tlg004.fucex:423.token5,urn:cts:greekLit:tlg0013.tlg004.fucex:434.token2,urn:cts:greekLit:tlg0013.tlg004.fucex:439.token2,urn:cts:greekLit:tlg0013.tlg004.fucex:456.token2,urn:cts:greekLit:tlg0013.tlg004.fucex:459.token8,urn:cts:greekLit:tlg0013.tlg004.fucex:463.token2,urn:cts:greekLit:tlg0013.tlg004.fucex:474.token2,urn:cts:greekLit:tlg0013.tlg004.fucex:489.token2,urn:cts:greekLit:tlg0013.tlg004.fucex:491.token2,urn:cts:greekLit:tlg0013.tlg004.fucex:496.token6,urn:cts:greekLit:tlg0013.tlg004.fucex:497.token2,urn:cts:greekLit:tlg0013.tlg004.fucex:501.token7,urn:cts:greekLit:tlg0013.tlg004.fucex:502.token5,urn:cts:greekLit:tlg0013.tlg004.fucex:506.token5,urn:cts:greekLit:tlg0013.tlg004.fucex:507.token2,urn:cts:greekLit:tlg0013.tlg004.fucex:510.token6,urn:cts:greekLit:tlg0013.tlg004.fucex:511.token2,urn:cts:greekLit:tlg0013.tlg004.fucex:526a.token6,urn:cts:greekLit:tlg0013.tlg004.fucex:541.token2,urn:cts:greekLit:tlg0013.tlg004.fucex:557.token7,urn:cts:greekLit:tlg0013.tlg004.fucex:560.token2,urn:cts:greekLit:tlg0013.tlg004.fucex:562.token2,urn:cts:greekLit:tlg0013.tlg004.fucex:564.token7,urn:cts:greekLit:tlg0013.tlg004.fucex:568b.token5,urn:cts:greekLit:tlg0013.tlg004.fucex:571.token2,urn:cts:greekLit:tlg0013.tlg004.fucex:572.token2,urn:cts:greekLit:tlg0013.tlg004.fucex:575.token5,urn:cts:greekLit:tlg0013.tlg004.fucex:576.token2,urn:cts:greekLit:tlg0013.tlg004.fucex:577.token7
18	τ’	τε	τε	urn:cts:greekLit:tlg0013.tlg004.fucex:9.token6,urn:cts:greekLit:tlg0013.tlg004.fucex:59.token2,urn:cts:greekLit:tlg0013.tlg004.fucex:86.token2,urn:cts:greekLit:tlg0013.tlg004.fucex:111.token6,urn:cts:greekLit:tlg0013.tlg004.fucex:180.token6,urn:cts:greekLit:tlg0013.tlg004.fucex:183.token2,urn:cts:greekLit:tlg0013.tlg004.fucex:218.token2,urn:cts:greekLit:tlg0013.tlg004.fucex:244.token2,urn:cts:greekLit:tlg0013.tlg004.fucex:268.token2,urn:cts:greekLit:tlg0013.tlg004.fucex:314.token2,urn:cts:greekLit:tlg0013.tlg004.fucex:343.token2,urn:cts:greekLit:tlg0013.tlg004.fucex:376.token8,urn:cts:greekLit:tlg0013.tlg004.fucex:380.token8,urn:cts:greekLit:tlg0013.tlg004.fucex:459.token2,urn:cts:greekLit:tlg0013.tlg004.fucex:462.token2,urn:cts:greekLit:tlg0013.tlg004.fucex:498.token2,urn:cts:greekLit:tlg0013.tlg004.fucex:568.token2,urn:cts:greekLit:tlg0013.tlg004.fucex:573.token2
16	ἐπ’	ἐπί	ἐπί	urn:cts:greekLit:tlg0013.tlg004.fucex:26.token5,urn:cts:greekLit:tlg0013.tlg004.fucex:101.token2,urn:cts:greekLit:tlg0013.tlg004.fucex:103.token4,urn:cts:greekLit:tlg0013.tlg004.fucex:149.token10,urn:cts:greekLit:tlg0013.tlg004.fucex:153.token5,urn:cts:greekLit:tlg0013.tlg004.fucex:272.token2,urn:cts:greekLit:tlg0013.tlg004.fucex:284.token5,urn:cts:greekLit:tlg0013.tlg004.fucex:388.token5,urn:cts:greekLit:tlg0013.tlg004.fucex:393.token5,urn:cts:greekLit:tlg0013.tlg004.fucex:398.token4,urn:cts:greekLit:tlg0013.tlg004.fucex:404.token2,urn:cts:greekLit:tlg0013.tlg004.fucex:412.token5,urn:cts:greekLit:tlg0013.tlg004.fucex:418.token8,urn:cts:greekLit:tlg0013.tlg004.fucex:424.token6,urn:cts:greekLit:tlg0013.tlg004.fucex:499.token6,urn:cts:greekLit:tlg0013.tlg004.fucex:524.token3
10	ἀλλ’	ἀλλά	ἀλλά	urn:cts:greekLit:tlg0013.tlg004.fucex:10.token1,urn:cts:greekLit:tlg0013.tlg004.fucex:22.token1,urn:cts:greekLit:tlg0013.tlg004.fucex:34.token1,urn:cts:greekLit:tlg0013.tlg004.fucex:132.token3,urn:cts:greekLit:tlg0013.tlg004.fucex:258.token7,urn:cts:greekLit:tlg0013.tlg004.fucex:289.token1,urn:cts:greekLit:tlg0013.tlg004.fucex:348.token1,urn:cts:greekLit:tlg0013.tlg004.fucex:453.token1,urn:cts:greekLit:tlg0013.tlg004.fucex:475.token1,urn:cts:greekLit:tlg0013.tlg004.fucex:518.token1
9	ἄρ’	ἄρα	ἄρα	urn:cts:greekLit:tlg0013.tlg004.fucex:47.token3,urn:cts:greekLit:tlg0013.tlg004.fucex:69.token8,urn:cts:greekLit:tlg0013.tlg004.fucex:154.token4,urn:cts:greekLit:tlg0013.tlg004.fucex:278.token2,urn:cts:greekLit:tlg0013.tlg004.fucex:293.token2,urn:cts:greekLit:tlg0013.tlg004.fucex:342.token7,urn:cts:greekLit:tlg0013.tlg004.fucex:365.token3,urn:cts:greekLit:tlg0013.tlg004.fucex:365.token7,urn:cts:greekLit:tlg0013.tlg004.fucex:568b.token6
9	οὐδ’	οὐδέ	οὐδέ	urn:cts:greekLit:tlg0013.tlg004.fucex:35.token1,urn:cts:greekLit:tlg0013.tlg004.fucex:132.token4,urn:cts:greekLit:tlg0013.tlg004.fucex:243.token3,urn:cts:greekLit:tlg0013.tlg004.fucex:310.token4,urn:cts:greekLit:tlg0013.tlg004.fucex:339.token1,urn:cts:greekLit:tlg0013.tlg004.fucex:364.token5,urn:cts:greekLit:tlg0013.tlg004.fucex:380.token1,urn:cts:greekLit:tlg0013.tlg004.fucex:388.token7,urn:cts:greekLit:tlg0013.tlg004.fucex:545.token6
8	μάλ’	μάλα	μάλα	urn:cts:greekLit:tlg0013.tlg004.fucex:133.token3,urn:cts:greekLit:tlg0013.tlg004.fucex:156.token8,urn:cts:greekLit:tlg0013.tlg004.fucex:204.token10,urn:cts:greekLit:tlg0013.tlg004.fucex:282.token10,urn:cts:greekLit:tlg0013.tlg004.fucex:351.token2,urn:cts:greekLit:tlg0013.tlg004.fucex:381.token3,urn:cts:greekLit:tlg0013.tlg004.fucex:417.token2,urn:cts:greekLit:tlg0013.tlg004.fucex:526a.token11
8	μετ’	μετά	μετά	urn:cts:greekLit:tlg0013.tlg004.fucex:16.token4,urn:cts:greekLit:tlg0013.tlg004.fucex:168.token2,urn:cts:greekLit:tlg0013.tlg004.fucex:170.token4,urn:cts:greekLit:tlg0013.tlg004.fucex:259.token3,urn:cts:greekLit:tlg0013.tlg004.fucex:270.token6,urn:cts:greekLit:tlg0013.tlg004.fucex:291.token6,urn:cts:greekLit:tlg0013.tlg004.fucex:297.token3,urn:cts:greekLit:tlg0013.tlg004.fucex:468.token7
5	τιν’	τινα	τινα	urn:cts:greekLit:tlg0013.tlg004.fucex:276.token2,urn:cts:greekLit:tlg0013.tlg004.fucex:336.token2,urn:cts:greekLit:tlg0013.tlg004.fucex:444.token8,urn:cts:greekLit:tlg0013.tlg004.fucex:445.token2,urn:cts:greekLit:tlg0013.tlg004.fucex:534.token7
5	δι’	διά	διά	urn:cts:greekLit:tlg0013.tlg004.fucex:88.token3,urn:cts:greekLit:tlg0013.tlg004.fucex:119.token4,urn:cts:greekLit:tlg0013.tlg004.fucex:231.token4,urn:cts:greekLit:tlg0013.tlg004.fucex:563.token4,urn:cts:greekLit:tlg0013.tlg004.fucex:578.token2
