form	token_urn	expanded_form	presentation_form
Αὐλίδ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:26.1.text.token.3		Αὐλίδ’
Δίκτυνν’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:127.1.text.token.1		Δίκτυνν’
Κάλχαντ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:663.1.text.token.1		Κάλχαντ’
αἰθέρ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:43.1.text.token.3		αἰθέρ’
αἰθέρ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:1177.1.text.token.4		αἰθέρ’
αἱμάσσουσ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:226.1.text.token.3		αἱμάσσουσ’
αἵδ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:786.1.text.token.7		αἵδ’
αἷμ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:78.1.text.token.5		αἷμ’
αὐτίχ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:1080.1.text.token.2		αὐτίχ’
βλέπονθ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:718.1.text.token.4		βλέπονθ’
βάλωσ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:58.1.text.token.6		βάλωσ’
βέβηκ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:1478.1.text.token.1		βέβηκ’
γελῴμεθ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:502.1.text.token.4		γελῴμεθ’
γλῶσσ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:1064.1.text.token.5		γλῶσσ’
γράμματ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:745.1.text.token.4		γράμματ’
γράμματ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:764.1.text.token.5		γράμματ’
γένοισθ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:1078.1.text.token.4		γένοισθ’
γένοιτ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:697.1.text.token.4		γένοιτ’
γένοιτ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:1017.1.text.token.3		γένοιτ’
γ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:75.1.text.token.3	γε	γε
γ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:113.1.text.token.3	γε	γε
γ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:120.1.text.token.6	γε	γε
γ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:181.1.text.token.2	γε	γε
γ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:200.1.text.token.4	γε	γε
γ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:414.1.text.token.4	γε	γε
γ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:498.1.text.token.2	γε	γε
γ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:510.1.text.token.5	γε	γε
γ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:515.1.text.token.4	γε	γε
γ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:516.1.text.token.3	γε	γε
γ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:522.1.text.token.4	γε	γε
γ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:544.1.text.token.6	γε	γε
γ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:555.1.text.token.2	γε	γε
γ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:580.1.text.token.7	γε	γε
γ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:619.1.text.token.2	γε	γε
γ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:720.1.text.token.4	γε	γε
γ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:749.1.text.token.4	γε	γε
γ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:821.1.text.token.2	γε	γε
γ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:866.1.text.token.3	γε	γε
γ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:912.1.text.token.4	γε	γε
γ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:918.1.text.token.4	γε	γε
γ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:1004.1.text.token.5	γε	γε
γ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:1010.1.text.token.3	γε	γε
γ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:1076.1.text.token.3	γε	γε
γ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:1177.1.text.token.2	γε	γε
γ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:1186.1.text.token.7	γε	γε
γ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:1195.1.text.token.3	γε	γε
γ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:1213.1.text.token.3	γε	γε
γ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:1302.1.text.token.4	γε	γε
δεξαίμεσθ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:448.1.text.token.1		δεξαίμεσθ’
δείν’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:868.1.text.token.6		δείν’
δείν’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:870.1.text.token.1		δείν’
δεῦρ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:103.1.text.token.4	δεῦρο	δεῦρο
δεῦρ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:989.1.text.token.7	δεῦρο	δεῦρο
δεῦρ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:1409.1.text.token.6	δεῦρο	δεῦρο
δεῦρ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:1439.1.text.token.1	δεῦρο	δεῦρο
διετίναξ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:282.1.text.token.4		διετίναξ’
δι’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:683.1.text.token.5	διά	διά
δι’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:887.1.text.token.2	διά	διά
δι’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:1111.1.text.token.3	διά	διά
δι’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:1356.1.text.token.5	διά	διά
δοκοῦσ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:349.1.text.token.1		δοκοῦσ’
δοκοῦσ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:802.1.text.token.5		δοκοῦσ’
δοῦσ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:446.1.text.token.2		δοῦσ’
δράσαντ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:92.1.text.token.3		δράσαντ’
δυναίμεθ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:62.1.text.token.6		δυναίμεθ’
δυναίμεθ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:1020.1.text.token.5		δυναίμεθ’
δυσδαίμον’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:1118.1.text.token.1		δυσδαίμον’
δάκρυ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:173.1.text.token.5		δάκρυ’
δάκρυ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:703.1.text.token.2		δάκρυ’
δάμαρτ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:696.1.text.token.6		δάμαρτ’
δέσμ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:1333.1.text.token.4		δέσμ’
δίδωμ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:1161.1.text.token.5		δίδωμ’
δίκαι’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:587.1.text.token.7		δίκαι’
δύ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:487.1.text.token.5	δύο	δύο
δῆτ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:943.1.text.token.4	δῆτα	δῆτα
δῆτ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:1176.1.text.token.4	δῆτα	δῆτα
δ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:4.1.text.token.6	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:15.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:26.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:34.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:37.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:40.1.text.token.5	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:42.1.text.token.3	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:45.1.text.token.6	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:48.1.text.token.5	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:51.1.text.token.5	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:52.1.text.token.5	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:55.1.text.token.4	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:58.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:68.1.text.token.4	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:74.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:79.1.text.token.5	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:85.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:89.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:91.1.text.token.4	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:94.1.text.token.8	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:100.1.text.token.6	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:106.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:115.1.text.token.4	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:172.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:191.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:193.1.text.token.7	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:195.1.text.token.4	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:201.1.text.token.5	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:214.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:218.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:230.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:240.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:252.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:267.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:268.1.text.token.6	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:276.1.text.token.5	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:279.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:285.1.text.token.7	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:288.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:291.2.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:306.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:308.1.text.token.6	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg013.fu.sp:315.1.text.token.2	δέ	δέ
