frequency	elided_form	expanded_form	presentation_form	turns
117	δ’	δέ	δέ	urn:cts:greekLit:tlg0006.tlg002.fu.sp:15.1.text.token.2,urn:cts:greekLit:tlg0006.tlg002.fu.sp:26.1.text.token.5,urn:cts:greekLit:tlg0006.tlg002.fu.sp:34.1.text.token.5,urn:cts:greekLit:tlg0006.tlg002.fu.sp:73.1.text.token.2,urn:cts:greekLit:tlg0006.tlg002.fu.sp:74.1.text.token.2,urn:cts:greekLit:tlg0006.tlg002.fu.sp:98.1.text.token.4,urn:cts:greekLit:tlg0006.tlg002.fu.sp:119.1.text.token.4,urn:cts:greekLit:tlg0006.tlg002.fu.sp:122.1.text.token.3,urn:cts:greekLit:tlg0006.tlg002.fu.sp:139.1.text.token.4,urn:cts:greekLit:tlg0006.tlg002.fu.sp:152.1.text.token.2,urn:cts:greekLit:tlg0006.tlg002.fu.sp:152.1.text.token.7,urn:cts:greekLit:tlg0006.tlg002.fu.sp:154.1.text.token.4,urn:cts:greekLit:tlg0006.tlg002.fu.sp:157.1.text.token.2,urn:cts:greekLit:tlg0006.tlg002.fu.sp:160.1.text.token.4,urn:cts:greekLit:tlg0006.tlg002.fu.sp:179.1.text.token.9,urn:cts:greekLit:tlg0006.tlg002.fu.sp:181.1.text.token.4,urn:cts:greekLit:tlg0006.tlg002.fu.sp:182.1.text.token.8,urn:cts:greekLit:tlg0006.tlg002.fu.sp:192.1.text.token.2,urn:cts:greekLit:tlg0006.tlg002.fu.sp:197.1.text.token.7,urn:cts:greekLit:tlg0006.tlg002.fu.sp:212.1.text.token.2,urn:cts:greekLit:tlg0006.tlg002.fu.sp:225.1.text.token.2,urn:cts:greekLit:tlg0006.tlg002.fu.sp:269.1.text.token.2,urn:cts:greekLit:tlg0006.tlg002.fu.sp:278.1.text.token.3,urn:cts:greekLit:tlg0006.tlg002.fu.sp:302.1.text.token.2,urn:cts:greekLit:tlg0006.tlg002.fu.sp:313.1.text.token.2,urn:cts:greekLit:tlg0006.tlg002.fu.sp:338.1.text.token.8,urn:cts:greekLit:tlg0006.tlg002.fu.sp:340.1.text.token.2,urn:cts:greekLit:tlg0006.tlg002.fu.sp:354.1.text.token.6,urn:cts:greekLit:tlg0006.tlg002.fu.sp:357.1.text.token.2,urn:cts:greekLit:tlg0006.tlg002.fu.sp:396.1.text.token.2,urn:cts:greekLit:tlg0006.tlg002.fu.sp:421.1.text.token.4,urn:cts:greekLit:tlg0006.tlg002.fu.sp:438.1.text.token.2,urn:cts:greekLit:tlg0006.tlg002.fu.sp:469.1.text.token.3,urn:cts:greekLit:tlg0006.tlg002.fu.sp:470a.text.token.2,urn:cts:greekLit:tlg0006.tlg002.fu.sp:490.1.text.token.2,urn:cts:greekLit:tlg0006.tlg002.fu.sp:497.1.text.token.2,urn:cts:greekLit:tlg0006.tlg002.fu.sp:503.1.text.token.6,urn:cts:greekLit:tlg0006.tlg002.fu.sp:511.1.text.token.5,urn:cts:greekLit:tlg0006.tlg002.fu.sp:521.1.text.token.7,urn:cts:greekLit:tlg0006.tlg002.fu.sp:529.1.text.token.8,urn:cts:greekLit:tlg0006.tlg002.fu.sp:533.1.text.token.4,urn:cts:greekLit:tlg0006.tlg002.fu.sp:556.1.text.token.5,urn:cts:greekLit:tlg0006.tlg002.fu.sp:559.1.text.token.2,urn:cts:greekLit:tlg0006.tlg002.fu.sp:566.1.text.token.6,urn:cts:greekLit:tlg0006.tlg002.fu.sp:578.1.text.token.2,urn:cts:greekLit:tlg0006.tlg002.fu.sp:582.1.text.token.2,urn:cts:greekLit:tlg0006.tlg002.fu.sp:595.1.text.token.2,urn:cts:greekLit:tlg0006.tlg002.fu.sp:603.1.text.token.2,urn:cts:greekLit:tlg0006.tlg002.fu.sp:623.1.text.token.2,urn:cts:greekLit:tlg0006.tlg002.fu.sp:634.1.text.token.2,urn:cts:greekLit:tlg0006.tlg002.fu.sp:638.1.text.token.6,urn:cts:greekLit:tlg0006.tlg002.fu.sp:655.1.text.token.2,urn:cts:greekLit:tlg0006.tlg002.fu.sp:666.1.text.token.8,urn:cts:greekLit:tlg0006.tlg002.fu.sp:671.1.text.token.2,urn:cts:greekLit:tlg0006.tlg002.fu.sp:672.1.text.token.5,urn:cts:greekLit:tlg0006.tlg002.fu.sp:682.1.text.token.4,urn:cts:greekLit:tlg0006.tlg002.fu.sp:686.1.text.token.4,urn:cts:greekLit:tlg0006.tlg002.fu.sp:691.1.text.token.6,urn:cts:greekLit:tlg0006.tlg002.fu.sp:699.1.text.token.2,urn:cts:greekLit:tlg0006.tlg002.fu.sp:703.1.text.token.4,urn:cts:greekLit:tlg0006.tlg002.fu.sp:704.1.text.token.7,urn:cts:greekLit:tlg0006.tlg002.fu.sp:708.1.text.token.8,urn:cts:greekLit:tlg0006.tlg002.fu.sp:710.1.text.token.2,urn:cts:greekLit:tlg0006.tlg002.fu.sp:730.1.text.token.4,urn:cts:greekLit:tlg0006.tlg002.fu.sp:737.1.text.token.4,urn:cts:greekLit:tlg0006.tlg002.fu.sp:753.1.text.token.2,urn:cts:greekLit:tlg0006.tlg002.fu.sp:756.1.text.token.2,urn:cts:greekLit:tlg0006.tlg002.fu.sp:760.1.text.token.5,urn:cts:greekLit:tlg0006.tlg002.fu.sp:762.1.text.token.5,urn:cts:greekLit:tlg0006.tlg002.fu.sp:763.1.text.token.4,urn:cts:greekLit:tlg0006.tlg002.fu.sp:767.1.text.token.2,urn:cts:greekLit:tlg0006.tlg002.fu.sp:775.1.text.token.4,urn:cts:greekLit:tlg0006.tlg002.fu.sp:776.1.text.token.2,urn:cts:greekLit:tlg0006.tlg002.fu.sp:789.1.text.token.6,urn:cts:greekLit:tlg0006.tlg002.fu.sp:792.1.text.token.2,urn:cts:greekLit:tlg0006.tlg002.fu.sp:819.2.text.token.2,urn:cts:greekLit:tlg0006.tlg002.fu.sp:843.1.text.token.2,urn:cts:greekLit:tlg0006.tlg002.fu.sp:850.1.text.token.2,urn:cts:greekLit:tlg0006.tlg002.fu.sp:857.1.text.token.2,urn:cts:greekLit:tlg0006.tlg002.fu.sp:861.2.text.token.4,urn:cts:greekLit:tlg0006.tlg002.fu.sp:875.1.text.token.4,urn:cts:greekLit:tlg0006.tlg002.fu.sp:882.1.text.token.2,urn:cts:greekLit:tlg0006.tlg002.fu.sp:893.1.text.token.5,urn:cts:greekLit:tlg0006.tlg002.fu.sp:900.1.text.token.2,urn:cts:greekLit:tlg0006.tlg002.fu.sp:913.1.text.token.2,urn:cts:greekLit:tlg0006.tlg002.fu.sp:918.1.text.token.2,urn:cts:greekLit:tlg0006.tlg002.fu.sp:922.1.text.token.2,urn:cts:greekLit:tlg0006.tlg002.fu.sp:939.1.text.token.2,urn:cts:greekLit:tlg0006.tlg002.fu.sp:947.1.text.token.5,urn:cts:greekLit:tlg0006.tlg002.fu.sp:973.1.text.token.2,urn:cts:greekLit:tlg0006.tlg002.fu.sp:985.1.text.token.2,urn:cts:greekLit:tlg0006.tlg002.fu.sp:996.1.text.token.6,urn:cts:greekLit:tlg0006.tlg002.fu.sp:1003.1.text.token.2,urn:cts:greekLit:tlg0006.tlg002.fu.sp:1009.1.text.token.4,urn:cts:greekLit:tlg0006.tlg002.fu.sp:1012.1.text.token.2,urn:cts:greekLit:tlg0006.tlg002.fu.sp:1019.1.text.token.2,urn:cts:greekLit:tlg0006.tlg002.fu.sp:1023.1.text.token.2,urn:cts:greekLit:tlg0006.tlg002.fu.sp:1030.1.text.token.5,urn:cts:greekLit:tlg0006.tlg002.fu.sp:1032.1.text.token.2,urn:cts:greekLit:tlg0006.tlg002.fu.sp:1042.1.text.token.2,urn:cts:greekLit:tlg0006.tlg002.fu.sp:1061.1.text.token.8,urn:cts:greekLit:tlg0006.tlg002.fu.sp:1067.1.text.token.8,urn:cts:greekLit:tlg0006.tlg002.fu.sp:1071.1.text.token.2,urn:cts:greekLit:tlg0006.tlg002.fu.sp:1079.1.text.token.2,urn:cts:greekLit:tlg0006.tlg002.fu.sp:1085.1.text.token.5,urn:cts:greekLit:tlg0006.tlg002.fu.sp:1089.1.text.token.2,urn:cts:greekLit:tlg0006.tlg002.fu.sp:1093.1.text.token.6,urn:cts:greekLit:tlg0006.tlg002.fu.sp:1104.1.text.token.6,urn:cts:greekLit:tlg0006.tlg002.fu.sp:1105.1.text.token.7,urn:cts:greekLit:tlg0006.tlg002.fu.sp:1112.1.text.token.2,urn:cts:greekLit:tlg0006.tlg002.fu.sp:1114.1.text.token.6,urn:cts:greekLit:tlg0006.tlg002.fu.sp:1122.1.text.token.4,urn:cts:greekLit:tlg0006.tlg002.fu.sp:1130.1.text.token.5,urn:cts:greekLit:tlg0006.tlg002.fu.sp:1152.1.text.token.6,urn:cts:greekLit:tlg0006.tlg002.fu.sp:1153.1.text.token.5,urn:cts:greekLit:tlg0006.tlg002.fu.sp:1160.1.text.token.2,urn:cts:greekLit:tlg0006.tlg002.fu.sp:1162.1.text.token.2
39	ἀλλ’	ἀλλά	ἀλλά	urn:cts:greekLit:tlg0006.tlg002.fu.sp:44.1.text.token.1,urn:cts:greekLit:tlg0006.tlg002.fu.sp:58.1.text.token.4,urn:cts:greekLit:tlg0006.tlg002.fu.sp:79.1.text.token.2,urn:cts:greekLit:tlg0006.tlg002.fu.sp:112.1.text.token.2,urn:cts:greekLit:tlg0006.tlg002.fu.sp:136.1.text.token.1,urn:cts:greekLit:tlg0006.tlg002.fu.sp:168.1.text.token.5,urn:cts:greekLit:tlg0006.tlg002.fu.sp:209.1.text.token.1,urn:cts:greekLit:tlg0006.tlg002.fu.sp:218.1.text.token.10,urn:cts:greekLit:tlg0006.tlg002.fu.sp:277.1.text.token.1,urn:cts:greekLit:tlg0006.tlg002.fu.sp:285.1.text.token.1,urn:cts:greekLit:tlg0006.tlg002.fu.sp:322.1.text.token.1,urn:cts:greekLit:tlg0006.tlg002.fu.sp:337.1.text.token.1,urn:cts:greekLit:tlg0006.tlg002.fu.sp:353.1.text.token.8,urn:cts:greekLit:tlg0006.tlg002.fu.sp:363.1.text.token.1,urn:cts:greekLit:tlg0006.tlg002.fu.sp:422.1.text.token.1,urn:cts:greekLit:tlg0006.tlg002.fu.sp:479.1.text.token.1,urn:cts:greekLit:tlg0006.tlg002.fu.sp:487.1.text.token.1,urn:cts:greekLit:tlg0006.tlg002.fu.sp:494.1.text.token.1,urn:cts:greekLit:tlg0006.tlg002.fu.sp:505.1.text.token.1,urn:cts:greekLit:tlg0006.tlg002.fu.sp:541.1.text.token.5,urn:cts:greekLit:tlg0006.tlg002.fu.sp:553.1.text.token.1,urn:cts:greekLit:tlg0006.tlg002.fu.sp:693.1.text.token.8,urn:cts:greekLit:tlg0006.tlg002.fu.sp:716.1.text.token.1,urn:cts:greekLit:tlg0006.tlg002.fu.sp:755.1.text.token.1,urn:cts:greekLit:tlg0006.tlg002.fu.sp:781.1.text.token.8,urn:cts:greekLit:tlg0006.tlg002.fu.sp:816.1.text.token.1,urn:cts:greekLit:tlg0006.tlg002.fu.sp:826.1.text.token.1,urn:cts:greekLit:tlg0006.tlg002.fu.sp:827.1.text.token.6,urn:cts:greekLit:tlg0006.tlg002.fu.sp:906.1.text.token.3,urn:cts:greekLit:tlg0006.tlg002.fu.sp:928.1.text.token.3,urn:cts:greekLit:tlg0006.tlg002.fu.sp:956.1.text.token.1,urn:cts:greekLit:tlg0006.tlg002.fu.sp:1034.1.text.token.1,urn:cts:greekLit:tlg0006.tlg002.fu.sp:1039.1.text.token.1,urn:cts:greekLit:tlg0006.tlg002.fu.sp:1077.1.text.token.5,urn:cts:greekLit:tlg0006.tlg002.fu.sp:1080.1.text.token.4,urn:cts:greekLit:tlg0006.tlg002.fu.sp:1109.1.text.token.1,urn:cts:greekLit:tlg0006.tlg002.fu.sp:1129.1.text.token.1,urn:cts:greekLit:tlg0006.tlg002.fu.sp:1147.1.text.token.1,urn:cts:greekLit:tlg0006.tlg002.fu.sp:1153.1.text.token.1
36	μ’	με	με	urn:cts:greekLit:tlg0006.tlg002.fu.sp:22.1.text.token.6,urn:cts:greekLit:tlg0006.tlg002.fu.sp:81.1.text.token.5,urn:cts:greekLit:tlg0006.tlg002.fu.sp:255.1.text.token.1,urn:cts:greekLit:tlg0006.tlg002.fu.sp:259.1.text.token.2,urn:cts:greekLit:tlg0006.tlg002.fu.sp:266.1.text.token.3,urn:cts:greekLit:tlg0006.tlg002.fu.sp:338.1.text.token.4,urn:cts:greekLit:tlg0006.tlg002.fu.sp:355.1.text.token.2,urn:cts:greekLit:tlg0006.tlg002.fu.sp:360.1.text.token.5,urn:cts:greekLit:tlg0006.tlg002.fu.sp:363.1.text.token.5,urn:cts:greekLit:tlg0006.tlg002.fu.sp:365.1.text.token.5,urn:cts:greekLit:tlg0006.tlg002.fu.sp:378.1.text.token.2,urn:cts:greekLit:tlg0006.tlg002.fu.sp:379.1.text.token.7,urn:cts:greekLit:tlg0006.tlg002.fu.sp:384.1.text.token.6,urn:cts:greekLit:tlg0006.tlg002.fu.sp:517.1.text.token.5,urn:cts:greekLit:tlg0006.tlg002.fu.sp:554.1.text.token.6,urn:cts:greekLit:tlg0006.tlg002.fu.sp:621.1.text.token.2,urn:cts:greekLit:tlg0006.tlg002.fu.sp:638.1.text.token.2,urn:cts:greekLit:tlg0006.tlg002.fu.sp:641.1.text.token.2,urn:cts:greekLit:tlg0006.tlg002.fu.sp:658.1.text.token.5,urn:cts:greekLit:tlg0006.tlg002.fu.sp:668.1.text.token.3,urn:cts:greekLit:tlg0006.tlg002.fu.sp:810.1.text.token.3,urn:cts:greekLit:tlg0006.tlg002.fu.sp:822.1.text.token.6,urn:cts:greekLit:tlg0006.tlg002.fu.sp:855.1.text.token.2,urn:cts:greekLit:tlg0006.tlg002.fu.sp:865.1.text.token.4,urn:cts:greekLit:tlg0006.tlg002.fu.sp:870.1.text.token.3,urn:cts:greekLit:tlg0006.tlg002.fu.sp:897.1.text.token.2,urn:cts:greekLit:tlg0006.tlg002.fu.sp:924.1.text.token.2,urn:cts:greekLit:tlg0006.tlg002.fu.sp:944.1.text.token.6,urn:cts:greekLit:tlg0006.tlg002.fu.sp:954.1.text.token.3,urn:cts:greekLit:tlg0006.tlg002.fu.sp:1013.1.text.token.4,urn:cts:greekLit:tlg0006.tlg002.fu.sp:1036.1.text.token.7,urn:cts:greekLit:tlg0006.tlg002.fu.sp:1045.1.text.token.5,urn:cts:greekLit:tlg0006.tlg002.fu.sp:1058.1.text.token.3,urn:cts:greekLit:tlg0006.tlg002.fu.sp:1061.1.text.token.4,urn:cts:greekLit:tlg0006.tlg002.fu.sp:1065.1.text.token.5,urn:cts:greekLit:tlg0006.tlg002.fu.sp:1116.1.text.token.4
33	σ’	σε	σε	urn:cts:greekLit:tlg0006.tlg002.fu.sp:44.1.text.token.6,urn:cts:greekLit:tlg0006.tlg002.fu.sp:69.1.text.token.4,urn:cts:greekLit:tlg0006.tlg002.fu.sp:179.1.text.token.6,urn:cts:greekLit:tlg0006.tlg002.fu.sp:180.1.text.token.5,urn:cts:greekLit:tlg0006.tlg002.fu.sp:290.1.text.token.2,urn:cts:greekLit:tlg0006.tlg002.fu.sp:300.1.text.token.3,urn:cts:greekLit:tlg0006.tlg002.fu.sp:308.1.text.token.8,urn:cts:greekLit:tlg0006.tlg002.fu.sp:328.1.text.token.9,urn:cts:greekLit:tlg0006.tlg002.fu.sp:359.1.text.token.3,urn:cts:greekLit:tlg0006.tlg002.fu.sp:381.1.text.token.3,urn:cts:greekLit:tlg0006.tlg002.fu.sp:401.1.text.token.2,urn:cts:greekLit:tlg0006.tlg002.fu.sp:402.1.text.token.2,urn:cts:greekLit:tlg0006.tlg002.fu.sp:486.1.text.token.5,urn:cts:greekLit:tlg0006.tlg002.fu.sp:511.1.text.token.7,urn:cts:greekLit:tlg0006.tlg002.fu.sp:536.2.text.token.3,urn:cts:greekLit:tlg0006.tlg002.fu.sp:543.1.text.token.5,urn:cts:greekLit:tlg0006.tlg002.fu.sp:545.1.text.token.4,urn:cts:greekLit:tlg0006.tlg002.fu.sp:633.1.text.token.4,urn:cts:greekLit:tlg0006.tlg002.fu.sp:660.1.text.token.2,urn:cts:greekLit:tlg0006.tlg002.fu.sp:665.1.text.token.3,urn:cts:greekLit:tlg0006.tlg002.fu.sp:681.1.text.token.3,urn:cts:greekLit:tlg0006.tlg002.fu.sp:689.1.text.token.3,urn:cts:greekLit:tlg0006.tlg002.fu.sp:689.1.text.token.7,urn:cts:greekLit:tlg0006.tlg002.fu.sp:709.1.text.token.5,urn:cts:greekLit:tlg0006.tlg002.fu.sp:733.1.text.token.3,urn:cts:greekLit:tlg0006.tlg002.fu.sp:815.1.text.token.7,urn:cts:greekLit:tlg0006.tlg002.fu.sp:838.1.text.token.5,urn:cts:greekLit:tlg0006.tlg002.fu.sp:984.1.text.token.2,urn:cts:greekLit:tlg0006.tlg002.fu.sp:1037.1.text.token.2,urn:cts:greekLit:tlg0006.tlg002.fu.sp:1042.1.text.token.9,urn:cts:greekLit:tlg0006.tlg002.fu.sp:1075.1.text.token.4,urn:cts:greekLit:tlg0006.tlg002.fu.sp:1134.1.text.token.2,urn:cts:greekLit:tlg0006.tlg002.fu.sp:1137.1.text.token.4
23	τ’	τε	τε	urn:cts:greekLit:tlg0006.tlg002.fu.sp:71.1.text.token.7,urn:cts:greekLit:tlg0006.tlg002.fu.sp:83.1.text.token.5,urn:cts:greekLit:tlg0006.tlg002.fu.sp:101.1.text.token.3,urn:cts:greekLit:tlg0006.tlg002.fu.sp:151.1.text.token.2,urn:cts:greekLit:tlg0006.tlg002.fu.sp:161.1.text.token.3,urn:cts:greekLit:tlg0006.tlg002.fu.sp:295.1.text.token.2,urn:cts:greekLit:tlg0006.tlg002.fu.sp:366.1.text.token.5,urn:cts:greekLit:tlg0006.tlg002.fu.sp:438.1.text.token.8,urn:cts:greekLit:tlg0006.tlg002.fu.sp:446.1.text.token.4,urn:cts:greekLit:tlg0006.tlg002.fu.sp:447.1.text.token.3,urn:cts:greekLit:tlg0006.tlg002.fu.sp:452.1.text.token.2,urn:cts:greekLit:tlg0006.tlg002.fu.sp:487.1.text.token.7,urn:cts:greekLit:tlg0006.tlg002.fu.sp:509.1.text.token.7,urn:cts:greekLit:tlg0006.tlg002.fu.sp:528.1.text.token.3,urn:cts:greekLit:tlg0006.tlg002.fu.sp:547.1.text.token.5,urn:cts:greekLit:tlg0006.tlg002.fu.sp:612.1.text.token.4,urn:cts:greekLit:tlg0006.tlg002.fu.sp:651.1.text.token.3,urn:cts:greekLit:tlg0006.tlg002.fu.sp:769.1.text.token.6,urn:cts:greekLit:tlg0006.tlg002.fu.sp:852.1.text.token.3,urn:cts:greekLit:tlg0006.tlg002.fu.sp:888.1.text.token.2,urn:cts:greekLit:tlg0006.tlg002.fu.sp:946.1.text.token.2,urn:cts:greekLit:tlg0006.tlg002.fu.sp:951.1.text.token.2,urn:cts:greekLit:tlg0006.tlg002.fu.sp:1154.1.text.token.4
20	οὐδ’	οὐδέ	οὐδέ	urn:cts:greekLit:tlg0006.tlg002.fu.sp:44.1.text.token.2,urn:cts:greekLit:tlg0006.tlg002.fu.sp:135.1.text.token.1,urn:cts:greekLit:tlg0006.tlg002.fu.sp:288.1.text.token.5,urn:cts:greekLit:tlg0006.tlg002.fu.sp:321.1.text.token.1,urn:cts:greekLit:tlg0006.tlg002.fu.sp:404.1.text.token.4,urn:cts:greekLit:tlg0006.tlg002.fu.sp:433.1.text.token.2,urn:cts:greekLit:tlg0006.tlg002.fu.sp:487.1.text.token.2,urn:cts:greekLit:tlg0006.tlg002.fu.sp:566.1.text.token.1,urn:cts:greekLit:tlg0006.tlg002.fu.sp:567.1.text.token.3,urn:cts:greekLit:tlg0006.tlg002.fu.sp:621.1.text.token.6,urn:cts:greekLit:tlg0006.tlg002.fu.sp:637.1.text.token.1,urn:cts:greekLit:tlg0006.tlg002.fu.sp:644.1.text.token.3,urn:cts:greekLit:tlg0006.tlg002.fu.sp:684.1.text.token.5,urn:cts:greekLit:tlg0006.tlg002.fu.sp:690.1.text.token.7,urn:cts:greekLit:tlg0006.tlg002.fu.sp:767.1.text.token.7,urn:cts:greekLit:tlg0006.tlg002.fu.sp:768.1.text.token.1,urn:cts:greekLit:tlg0006.tlg002.fu.sp:786.1.text.token.4,urn:cts:greekLit:tlg0006.tlg002.fu.sp:855.1.text.token.6,urn:cts:greekLit:tlg0006.tlg002.fu.sp:970.1.text.token.3,urn:cts:greekLit:tlg0006.tlg002.fu.sp:1037.1.text.token.4
19	γ’	γε	γε	urn:cts:greekLit:tlg0006.tlg002.fu.sp:41.1.text.token.3,urn:cts:greekLit:tlg0006.tlg002.fu.sp:49.1.text.token.2,urn:cts:greekLit:tlg0006.tlg002.fu.sp:54.1.text.token.3,urn:cts:greekLit:tlg0006.tlg002.fu.sp:93.1.text.token.5,urn:cts:greekLit:tlg0006.tlg002.fu.sp:94a.text.token.5,urn:cts:greekLit:tlg0006.tlg002.fu.sp:149.1.text.token.2,urn:cts:greekLit:tlg0006.tlg002.fu.sp:201.1.text.token.2,urn:cts:greekLit:tlg0006.tlg002.fu.sp:218.1.text.token.8,urn:cts:greekLit:tlg0006.tlg002.fu.sp:308.1.text.token.5,urn:cts:greekLit:tlg0006.tlg002.fu.sp:378.1.text.token.6,urn:cts:greekLit:tlg0006.tlg002.fu.sp:389.1.text.token.4,urn:cts:greekLit:tlg0006.tlg002.fu.sp:518.1.text.token.4,urn:cts:greekLit:tlg0006.tlg002.fu.sp:647.1.text.token.3,urn:cts:greekLit:tlg0006.tlg002.fu.sp:648.1.text.token.3,urn:cts:greekLit:tlg0006.tlg002.fu.sp:718.1.text.token.4,urn:cts:greekLit:tlg0006.tlg002.fu.sp:719.1.text.token.7,urn:cts:greekLit:tlg0006.tlg002.fu.sp:801.1.text.token.5,urn:cts:greekLit:tlg0006.tlg002.fu.sp:810.1.text.token.5,urn:cts:greekLit:tlg0006.tlg002.fu.sp:890.1.text.token.4
15	τόδ’		τόδ’	urn:cts:greekLit:tlg0006.tlg002.fu.sp:9.1.text.token.6,urn:cts:greekLit:tlg0006.tlg002.fu.sp:27.1.text.token.2,urn:cts:greekLit:tlg0006.tlg002.fu.sp:36.1.text.token.2,urn:cts:greekLit:tlg0006.tlg002.fu.sp:76.1.text.token.2,urn:cts:greekLit:tlg0006.tlg002.fu.sp:106.1.text.token.3,urn:cts:greekLit:tlg0006.tlg002.fu.sp:122.1.text.token.8,urn:cts:greekLit:tlg0006.tlg002.fu.sp:145.1.text.token.2,urn:cts:greekLit:tlg0006.tlg002.fu.sp:273.1.text.token.3,urn:cts:greekLit:tlg0006.tlg002.fu.sp:283.1.text.token.4,urn:cts:greekLit:tlg0006.tlg002.fu.sp:320.1.text.token.7,urn:cts:greekLit:tlg0006.tlg002.fu.sp:927.1.text.token.5,urn:cts:greekLit:tlg0006.tlg002.fu.sp:1001.1.text.token.2,urn:cts:greekLit:tlg0006.tlg002.fu.sp:1033.1.text.token.5,urn:cts:greekLit:tlg0006.tlg002.fu.sp:1127.1.text.token.7,urn:cts:greekLit:tlg0006.tlg002.fu.sp:1152.1.text.token.2
12	τόνδ’	τόνδε	τόνδε	urn:cts:greekLit:tlg0006.tlg002.fu.sp:9.1.text.token.2,urn:cts:greekLit:tlg0006.tlg002.fu.sp:331.1.text.token.1,urn:cts:greekLit:tlg0006.tlg002.fu.sp:489.1.text.token.2,urn:cts:greekLit:tlg0006.tlg002.fu.sp:537.1.text.token.5,urn:cts:greekLit:tlg0006.tlg002.fu.sp:629.1.text.token.4,urn:cts:greekLit:tlg0006.tlg002.fu.sp:635.1.text.token.5,urn:cts:greekLit:tlg0006.tlg002.fu.sp:648.1.text.token.5,urn:cts:greekLit:tlg0006.tlg002.fu.sp:683.1.text.token.4,urn:cts:greekLit:tlg0006.tlg002.fu.sp:716.1.text.token.7,urn:cts:greekLit:tlg0006.tlg002.fu.sp:729.1.text.token.3,urn:cts:greekLit:tlg0006.tlg002.fu.sp:841.1.text.token.3,urn:cts:greekLit:tlg0006.tlg002.fu.sp:1128.1.text.token.3
9	ποτ’	ποτε	ποτε	urn:cts:greekLit:tlg0006.tlg002.fu.sp:198.1.text.token.5,urn:cts:greekLit:tlg0006.tlg002.fu.sp:345.1.text.token.3,urn:cts:greekLit:tlg0006.tlg002.fu.sp:506.1.text.token.4,urn:cts:greekLit:tlg0006.tlg002.fu.sp:560.1.text.token.2,urn:cts:greekLit:tlg0006.tlg002.fu.sp:563.1.text.token.3,urn:cts:greekLit:tlg0006.tlg002.fu.sp:568.1.text.token.7,urn:cts:greekLit:tlg0006.tlg002.fu.sp:985.1.text.token.7,urn:cts:greekLit:tlg0006.tlg002.fu.sp:1062.1.text.token.2,urn:cts:greekLit:tlg0006.tlg002.fu.sp:1120.1.text.token.2
