form	token_urn	expanded_form	presentation_form
Δήμητρ’	urn:cts:greekLit:tlg0019.tlg002.fu.sp:698.1.text.token4		Δήμητρ’
Δήμητρ’	urn:cts:greekLit:tlg0019.tlg002.fu.sp:833.1.text.token3		Δήμητρ’
Δήμητρ’	urn:cts:greekLit:tlg0019.tlg002.fu.sp:1021.1.text.token4		Δήμητρ’
Δί’	urn:cts:greekLit:tlg0019.tlg002.fu.sp:85.1.text.token2	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg002.fu.sp: 139.2.text.token2	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg002.fu.sp:282.1.text.token2	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg002.fu.sp:336.2.text.token2	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg002.fu.sp:375.1.text.token3	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg002.fu.sp:417.1.text.token3	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg002.fu.sp:719.1.text.token3	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg002.fu.sp:725.2.text.token2	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg002.fu.sp:801.1.text.token6	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg002.fu.sp:901.1.text.token3	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg002.fu.sp:972.2.text.token4	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg002.fu.sp:1000.1.text.token3	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg002.fu.sp:1163.1.text.token5	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg002.fu.sp:1347.1.text.token8	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg002.fu.sp:1350.1.text.token3	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg002.fu.sp:1382.1.text.token2	Δία	Δία
Δῆμ’	urn:cts:greekLit:tlg0019.tlg002.fu.sp:732.1.text.token5		Δῆμ’
