frequency	elided_form	expanded_form	presentation_form	turns
6	γ’	γε	γε	urn:cts:greekLit:tlg0085.tlg006.fu.sp:198.1.text.token.2,urn:cts:greekLit:tlg0085.tlg006.fu.sp:439.1.text.token.3,urn:cts:greekLit:tlg0085.tlg006.fu.sp:499.1.text.token.3,urn:cts:greekLit:tlg0085.tlg006.fu.sp:921.1.text.token.3,urn:cts:greekLit:tlg0085.tlg006.fu.sp:994.1.text.token.6,urn:cts:greekLit:tlg0085.tlg006.fu.sp:1044.1.text.token.3
6	οὐδ’	οὐδέ	οὐδέ	urn:cts:greekLit:tlg0085.tlg006.fu.sp:9.1.text.token.2,urn:cts:greekLit:tlg0085.tlg006.fu.sp:91.1.text.token.6,urn:cts:greekLit:tlg0085.tlg006.fu.sp:472.1.text.token.4,urn:cts:greekLit:tlg0085.tlg006.fu.sp:708.1.text.token.1,urn:cts:greekLit:tlg0085.tlg006.fu.sp:821.1.text.token.3,urn:cts:greekLit:tlg0085.tlg006.fu.sp:1038.1.text.token.6
5	εἴτ’		εἴτ’	urn:cts:greekLit:tlg0085.tlg006.fu.sp:683.1.text.token.2,urn:cts:greekLit:tlg0085.tlg006.fu.sp:684.1.text.token.2,urn:cts:greekLit:tlg0085.tlg006.fu.sp:852.1.text.token.1,urn:cts:greekLit:tlg0085.tlg006.fu.sp:853.1.text.token.1,urn:cts:greekLit:tlg0085.tlg006.fu.sp:994.1.text.token.7
5	δι’	διά	διά	urn:cts:greekLit:tlg0085.tlg006.fu.sp:26.1.text.token.1,urn:cts:greekLit:tlg0085.tlg006.fu.sp:56.1.text.token.1,urn:cts:greekLit:tlg0085.tlg006.fu.sp:66.1.text.token.1,urn:cts:greekLit:tlg0085.tlg006.fu.sp:451.1.text.token.1,urn:cts:greekLit:tlg0085.tlg006.fu.sp:474.1.text.token.1
5	ἔτ’	ἔτι	ἔτι	urn:cts:greekLit:tlg0085.tlg006.fu.sp:114.1.text.token.3,urn:cts:greekLit:tlg0085.tlg006.fu.sp:340.1.text.token.2,urn:cts:greekLit:tlg0085.tlg006.fu.sp:490.1.text.token.6,urn:cts:greekLit:tlg0085.tlg006.fu.sp:755.1.text.token.6,urn:cts:greekLit:tlg0085.tlg006.fu.sp:1026.1.text.token.3
4	ὅδ’		ὅδ’	urn:cts:greekLit:tlg0085.tlg006.fu.sp:174.1.text.token.3,urn:cts:greekLit:tlg0085.tlg006.fu.sp:219.1.text.token.1,urn:cts:greekLit:tlg0085.tlg006.fu.sp:260.1.text.token.5,urn:cts:greekLit:tlg0085.tlg006.fu.sp:475.1.text.token.7
4	ταῦτ’	ταῦτα	ταῦτα	urn:cts:greekLit:tlg0085.tlg006.fu.sp:145.1.text.token.2,urn:cts:greekLit:tlg0085.tlg006.fu.sp:770.1.text.token.4,urn:cts:greekLit:tlg0085.tlg006.fu.sp:844.1.text.token.2,urn:cts:greekLit:tlg0085.tlg006.fu.sp:1031.1.text.token.3
4	ἀπ’	ἀπό	ἀπό	urn:cts:greekLit:tlg0085.tlg006.fu.sp:198.1.text.token.3,urn:cts:greekLit:tlg0085.tlg006.fu.sp:472.1.text.token.5,urn:cts:greekLit:tlg0085.tlg006.fu.sp:473.1.text.token.4,urn:cts:greekLit:tlg0085.tlg006.fu.sp:736.1.text.token.2
4	τόνδ’	τόνδε	τόνδε	urn:cts:greekLit:tlg0085.tlg006.fu.sp:197.1.text.token.4,urn:cts:greekLit:tlg0085.tlg006.fu.sp:510.1.text.token.4,urn:cts:greekLit:tlg0085.tlg006.fu.sp:928.1.text.token.4,urn:cts:greekLit:tlg0085.tlg006.fu.sp:988.1.text.token.2
4	τιν’	τινα	τινα	urn:cts:greekLit:tlg0085.tlg006.fu.sp:119.1.text.token.2,urn:cts:greekLit:tlg0085.tlg006.fu.sp:188.1.text.token.2,urn:cts:greekLit:tlg0085.tlg006.fu.sp:220.1.text.token.4,urn:cts:greekLit:tlg0085.tlg006.fu.sp:612.1.text.token.3
4	μάλ’	μάλα	μάλα	urn:cts:greekLit:tlg0085.tlg006.fu.sp:654.1.text.token.9,urn:cts:greekLit:tlg0085.tlg006.fu.sp:876.1.text.token.2,urn:cts:greekLit:tlg0085.tlg006.fu.sp:879.1.text.token.5,urn:cts:greekLit:tlg0085.tlg006.fu.sp:997.1.text.token.7
4	ὥστ’	ὥστε	ὥστε	urn:cts:greekLit:tlg0085.tlg006.fu.sp:421.1.text.token.3,urn:cts:greekLit:tlg0085.tlg006.fu.sp:526.1.text.token.6,urn:cts:greekLit:tlg0085.tlg006.fu.sp:533.1.text.token.1,urn:cts:greekLit:tlg0085.tlg006.fu.sp:567.1.text.token.3
4	τοῦτ’	τοῦτο	τοῦτο	urn:cts:greekLit:tlg0085.tlg006.fu.sp:541.1.text.token.3,urn:cts:greekLit:tlg0085.tlg006.fu.sp:798.1.text.token.1,urn:cts:greekLit:tlg0085.tlg006.fu.sp:917.1.text.token.3,urn:cts:greekLit:tlg0085.tlg006.fu.sp:991.1.text.token.5
4	τοῖσδ’		τοῖσδ’	urn:cts:greekLit:tlg0085.tlg006.fu.sp:495.1.text.token.3,urn:cts:greekLit:tlg0085.tlg006.fu.sp:669.1.text.token.4,urn:cts:greekLit:tlg0085.tlg006.fu.sp:728.1.text.token.4,urn:cts:greekLit:tlg0085.tlg006.fu.sp:745.1.text.token.3
3	δεῦρ’	δεῦρο	δεῦρο	urn:cts:greekLit:tlg0085.tlg006.fu.sp:179.1.text.token.4,urn:cts:greekLit:tlg0085.tlg006.fu.sp:583.1.text.token.5,urn:cts:greekLit:tlg0085.tlg006.fu.sp:676.1.text.token.5
3	ὧδ’		ὧδ’	urn:cts:greekLit:tlg0085.tlg006.fu.sp:304.1.text.token.3,urn:cts:greekLit:tlg0085.tlg006.fu.sp:521.1.text.token.7,urn:cts:greekLit:tlg0085.tlg006.fu.sp:700.1.text.token.5
3	μηδ’	μηδέ	μηδέ	urn:cts:greekLit:tlg0085.tlg006.fu.sp:363.1.text.token.1,urn:cts:greekLit:tlg0085.tlg006.fu.sp:1044.1.text.token.6,urn:cts:greekLit:tlg0085.tlg006.fu.sp:1045.1.text.token.3
3	γένοιτ’		γένοιτ’	urn:cts:greekLit:tlg0085.tlg006.fu.sp:204.1.text.token.2,urn:cts:greekLit:tlg0085.tlg006.fu.sp:842.1.text.token.1,urn:cts:greekLit:tlg0085.tlg006.fu.sp:1006.1.text.token.1
3	’γώ	ἐγώ	ἐγώ	urn:cts:greekLit:tlg0085.tlg006.fu.sp:691.1.text.token.2,urn:cts:greekLit:tlg0085.tlg006.fu.sp:887.1.text.token.2,urn:cts:greekLit:tlg0085.tlg006.fu.sp:893.1.text.token.2
3	τάσδ’		τάσδ’	urn:cts:greekLit:tlg0085.tlg006.fu.sp:14.1.text.token.4,urn:cts:greekLit:tlg0085.tlg006.fu.sp:149.1.text.token.4,urn:cts:greekLit:tlg0085.tlg006.fu.sp:1061.1.text.token.5
3	ὑπ’	ὑπό	ὑπό	urn:cts:greekLit:tlg0085.tlg006.fu.sp:28.1.text.token.3,urn:cts:greekLit:tlg0085.tlg006.fu.sp:194.1.text.token.6,urn:cts:greekLit:tlg0085.tlg006.fu.sp:345.1.text.token.3
3	τῆσδ’	τῆσδε	τῆσδε	urn:cts:greekLit:tlg0085.tlg006.fu.sp:100.1.text.token.1,urn:cts:greekLit:tlg0085.tlg006.fu.sp:500.1.text.token.2,urn:cts:greekLit:tlg0085.tlg006.fu.sp:1017.1.text.token.3
2	πάντ’	πάντα	πάντα	urn:cts:greekLit:tlg0085.tlg006.fu.sp:266.1.text.token.4,urn:cts:greekLit:tlg0085.tlg006.fu.sp:985.1.text.token.6
2	ἔστ’	ἔστε	ἔστε	urn:cts:greekLit:tlg0085.tlg006.fu.sp:298.1.text.token.6,urn:cts:greekLit:tlg0085.tlg006.fu.sp:508.1.text.token.6
2	οὔτ’		οὔτ’	urn:cts:greekLit:tlg0085.tlg006.fu.sp:258.1.text.token.1,urn:cts:greekLit:tlg0085.tlg006.fu.sp:260.1.text.token.1
