frequency	elided_form	expanded_form	presentation_form	turns
45	ἀλλ’	ἀλλά	ἀλλά	urn:cts:greekLit:tlg0007.tlg047.ziegler:5.1.token.28,urn:cts:greekLit:tlg0007.tlg047.ziegler:5.3.token.8,urn:cts:greekLit:tlg0007.tlg047.ziegler:5.3.token.46,urn:cts:greekLit:tlg0007.tlg047.ziegler:6.1.token.42,urn:cts:greekLit:tlg0007.tlg047.ziegler:8.3.token.63,urn:cts:greekLit:tlg0007.tlg047.ziegler:13.2.token.1,urn:cts:greekLit:tlg0007.tlg047.ziegler:14.4.token.73,urn:cts:greekLit:tlg0007.tlg047.ziegler:16.3.token.33,urn:cts:greekLit:tlg0007.tlg047.ziegler:16.6.token.30,urn:cts:greekLit:tlg0007.tlg047.ziegler:20.2.token.47,urn:cts:greekLit:tlg0007.tlg047.ziegler:21.3.token.26,urn:cts:greekLit:tlg0007.tlg047.ziegler:21.3.token.33,urn:cts:greekLit:tlg0007.tlg047.ziegler:21.4.token.1,urn:cts:greekLit:tlg0007.tlg047.ziegler:22.3.token.27,urn:cts:greekLit:tlg0007.tlg047.ziegler:24.2.token.31,urn:cts:greekLit:tlg0007.tlg047.ziegler:24.4.token.1,urn:cts:greekLit:tlg0007.tlg047.ziegler:24.7.token.22,urn:cts:greekLit:tlg0007.tlg047.ziegler:30.4.token.38,urn:cts:greekLit:tlg0007.tlg047.ziegler:31.8.token.17,urn:cts:greekLit:tlg0007.tlg047.ziegler:32.4.token.31,urn:cts:greekLit:tlg0007.tlg047.ziegler:32.4.token.51,urn:cts:greekLit:tlg0007.tlg047.ziegler:33.5.token.28,urn:cts:greekLit:tlg0007.tlg047.ziegler:33.7.token.17,urn:cts:greekLit:tlg0007.tlg047.ziegler:35.2.token.47,urn:cts:greekLit:tlg0007.tlg047.ziegler:35.8.token.32,urn:cts:greekLit:tlg0007.tlg047.ziegler:42.2.token.30,urn:cts:greekLit:tlg0007.tlg047.ziegler:42.5.token.31,urn:cts:greekLit:tlg0007.tlg047.ziegler:43.2.token.34,urn:cts:greekLit:tlg0007.tlg047.ziegler:47.2.token.3,urn:cts:greekLit:tlg0007.tlg047.ziegler:48.2.token.31,urn:cts:greekLit:tlg0007.tlg047.ziegler:49.8.token.40,urn:cts:greekLit:tlg0007.tlg047.ziegler:50.4.token.8,urn:cts:greekLit:tlg0007.tlg047.ziegler:51.1.token.31,urn:cts:greekLit:tlg0007.tlg047.ziegler:53.4.token.2,urn:cts:greekLit:tlg0007.tlg047.ziegler:56.1.token.52,urn:cts:greekLit:tlg0007.tlg047.ziegler:59.2.token.60,urn:cts:greekLit:tlg0007.tlg047.ziegler:61.1.token.15,urn:cts:greekLit:tlg0007.tlg047.ziegler:62.3.token.27,urn:cts:greekLit:tlg0007.tlg047.ziegler:65.3.token.8,urn:cts:greekLit:tlg0007.tlg047.ziegler:68.4.token.20,urn:cts:greekLit:tlg0007.tlg047.ziegler:69.4.token.13,urn:cts:greekLit:tlg0007.tlg047.ziegler:71.4.token.40,urn:cts:greekLit:tlg0007.tlg047.ziegler:72.2.token.9,urn:cts:greekLit:tlg0007.tlg047.ziegler:73.1.token.35,urn:cts:greekLit:tlg0007.tlg047.ziegler:77.3.token.42
29	δ’	δέ	δέ	urn:cts:greekLit:tlg0007.tlg047.ziegler:3.3.token.2,urn:cts:greekLit:tlg0007.tlg047.ziegler:5.4.token.21,urn:cts:greekLit:tlg0007.tlg047.ziegler:5.5.token.25,urn:cts:greekLit:tlg0007.tlg047.ziegler:10.3.token.48,urn:cts:greekLit:tlg0007.tlg047.ziegler:19.2.token.29,urn:cts:greekLit:tlg0007.tlg047.ziegler:20.5.token.26,urn:cts:greekLit:tlg0007.tlg047.ziegler:22.5.token.28,urn:cts:greekLit:tlg0007.tlg047.ziegler:23.5.token.13,urn:cts:greekLit:tlg0007.tlg047.ziegler:24.8.token.65,urn:cts:greekLit:tlg0007.tlg047.ziegler:26.2.token.11,urn:cts:greekLit:tlg0007.tlg047.ziegler:28.3.token.45,urn:cts:greekLit:tlg0007.tlg047.ziegler:30.7.token.3,urn:cts:greekLit:tlg0007.tlg047.ziegler:33.7.token.2,urn:cts:greekLit:tlg0007.tlg047.ziegler:38.2.token.19,urn:cts:greekLit:tlg0007.tlg047.ziegler:38.4.token.57,urn:cts:greekLit:tlg0007.tlg047.ziegler:39.5.token.16,urn:cts:greekLit:tlg0007.tlg047.ziegler:39.6.token.58,urn:cts:greekLit:tlg0007.tlg047.ziegler:51.6.token.33,urn:cts:greekLit:tlg0007.tlg047.ziegler:60.5.token.19,urn:cts:greekLit:tlg0007.tlg047.ziegler:61.1.token.42,urn:cts:greekLit:tlg0007.tlg047.ziegler:66.2.token.57,urn:cts:greekLit:tlg0007.tlg047.ziegler:67.1.token.53,urn:cts:greekLit:tlg0007.tlg047.ziegler:67.2.token.2,urn:cts:greekLit:tlg0007.tlg047.ziegler:68.4.token.36,urn:cts:greekLit:tlg0007.tlg047.ziegler:69.4.token.2,urn:cts:greekLit:tlg0007.tlg047.ziegler:71.4.token.27,urn:cts:greekLit:tlg0007.tlg047.ziegler:71.4.token.36,urn:cts:greekLit:tlg0007.tlg047.ziegler:73.3.token.2,urn:cts:greekLit:tlg0007.tlg047.ziegler:75.1.token.2
22	δι’	διά	διά	urn:cts:greekLit:tlg0007.tlg047.ziegler:5.3.token.24,urn:cts:greekLit:tlg0007.tlg047.ziegler:6.2.token.22,urn:cts:greekLit:tlg0007.tlg047.ziegler:8.3.token.42,urn:cts:greekLit:tlg0007.tlg047.ziegler:10.1.token.10,urn:cts:greekLit:tlg0007.tlg047.ziegler:17.5.token.41,urn:cts:greekLit:tlg0007.tlg047.ziegler:18.2.token.14,urn:cts:greekLit:tlg0007.tlg047.ziegler:26.6.token.53,urn:cts:greekLit:tlg0007.tlg047.ziegler:31.8.token.26,urn:cts:greekLit:tlg0007.tlg047.ziegler:35.1.token.58,urn:cts:greekLit:tlg0007.tlg047.ziegler:35.5.token.10,urn:cts:greekLit:tlg0007.tlg047.ziegler:36.2.token.15,urn:cts:greekLit:tlg0007.tlg047.ziegler:39.4.token.12,urn:cts:greekLit:tlg0007.tlg047.ziegler:39.4.token.65,urn:cts:greekLit:tlg0007.tlg047.ziegler:40.2.token.50,urn:cts:greekLit:tlg0007.tlg047.ziegler:47.3.token.25,urn:cts:greekLit:tlg0007.tlg047.ziegler:47.5.token.22,urn:cts:greekLit:tlg0007.tlg047.ziegler:48.4.token.32,urn:cts:greekLit:tlg0007.tlg047.ziegler:49.4.token.12,urn:cts:greekLit:tlg0007.tlg047.ziegler:57.3.token.42,urn:cts:greekLit:tlg0007.tlg047.ziegler:57.3.token.46,urn:cts:greekLit:tlg0007.tlg047.ziegler:66.2.token.24,urn:cts:greekLit:tlg0007.tlg047.ziegler:77.2.token.13
19	παρ’	παρά	παρά	urn:cts:greekLit:tlg0007.tlg047.ziegler:2.4.token.31,urn:cts:greekLit:tlg0007.tlg047.ziegler:4.5.token.4,urn:cts:greekLit:tlg0007.tlg047.ziegler:9.4.token.17,urn:cts:greekLit:tlg0007.tlg047.ziegler:11.4.token.29,urn:cts:greekLit:tlg0007.tlg047.ziegler:13.3.token.50,urn:cts:greekLit:tlg0007.tlg047.ziegler:14.4.token.77,urn:cts:greekLit:tlg0007.tlg047.ziegler:21.3.token.8,urn:cts:greekLit:tlg0007.tlg047.ziegler:22.1.token.11,urn:cts:greekLit:tlg0007.tlg047.ziegler:29.3.token.34,urn:cts:greekLit:tlg0007.tlg047.ziegler:32.1.token.27,urn:cts:greekLit:tlg0007.tlg047.ziegler:32.2.token.39,urn:cts:greekLit:tlg0007.tlg047.ziegler:39.1.token.56,urn:cts:greekLit:tlg0007.tlg047.ziegler:41.2.token.8,urn:cts:greekLit:tlg0007.tlg047.ziegler:51.6.token.15,urn:cts:greekLit:tlg0007.tlg047.ziegler:55.4.token.45,urn:cts:greekLit:tlg0007.tlg047.ziegler:60.3.token.57,urn:cts:greekLit:tlg0007.tlg047.ziegler:62.4.token.48,urn:cts:greekLit:tlg0007.tlg047.ziegler:67.4.token.22,urn:cts:greekLit:tlg0007.tlg047.ziegler:73.1.token.54
18	ἐπ’	ἐπί	ἐπί	urn:cts:greekLit:tlg0007.tlg047.ziegler:2.4.token.39,urn:cts:greekLit:tlg0007.tlg047.ziegler:9.4.token.70,urn:cts:greekLit:tlg0007.tlg047.ziegler:9.5.token.4,urn:cts:greekLit:tlg0007.tlg047.ziegler:16.4.token.23,urn:cts:greekLit:tlg0007.tlg047.ziegler:17.2.token.29,urn:cts:greekLit:tlg0007.tlg047.ziegler:18.1.token.34,urn:cts:greekLit:tlg0007.tlg047.ziegler:20.1.token.30,urn:cts:greekLit:tlg0007.tlg047.ziegler:20.2.token.59,urn:cts:greekLit:tlg0007.tlg047.ziegler:24.4.token.10,urn:cts:greekLit:tlg0007.tlg047.ziegler:29.4.token.88,urn:cts:greekLit:tlg0007.tlg047.ziegler:35.1.token.7,urn:cts:greekLit:tlg0007.tlg047.ziegler:35.2.token.24,urn:cts:greekLit:tlg0007.tlg047.ziegler:35.7.token.33,urn:cts:greekLit:tlg0007.tlg047.ziegler:50.4.token.46,urn:cts:greekLit:tlg0007.tlg047.ziegler:53.2.token.42,urn:cts:greekLit:tlg0007.tlg047.ziegler:53.3.token.29,urn:cts:greekLit:tlg0007.tlg047.ziegler:56.1.token.64,urn:cts:greekLit:tlg0007.tlg047.ziegler:61.1.token.58
16	καθ’	κατά	κατά	urn:cts:greekLit:tlg0007.tlg047.ziegler:1.1.token.39,urn:cts:greekLit:tlg0007.tlg047.ziegler:3.3.token.16,urn:cts:greekLit:tlg0007.tlg047.ziegler:7.4.token.54,urn:cts:greekLit:tlg0007.tlg047.ziegler:9.2.token.25,urn:cts:greekLit:tlg0007.tlg047.ziegler:20.4.token.49,urn:cts:greekLit:tlg0007.tlg047.ziegler:22.4.token.34,urn:cts:greekLit:tlg0007.tlg047.ziegler:33.7.token.34,urn:cts:greekLit:tlg0007.tlg047.ziegler:41.3.token.42,urn:cts:greekLit:tlg0007.tlg047.ziegler:49.4.token.3,urn:cts:greekLit:tlg0007.tlg047.ziegler:49.5.token.30,urn:cts:greekLit:tlg0007.tlg047.ziegler:51.5.token.22,urn:cts:greekLit:tlg0007.tlg047.ziegler:53.2.token.9,urn:cts:greekLit:tlg0007.tlg047.ziegler:60.1.token.36,urn:cts:greekLit:tlg0007.tlg047.ziegler:65.1.token.13,urn:cts:greekLit:tlg0007.tlg047.ziegler:65.4.token.30,urn:cts:greekLit:tlg0007.tlg047.ziegler:76.4.token.29
13	κατ’	κατά	κατά	urn:cts:greekLit:tlg0007.tlg047.ziegler:16.3.token.58,urn:cts:greekLit:tlg0007.tlg047.ziegler:25.2.token.73,urn:cts:greekLit:tlg0007.tlg047.ziegler:30.4.token.73,urn:cts:greekLit:tlg0007.tlg047.ziegler:32.4.token.4,urn:cts:greekLit:tlg0007.tlg047.ziegler:33.4.token.29,urn:cts:greekLit:tlg0007.tlg047.ziegler:33.6.token.36,urn:cts:greekLit:tlg0007.tlg047.ziegler:38.1.token.74,urn:cts:greekLit:tlg0007.tlg047.ziegler:39.7.token.28,urn:cts:greekLit:tlg0007.tlg047.ziegler:45.2.token.55,urn:cts:greekLit:tlg0007.tlg047.ziegler:48.2.token.18,urn:cts:greekLit:tlg0007.tlg047.ziegler:51.5.token.3,urn:cts:greekLit:tlg0007.tlg047.ziegler:53.3.token.38,urn:cts:greekLit:tlg0007.tlg047.ziegler:65.3.token.38
10	ἐφ’	ἐπί	ἐπί	urn:cts:greekLit:tlg0007.tlg047.ziegler:3.5.token.24,urn:cts:greekLit:tlg0007.tlg047.ziegler:23.1.token.23,urn:cts:greekLit:tlg0007.tlg047.ziegler:25.3.token.26,urn:cts:greekLit:tlg0007.tlg047.ziegler:30.6.token.54,urn:cts:greekLit:tlg0007.tlg047.ziegler:33.3.token.45,urn:cts:greekLit:tlg0007.tlg047.ziegler:42.4.token.10,urn:cts:greekLit:tlg0007.tlg047.ziegler:53.5.token.1,urn:cts:greekLit:tlg0007.tlg047.ziegler:59.3.token.15,urn:cts:greekLit:tlg0007.tlg047.ziegler:67.1.token.9,urn:cts:greekLit:tlg0007.tlg047.ziegler:77.3.token.24
8	ὑπ’	ὑπό	ὑπό	urn:cts:greekLit:tlg0007.tlg047.ziegler:7.2.token.28,urn:cts:greekLit:tlg0007.tlg047.ziegler:26.6.token.17,urn:cts:greekLit:tlg0007.tlg047.ziegler:30.5.token.35,urn:cts:greekLit:tlg0007.tlg047.ziegler:31.1.token.56,urn:cts:greekLit:tlg0007.tlg047.ziegler:32.3.token.42,urn:cts:greekLit:tlg0007.tlg047.ziegler:41.2.token.27,urn:cts:greekLit:tlg0007.tlg047.ziegler:55.5.token.6,urn:cts:greekLit:tlg0007.tlg047.ziegler:61.1.token.73
8	ὑφ’		ὑφ’	urn:cts:greekLit:tlg0007.tlg047.ziegler:1.1.token.10,urn:cts:greekLit:tlg0007.tlg047.ziegler:4.1.token.14,urn:cts:greekLit:tlg0007.tlg047.ziegler:10.2.token.1,urn:cts:greekLit:tlg0007.tlg047.ziegler:23.4.token.35,urn:cts:greekLit:tlg0007.tlg047.ziegler:31.1.token.8,urn:cts:greekLit:tlg0007.tlg047.ziegler:32.6.token.49,urn:cts:greekLit:tlg0007.tlg047.ziegler:45.3.token.40,urn:cts:greekLit:tlg0007.tlg047.ziegler:71.3.token.30
