frequency	elided_form	expanded_form	presentation_form	turns
2	ὑφ’		ὑφ’	urn:cts:fuTeaching:blackwell.hq.2026:10.10.token.41,urn:cts:fuTeaching:blackwell.hq.2026:15.29.token.9
2	ὥστ’	ὥστε	ὥστε	urn:cts:fuTeaching:blackwell.hq.2026:10.15.token.13,urn:cts:fuTeaching:blackwell.hq.2026:10.27.token.14
2	εἴθ’	εἴτε	εἴτε	urn:cts:fuTeaching:blackwell.hq.2026:18.28d.token.1,urn:cts:fuTeaching:blackwell.hq.2026:18.28e.token.1
2	τοῦτ’	τοῦτο	τοῦτο	urn:cts:fuTeaching:blackwell.hq.2026:10.7.token.22,urn:cts:fuTeaching:blackwell.hq.2026:10.20.token.25
2	οὔθ’		οὔθ’	urn:cts:fuTeaching:blackwell.hq.2026:10.16.token.1,urn:cts:fuTeaching:blackwell.hq.2026:10.16.token.5
1	ἐνιʹκήσατ’		ἐνιʹκήσατ’	urn:cts:fuTeaching:blackwell.hq.2026:9.7.token.16
1	διδάξαιτ’		διδάξαιτ’	urn:cts:fuTeaching:blackwell.hq.2026:8.27.token.18
1	ἐκβάλετ’		ἐκβάλετ’	urn:cts:fuTeaching:blackwell.hq.2026:11.19.token.13
1	πέμψαιμ’		πέμψαιμ’	urn:cts:fuTeaching:blackwell.hq.2026:8.16.token.8
1	σῷζοιντ’		σῷζοιντ’	urn:cts:fuTeaching:blackwell.hq.2026:10.7.token.29
1	λάθοιτ’		λάθοιτ’	urn:cts:fuTeaching:blackwell.hq.2026:14.4.token.10
1	ἐδείκνυθ’		ἐδείκνυθ’	urn:cts:fuTeaching:blackwell.hq.2026:16.32.token.7
1	αἴσχισθ’		αἴσχισθ’	urn:cts:fuTeaching:blackwell.hq.2026:20.33.token.16
1	τάττοιντ’		τάττοιντ’	urn:cts:fuTeaching:blackwell.hq.2026:9.5.token.1
1	ζητήσεθ’		ζητήσεθ’	urn:cts:fuTeaching:blackwell.hq.2026:20.33.token.9
1	ἀπ’	ἀπό	ἀπό	urn:cts:fuTeaching:blackwell.hq.2026:16.27.token.23
1	δοίητ’		δοίητ’	urn:cts:fuTeaching:blackwell.hq.2026:13.17.token.6
1	γένοιντ’		γένοιντ’	urn:cts:fuTeaching:blackwell.hq.2026:16.28c.token.7
1	ἀντ’		ἀντ’	urn:cts:fuTeaching:blackwell.hq.2026:12.17.token.20
1	ἄγοιτ’		ἄγοιτ’	urn:cts:fuTeaching:blackwell.hq.2026:8.30.token.6
1	πέμπετ’		πέμπετ’	urn:cts:fuTeaching:blackwell.hq.2026:4.23.token.20
1	ἐκκλέψητ’		ἐκκλέψητ’	urn:cts:fuTeaching:blackwell.hq.2026:14.25.token.5
1	τίν’	τίνα	τίνα	urn:cts:fuTeaching:blackwell.hq.2026:16.18.token.1
1	ἐπείθεσθ’		ἐπείθεσθ’	urn:cts:fuTeaching:blackwell.hq.2026:8.36.token.9
