frequency	elided_form	expanded_form	presentation_form	turns
144	δ’	δέ	δέ	urn:cts:greekLit:tlg0006.tlg007.fu.sp:8.1.text.token.4,urn:cts:greekLit:tlg0006.tlg007.fu.sp:13.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:28.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:30.1.text.token.5,urn:cts:greekLit:tlg0006.tlg007.fu.sp:35.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:40.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:43.1.text.token.7,urn:cts:greekLit:tlg0006.tlg007.fu.sp:52.1.text.token.4,urn:cts:greekLit:tlg0006.tlg007.fu.sp:61.1.text.token.6,urn:cts:greekLit:tlg0006.tlg007.fu.sp:109.1.text.token.5,urn:cts:greekLit:tlg0006.tlg007.fu.sp:111.1.text.token.3,urn:cts:greekLit:tlg0006.tlg007.fu.sp:116.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:117.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:119.1.text.token.5,urn:cts:greekLit:tlg0006.tlg007.fu.sp:120.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:123.1.text.token.3,urn:cts:greekLit:tlg0006.tlg007.fu.sp:141.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:163.1.text.token.5,urn:cts:greekLit:tlg0006.tlg007.fu.sp:223.1.text.token.5,urn:cts:greekLit:tlg0006.tlg007.fu.sp:227.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:232.1.text.token.7,urn:cts:greekLit:tlg0006.tlg007.fu.sp:234.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:237.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:253.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:253.1.text.token.8,urn:cts:greekLit:tlg0006.tlg007.fu.sp:267.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:272.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:285.1.text.token.3,urn:cts:greekLit:tlg0006.tlg007.fu.sp:287.1.text.token.4,urn:cts:greekLit:tlg0006.tlg007.fu.sp:291.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:293.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:303.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:309.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:312.1.text.token.4,urn:cts:greekLit:tlg0006.tlg007.fu.sp:321.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:326.1.text.token.5,urn:cts:greekLit:tlg0006.tlg007.fu.sp:331.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:336.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:339.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:354.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:357.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:362.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:372.1.text.token.4,urn:cts:greekLit:tlg0006.tlg007.fu.sp:376.1.text.token.5,urn:cts:greekLit:tlg0006.tlg007.fu.sp:377.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:386.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:415.1.text.token.5,urn:cts:greekLit:tlg0006.tlg007.fu.sp:417.1.text.token.7,urn:cts:greekLit:tlg0006.tlg007.fu.sp:418.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:427.1.text.token.5,urn:cts:greekLit:tlg0006.tlg007.fu.sp:429.1.text.token.6,urn:cts:greekLit:tlg0006.tlg007.fu.sp:436.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:479.1.text.token.4,urn:cts:greekLit:tlg0006.tlg007.fu.sp:514.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:523.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:524.1.text.token.7,urn:cts:greekLit:tlg0006.tlg007.fu.sp:527.1.text.token.4,urn:cts:greekLit:tlg0006.tlg007.fu.sp:533.1.text.token.5,urn:cts:greekLit:tlg0006.tlg007.fu.sp:534.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:534.1.text.token.10,urn:cts:greekLit:tlg0006.tlg007.fu.sp:536.1.text.token.5,urn:cts:greekLit:tlg0006.tlg007.fu.sp:538.1.text.token.6,urn:cts:greekLit:tlg0006.tlg007.fu.sp:542.1.text.token.5,urn:cts:greekLit:tlg0006.tlg007.fu.sp:544.1.text.token.5,urn:cts:greekLit:tlg0006.tlg007.fu.sp:546.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:553.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:555.1.text.token.3,urn:cts:greekLit:tlg0006.tlg007.fu.sp:564.1.text.token.7,urn:cts:greekLit:tlg0006.tlg007.fu.sp:566.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:568.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:571.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:575.1.text.token.6,urn:cts:greekLit:tlg0006.tlg007.fu.sp:587.1.text.token.7,urn:cts:greekLit:tlg0006.tlg007.fu.sp:591.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:594.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:595.1.text.token.6,urn:cts:greekLit:tlg0006.tlg007.fu.sp:597.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:601.1.text.token.5,urn:cts:greekLit:tlg0006.tlg007.fu.sp:604.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:608.1.text.token.5,urn:cts:greekLit:tlg0006.tlg007.fu.sp:609.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:614.1.text.token.6,urn:cts:greekLit:tlg0006.tlg007.fu.sp:625.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:626.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:641.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:644.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:661.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:670.1.text.token.6,urn:cts:greekLit:tlg0006.tlg007.fu.sp:678.1.text.token.6,urn:cts:greekLit:tlg0006.tlg007.fu.sp:690.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:731.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:740.1.text.token.5,urn:cts:greekLit:tlg0006.tlg007.fu.sp:767.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:795.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:796.1.text.token.4,urn:cts:greekLit:tlg0006.tlg007.fu.sp:822.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:830.1.text.token.8,urn:cts:greekLit:tlg0006.tlg007.fu.sp:859.1.text.token.3,urn:cts:greekLit:tlg0006.tlg007.fu.sp:863.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:872.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:875.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:886.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:900.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:902.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:911.1.text.token.4,urn:cts:greekLit:tlg0006.tlg007.fu.sp:916.1.text.token.4,urn:cts:greekLit:tlg0006.tlg007.fu.sp:920.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:929.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:958.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:962.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:964.1.text.token.8,urn:cts:greekLit:tlg0006.tlg007.fu.sp:974.1.text.token.4,urn:cts:greekLit:tlg0006.tlg007.fu.sp:988.1.text.token.5,urn:cts:greekLit:tlg0006.tlg007.fu.sp:1015.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:1053.1.text.token.4,urn:cts:greekLit:tlg0006.tlg007.fu.sp:1086.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:1136.1.text.token.6,urn:cts:greekLit:tlg0006.tlg007.fu.sp:1140.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:1143.1.text.token.4,urn:cts:greekLit:tlg0006.tlg007.fu.sp:1152.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:1164.1.text.token.5,urn:cts:greekLit:tlg0006.tlg007.fu.sp:1182.1.text.token.4,urn:cts:greekLit:tlg0006.tlg007.fu.sp:1186.1.text.token.3,urn:cts:greekLit:tlg0006.tlg007.fu.sp:1194.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:1196.1.text.token.3,urn:cts:greekLit:tlg0006.tlg007.fu.sp:1211.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:1215.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:1222.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:1227.1.text.token.5,urn:cts:greekLit:tlg0006.tlg007.fu.sp:1228.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:1228.1.text.token.7,urn:cts:greekLit:tlg0006.tlg007.fu.sp:1230.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:1232.1.text.token.7,urn:cts:greekLit:tlg0006.tlg007.fu.sp:1237.1.text.token.7,urn:cts:greekLit:tlg0006.tlg007.fu.sp:1241.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:1243.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:1256.1.text.token.4,urn:cts:greekLit:tlg0006.tlg007.fu.sp:1266.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:1268.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:1270.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:1271.1.text.token.4,urn:cts:greekLit:tlg0006.tlg007.fu.sp:1287.1.text.token.4,urn:cts:greekLit:tlg0006.tlg007.fu.sp:1288.1.text.token.5,urn:cts:greekLit:tlg0006.tlg007.fu.sp:1291.1.text.token.2
55	τ’	τε	τε	urn:cts:greekLit:tlg0006.tlg007.fu.sp:15.1.text.token.4,urn:cts:greekLit:tlg0006.tlg007.fu.sp:17.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:18.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:21.1.text.token.6,urn:cts:greekLit:tlg0006.tlg007.fu.sp:146.1.text.token.4,urn:cts:greekLit:tlg0006.tlg007.fu.sp:200.1.text.token.3,urn:cts:greekLit:tlg0006.tlg007.fu.sp:209.1.text.token.4,urn:cts:greekLit:tlg0006.tlg007.fu.sp:213.1.text.token.7,urn:cts:greekLit:tlg0006.tlg007.fu.sp:224.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:240.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:240.1.text.token.6,urn:cts:greekLit:tlg0006.tlg007.fu.sp:266.1.text.token.7,urn:cts:greekLit:tlg0006.tlg007.fu.sp:276.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:291.1.text.token.6,urn:cts:greekLit:tlg0006.tlg007.fu.sp:294.1.text.token.6,urn:cts:greekLit:tlg0006.tlg007.fu.sp:314.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:314.1.text.token.5,urn:cts:greekLit:tlg0006.tlg007.fu.sp:324.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:346.1.text.token.5,urn:cts:greekLit:tlg0006.tlg007.fu.sp:353.1.text.token.6,urn:cts:greekLit:tlg0006.tlg007.fu.sp:355.1.text.token.4,urn:cts:greekLit:tlg0006.tlg007.fu.sp:363.1.text.token.5,urn:cts:greekLit:tlg0006.tlg007.fu.sp:404.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:407.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:426.1.text.token.8,urn:cts:greekLit:tlg0006.tlg007.fu.sp:428.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:434.1.text.token.4,urn:cts:greekLit:tlg0006.tlg007.fu.sp:465.1.text.token.4,urn:cts:greekLit:tlg0006.tlg007.fu.sp:510.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:525.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:540.1.text.token.7,urn:cts:greekLit:tlg0006.tlg007.fu.sp:553.1.text.token.6,urn:cts:greekLit:tlg0006.tlg007.fu.sp:560.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:580.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:607.1.text.token.4,urn:cts:greekLit:tlg0006.tlg007.fu.sp:612.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:612.1.text.token.5,urn:cts:greekLit:tlg0006.tlg007.fu.sp:615.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:620.1.text.token.5,urn:cts:greekLit:tlg0006.tlg007.fu.sp:643.1.text.token.4,urn:cts:greekLit:tlg0006.tlg007.fu.sp:653.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:753.1.text.token.5,urn:cts:greekLit:tlg0006.tlg007.fu.sp:794.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:807.1.text.token.8,urn:cts:greekLit:tlg0006.tlg007.fu.sp:854.1.text.token.7,urn:cts:greekLit:tlg0006.tlg007.fu.sp:868.1.text.token.5,urn:cts:greekLit:tlg0006.tlg007.fu.sp:939.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:948.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:955.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:1072.1.text.token.3,urn:cts:greekLit:tlg0006.tlg007.fu.sp:1079.1.text.token.1,urn:cts:greekLit:tlg0006.tlg007.fu.sp:1130.1.text.token.8,urn:cts:greekLit:tlg0006.tlg007.fu.sp:1210.1.text.token.5,urn:cts:greekLit:tlg0006.tlg007.fu.sp:1231.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:1255.1.text.token.5
33	ἀλλ’	ἀλλά	ἀλλά	urn:cts:greekLit:tlg0006.tlg007.fu.sp:105.1.text.token.1,urn:cts:greekLit:tlg0006.tlg007.fu.sp:144.1.text.token.1,urn:cts:greekLit:tlg0006.tlg007.fu.sp:219.1.text.token.6,urn:cts:greekLit:tlg0006.tlg007.fu.sp:264.1.text.token.1,urn:cts:greekLit:tlg0006.tlg007.fu.sp:286.1.text.token.1,urn:cts:greekLit:tlg0006.tlg007.fu.sp:290.1.text.token.4,urn:cts:greekLit:tlg0006.tlg007.fu.sp:401.1.text.token.1,urn:cts:greekLit:tlg0006.tlg007.fu.sp:409.1.text.token.1,urn:cts:greekLit:tlg0006.tlg007.fu.sp:573.1.text.token.1,urn:cts:greekLit:tlg0006.tlg007.fu.sp:605.1.text.token.6,urn:cts:greekLit:tlg0006.tlg007.fu.sp:679.1.text.token.3,urn:cts:greekLit:tlg0006.tlg007.fu.sp:724.1.text.token.1,urn:cts:greekLit:tlg0006.tlg007.fu.sp:741.1.text.token.1,urn:cts:greekLit:tlg0006.tlg007.fu.sp:787.1.text.token.1,urn:cts:greekLit:tlg0006.tlg007.fu.sp:797.1.text.token.4,urn:cts:greekLit:tlg0006.tlg007.fu.sp:799.1.text.token.1,urn:cts:greekLit:tlg0006.tlg007.fu.sp:825.1.text.token.4,urn:cts:greekLit:tlg0006.tlg007.fu.sp:843.1.text.token.8,urn:cts:greekLit:tlg0006.tlg007.fu.sp:888.1.text.token.1,urn:cts:greekLit:tlg0006.tlg007.fu.sp:948.1.text.token.8,urn:cts:greekLit:tlg0006.tlg007.fu.sp:973.1.text.token.1,urn:cts:greekLit:tlg0006.tlg007.fu.sp:1018.1.text.token.5,urn:cts:greekLit:tlg0006.tlg007.fu.sp:1019.1.text.token.1,urn:cts:greekLit:tlg0006.tlg007.fu.sp:1024.1.text.token.4,urn:cts:greekLit:tlg0006.tlg007.fu.sp:1039.1.text.token.1,urn:cts:greekLit:tlg0006.tlg007.fu.sp:1054.1.text.token.1,urn:cts:greekLit:tlg0006.tlg007.fu.sp:1189.1.text.token.1,urn:cts:greekLit:tlg0006.tlg007.fu.sp:1193.1.text.token.1,urn:cts:greekLit:tlg0006.tlg007.fu.sp:1199.1.text.token.1,urn:cts:greekLit:tlg0006.tlg007.fu.sp:1214.1.text.token.1,urn:cts:greekLit:tlg0006.tlg007.fu.sp:1245.1.text.token.1,urn:cts:greekLit:tlg0006.tlg007.fu.sp:1250.1.text.token.5,urn:cts:greekLit:tlg0006.tlg007.fu.sp:1259.1.text.token.1
25	μ’	με	με	urn:cts:greekLit:tlg0006.tlg007.fu.sp:4.1.text.token.6,urn:cts:greekLit:tlg0006.tlg007.fu.sp:178.1.text.token.3,urn:cts:greekLit:tlg0006.tlg007.fu.sp:205.1.text.token.3,urn:cts:greekLit:tlg0006.tlg007.fu.sp:231.1.text.token.6,urn:cts:greekLit:tlg0006.tlg007.fu.sp:285.1.text.token.7,urn:cts:greekLit:tlg0006.tlg007.fu.sp:360.1.text.token.6,urn:cts:greekLit:tlg0006.tlg007.fu.sp:364.1.text.token.4,urn:cts:greekLit:tlg0006.tlg007.fu.sp:369.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:369.1.text.token.8,urn:cts:greekLit:tlg0006.tlg007.fu.sp:391.1.text.token.3,urn:cts:greekLit:tlg0006.tlg007.fu.sp:416.1.text.token.4,urn:cts:greekLit:tlg0006.tlg007.fu.sp:424.1.text.token.7,urn:cts:greekLit:tlg0006.tlg007.fu.sp:432.1.text.token.5,urn:cts:greekLit:tlg0006.tlg007.fu.sp:440.1.text.token.5,urn:cts:greekLit:tlg0006.tlg007.fu.sp:502.1.text.token.5,urn:cts:greekLit:tlg0006.tlg007.fu.sp:550.1.text.token.3,urn:cts:greekLit:tlg0006.tlg007.fu.sp:692.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:812.1.text.token.5,urn:cts:greekLit:tlg0006.tlg007.fu.sp:861.1.text.token.8,urn:cts:greekLit:tlg0006.tlg007.fu.sp:940.2.text.token.5,urn:cts:greekLit:tlg0006.tlg007.fu.sp:970.1.text.token.7,urn:cts:greekLit:tlg0006.tlg007.fu.sp:1128.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:1148.1.text.token.7,urn:cts:greekLit:tlg0006.tlg007.fu.sp:1156.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:1269.1.text.token.6
23	θ’	τε	τε	urn:cts:greekLit:tlg0006.tlg007.fu.sp:21.1.text.token.4,urn:cts:greekLit:tlg0006.tlg007.fu.sp:22.1.text.token.4,urn:cts:greekLit:tlg0006.tlg007.fu.sp:147.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:268.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:270.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:333.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:412.1.text.token.3,urn:cts:greekLit:tlg0006.tlg007.fu.sp:424.1.text.token.4,urn:cts:greekLit:tlg0006.tlg007.fu.sp:459.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:476.1.text.token.5,urn:cts:greekLit:tlg0006.tlg007.fu.sp:520.1.text.token.7,urn:cts:greekLit:tlg0006.tlg007.fu.sp:560.1.text.token.5,urn:cts:greekLit:tlg0006.tlg007.fu.sp:582.1.text.token.4,urn:cts:greekLit:tlg0006.tlg007.fu.sp:613.1.text.token.3,urn:cts:greekLit:tlg0006.tlg007.fu.sp:621.1.text.token.4,urn:cts:greekLit:tlg0006.tlg007.fu.sp:741.1.text.token.7,urn:cts:greekLit:tlg0006.tlg007.fu.sp:810.1.text.token.9,urn:cts:greekLit:tlg0006.tlg007.fu.sp:819.1.text.token.6,urn:cts:greekLit:tlg0006.tlg007.fu.sp:844.1.text.token.6,urn:cts:greekLit:tlg0006.tlg007.fu.sp:851.1.text.token.6,urn:cts:greekLit:tlg0006.tlg007.fu.sp:852.1.text.token.4,urn:cts:greekLit:tlg0006.tlg007.fu.sp:903.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:1198.1.text.token.2
22	σ’	σε	σε	urn:cts:greekLit:tlg0006.tlg007.fu.sp:98.1.text.token.5,urn:cts:greekLit:tlg0006.tlg007.fu.sp:150.1.text.token.3,urn:cts:greekLit:tlg0006.tlg007.fu.sp:188.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:218.1.text.token.5,urn:cts:greekLit:tlg0006.tlg007.fu.sp:243.1.text.token.3,urn:cts:greekLit:tlg0006.tlg007.fu.sp:247.1.text.token.3,urn:cts:greekLit:tlg0006.tlg007.fu.sp:272.1.text.token.5,urn:cts:greekLit:tlg0006.tlg007.fu.sp:342.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:389.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:488.1.text.token.8,urn:cts:greekLit:tlg0006.tlg007.fu.sp:514.1.text.token.5,urn:cts:greekLit:tlg0006.tlg007.fu.sp:802.1.text.token.3,urn:cts:greekLit:tlg0006.tlg007.fu.sp:891.1.text.token.4,urn:cts:greekLit:tlg0006.tlg007.fu.sp:913.2.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:954.1.text.token.4,urn:cts:greekLit:tlg0006.tlg007.fu.sp:976.1.text.token.9,urn:cts:greekLit:tlg0006.tlg007.fu.sp:988.1.text.token.8,urn:cts:greekLit:tlg0006.tlg007.fu.sp:1031.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:1031.1.text.token.7,urn:cts:greekLit:tlg0006.tlg007.fu.sp:1116.2.text.token.7,urn:cts:greekLit:tlg0006.tlg007.fu.sp:1218.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:1281.1.text.token.8
16	γ’	γε	γε	urn:cts:greekLit:tlg0006.tlg007.fu.sp:264.1.text.token.5,urn:cts:greekLit:tlg0006.tlg007.fu.sp:396.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:408.1.text.token.8,urn:cts:greekLit:tlg0006.tlg007.fu.sp:421.1.text.token.4,urn:cts:greekLit:tlg0006.tlg007.fu.sp:429.1.text.token.3,urn:cts:greekLit:tlg0006.tlg007.fu.sp:433.1.text.token.4,urn:cts:greekLit:tlg0006.tlg007.fu.sp:602.1.text.token.3,urn:cts:greekLit:tlg0006.tlg007.fu.sp:766.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:774.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:782.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:854.1.text.token.4,urn:cts:greekLit:tlg0006.tlg007.fu.sp:976.1.text.token.3,urn:cts:greekLit:tlg0006.tlg007.fu.sp:993.1.text.token.3,urn:cts:greekLit:tlg0006.tlg007.fu.sp:1004.1.text.token.5,urn:cts:greekLit:tlg0006.tlg007.fu.sp:1248.1.text.token.3,urn:cts:greekLit:tlg0006.tlg007.fu.sp:1275.1.text.token.3
16	ποτ’	ποτε	ποτε	urn:cts:greekLit:tlg0006.tlg007.fu.sp:11.1.text.token.6,urn:cts:greekLit:tlg0006.tlg007.fu.sp:57.1.text.token.3,urn:cts:greekLit:tlg0006.tlg007.fu.sp:69.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:154.1.text.token.6,urn:cts:greekLit:tlg0006.tlg007.fu.sp:185.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:284.1.text.token.4,urn:cts:greekLit:tlg0006.tlg007.fu.sp:371.1.text.token.5,urn:cts:greekLit:tlg0006.tlg007.fu.sp:484.1.text.token.5,urn:cts:greekLit:tlg0006.tlg007.fu.sp:619.1.text.token.6,urn:cts:greekLit:tlg0006.tlg007.fu.sp:691.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:762.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:809.1.text.token.3,urn:cts:greekLit:tlg0006.tlg007.fu.sp:810.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:891.1.text.token.7,urn:cts:greekLit:tlg0006.tlg007.fu.sp:1045.1.text.token.3,urn:cts:greekLit:tlg0006.tlg007.fu.sp:1269.1.text.token.3
10	ἵν’	ἵνα	ἵνα	urn:cts:greekLit:tlg0006.tlg007.fu.sp:2.1.text.token.3,urn:cts:greekLit:tlg0006.tlg007.fu.sp:11.1.text.token.3,urn:cts:greekLit:tlg0006.tlg007.fu.sp:27.1.text.token.3,urn:cts:greekLit:tlg0006.tlg007.fu.sp:100.1.text.token.1,urn:cts:greekLit:tlg0006.tlg007.fu.sp:711.1.text.token.1,urn:cts:greekLit:tlg0006.tlg007.fu.sp:818.1.text.token.5,urn:cts:greekLit:tlg0006.tlg007.fu.sp:971.1.text.token.5,urn:cts:greekLit:tlg0006.tlg007.fu.sp:1125.1.text.token.7,urn:cts:greekLit:tlg0006.tlg007.fu.sp:1149.1.text.token.3,urn:cts:greekLit:tlg0006.tlg007.fu.sp:1243.1.text.token.4
10	τόδ’		τόδ’	urn:cts:greekLit:tlg0006.tlg007.fu.sp:187.1.text.token.5,urn:cts:greekLit:tlg0006.tlg007.fu.sp:311.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:368.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:520.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:557.1.text.token.2,urn:cts:greekLit:tlg0006.tlg007.fu.sp:563.1.text.token.3,urn:cts:greekLit:tlg0006.tlg007.fu.sp:587.1.text.token.1,urn:cts:greekLit:tlg0006.tlg007.fu.sp:663.1.text.token.3,urn:cts:greekLit:tlg0006.tlg007.fu.sp:930.1.text.token.1,urn:cts:greekLit:tlg0006.tlg007.fu.sp:1122.1.text.token.7
