frequency	elided_form	expanded_form	presentation_form	turns
21	ἀπ’	ἀπό	ἀπό	urn:cts:greekLit:tlg0031.tlg001.wh:7.23.token.12,urn:cts:greekLit:tlg0031.tlg001.wh:8.30.token.4,urn:cts:greekLit:tlg0031.tlg001.wh:9.15.token.26,urn:cts:greekLit:tlg0031.tlg001.wh:11.29.token.9,urn:cts:greekLit:tlg0031.tlg001.wh:13.12.token.19,urn:cts:greekLit:tlg0031.tlg001.wh:15.8.token.16,urn:cts:greekLit:tlg0031.tlg001.wh:17.18.token.9,urn:cts:greekLit:tlg0031.tlg001.wh:19.4.token.10,urn:cts:greekLit:tlg0031.tlg001.wh:19.8.token.16,urn:cts:greekLit:tlg0031.tlg001.wh:20.20.token.17,urn:cts:greekLit:tlg0031.tlg001.wh:22.46.token.11,urn:cts:greekLit:tlg0031.tlg001.wh:23.39.token.9,urn:cts:greekLit:tlg0031.tlg001.wh:24.21.token.10,urn:cts:greekLit:tlg0031.tlg001.wh:24.31.token.24,urn:cts:greekLit:tlg0031.tlg001.wh:25.28.token.3,urn:cts:greekLit:tlg0031.tlg001.wh:25.29.token.17,urn:cts:greekLit:tlg0031.tlg001.wh:25.32.token.12,urn:cts:greekLit:tlg0031.tlg001.wh:25.41.token.8,urn:cts:greekLit:tlg0031.tlg001.wh:26.29.token.8,urn:cts:greekLit:tlg0031.tlg001.wh:26.39.token.19,urn:cts:greekLit:tlg0031.tlg001.wh:27.51.token.9
18	μετ’	μετά	μετά	urn:cts:greekLit:tlg0031.tlg001.wh:2.3.token.10,urn:cts:greekLit:tlg0031.tlg001.wh:5.25.token.10,urn:cts:greekLit:tlg0031.tlg001.wh:5.41.token.9,urn:cts:greekLit:tlg0031.tlg001.wh:9.15.token.15,urn:cts:greekLit:tlg0031.tlg001.wh:12.3.token.14,urn:cts:greekLit:tlg0031.tlg001.wh:12.4.token.25,urn:cts:greekLit:tlg0031.tlg001.wh:12.30.token.4,urn:cts:greekLit:tlg0031.tlg001.wh:12.30.token.14,urn:cts:greekLit:tlg0031.tlg001.wh:17.3.token.9,urn:cts:greekLit:tlg0031.tlg001.wh:21.2.token.18,urn:cts:greekLit:tlg0031.tlg001.wh:25.10.token.13,urn:cts:greekLit:tlg0031.tlg001.wh:25.19.token.14,urn:cts:greekLit:tlg0031.tlg001.wh:25.31.token.19,urn:cts:greekLit:tlg0031.tlg001.wh:26.23.token.7,urn:cts:greekLit:tlg0031.tlg001.wh:26.36.token.3,urn:cts:greekLit:tlg0031.tlg001.wh:26.38.token.18,urn:cts:greekLit:tlg0031.tlg001.wh:26.40.token.21,urn:cts:greekLit:tlg0031.tlg001.wh:26.47.token.12
14	κατ’	κατά	κατά	urn:cts:greekLit:tlg0031.tlg001.wh:1.20.token.8,urn:cts:greekLit:tlg0031.tlg001.wh:2.12.token.3,urn:cts:greekLit:tlg0031.tlg001.wh:2.13.token.8,urn:cts:greekLit:tlg0031.tlg001.wh:2.19.token.9,urn:cts:greekLit:tlg0031.tlg001.wh:2.22.token.19,urn:cts:greekLit:tlg0031.tlg001.wh:12.14.token.7,urn:cts:greekLit:tlg0031.tlg001.wh:12.30.token.6,urn:cts:greekLit:tlg0031.tlg001.wh:14.13.token.12,urn:cts:greekLit:tlg0031.tlg001.wh:14.23.token.9,urn:cts:greekLit:tlg0031.tlg001.wh:17.1.token.24,urn:cts:greekLit:tlg0031.tlg001.wh:17.19.token.7,urn:cts:greekLit:tlg0031.tlg001.wh:20.17.token.13,urn:cts:greekLit:tlg0031.tlg001.wh:24.3.token.13,urn:cts:greekLit:tlg0031.tlg001.wh:27.19.token.25
13	ἐπ’	ἐπί	ἐπί	urn:cts:greekLit:tlg0031.tlg001.wh:3.17.token.15,urn:cts:greekLit:tlg0031.tlg001.wh:4.4.token.8,urn:cts:greekLit:tlg0031.tlg001.wh:9.18.token.27,urn:cts:greekLit:tlg0031.tlg001.wh:10.13.token.13,urn:cts:greekLit:tlg0031.tlg001.wh:12.18.token.22,urn:cts:greekLit:tlg0031.tlg001.wh:14.14.token.9,urn:cts:greekLit:tlg0031.tlg001.wh:18.13.token.12,urn:cts:greekLit:tlg0031.tlg001.wh:18.26.token.9,urn:cts:greekLit:tlg0031.tlg001.wh:18.29.token.10,urn:cts:greekLit:tlg0031.tlg001.wh:21.7.token.3,urn:cts:greekLit:tlg0031.tlg001.wh:21.19.token.9,urn:cts:greekLit:tlg0031.tlg001.wh:27.27.token.13,urn:cts:greekLit:tlg0031.tlg001.wh:27.42.token.20
12	δ’	δέ	δέ	urn:cts:greekLit:tlg0031.tlg001.wh:5.19.token.26,urn:cts:greekLit:tlg0031.tlg001.wh:5.21.token.12,urn:cts:greekLit:tlg0031.tlg001.wh:5.22.token.18,urn:cts:greekLit:tlg0031.tlg001.wh:5.22.token.32,urn:cts:greekLit:tlg0031.tlg001.wh:10.11.token.3,urn:cts:greekLit:tlg0031.tlg001.wh:12.32.token.16,urn:cts:greekLit:tlg0031.tlg001.wh:16.25.token.13,urn:cts:greekLit:tlg0031.tlg001.wh:18.6.token.2,urn:cts:greekLit:tlg0031.tlg001.wh:21.44.token.13,urn:cts:greekLit:tlg0031.tlg001.wh:23.16.token.19,urn:cts:greekLit:tlg0031.tlg001.wh:23.18.token.13,urn:cts:greekLit:tlg0031.tlg001.wh:27.44.token.2
11	ἐφ’	ἐπί	ἐπί	urn:cts:greekLit:tlg0031.tlg001.wh:9.15.token.13,urn:cts:greekLit:tlg0031.tlg001.wh:10.13.token.25,urn:cts:greekLit:tlg0031.tlg001.wh:11.29.token.5,urn:cts:greekLit:tlg0031.tlg001.wh:12.26.token.9,urn:cts:greekLit:tlg0031.tlg001.wh:12.28.token.13,urn:cts:greekLit:tlg0031.tlg001.wh:21.44.token.11,urn:cts:greekLit:tlg0031.tlg001.wh:23.35.token.3,urn:cts:greekLit:tlg0031.tlg001.wh:25.40.token.11,urn:cts:greekLit:tlg0031.tlg001.wh:25.45.token.9,urn:cts:greekLit:tlg0031.tlg001.wh:26.50.token.8,urn:cts:greekLit:tlg0031.tlg001.wh:27.25.token.11
11	ἀλλ’	ἀλλά	ἀλλά	urn:cts:greekLit:tlg0031.tlg001.wh:4.4.token.15,urn:cts:greekLit:tlg0031.tlg001.wh:5.15.token.10,urn:cts:greekLit:tlg0031.tlg001.wh:5.39.token.10,urn:cts:greekLit:tlg0031.tlg001.wh:7.21.token.15,urn:cts:greekLit:tlg0031.tlg001.wh:16.17.token.20,urn:cts:greekLit:tlg0031.tlg001.wh:19.11.token.11,urn:cts:greekLit:tlg0031.tlg001.wh:20.23.token.23,urn:cts:greekLit:tlg0031.tlg001.wh:20.26.token.7,urn:cts:greekLit:tlg0031.tlg001.wh:22.30.token.10,urn:cts:greekLit:tlg0031.tlg001.wh:24.6.token.20,urn:cts:greekLit:tlg0031.tlg001.wh:26.39.token.30
8	μεθ’	μετά	μετά	urn:cts:greekLit:tlg0031.tlg001.wh:12.45.token.5,urn:cts:greekLit:tlg0031.tlg001.wh:15.30.token.7,urn:cts:greekLit:tlg0031.tlg001.wh:17.1.token.2,urn:cts:greekLit:tlg0031.tlg001.wh:17.17.token.14,urn:cts:greekLit:tlg0031.tlg001.wh:25.3.token.12,urn:cts:greekLit:tlg0031.tlg001.wh:26.11.token.6,urn:cts:greekLit:tlg0031.tlg001.wh:26.29.token.23,urn:cts:greekLit:tlg0031.tlg001.wh:28.20.token.12
6	δι’	διά	διά	urn:cts:greekLit:tlg0031.tlg001.wh:2.12.token.9,urn:cts:greekLit:tlg0031.tlg001.wh:7.13.token.24,urn:cts:greekLit:tlg0031.tlg001.wh:12.43.token.12,urn:cts:greekLit:tlg0031.tlg001.wh:18.7.token.18,urn:cts:greekLit:tlg0031.tlg001.wh:26.24.token.17,urn:cts:greekLit:tlg0031.tlg001.wh:27.19.token.27
4	ὑπ’	ὑπό	ὑπό	urn:cts:greekLit:tlg0031.tlg001.wh:3.6.token.7,urn:cts:greekLit:tlg0031.tlg001.wh:3.13.token.16,urn:cts:greekLit:tlg0031.tlg001.wh:8.9.token.13,urn:cts:greekLit:tlg0031.tlg001.wh:17.12.token.28
