form	token_urn	expanded_form	presentation_form
ὅτ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:1358.1.text.token.6		ὅτ’
ὑπ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:391.1.text.token.5	ὑπό	ὑπό
ὑπ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:411.1.text.token.3	ὑπό	ὑπό
ὑπ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:681.1.text.token.4	ὑπό	ὑπό
ὑπ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:892.1.text.token.4	ὑπό	ὑπό
ὑπ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:1013.1.text.token.2	ὑπό	ὑπό
ὑφ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:274.1.text.token.1		ὑφ’
ὑφ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:650.1.text.token.3		ὑφ’
ὑφ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:850.1.text.token.8		ὑφ’
ὑφ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:1388.1.text.token.4		ὑφ’
ὠνείδισ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:754.1.text.token.1		ὠνείδισ’
ὤλετ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:1656.1.text.token.5		ὤλετ’
ὤμοσ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:1145.1.text.token.6		ὤμοσ’
ὥστ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:271.1.text.token.6	ὥστε	ὥστε
ὥστ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:300.1.text.token.7	ὥστε	ὥστε
ὥστ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:573.1.text.token.1	ὥστε	ὥστε
ὥστ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:602.1.text.token.7	ὥστε	ὥστε
ὥστ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:943.1.text.token.4	ὥστε	ὥστε
ὥστ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:1342.1.text.token.1	ὥστε	ὥστε
ὥστ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:1350.1.text.token.4	ὥστε	ὥστε
ὧδ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:146.1.text.token.7		ὧδ’
ὧδ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:182.1.text.token.5		ὧδ’
ὧδ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:272.1.text.token.5		ὧδ’
ὧδ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:799.1.text.token.2		ὧδ’
ὧδ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:915.1.text.token.7		ὧδ’
ὧδ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:1005.1.text.token.2		ὧδ’
ὧδ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:1118.1.text.token.6		ὧδ’
ὧδ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:1207.1.text.token.7		ὧδ’
ὧδ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:1251.1.text.token.4		ὧδ’
ὧδ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:1286.1.text.token.5		ὧδ’
ὧδ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:1542.1.text.token.4		ὧδ’
ὧδ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:1715.1.text.token.9		ὧδ’
ὧδ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:1719.1.text.token.10		ὧδ’
ὧδ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:1735.1.text.token.2		ὧδ’
ῥήματ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:814.1.text.token.3		ῥήματ’
ῥήματ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:1281.1.text.token.5		ῥήματ’
’γὼ	urn:cts:greekLit:tlg0011.tlg007.fu.sp:582.1.text.token.3	ἐγώ	ἐγώ
’γὼ	urn:cts:greekLit:tlg0011.tlg007.fu.sp:1040.1.text.token.4	ἐγώ	ἐγώ
’κλαιον	urn:cts:greekLit:tlg0011.tlg007.fu.sp:1608.1.text.token.3		’κλαιον
’μαυτῷ	urn:cts:greekLit:tlg0011.tlg007.fu.sp:1365.1.text.token.6		’μαυτῷ
’μβαίνῃς	urn:cts:greekLit:tlg0011.tlg007.fu.sp:400.1.text.token.8		’μβαίνῃς
’ξ	urn:cts:greekLit:tlg0011.tlg007.fu.sp:1266.1.text.token.7		’ξ
’ξατιμάζητον	urn:cts:greekLit:tlg0011.tlg007.fu.sp:1378.1.text.token.3		’ξατιμάζητον
’περέσθαι	urn:cts:greekLit:tlg0011.tlg007.fu.sp:557.1.text.token.2		’περέσθαι
’πινικείῳ	urn:cts:greekLit:tlg0011.tlg007.fu.sp:1088.1.text.token.2		’πινικείῳ
’πὶ	urn:cts:greekLit:tlg0011.tlg007.fu.sp:66.1.text.token.5	ἐπί	ἐπί
’πίτασσ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:838.2.text.token.2		’πίτασσ’
’πόρευσαν	urn:cts:greekLit:tlg0011.tlg007.fu.sp:1602.1.text.token.2		’πόρευσαν
’σθ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:296.1.text.token.3		’σθ’
’στόν	urn:cts:greekLit:tlg0011.tlg007.fu.sp:1107.1.text.token.5		’στόν
’στ’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:293.1.text.token.2		’στ’
’τύγχαν’	urn:cts:greekLit:tlg0011.tlg007.fu.sp:1349.1.text.token.2		’τύγχαν’
’φάνην	urn:cts:greekLit:tlg0011.tlg007.fu.sp:974.1.text.token.9		’φάνην
