frequency	elided_form	expanded_form	presentation_form	turns
155	δ’	δέ	δέ	urn:cts:greekLit:tlg0006.tlg003.fu.sp:16.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:20.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:24.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:34.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:37.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:63.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:73.1.text.token5,urn:cts:greekLit:tlg0006.tlg003.fu.sp:85.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:90.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:106.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:127.1.text.token5,urn:cts:greekLit:tlg0006.tlg003.fu.sp:129.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:141.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:200.1.text.token5,urn:cts:greekLit:tlg0006.tlg003.fu.sp:205.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:207.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:217.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:217.1.text.token7,urn:cts:greekLit:tlg0006.tlg003.fu.sp:225.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:230.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:238.1.text.token3,urn:cts:greekLit:tlg0006.tlg003.fu.sp:244.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:247.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:248.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:255.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:265.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:268.1.text.token4,urn:cts:greekLit:tlg0006.tlg003.fu.sp:287.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:294.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:300.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:304.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:305.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:305.1.text.token7,urn:cts:greekLit:tlg0006.tlg003.fu.sp:306.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:311.1.text.token4,urn:cts:greekLit:tlg0006.tlg003.fu.sp:319.1.text.token6,urn:cts:greekLit:tlg0006.tlg003.fu.sp:344.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:345.1.text.token4,urn:cts:greekLit:tlg0006.tlg003.fu.sp:355.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:371.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:376.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:392.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:394.1.text.token5,urn:cts:greekLit:tlg0006.tlg003.fu.sp:399.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:412.1.text.token7,urn:cts:greekLit:tlg0006.tlg003.fu.sp:415.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:427.1.text.token5,urn:cts:greekLit:tlg0006.tlg003.fu.sp:431.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:439.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:440.1.text.token7,urn:cts:greekLit:tlg0006.tlg003.fu.sp:441.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:453.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:457.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:472.1.text.token6,urn:cts:greekLit:tlg0006.tlg003.fu.sp:489.1.text.token5,urn:cts:greekLit:tlg0006.tlg003.fu.sp:498.1.text.token6,urn:cts:greekLit:tlg0006.tlg003.fu.sp:501.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:518.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:526.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:529.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:542.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:547.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:571.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:574.1.text.token5,urn:cts:greekLit:tlg0006.tlg003.fu.sp:577.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:583.1.text.token5,urn:cts:greekLit:tlg0006.tlg003.fu.sp:604.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:615.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:621.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:625.1.text.token8,urn:cts:greekLit:tlg0006.tlg003.fu.sp:630.1.text.token4,urn:cts:greekLit:tlg0006.tlg003.fu.sp:640.1.text.token6,urn:cts:greekLit:tlg0006.tlg003.fu.sp:650.1.text.token1,urn:cts:greekLit:tlg0006.tlg003.fu.sp:668.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:682.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:696.1.text.token5,urn:cts:greekLit:tlg0006.tlg003.fu.sp:701.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:707.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:716.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:723.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:727.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:729.1.text.token3,urn:cts:greekLit:tlg0006.tlg003.fu.sp:734.1.text.token4,urn:cts:greekLit:tlg0006.tlg003.fu.sp:735.1.text.token5,urn:cts:greekLit:tlg0006.tlg003.fu.sp:740.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:754.1.text.token4,urn:cts:greekLit:tlg0006.tlg003.fu.sp:767.1.text.token3,urn:cts:greekLit:tlg0006.tlg003.fu.sp:776.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:791.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:818.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:840.1.text.token5,urn:cts:greekLit:tlg0006.tlg003.fu.sp:860.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:870.1.text.token5,urn:cts:greekLit:tlg0006.tlg003.fu.sp:872.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:885.1.text.token7,urn:cts:greekLit:tlg0006.tlg003.fu.sp:918.1.text.token5,urn:cts:greekLit:tlg0006.tlg003.fu.sp:920.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:930.1.text.token5,urn:cts:greekLit:tlg0006.tlg003.fu.sp:933.1.text.token6,urn:cts:greekLit:tlg0006.tlg003.fu.sp:939.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:942.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:952.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:959.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:967.1.text.token5,urn:cts:greekLit:tlg0006.tlg003.fu.sp:970.1.text.token6,urn:cts:greekLit:tlg0006.tlg003.fu.sp:974.1.text.token6,urn:cts:greekLit:tlg0006.tlg003.fu.sp:980.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:985.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:987.1.text.token7,urn:cts:greekLit:tlg0006.tlg003.fu.sp:990.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:1010.1.text.token5,urn:cts:greekLit:tlg0006.tlg003.fu.sp:1024.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:1030.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:1035.1.text.token5,urn:cts:greekLit:tlg0006.tlg003.fu.sp:1055.1.text.token5,urn:cts:greekLit:tlg0006.tlg003.fu.sp:1073.1.text.token7,urn:cts:greekLit:tlg0006.tlg003.fu.sp:1103.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:1119.1.text.token5,urn:cts:greekLit:tlg0006.tlg003.fu.sp:1124.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:1127.1.text.token6,urn:cts:greekLit:tlg0006.tlg003.fu.sp:1139.1.text.token5,urn:cts:greekLit:tlg0006.tlg003.fu.sp:1141.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:1144.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:1156.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:1177.1.text.token4,urn:cts:greekLit:tlg0006.tlg003.fu.sp:1181.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:1183.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:1190.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:1193.1.text.token6,urn:cts:greekLit:tlg0006.tlg003.fu.sp:1195.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:1198.1.text.token6,urn:cts:greekLit:tlg0006.tlg003.fu.sp:1200.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:1202.1.text.token5,urn:cts:greekLit:tlg0006.tlg003.fu.sp:1204.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:1206.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:1214.1.text.token5,urn:cts:greekLit:tlg0006.tlg003.fu.sp:1216.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:1218.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:1224.1.text.token3,urn:cts:greekLit:tlg0006.tlg003.fu.sp:1229.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:1230.1.text.token7,urn:cts:greekLit:tlg0006.tlg003.fu.sp:1250.1.text.token6,urn:cts:greekLit:tlg0006.tlg003.fu.sp:1256.1.text.token4,urn:cts:greekLit:tlg0006.tlg003.fu.sp:1286.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:1308.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:1319.1.text.token6,urn:cts:greekLit:tlg0006.tlg003.fu.sp:1320.1.text.token8,urn:cts:greekLit:tlg0006.tlg003.fu.sp:1333.1.text.token3,urn:cts:greekLit:tlg0006.tlg003.fu.sp:1354.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:1362.1.text.token5,urn:cts:greekLit:tlg0006.tlg003.fu.sp:1375.1.text.token7,urn:cts:greekLit:tlg0006.tlg003.fu.sp:1386.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:1397.2.text.token5,urn:cts:greekLit:tlg0006.tlg003.fu.sp:1416.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:1418.1.text.token2
44	ἀλλ’	ἀλλά	ἀλλά	urn:cts:greekLit:tlg0006.tlg003.fu.sp:46.1.text.token1,urn:cts:greekLit:tlg0006.tlg003.fu.sp:133.1.text.token3,urn:cts:greekLit:tlg0006.tlg003.fu.sp:252.1.text.token1,urn:cts:greekLit:tlg0006.tlg003.fu.sp:310.1.text.token6,urn:cts:greekLit:tlg0006.tlg003.fu.sp:316.1.text.token5,urn:cts:greekLit:tlg0006.tlg003.fu.sp:321.1.text.token1,urn:cts:greekLit:tlg0006.tlg003.fu.sp:326.1.text.token1,urn:cts:greekLit:tlg0006.tlg003.fu.sp:365.1.text.token1,urn:cts:greekLit:tlg0006.tlg003.fu.sp:381.1.text.token1,urn:cts:greekLit:tlg0006.tlg003.fu.sp:401.1.text.token1,urn:cts:greekLit:tlg0006.tlg003.fu.sp:471.1.text.token1,urn:cts:greekLit:tlg0006.tlg003.fu.sp:523.1.text.token1,urn:cts:greekLit:tlg0006.tlg003.fu.sp:529.1.text.token8,urn:cts:greekLit:tlg0006.tlg003.fu.sp:532.1.text.token1,urn:cts:greekLit:tlg0006.tlg003.fu.sp:550.1.text.token6,urn:cts:greekLit:tlg0006.tlg003.fu.sp:559.1.text.token1,urn:cts:greekLit:tlg0006.tlg003.fu.sp:569.1.text.token1,urn:cts:greekLit:tlg0006.tlg003.fu.sp:595.1.text.token1,urn:cts:greekLit:tlg0006.tlg003.fu.sp:610.1.text.token1,urn:cts:greekLit:tlg0006.tlg003.fu.sp:619.1.text.token1,urn:cts:greekLit:tlg0006.tlg003.fu.sp:621.1.text.token7,urn:cts:greekLit:tlg0006.tlg003.fu.sp:688.1.text.token1,urn:cts:greekLit:tlg0006.tlg003.fu.sp:709.1.text.token1,urn:cts:greekLit:tlg0006.tlg003.fu.sp:742.1.text.token1,urn:cts:greekLit:tlg0006.tlg003.fu.sp:783.1.text.token1,urn:cts:greekLit:tlg0006.tlg003.fu.sp:820.1.text.token1,urn:cts:greekLit:tlg0006.tlg003.fu.sp:867.1.text.token7,urn:cts:greekLit:tlg0006.tlg003.fu.sp:889.1.text.token1,urn:cts:greekLit:tlg0006.tlg003.fu.sp:893.1.text.token3,urn:cts:greekLit:tlg0006.tlg003.fu.sp:911.1.text.token1,urn:cts:greekLit:tlg0006.tlg003.fu.sp:918.1.text.token1,urn:cts:greekLit:tlg0006.tlg003.fu.sp:932.1.text.token1,urn:cts:greekLit:tlg0006.tlg003.fu.sp:950.1.text.token4,urn:cts:greekLit:tlg0006.tlg003.fu.sp:969.1.text.token1,urn:cts:greekLit:tlg0006.tlg003.fu.sp:1067.1.text.token1,urn:cts:greekLit:tlg0006.tlg003.fu.sp:1073.1.text.token3,urn:cts:greekLit:tlg0006.tlg003.fu.sp:1157.1.text.token1,urn:cts:greekLit:tlg0006.tlg003.fu.sp:1192.1.text.token5,urn:cts:greekLit:tlg0006.tlg003.fu.sp:1242.1.text.token1,urn:cts:greekLit:tlg0006.tlg003.fu.sp:1301.1.text.token1,urn:cts:greekLit:tlg0006.tlg003.fu.sp:1344.1.text.token1,urn:cts:greekLit:tlg0006.tlg003.fu.sp:1350.1.text.token5,urn:cts:greekLit:tlg0006.tlg003.fu.sp:1366.1.text.token1,urn:cts:greekLit:tlg0006.tlg003.fu.sp:1408.1.text.token1
43	τ’	τε	τε	urn:cts:greekLit:tlg0006.tlg003.fu.sp:17.1.text.token6,urn:cts:greekLit:tlg0006.tlg003.fu.sp:163.1.text.token7,urn:cts:greekLit:tlg0006.tlg003.fu.sp:174.1.text.token3,urn:cts:greekLit:tlg0006.tlg003.fu.sp:193.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:237.1.text.token5,urn:cts:greekLit:tlg0006.tlg003.fu.sp:254.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:260.1.text.token6,urn:cts:greekLit:tlg0006.tlg003.fu.sp:262.1.text.token4,urn:cts:greekLit:tlg0006.tlg003.fu.sp:262.1.text.token8,urn:cts:greekLit:tlg0006.tlg003.fu.sp:264.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:293.1.text.token4,urn:cts:greekLit:tlg0006.tlg003.fu.sp:342.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:375.1.text.token8,urn:cts:greekLit:tlg0006.tlg003.fu.sp:405.1.text.token4,urn:cts:greekLit:tlg0006.tlg003.fu.sp:406.1.text.token5,urn:cts:greekLit:tlg0006.tlg003.fu.sp:468.1.text.token6,urn:cts:greekLit:tlg0006.tlg003.fu.sp:486.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:487.1.text.token6,urn:cts:greekLit:tlg0006.tlg003.fu.sp:515.1.text.token5,urn:cts:greekLit:tlg0006.tlg003.fu.sp:563.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:745.1.text.token3,urn:cts:greekLit:tlg0006.tlg003.fu.sp:760.1.text.token5,urn:cts:greekLit:tlg0006.tlg003.fu.sp:823.1.text.token6,urn:cts:greekLit:tlg0006.tlg003.fu.sp:826.1.text.token3,urn:cts:greekLit:tlg0006.tlg003.fu.sp:835.1.text.token3,urn:cts:greekLit:tlg0006.tlg003.fu.sp:884.1.text.token6,urn:cts:greekLit:tlg0006.tlg003.fu.sp:953.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:983.1.text.token4,urn:cts:greekLit:tlg0006.tlg003.fu.sp:1027.1.text.token4,urn:cts:greekLit:tlg0006.tlg003.fu.sp:1033.1.text.token6,urn:cts:greekLit:tlg0006.tlg003.fu.sp:1037.1.text.token5,urn:cts:greekLit:tlg0006.tlg003.fu.sp:1108.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:1109.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:1148.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:1150.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:1174.1.text.token6,urn:cts:greekLit:tlg0006.tlg003.fu.sp:1175.1.text.token5,urn:cts:greekLit:tlg0006.tlg003.fu.sp:1191.1.text.token4,urn:cts:greekLit:tlg0006.tlg003.fu.sp:1260.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:1324.1.text.token5,urn:cts:greekLit:tlg0006.tlg003.fu.sp:1330.1.text.token6,urn:cts:greekLit:tlg0006.tlg003.fu.sp:1341.1.text.token7,urn:cts:greekLit:tlg0006.tlg003.fu.sp:1353.1.text.token6
27	σ’	σε	σε	urn:cts:greekLit:tlg0006.tlg003.fu.sp:60.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:282.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:287.1.text.token4,urn:cts:greekLit:tlg0006.tlg003.fu.sp:290.1.text.token6,urn:cts:greekLit:tlg0006.tlg003.fu.sp:336.1.text.token7,urn:cts:greekLit:tlg0006.tlg003.fu.sp:345.1.text.token7,urn:cts:greekLit:tlg0006.tlg003.fu.sp:352.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:404.1.text.token8,urn:cts:greekLit:tlg0006.tlg003.fu.sp:456.1.text.token4,urn:cts:greekLit:tlg0006.tlg003.fu.sp:465.1.text.token6,urn:cts:greekLit:tlg0006.tlg003.fu.sp:476.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:530.1.text.token6,urn:cts:greekLit:tlg0006.tlg003.fu.sp:539.1.text.token3,urn:cts:greekLit:tlg0006.tlg003.fu.sp:585.1.text.token8,urn:cts:greekLit:tlg0006.tlg003.fu.sp:586.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:591.1.text.token3,urn:cts:greekLit:tlg0006.tlg003.fu.sp:613.1.text.token8,urn:cts:greekLit:tlg0006.tlg003.fu.sp:626.1.text.token4,urn:cts:greekLit:tlg0006.tlg003.fu.sp:717.1.text.token3,urn:cts:greekLit:tlg0006.tlg003.fu.sp:726.1.text.token6,urn:cts:greekLit:tlg0006.tlg003.fu.sp:759.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:813.1.text.token4,urn:cts:greekLit:tlg0006.tlg003.fu.sp:871.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:890.1.text.token5,urn:cts:greekLit:tlg0006.tlg003.fu.sp:1208.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:1332.1.text.token7,urn:cts:greekLit:tlg0006.tlg003.fu.sp:1389.1.text.token2
22	γ’	γε	γε	urn:cts:greekLit:tlg0006.tlg003.fu.sp:80.1.text.token3,urn:cts:greekLit:tlg0006.tlg003.fu.sp:84.1.text.token3,urn:cts:greekLit:tlg0006.tlg003.fu.sp:88.1.text.token3,urn:cts:greekLit:tlg0006.tlg003.fu.sp:124.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:178.1.text.token3,urn:cts:greekLit:tlg0006.tlg003.fu.sp:318.1.text.token3,urn:cts:greekLit:tlg0006.tlg003.fu.sp:336.1.text.token4,urn:cts:greekLit:tlg0006.tlg003.fu.sp:495.1.text.token3,urn:cts:greekLit:tlg0006.tlg003.fu.sp:504.1.text.token7,urn:cts:greekLit:tlg0006.tlg003.fu.sp:514.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:588.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:608.1.text.token4,urn:cts:greekLit:tlg0006.tlg003.fu.sp:698.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:704.1.text.token5,urn:cts:greekLit:tlg0006.tlg003.fu.sp:818.1.text.token5,urn:cts:greekLit:tlg0006.tlg003.fu.sp:867.1.text.token5,urn:cts:greekLit:tlg0006.tlg003.fu.sp:1056.2.text.token8,urn:cts:greekLit:tlg0006.tlg003.fu.sp:1173.1.text.token4,urn:cts:greekLit:tlg0006.tlg003.fu.sp:1250.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:1278.1.text.token5,urn:cts:greekLit:tlg0006.tlg003.fu.sp:1373.1.text.token4,urn:cts:greekLit:tlg0006.tlg003.fu.sp:1395.1.text.token4
20	μ’	με	με	urn:cts:greekLit:tlg0006.tlg003.fu.sp:57.1.text.token3,urn:cts:greekLit:tlg0006.tlg003.fu.sp:281.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:309.1.text.token4,urn:cts:greekLit:tlg0006.tlg003.fu.sp:314.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:333.1.text.token7,urn:cts:greekLit:tlg0006.tlg003.fu.sp:356.1.text.token8,urn:cts:greekLit:tlg0006.tlg003.fu.sp:374.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:392.1.text.token5,urn:cts:greekLit:tlg0006.tlg003.fu.sp:505.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:507.1.text.token6,urn:cts:greekLit:tlg0006.tlg003.fu.sp:522.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:692.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:706.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:712.1.text.token3,urn:cts:greekLit:tlg0006.tlg003.fu.sp:931.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:934.1.text.token4,urn:cts:greekLit:tlg0006.tlg003.fu.sp:1013.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:1040.1.text.token6,urn:cts:greekLit:tlg0006.tlg003.fu.sp:1310.1.text.token6,urn:cts:greekLit:tlg0006.tlg003.fu.sp:1357.1.text.token4
18	οὐδ’	οὐδέ	οὐδέ	urn:cts:greekLit:tlg0006.tlg003.fu.sp:9.1.text.token1,urn:cts:greekLit:tlg0006.tlg003.fu.sp:36.1.text.token4,urn:cts:greekLit:tlg0006.tlg003.fu.sp:38.1.text.token5,urn:cts:greekLit:tlg0006.tlg003.fu.sp:223.1.text.token1,urn:cts:greekLit:tlg0006.tlg003.fu.sp:237.1.text.token3,urn:cts:greekLit:tlg0006.tlg003.fu.sp:370.1.text.token1,urn:cts:greekLit:tlg0006.tlg003.fu.sp:370.1.text.token4,urn:cts:greekLit:tlg0006.tlg003.fu.sp:439.1.text.token6,urn:cts:greekLit:tlg0006.tlg003.fu.sp:469.1.text.token5,urn:cts:greekLit:tlg0006.tlg003.fu.sp:492.1.text.token6,urn:cts:greekLit:tlg0006.tlg003.fu.sp:557.1.text.token1,urn:cts:greekLit:tlg0006.tlg003.fu.sp:568.1.text.token1,urn:cts:greekLit:tlg0006.tlg003.fu.sp:629.1.text.token1,urn:cts:greekLit:tlg0006.tlg003.fu.sp:891.1.text.token1,urn:cts:greekLit:tlg0006.tlg003.fu.sp:908.1.text.token7,urn:cts:greekLit:tlg0006.tlg003.fu.sp:1225.1.text.token1,urn:cts:greekLit:tlg0006.tlg003.fu.sp:1356.1.text.token1,urn:cts:greekLit:tlg0006.tlg003.fu.sp:1356.1.text.token5
18	τάδ’	τάδε	τάδε	urn:cts:greekLit:tlg0006.tlg003.fu.sp:139.1.text.token6,urn:cts:greekLit:tlg0006.tlg003.fu.sp:182.1.text.token5,urn:cts:greekLit:tlg0006.tlg003.fu.sp:184.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:241.1.text.token3,urn:cts:greekLit:tlg0006.tlg003.fu.sp:267.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:605.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:731.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:742.1.text.token8,urn:cts:greekLit:tlg0006.tlg003.fu.sp:743.1.text.token4,urn:cts:greekLit:tlg0006.tlg003.fu.sp:815.1.text.token1,urn:cts:greekLit:tlg0006.tlg003.fu.sp:908.1.text.token5,urn:cts:greekLit:tlg0006.tlg003.fu.sp:927.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:935.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:1008.2.text.token1,urn:cts:greekLit:tlg0006.tlg003.fu.sp:1019.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:1051.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:1151.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:1405.1.text.token3
12	θ’	τε	τε	urn:cts:greekLit:tlg0006.tlg003.fu.sp:32.1.text.token4,urn:cts:greekLit:tlg0006.tlg003.fu.sp:169.1.text.token4,urn:cts:greekLit:tlg0006.tlg003.fu.sp:253.1.text.token4,urn:cts:greekLit:tlg0006.tlg003.fu.sp:480.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:746.1.text.token6,urn:cts:greekLit:tlg0006.tlg003.fu.sp:752.1.text.token5,urn:cts:greekLit:tlg0006.tlg003.fu.sp:788.1.text.token4,urn:cts:greekLit:tlg0006.tlg003.fu.sp:876.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:1075.1.text.token5,urn:cts:greekLit:tlg0006.tlg003.fu.sp:1102.1.text.token2,urn:cts:greekLit:tlg0006.tlg003.fu.sp:1107.1.text.token6,urn:cts:greekLit:tlg0006.tlg003.fu.sp:1126.1.text.token2
9	οὔτ’		οὔτ’	urn:cts:greekLit:tlg0006.tlg003.fu.sp:27.1.text.token1,urn:cts:greekLit:tlg0006.tlg003.fu.sp:27.1.text.token4,urn:cts:greekLit:tlg0006.tlg003.fu.sp:616.1.text.token1,urn:cts:greekLit:tlg0006.tlg003.fu.sp:617.1.text.token1,urn:cts:greekLit:tlg0006.tlg003.fu.sp:799.1.text.token1,urn:cts:greekLit:tlg0006.tlg003.fu.sp:799.1.text.token4,urn:cts:greekLit:tlg0006.tlg003.fu.sp:803.1.text.token1,urn:cts:greekLit:tlg0006.tlg003.fu.sp:1197.1.text.token1,urn:cts:greekLit:tlg0006.tlg003.fu.sp:1198.1.text.token1
