urn:cts:greekLit:tlg0011.tlg003.fu.sp:1.1.text.token1	urn:cite2:fufolio:greekmorph.2026a:20260607T0312407276
urn:cts:greekLit:tlg0011.tlg003.fu.sp:1.1.text.token2	urn:cite2:fufolio:greekmorph.2026a:20260607T0312403608
urn:cts:greekLit:tlg0011.tlg003.fu.sp:1.1.text.token2	urn:cite2:fufolio:greekmorph.2026a:20260608T1833430206
urn:cts:greekLit:tlg0011.tlg003.fu.sp:1.1.text.token4	urn:cite2:fufolio:greekmorph.2026a:20260607T03124010254
urn:cts:greekLit:tlg0011.tlg003.fu.sp:1.1.text.token4	urn:cite2:fufolio:greekmorph.2026a:20260607T03124010255
urn:cts:greekLit:tlg0011.tlg003.fu.sp:1.1.text.token5	urn:cite2:fufolio:greekmorph.2026a:20260607T0312404509
urn:cts:greekLit:tlg0011.tlg003.fu.sp:1.1.text.token5	urn:cite2:fufolio:greekmorph.2026a:20260607T0312404510
urn:cts:greekLit:tlg0011.tlg003.fu.sp:1.1.text.token6	urn:cite2:fufolio:greekmorph.2026a:20260610T1707000078
urn:cts:greekLit:tlg0011.tlg003.fu.sp:1.1.text.token6	urn:cite2:fufolio:greekmorph.2026a:20260610T1707000079
urn:cts:greekLit:tlg0011.tlg003.fu.sp:1.1.text.token6	urn:cite2:fufolio:greekmorph.2026a:20260610T1707000080
urn:cts:greekLit:tlg0011.tlg003.fu.sp:1.1.text.token6	urn:cite2:fufolio:greekmorph.2026a:20260610T1707000081
urn:cts:greekLit:tlg0011.tlg003.fu.sp:1.1.text.token6	urn:cite2:fufolio:greekmorph.2026a:20260610T1707000082
urn:cts:greekLit:tlg0011.tlg003.fu.sp:1.1.text.token8	urn:cite2:fufolio:greekmorph.2026a:20260611T1248031452
urn:cts:greekLit:tlg0011.tlg003.fu.sp:1.1.text.token9	urn:cite2:fufolio:greekmorph.2026a:20260607T0312405464
urn:cts:greekLit:tlg0011.tlg003.fu.sp:1.1.text.token9	urn:cite2:fufolio:greekmorph.2026a:20260608T1833430564
urn:cts:greekLit:tlg0011.tlg003.fu.sp:10.1.text.token1	urn:cite2:fufolio:greekmorph.2026a:20260611T1248036085
urn:cts:greekLit:tlg0011.tlg003.fu.sp:10.1.text.token2	urn:cite2:fufolio:greekmorph.2026a:20260607T03124459810
urn:cts:greekLit:tlg0011.tlg003.fu.sp:10.1.text.token3	urn:cite2:fufolio:greekmorph.2026a:20260607T0312402224
urn:cts:greekLit:tlg0011.tlg003.fu.sp:10.1.text.token3	urn:cite2:fufolio:greekmorph.2026a:20260608T1833430031
urn:cts:greekLit:tlg0011.tlg003.fu.sp:10.1.text.token3	urn:cite2:fufolio:greekmorph.2026a:20260608T1833430227
urn:cts:greekLit:tlg0011.tlg003.fu.sp:10.1.text.token3	urn:cite2:fufolio:greekmorph.2026a:20260608T1833430340
urn:cts:greekLit:tlg0011.tlg003.fu.sp:10.1.text.token4	urn:cite2:fufolio:greekmorph.2026a:20260607T0312537671
urn:cts:greekLit:tlg0011.tlg003.fu.sp:10.1.text.token5	urn:cite2:fufolio:greekmorph.2026a:20260611T1248034311
urn:cts:greekLit:tlg0011.tlg003.fu.sp:10.1.text.token5	urn:cite2:fufolio:greekmorph.2026a:20260611T1248034312
urn:cts:greekLit:tlg0011.tlg003.fu.sp:100.1.speaker.token1	urn:cite2:fufolio:greekmorph.2026a:20260607T0312480041
urn:cts:greekLit:tlg0011.tlg003.fu.sp:100.1.speaker.token1	urn:cite2:fufolio:greekmorph.2026a:20260607T0312480042
urn:cts:greekLit:tlg0011.tlg003.fu.sp:100.1.speaker.token1	urn:cite2:fufolio:greekmorph.2026a:20260607T0312480043
urn:cts:greekLit:tlg0011.tlg003.fu.sp:100.1.speaker.token1	urn:cite2:fufolio:greekmorph.2026a:20260607T0312480044
urn:cts:greekLit:tlg0011.tlg003.fu.sp:100.1.speaker.token1	urn:cite2:fufolio:greekmorph.2026a:20260607T1037370058
urn:cts:greekLit:tlg0011.tlg003.fu.sp:100.1.speaker.token1	urn:cite2:fufolio:greekmorph.2026a:20260607T1037370059
urn:cts:greekLit:tlg0011.tlg003.fu.sp:100.1.speaker.token1	urn:cite2:fufolio:greekmorph.2026a:20260607T1037370060
urn:cts:greekLit:tlg0011.tlg003.fu.sp:100.1.speaker.token1	urn:cite2:fufolio:greekmorph.2026a:20260607T1037370061
urn:cts:greekLit:tlg0011.tlg003.fu.sp:100.1.speaker.token1	urn:cite2:fufolio:greekmorph.2026a:20260607T1037370062
urn:cts:greekLit:tlg0011.tlg003.fu.sp:100.1.speaker.token1	urn:cite2:fufolio:greekmorph.2026a:20260607T1037370063
urn:cts:greekLit:tlg0011.tlg003.fu.sp:100.1.text.token2	urn:cite2:fufolio:greekmorph.2026a:20260607T0312409412
urn:cts:greekLit:tlg0011.tlg003.fu.sp:100.1.text.token2	urn:cite2:fufolio:greekmorph.2026a:20260607T0312409413
urn:cts:greekLit:tlg0011.tlg003.fu.sp:100.1.text.token2	urn:cite2:fufolio:greekmorph.2026a:20260607T0312409414
urn:cts:greekLit:tlg0011.tlg003.fu.sp:100.1.text.token2	urn:cite2:fufolio:greekmorph.2026a:20260607T0312409415
urn:cts:greekLit:tlg0011.tlg003.fu.sp:100.1.text.token2	urn:cite2:fufolio:greekmorph.2026a:20260607T0312409416
urn:cts:greekLit:tlg0011.tlg003.fu.sp:100.1.text.token2	urn:cite2:fufolio:greekmorph.2026a:20260607T0312409417
urn:cts:greekLit:tlg0011.tlg003.fu.sp:100.1.text.token2	urn:cite2:fufolio:greekmorph.2026a:20260607T0312409418
urn:cts:greekLit:tlg0011.tlg003.fu.sp:100.1.text.token3	urn:cite2:fufolio:greekmorph.2026a:20260607T0312536712
urn:cts:greekLit:tlg0011.tlg003.fu.sp:100.1.text.token3	urn:cite2:fufolio:greekmorph.2026a:20260607T0312536713
urn:cts:greekLit:tlg0011.tlg003.fu.sp:100.1.text.token3	urn:cite2:fufolio:greekmorph.2026a:20260607T0312536714
urn:cts:greekLit:tlg0011.tlg003.fu.sp:100.1.text.token3	urn:cite2:fufolio:greekmorph.2026a:20260607T0312536715
urn:cts:greekLit:tlg0011.tlg003.fu.sp:100.1.text.token3	urn:cite2:fufolio:greekmorph.2026a:20260607T0312536716
urn:cts:greekLit:tlg0011.tlg003.fu.sp:100.1.text.token3	urn:cite2:fufolio:greekmorph.2026a:20260607T0312536717
urn:cts:greekLit:tlg0011.tlg003.fu.sp:100.1.text.token3	urn:cite2:fufolio:greekmorph.2026a:20260607T0312536718
urn:cts:greekLit:tlg0011.tlg003.fu.sp:100.1.text.token3	urn:cite2:fufolio:greekmorph.2026a:20260607T0312536719
urn:cts:greekLit:tlg0011.tlg003.fu.sp:100.1.text.token3	urn:cite2:fufolio:greekmorph.2026a:20260607T0312536720
urn:cts:greekLit:tlg0011.tlg003.fu.sp:100.1.text.token3	urn:cite2:fufolio:greekmorph.2026a:20260607T0312536721
urn:cts:greekLit:tlg0011.tlg003.fu.sp:100.1.text.token3	urn:cite2:fufolio:greekmorph.2026a:20260607T0312536722
urn:cts:greekLit:tlg0011.tlg003.fu.sp:100.1.text.token3	urn:cite2:fufolio:greekmorph.2026a:20260607T0312536723
urn:cts:greekLit:tlg0011.tlg003.fu.sp:100.1.text.token3	urn:cite2:fufolio:greekmorph.2026a:20260607T0312536724
urn:cts:greekLit:tlg0011.tlg003.fu.sp:100.1.text.token3	urn:cite2:fufolio:greekmorph.2026a:20260607T0312536725
urn:cts:greekLit:tlg0011.tlg003.fu.sp:100.1.text.token3	urn:cite2:fufolio:greekmorph.2026a:20260607T0312536726
urn:cts:greekLit:tlg0011.tlg003.fu.sp:100.1.text.token3	urn:cite2:fufolio:greekmorph.2026a:20260607T0312536727
urn:cts:greekLit:tlg0011.tlg003.fu.sp:100.1.text.token3	urn:cite2:fufolio:greekmorph.2026a:20260607T0312536728
urn:cts:greekLit:tlg0011.tlg003.fu.sp:100.1.text.token3	urn:cite2:fufolio:greekmorph.2026a:20260607T0312536729
urn:cts:greekLit:tlg0011.tlg003.fu.sp:100.1.text.token3	urn:cite2:fufolio:greekmorph.2026a:20260607T0312536730
urn:cts:greekLit:tlg0011.tlg003.fu.sp:100.1.text.token3	urn:cite2:fufolio:greekmorph.2026a:20260607T0312536731
urn:cts:greekLit:tlg0011.tlg003.fu.sp:100.1.text.token3	urn:cite2:fufolio:greekmorph.2026a:20260607T0312536732
urn:cts:greekLit:tlg0011.tlg003.fu.sp:100.1.text.token3	urn:cite2:fufolio:greekmorph.2026a:20260607T0312536733
urn:cts:greekLit:tlg0011.tlg003.fu.sp:100.1.text.token3	urn:cite2:fufolio:greekmorph.2026a:20260607T0312536734
urn:cts:greekLit:tlg0011.tlg003.fu.sp:100.1.text.token3	urn:cite2:fufolio:greekmorph.2026a:20260607T0312536735
urn:cts:greekLit:tlg0011.tlg003.fu.sp:100.1.text.token3	urn:cite2:fufolio:greekmorph.2026a:20260607T0312536736
urn:cts:greekLit:tlg0011.tlg003.fu.sp:100.1.text.token3	urn:cite2:fufolio:greekmorph.2026a:20260607T0312536737
urn:cts:greekLit:tlg0011.tlg003.fu.sp:100.1.text.token3	urn:cite2:fufolio:greekmorph.2026a:20260607T0312536738
urn:cts:greekLit:tlg0011.tlg003.fu.sp:100.1.text.token3	urn:cite2:fufolio:greekmorph.2026a:20260607T0312536739
urn:cts:greekLit:tlg0011.tlg003.fu.sp:100.1.text.token3	urn:cite2:fufolio:greekmorph.2026a:20260607T0312536740
urn:cts:greekLit:tlg0011.tlg003.fu.sp:100.1.text.token3	urn:cite2:fufolio:greekmorph.2026a:20260607T0312536741
urn:cts:greekLit:tlg0011.tlg003.fu.sp:100.1.text.token3	urn:cite2:fufolio:greekmorph.2026a:20260607T0312536742
urn:cts:greekLit:tlg0011.tlg003.fu.sp:100.1.text.token3	urn:cite2:fufolio:greekmorph.2026a:20260607T0312536743
urn:cts:greekLit:tlg0011.tlg003.fu.sp:100.1.text.token3	urn:cite2:fufolio:greekmorph.2026a:20260607T0312536744
urn:cts:greekLit:tlg0011.tlg003.fu.sp:100.1.text.token3	urn:cite2:fufolio:greekmorph.2026a:20260607T0312536745
urn:cts:greekLit:tlg0011.tlg003.fu.sp:100.1.text.token3	urn:cite2:fufolio:greekmorph.2026a:20260607T0312536746
urn:cts:greekLit:tlg0011.tlg003.fu.sp:100.1.text.token3	urn:cite2:fufolio:greekmorph.2026a:20260607T0312536747
urn:cts:greekLit:tlg0011.tlg003.fu.sp:100.1.text.token3	urn:cite2:fufolio:greekmorph.2026a:20260607T0312536748
