frequency	elided_form	expanded_form	presentation_form	turns
132	δ’	δέ	δέ	urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:20.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:22.1.text.token6,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:26.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:29.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:39.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:55.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:58.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:63.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:71.1.text.token8,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:76.1.text.token7,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:85.1.text.token8,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:98.1.text.token9,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:99.1.text.token7,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:117.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:134.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:138.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:139.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:153.1.text.token7,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:164.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:198.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:201.1.text.token6,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:205.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:234.1.text.token9,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:237.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:242.1.text.token5,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:253.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:256.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:257.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:259.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:264.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:268.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:272.1.text.token4,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:276.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:300.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:319.1.text.token9,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:361.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:387.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:399.1.text.token6,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:420.1.text.token5,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:421.1.text.token4,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:427.1.text.token5,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:435.1.text.token4,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:446.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:448.1.text.token4,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:460.1.text.token8,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:468.1.text.token6,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:469.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:472.1.text.token5,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:477.1.text.token3,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:480.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:482.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:484.1.text.token9,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:493.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:509.1.text.token5,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:510.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:518.1.text.token7,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:528.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:531.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:543.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:557.1.text.token7,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:559.1.text.token8,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:562.1.text.token5,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:591.1.text.token5,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:616.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:617.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:625.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:645.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:663.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:669.1.text.token6,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:675.1.text.token5,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:685.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:688.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:692.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:714.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:722.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:728.1.text.token7,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:751.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:753.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:767.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:769.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:785.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:790.1.text.token8,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:795.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:801.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:802.1.text.token6,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:830.1.text.token7,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:856.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:873.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:875.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:881.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:890.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:911.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:927.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:946.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:955.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:983.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:991.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:997.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:1014.1.text.token7,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:1025.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:1031.1.text.token9,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:1035.1.text.token6,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:1039.1.text.token4,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:1045.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:1056.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:1087.1.text.token5,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:1092.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:1099.1.text.token9,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:1105.1.text.token7,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:1106.1.text.token5,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:1111.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:1126.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:1169.1.text.token8,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:1172.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:1174.1.text.token6,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:1175.1.text.token5,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:1206.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:1209.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:1210.1.text.token6,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:1223.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:1226.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:1231.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:1233.1.text.token6,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:1236.1.text.token7,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:1251.1.text.token5,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:1272.1.text.token6,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:1274.1.text.token4,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:1279.1.text.token9,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:1281.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:1298.1.text.token4,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:1301.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:1345.1.text.token6
53	ἀλλ’	ἀλλά	ἀλλά	urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:35.1.text.token6,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:48.1.text.token1,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:61.1.text.token1,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:71.1.text.token1,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:84.1.text.token1,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:89.1.text.token1,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:90.1.text.token6,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:95.1.text.token1,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:98.1.text.token1,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:155.1.text.token1,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:180.1.text.token1,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:209.1.text.token1,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:217.1.text.token1,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:221.1.text.token9,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:252.1.text.token3,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:263.1.text.token4,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:304.1.text.token1,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:327.1.text.token1,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:392.1.text.token1,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:397.1.text.token1,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:456.1.text.token8,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:466.1.text.token5,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:473.1.text.token1,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:486.1.text.token1,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:506.1.text.token1,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:517.1.text.token6,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:520.1.text.token1,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:538.1.text.token1,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:540.1.text.token1,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:556.1.text.token1,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:564.1.text.token6,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:567.1.text.token1,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:596.1.text.token6,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:666.1.text.token1,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:710.1.text.token1,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:718.1.text.token1,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:758.1.text.token3,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:815.1.text.token7,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:821.1.text.token1,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:840.1.text.token5,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:919.1.text.token1,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:925.1.text.token1,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:951.1.text.token1,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:1007.1.text.token5,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:1029.1.text.token1,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:1064.1.text.token1,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:1073.1.text.token3,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:1167.1.text.token4,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:1190.1.text.token1,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:1248.1.text.token4,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:1253.1.text.token1,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:1260.1.text.token3,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:1336.1.text.token1
32	τ’	τε	τε	urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:50.1.text.token5,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:206.1.text.token6,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:330.1.text.token7,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:345.1.text.token6,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:352.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:367.1.text.token5,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:430.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:506.1.text.token5,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:570.1.text.token6,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:602.1.text.token4,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:611.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:670.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:724.1.text.token4,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:725.1.text.token4,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:763.1.text.token7,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:785.1.text.token5,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:830.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:845.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:865.1.text.token3,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:965.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:1069.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:1090.1.text.token3,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:1096.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:1109.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:1109.1.text.token5,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:1112.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:1125.1.text.token4,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:1132.1.text.token4,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:1200.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:1251.1.text.token8,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:1340.1.text.token7,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:1341.1.text.token2
24	οὔτ’		οὔτ’	urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:4.1.text.token3,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:4.1.text.token5,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:5.1.text.token1,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:5.1.text.token3,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:12.1.text.token3,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:17.1.text.token1,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:17.1.text.token4,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:69.1.text.token1,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:69.1.text.token4,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:185.1.text.token1,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:187.1.text.token1,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:239.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:239.1.text.token4,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:271.1.text.token1,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:539.1.text.token1,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:539.1.text.token3,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:686.1.text.token1,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:786.1.text.token3,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:812.1.text.token7,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:905.1.text.token4,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:906.1.text.token1,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:952.1.text.token1,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:952.1.text.token5,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:1157.1.text.token1
21	γ’	γε	γε	urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:70.1.text.token4,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:90.1.text.token4,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:207.1.text.token7,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:217.1.text.token6,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:221.1.text.token5,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:321.1.text.token3,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:381.1.text.token8,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:404.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:502.1.text.token4,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:519.1.text.token3,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:538.1.text.token5,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:551.1.text.token6,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:570.1.text.token3,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:614.1.text.token4,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:657.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:659.1.text.token7,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:739.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:790.1.text.token4,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:930.1.text.token4,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:1103.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:1348.1.text.token7
18	οὐδ’	οὐδέ	οὐδέ	urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:240.1.text.token1,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:251.1.text.token5,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:261.1.text.token4,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:291.1.text.token5,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:451.1.text.token1,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:492.1.text.token3,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:522.1.text.token5,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:532.1.text.token5,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:563.1.text.token7,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:596.1.text.token1,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:597.1.text.token4,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:731.1.text.token1,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:884.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:1021.1.text.token1,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:1026.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:1040.1.text.token1,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:1042.1.text.token1,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:1341.1.text.token9
13	ποτ’	ποτε	ποτε	urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:42.1.text.token7,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:102.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:187.1.text.token4,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:244.1.text.token3,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:303.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:381.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:563.1.text.token3,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:621.1.text.token4,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:648.1.text.token3,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:750.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:905.1.text.token3,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:1094.1.text.token3,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:1318.1.text.token3
13	μ’	με	με	urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:48.1.text.token6,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:75.1.text.token3,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:497.1.text.token6,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:532.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:544.1.text.token5,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:550.1.text.token4,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:810.1.text.token5,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:1273.1.text.token7,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:1285.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:1285.1.text.token5,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:1307.1.text.token5,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:1321.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:1321.1.text.token8
12	σ’	σε	σε	urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:18.1.text.token5,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:319.1.text.token3,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:538.1.text.token8,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:552.1.text.token6,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:553.1.text.token6,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:572.1.text.token6,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:743.1.text.token4,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:755.1.text.token8,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:786.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:904.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:913.1.text.token3,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:1319.1.text.token3
11	ταῦτ’	ταῦτα	ταῦτα	urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:64.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:211.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:274.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:322.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:485.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:550.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:658.1.text.token5,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:914.1.text.token3,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:1023.1.text.token1,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:1077.1.text.token2,urn:cts:greekLit:tlg0011.tlg002.fu-sp.tok:1102.1.text.token2
