frequency	elided_form	expanded_form	presentation_form	turns
155	δ’	δέ	δέ	urn:cts:greekLit:tlg0006.tlg006.fu.sp:6.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:22.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:37.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:42.1.text.token.6,urn:cts:greekLit:tlg0006.tlg006.fu.sp:47.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:72.1.text.token.5,urn:cts:greekLit:tlg0006.tlg006.fu.sp:73.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:78.1.text.token.5,urn:cts:greekLit:tlg0006.tlg006.fu.sp:91.1.text.token.5,urn:cts:greekLit:tlg0006.tlg006.fu.sp:96.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:100.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:109.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:136.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:142.1.text.token.5,urn:cts:greekLit:tlg0006.tlg006.fu.sp:155.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:157.1.text.token.4,urn:cts:greekLit:tlg0006.tlg006.fu.sp:158.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:163.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:170.1.text.token.3,urn:cts:greekLit:tlg0006.tlg006.fu.sp:175.1.text.token.7,urn:cts:greekLit:tlg0006.tlg006.fu.sp:188.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:191.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:209.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:211.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:215.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:227.1.text.token.4,urn:cts:greekLit:tlg0006.tlg006.fu.sp:235.1.text.token.7,urn:cts:greekLit:tlg0006.tlg006.fu.sp:239.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:241.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:245.1.text.token.6,urn:cts:greekLit:tlg0006.tlg006.fu.sp:258.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:265.1.text.token.4,urn:cts:greekLit:tlg0006.tlg006.fu.sp:269.1.text.token.4,urn:cts:greekLit:tlg0006.tlg006.fu.sp:271.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:284.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:289.1.text.token.5,urn:cts:greekLit:tlg0006.tlg006.fu.sp:304.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:321.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:322.1.text.token.4,urn:cts:greekLit:tlg0006.tlg006.fu.sp:331.1.text.token.5,urn:cts:greekLit:tlg0006.tlg006.fu.sp:332.1.text.token.8,urn:cts:greekLit:tlg0006.tlg006.fu.sp:338.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:344.1.text.token.9,urn:cts:greekLit:tlg0006.tlg006.fu.sp:368.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:373.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:374.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:382.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:383.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:390.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:397.1.text.token.8,urn:cts:greekLit:tlg0006.tlg006.fu.sp:402.1.text.token.5,urn:cts:greekLit:tlg0006.tlg006.fu.sp:410.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:414.1.text.token.6,urn:cts:greekLit:tlg0006.tlg006.fu.sp:418.1.text.token.6,urn:cts:greekLit:tlg0006.tlg006.fu.sp:419.1.text.token.5,urn:cts:greekLit:tlg0006.tlg006.fu.sp:420.1.text.token.6,urn:cts:greekLit:tlg0006.tlg006.fu.sp:431.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:439.1.text.token.3,urn:cts:greekLit:tlg0006.tlg006.fu.sp:442.1.text.token.5,urn:cts:greekLit:tlg0006.tlg006.fu.sp:450.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:452.1.text.token.4,urn:cts:greekLit:tlg0006.tlg006.fu.sp:458.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:462.1.text.token.7,urn:cts:greekLit:tlg0006.tlg006.fu.sp:479.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:516.1.text.token.5,urn:cts:greekLit:tlg0006.tlg006.fu.sp:518.1.text.token.5,urn:cts:greekLit:tlg0006.tlg006.fu.sp:526.1.text.token.4,urn:cts:greekLit:tlg0006.tlg006.fu.sp:535.1.text.token.5,urn:cts:greekLit:tlg0006.tlg006.fu.sp:540.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:573.1.text.token.5,urn:cts:greekLit:tlg0006.tlg006.fu.sp:576.1.text.token.6,urn:cts:greekLit:tlg0006.tlg006.fu.sp:579.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:586.2.text.token.5,urn:cts:greekLit:tlg0006.tlg006.fu.sp:617.1.text.token.3,urn:cts:greekLit:tlg0006.tlg006.fu.sp:624.1.text.token.3,urn:cts:greekLit:tlg0006.tlg006.fu.sp:641.1.text.token.7,urn:cts:greekLit:tlg0006.tlg006.fu.sp:643.1.text.token.5,urn:cts:greekLit:tlg0006.tlg006.fu.sp:649.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:656.1.text.token.6,urn:cts:greekLit:tlg0006.tlg006.fu.sp:659.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:663.1.text.token.9,urn:cts:greekLit:tlg0006.tlg006.fu.sp:665.1.text.token.5,urn:cts:greekLit:tlg0006.tlg006.fu.sp:667.1.text.token.7,urn:cts:greekLit:tlg0006.tlg006.fu.sp:670.1.text.token.10,urn:cts:greekLit:tlg0006.tlg006.fu.sp:673.1.text.token.7,urn:cts:greekLit:tlg0006.tlg006.fu.sp:676.1.text.token.3,urn:cts:greekLit:tlg0006.tlg006.fu.sp:678.1.text.token.6,urn:cts:greekLit:tlg0006.tlg006.fu.sp:680.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:683.1.text.token.6,urn:cts:greekLit:tlg0006.tlg006.fu.sp:685.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:689.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:699.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:701.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:706.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:724.1.text.token.7,urn:cts:greekLit:tlg0006.tlg006.fu.sp:735.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:743.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:754.1.text.token.7,urn:cts:greekLit:tlg0006.tlg006.fu.sp:761.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:772.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:775.1.text.token.6,urn:cts:greekLit:tlg0006.tlg006.fu.sp:822.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:848.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:885.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:886.1.text.token.5,urn:cts:greekLit:tlg0006.tlg006.fu.sp:894.1.text.token.6,urn:cts:greekLit:tlg0006.tlg006.fu.sp:903.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:903.1.text.token.8,urn:cts:greekLit:tlg0006.tlg006.fu.sp:915.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:925.1.text.token.7,urn:cts:greekLit:tlg0006.tlg006.fu.sp:940.1.text.token.6,urn:cts:greekLit:tlg0006.tlg006.fu.sp:941.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:942.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:948.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:965.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:971.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:972.1.text.token.7,urn:cts:greekLit:tlg0006.tlg006.fu.sp:975.1.text.token.6,urn:cts:greekLit:tlg0006.tlg006.fu.sp:977.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:980.1.text.token.6,urn:cts:greekLit:tlg0006.tlg006.fu.sp:993.1.text.token.6,urn:cts:greekLit:tlg0006.tlg006.fu.sp:999.1.text.token.3,urn:cts:greekLit:tlg0006.tlg006.fu.sp:1006.1.text.token.5,urn:cts:greekLit:tlg0006.tlg006.fu.sp:1019.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:1027.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:1037.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.f`u.sp:1039.1.text.token.6,urn:cts:greekLit:tlg0006.tlg006.fu.sp:1050.1.text.token.5,urn:cts:greekLit:tlg0006.tlg006.fu.sp:1060.1.text.token.3,urn:cts:greekLit:tlg0006.tlg006.fu.sp:1078.1.text.token.6,urn:cts:greekLit:tlg0006.tlg006.fu.sp:1083.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:1084.1.text.token.4,urn:cts:greekLit:tlg0006.tlg006.fu.sp:1106.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:1111.1.text.token.6,urn:cts:greekLit:tlg0006.tlg006.fu.sp:1113.1.text.token.5,urn:cts:greekLit:tlg0006.tlg006.fu.sp:1118.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:1127.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:1135.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:1140.1.text.token.6,urn:cts:greekLit:tlg0006.tlg006.fu.sp:1142.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:1144.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:1154.1.text.token.5,urn:cts:greekLit:tlg0006.tlg006.fu.sp:1158.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:1164.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:1185.1.text.token.5,urn:cts:greekLit:tlg0006.tlg006.fu.sp:1200.1.text.token.4,urn:cts:greekLit:tlg0006.tlg006.fu.sp:1238.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:1238.1.text.token.8,urn:cts:greekLit:tlg0006.tlg006.fu.sp:1243.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:1247.1.text.token.5,urn:cts:greekLit:tlg0006.tlg006.fu.sp:1253.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:1266.1.text.token.5,urn:cts:greekLit:tlg0006.tlg006.fu.sp:1274.1.text.token.7,urn:cts:greekLit:tlg0006.tlg006.fu.sp:1285.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:1287.1.text.token.2
43	τ’	τε	τε	urn:cts:greekLit:tlg0006.tlg006.fu.sp:50.1.text.token.4,urn:cts:greekLit:tlg0006.tlg006.fu.sp:59.1.text.token.6,urn:cts:greekLit:tlg0006.tlg006.fu.sp:165.1.text.token.4,urn:cts:greekLit:tlg0006.tlg006.fu.sp:175.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:200.1.text.token.3,urn:cts:greekLit:tlg0006.tlg006.fu.sp:203.1.text.token.6,urn:cts:greekLit:tlg0006.tlg006.fu.sp:204.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:214.1.text.token.4,urn:cts:greekLit:tlg0006.tlg006.fu.sp:281.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:302.1.text.token.4,urn:cts:greekLit:tlg0006.tlg006.fu.sp:307.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:343.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:396.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:400.1.text.token.3,urn:cts:greekLit:tlg0006.tlg006.fu.sp:512.1.text.token.8,urn:cts:greekLit:tlg0006.tlg006.fu.sp:547.1.text.token.4,urn:cts:greekLit:tlg0006.tlg006.fu.sp:564.1.text.token.6,urn:cts:greekLit:tlg0006.tlg006.fu.sp:585.1.text.token.5,urn:cts:greekLit:tlg0006.tlg006.fu.sp:599.1.text.token.3,urn:cts:greekLit:tlg0006.tlg006.fu.sp:612.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:613.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:618.1.text.token.4,urn:cts:greekLit:tlg0006.tlg006.fu.sp:703.1.text.token.5,urn:cts:greekLit:tlg0006.tlg006.fu.sp:704.1.text.token.4,urn:cts:greekLit:tlg0006.tlg006.fu.sp:748.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:759.1.text.token.7,urn:cts:greekLit:tlg0006.tlg006.fu.sp:805.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:873.1.text.token.4,urn:cts:greekLit:tlg0006.tlg006.fu.sp:924.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:977.1.text.token.6,urn:cts:greekLit:tlg0006.tlg006.fu.sp:1005.1.text.token.3,urn:cts:greekLit:tlg0006.tlg006.fu.sp:1028.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:1071.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:1089.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:1102.1.text.token.4,urn:cts:greekLit:tlg0006.tlg006.fu.sp:1133.1.text.token.5,urn:cts:greekLit:tlg0006.tlg006.fu.sp:1174.1.text.token.5,urn:cts:greekLit:tlg0006.tlg006.fu.sp:1184.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:1223.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:1224.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:1260.1.text.token.6,urn:cts:greekLit:tlg0006.tlg006.fu.sp:1272.1.text.token.4,urn:cts:greekLit:tlg0006.tlg006.fu.sp:1280.1.text.token.2
37	σ’	σε	σε	urn:cts:greekLit:tlg0006.tlg006.fu.sp:57.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:77.1.text.token.6,urn:cts:greekLit:tlg0006.tlg006.fu.sp:80.1.text.token.4,urn:cts:greekLit:tlg0006.tlg006.fu.sp:106.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:133.1.text.token.4,urn:cts:greekLit:tlg0006.tlg006.fu.sp:160.1.text.token.6,urn:cts:greekLit:tlg0006.tlg006.fu.sp:161.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:163.1.text.token.6,urn:cts:greekLit:tlg0006.tlg006.fu.sp:164.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:192.1.text.token.7,urn:cts:greekLit:tlg0006.tlg006.fu.sp:212.1.text.token.6,urn:cts:greekLit:tlg0006.tlg006.fu.sp:246.1.text.token.5,urn:cts:greekLit:tlg0006.tlg006.fu.sp:252.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:262.1.text.token.7,urn:cts:greekLit:tlg0006.tlg006.fu.sp:266.1.text.token.8,urn:cts:greekLit:tlg0006.tlg006.fu.sp:267.1.text.token.5,urn:cts:greekLit:tlg0006.tlg006.fu.sp:337.1.text.token.6,urn:cts:greekLit:tlg0006.tlg006.fu.sp:413.1.text.token.6,urn:cts:greekLit:tlg0006.tlg006.fu.sp:427.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:428.1.text.token.6,urn:cts:greekLit:tlg0006.tlg006.fu.sp:443.1.text.token.5,urn:cts:greekLit:tlg0006.tlg006.fu.sp:572.1.text.token.3,urn:cts:greekLit:tlg0006.tlg006.fu.sp:607.1.text.token.3,urn:cts:greekLit:tlg0006.tlg006.fu.sp:650.1.text.token.3,urn:cts:greekLit:tlg0006.tlg006.fu.sp:688.1.text.token.4,urn:cts:greekLit:tlg0006.tlg006.fu.sp:723.1.text.token.7,urn:cts:greekLit:tlg0006.tlg006.fu.sp:754.1.text.token.3,urn:cts:greekLit:tlg0006.tlg006.fu.sp:845.1.text.token.3,urn:cts:greekLit:tlg0006.tlg006.fu.sp:871.1.text.token.4,urn:cts:greekLit:tlg0006.tlg006.fu.sp:874.1.text.token.3,urn:cts:greekLit:tlg0006.tlg006.fu.sp:913.1.text.token.6,urn:cts:greekLit:tlg0006.tlg006.fu.sp:966.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:970.1.text.token.3,urn:cts:greekLit:tlg0006.tlg006.fu.sp:984.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:1182.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:1218.1.text.token.3,urn:cts:greekLit:tlg0006.tlg006.fu.sp:1269.1.text.token.2
37	ἀλλ’	ἀλλά	ἀλλά	urn:cts:greekLit:tlg0006.tlg006.fu.sp:39.1.text.token.1,urn:cts:greekLit:tlg0006.tlg006.fu.sp:89.1.text.token.1,urn:cts:greekLit:tlg0006.tlg006.fu.sp:135.1.text.token.1,urn:cts:greekLit:tlg0006.tlg006.fu.sp:151.1.text.token.1,urn:cts:greekLit:tlg0006.tlg006.fu.sp:169.1.text.token.6,urn:cts:greekLit:tlg0006.tlg006.fu.sp:179.1.text.token.1,urn:cts:greekLit:tlg0006.tlg006.fu.sp:206.1.text.token.1,urn:cts:greekLit:tlg0006.tlg006.fu.sp:208.1.text.token.1,urn:cts:greekLit:tlg0006.tlg006.fu.sp:222.1.text.token.5,urn:cts:greekLit:tlg0006.tlg006.fu.sp:256.1.text.token.1,urn:cts:greekLit:tlg0006.tlg006.fu.sp:262.1.text.token.5,urn:cts:greekLit:tlg0006.tlg006.fu.sp:293.1.text.token.1,urn:cts:greekLit:tlg0006.tlg006.fu.sp:312.1.text.token.6,urn:cts:greekLit:tlg0006.tlg006.fu.sp:342.1.text.token.1,urn:cts:greekLit:tlg0006.tlg006.fu.sp:380.1.text.token.1,urn:cts:greekLit:tlg0006.tlg006.fu.sp:433.1.text.token.1,urn:cts:greekLit:tlg0006.tlg006.fu.sp:552.1.text.token.5,urn:cts:greekLit:tlg0006.tlg006.fu.sp:572.1.text.token.1,urn:cts:greekLit:tlg0006.tlg006.fu.sp:608.1.text.token.4,urn:cts:greekLit:tlg0006.tlg006.fu.sp:610.1.text.token.1,urn:cts:greekLit:tlg0006.tlg006.fu.sp:629.1.text.token.1,urn:cts:greekLit:tlg0006.tlg006.fu.sp:639.1.text.token.1,urn:cts:greekLit:tlg0006.tlg006.fu.sp:680.1.text.token.7,urn:cts:greekLit:tlg0006.tlg006.fu.sp:696.1.text.token.1,urn:cts:greekLit:tlg0006.tlg006.fu.sp:713.1.text.token.1,urn:cts:greekLit:tlg0006.tlg006.fu.sp:762.1.text.token.1,urn:cts:greekLit:tlg0006.tlg006.fu.sp:845.1.text.token.1,urn:cts:greekLit:tlg0006.tlg006.fu.sp:872.1.text.token.1,urn:cts:greekLit:tlg0006.tlg006.fu.sp:876.1.text.token.1,urn:cts:greekLit:tlg0006.tlg006.fu.sp:921.1.text.token.1,urn:cts:greekLit:tlg0006.tlg006.fu.sp:943.1.text.token.1,urn:cts:greekLit:tlg0006.tlg006.fu.sp:955.1.text.token.7,urn:cts:greekLit:tlg0006.tlg006.fu.sp:989.1.text.token.1,urn:cts:greekLit:tlg0006.tlg006.fu.sp:1005.1.text.token.1,urn:cts:greekLit:tlg0006.tlg006.fu.sp:1128.1.text.token.3,urn:cts:greekLit:tlg0006.tlg006.fu.sp:1132.1.text.token.1,urn:cts:greekLit:tlg0006.tlg006.fu.sp:1263.1.text.token.1
24	μ’	με	με	urn:cts:greekLit:tlg0006.tlg006.fu.sp:27.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:113.1.text.token.6,urn:cts:greekLit:tlg0006.tlg006.fu.sp:146.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:203.1.text.token.3,urn:cts:greekLit:tlg0006.tlg006.fu.sp:239.1.text.token.9,urn:cts:greekLit:tlg0006.tlg006.fu.sp:334.1.text.token.6,urn:cts:greekLit:tlg0006.tlg006.fu.sp:388.1.text.token.5,urn:cts:greekLit:tlg0006.tlg006.fu.sp:435.1.text.token.4,urn:cts:greekLit:tlg0006.tlg006.fu.sp:454.1.text.token.7,urn:cts:greekLit:tlg0006.tlg006.fu.sp:459.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:553.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:560.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:902.1.text.token.11,urn:cts:greekLit:tlg0006.tlg006.fu.sp:906.1.text.token.7,urn:cts:greekLit:tlg0006.tlg006.fu.sp:918.1.text.token.5,urn:cts:greekLit:tlg0006.tlg006.fu.sp:920.1.text.token.5,urn:cts:greekLit:tlg0006.tlg006.fu.sp:927.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:930.1.text.token.4,urn:cts:greekLit:tlg0006.tlg006.fu.sp:938.1.text.token.6,urn:cts:greekLit:tlg0006.tlg006.fu.sp:989.1.text.token.5,urn:cts:greekLit:tlg0006.tlg006.fu.sp:991.1.text.token.4,urn:cts:greekLit:tlg0006.tlg006.fu.sp:1125.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:1213.1.text.token.1,urn:cts:greekLit:tlg0006.tlg006.fu.sp:1225.1.text.token.1
19	γ’	γε	γε	urn:cts:greekLit:tlg0006.tlg006.fu.sp:25.1.text.token.6,urn:cts:greekLit:tlg0006.tlg006.fu.sp:244.1.text.token.3,urn:cts:greekLit:tlg0006.tlg006.fu.sp:254.1.text.token.4,urn:cts:greekLit:tlg0006.tlg006.fu.sp:385.1.text.token.6,urn:cts:greekLit:tlg0006.tlg006.fu.sp:408.1.text.token.4,urn:cts:greekLit:tlg0006.tlg006.fu.sp:444.1.text.token.3,urn:cts:greekLit:tlg0006.tlg006.fu.sp:462.1.text.token.4,urn:cts:greekLit:tlg0006.tlg006.fu.sp:471.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:579.1.text.token.4,urn:cts:greekLit:tlg0006.tlg006.fu.sp:584.1.text.token.3,urn:cts:greekLit:tlg0006.tlg006.fu.sp:589.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:657.1.text.token.3,urn:cts:greekLit:tlg0006.tlg006.fu.sp:672.1.text.token.5,urn:cts:greekLit:tlg0006.tlg006.fu.sp:677.1.text.token.5,urn:cts:greekLit:tlg0006.tlg006.fu.sp:709.1.text.token.7,urn:cts:greekLit:tlg0006.tlg006.fu.sp:909.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:912.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:916.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:934.1.text.token.8
15	θ’	τε	τε	urn:cts:greekLit:tlg0006.tlg006.fu.sp:9.1.text.token.5,urn:cts:greekLit:tlg0006.tlg006.fu.sp:63.1.text.token.5,urn:cts:greekLit:tlg0006.tlg006.fu.sp:97.1.text.token.5,urn:cts:greekLit:tlg0006.tlg006.fu.sp:168.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:195.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:282.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:456.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:476.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:634.1.text.token.4,urn:cts:greekLit:tlg0006.tlg006.fu.sp:702.1.text.token.5,urn:cts:greekLit:tlg0006.tlg006.fu.sp:760.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:805.1.text.token.5,urn:cts:greekLit:tlg0006.tlg006.fu.sp:978.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:1098.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:1143.1.text.token.2
13	παῖδ’		παῖδ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:125.1.text.token.4,urn:cts:greekLit:tlg0006.tlg006.fu.sp:268.1.text.token.4,urn:cts:greekLit:tlg0006.tlg006.fu.sp:309.1.text.token.4,urn:cts:greekLit:tlg0006.tlg006.fu.sp:318.1.text.token.6,urn:cts:greekLit:tlg0006.tlg006.fu.sp:344.1.text.token.4,urn:cts:greekLit:tlg0006.tlg006.fu.sp:557.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:566.1.text.token.3,urn:cts:greekLit:tlg0006.tlg006.fu.sp:655.1.text.token.6,urn:cts:greekLit:tlg0006.tlg006.fu.sp:994.1.text.token.3,urn:cts:greekLit:tlg0006.tlg006.fu.sp:1069.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:1119.1.text.token.3,urn:cts:greekLit:tlg0006.tlg006.fu.sp:1163.1.text.token.3,urn:cts:greekLit:tlg0006.tlg006.fu.sp:1260.1.text.token.4
13	κατ’	κατά	κατά	urn:cts:greekLit:tlg0006.tlg006.fu.sp:41.1.text.token.3,urn:cts:greekLit:tlg0006.tlg006.fu.sp:51.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:57.1.text.token.6,urn:cts:greekLit:tlg0006.tlg006.fu.sp:554.1.text.token.4,urn:cts:greekLit:tlg0006.tlg006.fu.sp:563.1.text.token.4,urn:cts:greekLit:tlg0006.tlg006.fu.sp:804.1.text.token.3,urn:cts:greekLit:tlg0006.tlg006.fu.sp:899.1.text.token.2,urn:cts:greekLit:tlg0006.tlg006.fu.sp:1052.1.text.token.3,urn:cts:greekLit:tlg0006.tlg006.fu.sp:1064.1.text.token.4,urn:cts:greekLit:tlg0006.tlg006.fu.sp:1117.1.text.token.3,urn:cts:greekLit:tlg0006.tlg006.fu.sp:1143.1.text.token.6,urn:cts:greekLit:tlg0006.tlg006.fu.sp:1224.1.text.token.5,urn:cts:greekLit:tlg0006.tlg006.fu.sp:1262.1.text.token.2
