frequency	elided_form	expanded_form	presentation_form	turns
132	δ’	δέ	δέ	urn:cts:greekLit:tlg0011.tlg002.fu.sp:20.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:22.1.text.token.6,urn:cts:greekLit:tlg0011.tlg002.fu.sp:26.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:29.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:39.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:55.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:58.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:63.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:71.1.text.token.8,urn:cts:greekLit:tlg0011.tlg002.fu.sp:76.1.text.token.7,urn:cts:greekLit:tlg0011.tlg002.fu.sp:85.1.text.token.8,urn:cts:greekLit:tlg0011.tlg002.fu.sp:98.1.text.token.9,urn:cts:greekLit:tlg0011.tlg002.fu.sp:99.1.text.token.7,urn:cts:greekLit:tlg0011.tlg002.fu.sp:117.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:134.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:138.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:139.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:153.1.text.token.7,urn:cts:greekLit:tlg0011.tlg002.fu.sp:164.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:198.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:201.1.text.token.6,urn:cts:greekLit:tlg0011.tlg002.fu.sp:205.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:234.1.text.token.9,urn:cts:greekLit:tlg0011.tlg002.fu.sp:237.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:242.1.text.token.5,urn:cts:greekLit:tlg0011.tlg002.fu.sp:253.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:256.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:257.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:259.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:264.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:268.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:272.1.text.token.4,urn:cts:greekLit:tlg0011.tlg002.fu.sp:276.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:300.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:319.1.text.token.9,urn:cts:greekLit:tlg0011.tlg002.fu.sp:361.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:387.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:399.1.text.token.6,urn:cts:greekLit:tlg0011.tlg002.fu.sp:420.1.text.token.5,urn:cts:greekLit:tlg0011.tlg002.fu.sp:421.1.text.token.4,urn:cts:greekLit:tlg0011.tlg002.fu.sp:427.1.text.token.5,urn:cts:greekLit:tlg0011.tlg002.fu.sp:435.1.text.token.4,urn:cts:greekLit:tlg0011.tlg002.fu.sp:446.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:448.1.text.token.4,urn:cts:greekLit:tlg0011.tlg002.fu.sp:460.1.text.token.8,urn:cts:greekLit:tlg0011.tlg002.fu.sp:468.1.text.token.6,urn:cts:greekLit:tlg0011.tlg002.fu.sp:469.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:472.1.text.token.5,urn:cts:greekLit:tlg0011.tlg002.fu.sp:477.1.text.token.3,urn:cts:greekLit:tlg0011.tlg002.fu.sp:480.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:482.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:484.1.text.token.9,urn:cts:greekLit:tlg0011.tlg002.fu.sp:493.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:509.1.text.token.5,urn:cts:greekLit:tlg0011.tlg002.fu.sp:510.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:518.1.text.token.7,urn:cts:greekLit:tlg0011.tlg002.fu.sp:528.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:531.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:543.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:557.1.text.token.7,urn:cts:greekLit:tlg0011.tlg002.fu.sp:559.1.text.token.8,urn:cts:greekLit:tlg0011.tlg002.fu.sp:562.1.text.token.5,urn:cts:greekLit:tlg0011.tlg002.fu.sp:591.1.text.token.5,urn:cts:greekLit:tlg0011.tlg002.fu.sp:616.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:617.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:625.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:645.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:663.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:669.1.text.token.6,urn:cts:greekLit:tlg0011.tlg002.fu.sp:675.1.text.token.5,urn:cts:greekLit:tlg0011.tlg002.fu.sp:685.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:688.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:692.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:714.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:722.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:728.1.text.token.7,urn:cts:greekLit:tlg0011.tlg002.fu.sp:751.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:753.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:767.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:769.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:785.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:790.1.text.token.8,urn:cts:greekLit:tlg0011.tlg002.fu.sp:795.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:801.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:802.1.text.token.6,urn:cts:greekLit:tlg0011.tlg002.fu.sp:830.1.text.token.7,urn:cts:greekLit:tlg0011.tlg002.fu.sp:856.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:873.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:875.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:881.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:890.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:911.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:927.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:946.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:955.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:983.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:991.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:997.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:1014.1.text.token.7,urn:cts:greekLit:tlg0011.tlg002.fu.sp:1025.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:1031.1.text.token.9,urn:cts:greekLit:tlg0011.tlg002.fu.sp:1035.1.text.token.6,urn:cts:greekLit:tlg0011.tlg002.fu.sp:1039.1.text.token.4,urn:cts:greekLit:tlg0011.tlg002.fu.sp:1045.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:1056.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:1087.1.text.token.5,urn:cts:greekLit:tlg0011.tlg002.fu.sp:1092.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:1099.1.text.token.9,urn:cts:greekLit:tlg0011.tlg002.fu.sp:1105.1.text.token.7,urn:cts:greekLit:tlg0011.tlg002.fu.sp:1106.1.text.token.5,urn:cts:greekLit:tlg0011.tlg002.fu.sp:1111.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:1126.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:1169.1.text.token.8,urn:cts:greekLit:tlg0011.tlg002.fu.sp:1172.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:1174.1.text.token.6,urn:cts:greekLit:tlg0011.tlg002.fu.sp:1175.1.text.token.5,urn:cts:greekLit:tlg0011.tlg002.fu.sp:1206.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:1209.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:1210.1.text.token.6,urn:cts:greekLit:tlg0011.tlg002.fu.sp:1223.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:1226.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:1231.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:1233.1.text.token.6,urn:cts:greekLit:tlg0011.tlg002.fu.sp:1236.1.text.token.7,urn:cts:greekLit:tlg0011.tlg002.fu.sp:1251.1.text.token.5,urn:cts:greekLit:tlg0011.tlg002.fu.sp:1272.1.text.token.6,urn:cts:greekLit:tlg0011.tlg002.fu.sp:1274.1.text.token.4,urn:cts:greekLit:tlg0011.tlg002.fu.sp:1279.1.text.token.9,urn:cts:greekLit:tlg0011.tlg002.fu.sp:1281.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:1298.1.text.token.4,urn:cts:greekLit:tlg0011.tlg002.fu.sp:1301.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:1345.1.text.token.6
53	ἀλλ’	ἀλλά	ἀλλά	urn:cts:greekLit:tlg0011.tlg002.fu.sp:35.1.text.token.6,urn:cts:greekLit:tlg0011.tlg002.fu.sp:48.1.text.token.1,urn:cts:greekLit:tlg0011.tlg002.fu.sp:61.1.text.token.1,urn:cts:greekLit:tlg0011.tlg002.fu.sp:71.1.text.token.1,urn:cts:greekLit:tlg0011.tlg002.fu.sp:84.1.text.token.1,urn:cts:greekLit:tlg0011.tlg002.fu.sp:89.1.text.token.1,urn:cts:greekLit:tlg0011.tlg002.fu.sp:90.1.text.token.6,urn:cts:greekLit:tlg0011.tlg002.fu.sp:95.1.text.token.1,urn:cts:greekLit:tlg0011.tlg002.fu.sp:98.1.text.token.1,urn:cts:greekLit:tlg0011.tlg002.fu.sp:155.1.text.token.1,urn:cts:greekLit:tlg0011.tlg002.fu.sp:180.1.text.token.1,urn:cts:greekLit:tlg0011.tlg002.fu.sp:209.1.text.token.1,urn:cts:greekLit:tlg0011.tlg002.fu.sp:217.1.text.token.1,urn:cts:greekLit:tlg0011.tlg002.fu.sp:221.1.text.token.9,urn:cts:greekLit:tlg0011.tlg002.fu.sp:252.1.text.token.3,urn:cts:greekLit:tlg0011.tlg002.fu.sp:263.1.text.token.4,urn:cts:greekLit:tlg0011.tlg002.fu.sp:304.1.text.token.1,urn:cts:greekLit:tlg0011.tlg002.fu.sp:327.1.text.token.1,urn:cts:greekLit:tlg0011.tlg002.fu.sp:392.1.text.token.1,urn:cts:greekLit:tlg0011.tlg002.fu.sp:397.1.text.token.1,urn:cts:greekLit:tlg0011.tlg002.fu.sp:456.1.text.token.8,urn:cts:greekLit:tlg0011.tlg002.fu.sp:466.1.text.token.5,urn:cts:greekLit:tlg0011.tlg002.fu.sp:473.1.text.token.1,urn:cts:greekLit:tlg0011.tlg002.fu.sp:486.1.text.token.1,urn:cts:greekLit:tlg0011.tlg002.fu.sp:506.1.text.token.1,urn:cts:greekLit:tlg0011.tlg002.fu.sp:517.1.text.token.6,urn:cts:greekLit:tlg0011.tlg002.fu.sp:520.1.text.token.1,urn:cts:greekLit:tlg0011.tlg002.fu.sp:538.1.text.token.1,urn:cts:greekLit:tlg0011.tlg002.fu.sp:540.1.text.token.1,urn:cts:greekLit:tlg0011.tlg002.fu.sp:556.1.text.token.1,urn:cts:greekLit:tlg0011.tlg002.fu.sp:564.1.text.token.6,urn:cts:greekLit:tlg0011.tlg002.fu.sp:567.1.text.token.1,urn:cts:greekLit:tlg0011.tlg002.fu.sp:596.1.text.token.6,urn:cts:greekLit:tlg0011.tlg002.fu.sp:666.1.text.token.1,urn:cts:greekLit:tlg0011.tlg002.fu.sp:710.1.text.token.1,urn:cts:greekLit:tlg0011.tlg002.fu.sp:718.1.text.token.1,urn:cts:greekLit:tlg0011.tlg002.fu.sp:758.1.text.token.3,urn:cts:greekLit:tlg0011.tlg002.fu.sp:815.1.text.token.7,urn:cts:greekLit:tlg0011.tlg002.fu.sp:821.1.text.token.1,urn:cts:greekLit:tlg0011.tlg002.fu.sp:840.1.text.token.5,urn:cts:greekLit:tlg0011.tlg002.fu.sp:919.1.text.token.1,urn:cts:greekLit:tlg0011.tlg002.fu.sp:925.1.text.token.1,urn:cts:greekLit:tlg0011.tlg002.fu.sp:951.1.text.token.1,urn:cts:greekLit:tlg0011.tlg002.fu.sp:1007.1.text.token.5,urn:cts:greekLit:tlg0011.tlg002.fu.sp:1029.1.text.token.1,urn:cts:greekLit:tlg0011.tlg002.fu.sp:1064.1.text.token.1,urn:cts:greekLit:tlg0011.tlg002.fu.sp:1073.1.text.token.3,urn:cts:greekLit:tlg0011.tlg002.fu.sp:1167.1.text.token.4,urn:cts:greekLit:tlg0011.tlg002.fu.sp:1190.1.text.token.1,urn:cts:greekLit:tlg0011.tlg002.fu.sp:1248.1.text.token.4,urn:cts:greekLit:tlg0011.tlg002.fu.sp:1253.1.text.token.1,urn:cts:greekLit:tlg0011.tlg002.fu.sp:1260.1.text.token.3,urn:cts:greekLit:tlg0011.tlg002.fu.sp:1336.1.text.token.1
32	τ’	τε	τε	urn:cts:greekLit:tlg0011.tlg002.fu.sp:50.1.text.token.5,urn:cts:greekLit:tlg0011.tlg002.fu.sp:206.1.text.token.6,urn:cts:greekLit:tlg0011.tlg002.fu.sp:330.1.text.token.7,urn:cts:greekLit:tlg0011.tlg002.fu.sp:345.1.text.token.6,urn:cts:greekLit:tlg0011.tlg002.fu.sp:352.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:367.1.text.token.5,urn:cts:greekLit:tlg0011.tlg002.fu.sp:430.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:506.1.text.token.5,urn:cts:greekLit:tlg0011.tlg002.fu.sp:570.1.text.token.6,urn:cts:greekLit:tlg0011.tlg002.fu.sp:602.1.text.token.4,urn:cts:greekLit:tlg0011.tlg002.fu.sp:611.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:670.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:724.1.text.token.4,urn:cts:greekLit:tlg0011.tlg002.fu.sp:725.1.text.token.4,urn:cts:greekLit:tlg0011.tlg002.fu.sp:763.1.text.token.7,urn:cts:greekLit:tlg0011.tlg002.fu.sp:785.1.text.token.5,urn:cts:greekLit:tlg0011.tlg002.fu.sp:830.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:845.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:865.1.text.token.3,urn:cts:greekLit:tlg0011.tlg002.fu.sp:965.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:1069.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:1090.1.text.token.3,urn:cts:greekLit:tlg0011.tlg002.fu.sp:1096.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:1109.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:1109.1.text.token.5,urn:cts:greekLit:tlg0011.tlg002.fu.sp:1112.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:1125.1.text.token.4,urn:cts:greekLit:tlg0011.tlg002.fu.sp:1132.1.text.token.4,urn:cts:greekLit:tlg0011.tlg002.fu.sp:1200.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:1251.1.text.token.8,urn:cts:greekLit:tlg0011.tlg002.fu.sp:1340.1.text.token.7,urn:cts:greekLit:tlg0011.tlg002.fu.sp:1341.1.text.token.2
24	οὔτ’		οὔτ’	urn:cts:greekLit:tlg0011.tlg002.fu.sp:4.1.text.token.3,urn:cts:greekLit:tlg0011.tlg002.fu.sp:4.1.text.token.5,urn:cts:greekLit:tlg0011.tlg002.fu.sp:5.1.text.token.1,urn:cts:greekLit:tlg0011.tlg002.fu.sp:5.1.text.token.3,urn:cts:greekLit:tlg0011.tlg002.fu.sp:12.1.text.token.3,urn:cts:greekLit:tlg0011.tlg002.fu.sp:17.1.text.token.1,urn:cts:greekLit:tlg0011.tlg002.fu.sp:17.1.text.token.4,urn:cts:greekLit:tlg0011.tlg002.fu.sp:69.1.text.token.1,urn:cts:greekLit:tlg0011.tlg002.fu.sp:69.1.text.token.4,urn:cts:greekLit:tlg0011.tlg002.fu.sp:185.1.text.token.1,urn:cts:greekLit:tlg0011.tlg002.fu.sp:187.1.text.token.1,urn:cts:greekLit:tlg0011.tlg002.fu.sp:239.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:239.1.text.token.4,urn:cts:greekLit:tlg0011.tlg002.fu.sp:271.1.text.token.1,urn:cts:greekLit:tlg0011.tlg002.fu.sp:539.1.text.token.1,urn:cts:greekLit:tlg0011.tlg002.fu.sp:539.1.text.token.3,urn:cts:greekLit:tlg0011.tlg002.fu.sp:686.1.text.token.1,urn:cts:greekLit:tlg0011.tlg002.fu.sp:786.1.text.token.3,urn:cts:greekLit:tlg0011.tlg002.fu.sp:812.1.text.token.7,urn:cts:greekLit:tlg0011.tlg002.fu.sp:905.1.text.token.4,urn:cts:greekLit:tlg0011.tlg002.fu.sp:906.1.text.token.1,urn:cts:greekLit:tlg0011.tlg002.fu.sp:952.1.text.token.1,urn:cts:greekLit:tlg0011.tlg002.fu.sp:952.1.text.token.5,urn:cts:greekLit:tlg0011.tlg002.fu.sp:1157.1.text.token.1
21	γ’	γε	γε	urn:cts:greekLit:tlg0011.tlg002.fu.sp:70.1.text.token.4,urn:cts:greekLit:tlg0011.tlg002.fu.sp:90.1.text.token.4,urn:cts:greekLit:tlg0011.tlg002.fu.sp:207.1.text.token.7,urn:cts:greekLit:tlg0011.tlg002.fu.sp:217.1.text.token.6,urn:cts:greekLit:tlg0011.tlg002.fu.sp:221.1.text.token.5,urn:cts:greekLit:tlg0011.tlg002.fu.sp:321.1.text.token.3,urn:cts:greekLit:tlg0011.tlg002.fu.sp:381.1.text.token.8,urn:cts:greekLit:tlg0011.tlg002.fu.sp:404.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:502.1.text.token.4,urn:cts:greekLit:tlg0011.tlg002.fu.sp:519.1.text.token.3,urn:cts:greekLit:tlg0011.tlg002.fu.sp:538.1.text.token.5,urn:cts:greekLit:tlg0011.tlg002.fu.sp:551.1.text.token.6,urn:cts:greekLit:tlg0011.tlg002.fu.sp:570.1.text.token.3,urn:cts:greekLit:tlg0011.tlg002.fu.sp:614.1.text.token.4,urn:cts:greekLit:tlg0011.tlg002.fu.sp:657.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:659.1.text.token.7,urn:cts:greekLit:tlg0011.tlg002.fu.sp:739.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:790.1.text.token.4,urn:cts:greekLit:tlg0011.tlg002.fu.sp:930.1.text.token.4,urn:cts:greekLit:tlg0011.tlg002.fu.sp:1103.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:1348.1.text.token.7
18	οὐδ’	οὐδέ	οὐδέ	urn:cts:greekLit:tlg0011.tlg002.fu.sp:240.1.text.token.1,urn:cts:greekLit:tlg0011.tlg002.fu.sp:251.1.text.token.5,urn:cts:greekLit:tlg0011.tlg002.fu.sp:261.1.text.token.4,urn:cts:greekLit:tlg0011.tlg002.fu.sp:291.1.text.token.5,urn:cts:greekLit:tlg0011.tlg002.fu.sp:451.1.text.token.1,urn:cts:greekLit:tlg0011.tlg002.fu.sp:492.1.text.token.3,urn:cts:greekLit:tlg0011.tlg002.fu.sp:522.1.text.token.5,urn:cts:greekLit:tlg0011.tlg002.fu.sp:532.1.text.token.5,urn:cts:greekLit:tlg0011.tlg002.fu.sp:563.1.text.token.7,urn:cts:greekLit:tlg0011.tlg002.fu.sp:596.1.text.token.1,urn:cts:greekLit:tlg0011.tlg002.fu.sp:597.1.text.token.4,urn:cts:greekLit:tlg0011.tlg002.fu.sp:731.1.text.token.1,urn:cts:greekLit:tlg0011.tlg002.fu.sp:884.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:1021.1.text.token.1,urn:cts:greekLit:tlg0011.tlg002.fu.sp:1026.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:1040.1.text.token.1,urn:cts:greekLit:tlg0011.tlg002.fu.sp:1042.1.text.token.1,urn:cts:greekLit:tlg0011.tlg002.fu.sp:1341.1.text.token.9
13	ποτ’	ποτε	ποτε	urn:cts:greekLit:tlg0011.tlg002.fu.sp:42.1.text.token.7,urn:cts:greekLit:tlg0011.tlg002.fu.sp:102.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:187.1.text.token.4,urn:cts:greekLit:tlg0011.tlg002.fu.sp:244.1.text.token.3,urn:cts:greekLit:tlg0011.tlg002.fu.sp:303.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:381.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:563.1.text.token.3,urn:cts:greekLit:tlg0011.tlg002.fu.sp:621.1.text.token.4,urn:cts:greekLit:tlg0011.tlg002.fu.sp:648.1.text.token.3,urn:cts:greekLit:tlg0011.tlg002.fu.sp:750.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:905.1.text.token.3,urn:cts:greekLit:tlg0011.tlg002.fu.sp:1094.1.text.token.3,urn:cts:greekLit:tlg0011.tlg002.fu.sp:1318.1.text.token.3
13	μ’	με	με	urn:cts:greekLit:tlg0011.tlg002.fu.sp:48.1.text.token.6,urn:cts:greekLit:tlg0011.tlg002.fu.sp:75.1.text.token.3,urn:cts:greekLit:tlg0011.tlg002.fu.sp:497.1.text.token.6,urn:cts:greekLit:tlg0011.tlg002.fu.sp:532.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:544.1.text.token.5,urn:cts:greekLit:tlg0011.tlg002.fu.sp:550.1.text.token.4,urn:cts:greekLit:tlg0011.tlg002.fu.sp:810.1.text.token.5,urn:cts:greekLit:tlg0011.tlg002.fu.sp:1273.1.text.token.7,urn:cts:greekLit:tlg0011.tlg002.fu.sp:1285.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:1285.1.text.token.5,urn:cts:greekLit:tlg0011.tlg002.fu.sp:1307.1.text.token.5,urn:cts:greekLit:tlg0011.tlg002.fu.sp:1321.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:1321.1.text.token.8
12	σ’	σε	σε	urn:cts:greekLit:tlg0011.tlg002.fu.sp:18.1.text.token.5,urn:cts:greekLit:tlg0011.tlg002.fu.sp:319.1.text.token.3,urn:cts:greekLit:tlg0011.tlg002.fu.sp:538.1.text.token.8,urn:cts:greekLit:tlg0011.tlg002.fu.sp:552.1.text.token.6,urn:cts:greekLit:tlg0011.tlg002.fu.sp:553.1.text.token.6,urn:cts:greekLit:tlg0011.tlg002.fu.sp:572.1.text.token.6,urn:cts:greekLit:tlg0011.tlg002.fu.sp:743.1.text.token.4,urn:cts:greekLit:tlg0011.tlg002.fu.sp:755.1.text.token.8,urn:cts:greekLit:tlg0011.tlg002.fu.sp:786.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:904.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:913.1.text.token.3,urn:cts:greekLit:tlg0011.tlg002.fu.sp:1319.1.text.token.3
11	ταῦτ’	ταῦτα	ταῦτα	urn:cts:greekLit:tlg0011.tlg002.fu.sp:64.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:211.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:274.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:322.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:485.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:550.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:658.1.text.token.5,urn:cts:greekLit:tlg0011.tlg002.fu.sp:914.1.text.token.3,urn:cts:greekLit:tlg0011.tlg002.fu.sp:1023.1.text.token.1,urn:cts:greekLit:tlg0011.tlg002.fu.sp:1077.1.text.token.2,urn:cts:greekLit:tlg0011.tlg002.fu.sp:1102.1.text.token.2
