form	token_urn	expanded_form	presentation_form
Βούλεσθ’	urn:cts:greekLit:tlg0006.tlg018.fu.sp:1197.1.text.token.1		Βούλεσθ’
Θρονιάδ’	urn:cts:greekLit:tlg0006.tlg018.fu.sp:264.1.text.token.1		Θρονιάδ’
Λακεδαίμον’	urn:cts:greekLit:tlg0006.tlg018.fu.sp:73.1.text.token.1		Λακεδαίμον’
Μενέλα’	urn:cts:greekLit:tlg0006.tlg018.fu.sp:506.1.text.token.4		Μενέλα’
Παλλάδ’	urn:cts:greekLit:tlg0006.tlg018.fu.sp:250.1.text.token.1		Παλλάδ’
αἰδοίμεθ’	urn:cts:greekLit:tlg0006.tlg018.fu.sp:833.1.text.token.8		αἰδοίμεθ’
αἰνῶσ’	urn:cts:greekLit:tlg0006.tlg018.fu.sp:980.1.text.token.6		αἰνῶσ’
αἴσχυν’	urn:cts:greekLit:tlg0006.tlg018.fu.sp:1031.1.text.token.1		αἴσχυν’
αὐτίχ’	urn:cts:greekLit:tlg0006.tlg018.fu.sp:1105.1.text.token.3		αὐτίχ’
αὔξουσ’	urn:cts:greekLit:tlg0006.tlg018.fu.sp:1160.1.text.token.2		αὔξουσ’
βουλόμεν’	urn:cts:greekLit:tlg0006.tlg018.fu.sp:33.1.text.token.4		βουλόμεν’
βούλομ’	urn:cts:greekLit:tlg0006.tlg018.fu.sp:407.1.text.token.3		βούλομ’
βούσταθμ’	urn:cts:greekLit:tlg0006.tlg018.fu.sp:76.1.text.token.4		βούσταθμ’
γενναῖ’	urn:cts:greekLit:tlg0006.tlg018.fu.sp:504.1.text.token.1		γενναῖ’
γενοίμεθ’	urn:cts:greekLit:tlg0006.tlg018.fu.sp:1621.1.text.token.6		γενοίμεθ’
γλῶσσ’	urn:cts:greekLit:tlg0006.tlg018.fu.sp:333.1.text.token.5		γλῶσσ’
γυναῖκ’	urn:cts:greekLit:tlg0006.tlg018.fu.sp:1163.1.text.token.7		γυναῖκ’
γέγηθ’	urn:cts:greekLit:tlg0006.tlg018.fu.sp:649.1.text.token.6		γέγηθ’
γένοιτ’	urn:cts:greekLit:tlg0006.tlg018.fu.sp:988.1.text.token.2		γένοιτ’
γ’	urn:cts:greekLit:tlg0006.tlg018.fu.sp:9.1.text.token.3	γε	γε
γ’	urn:cts:greekLit:tlg0006.tlg018.fu.sp:20.1.text.token.5	γε	γε
γ’	urn:cts:greekLit:tlg0006.tlg018.fu.sp:21.1.text.token.3	γε	γε
γ’	urn:cts:greekLit:tlg0006.tlg018.fu.sp:133.1.text.token.2	γε	γε
γ’	urn:cts:greekLit:tlg0006.tlg018.fu.sp:326.1.text.token.4	γε	γε
γ’	urn:cts:greekLit:tlg0006.tlg018.fu.sp:334.1.text.token.3	γε	γε
