frequency	elided_form	expanded_form	presentation_form	turns
120	δ’	δέ	δέ	urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:44.1.text.token2,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:49.1.text.token2,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:68.1.text.token2,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:74.1.text.token2,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:79.1.text.token5,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:91.1.text.token2,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:99.1.text.token2,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:107.1.text.token4,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:117.1.text.token2,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:119.1.text.token2,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:128.1.text.token2,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:132.1.text.token2,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:143.1.text.token2,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:148.1.text.token3,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:161.1.text.token7,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:167.1.text.token2,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:173.1.text.token4,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:182.1.text.token5,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:187.1.text.token2,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:191.1.text.token4,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:193.1.text.token2,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:195.1.text.token5,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:201.1.text.token6,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:214.1.text.token2,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:220.1.text.token6,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:237.1.text.token2,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:258.1.text.token2,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:287.1.text.token2,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:291.1.text.token4,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:296.1.text.token2,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:305.1.text.token2,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:306.1.text.token4,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:312.1.text.token2,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:312.1.text.token7,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:324.1.text.token2,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:336.1.text.token2,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:340.1.text.token3,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:391.1.text.token5,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:404.1.text.token2,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:413.1.text.token2,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:416.1.text.token2,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:428.1.text.token5,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:434.1.text.token2,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:437.1.text.token2,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:443.1.text.token8,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:445.1.text.token5,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:449.1.text.token6,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:463.1.text.token2,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:468.1.text.token5,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:477.1.text.token2,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:489.1.text.token2,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:498.1.text.token6,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:503.1.text.token2,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:504.1.text.token5,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:507.1.text.token4,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:512.1.text.token2,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:519.1.text.token2,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:521.1.text.token2,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:530.1.text.token5,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:541.1.text.token5,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:554.1.text.token3,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:572.1.text.token2,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:581.1.text.token7,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:584.1.text.token4,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:591.1.text.token2,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:594.1.text.token7,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:598.1.text.token4,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:605.1.text.token7,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:611.1.text.token3,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:618.1.text.token2,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:626.1.text.token2,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:631.1.text.token5,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:647.1.text.token2,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:648.1.text.token4,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:654.1.text.token4,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:656.1.text.token2,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:659.1.text.token2,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:668.1.text.token2,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:671.1.text.token6,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:703.1.text.token2,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:715.1.text.token2,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:760.1.text.token3,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:761.1.text.token2,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:769.1.text.token4,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:774.1.text.token6,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:776.1.text.token2,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:778.1.text.token2,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:779.1.text.token2,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:784.1.text.token2,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:785.1.text.token4,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:787.1.text.token2,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:789.1.text.token2,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:792.1.text.token2,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:797.1.text.token6,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:800.1.text.token8,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:807.1.text.token4,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:814.1.text.token2,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:844.1.text.token5,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:849.1.text.token2,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:851.1.text.token2,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:852.1.text.token2,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:859.1.text.token3,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:863.1.text.token2,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:867.1.text.token2,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:868.1.text.token2,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:876.1.text.token9,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:877.1.text.token5,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:879.1.text.token2,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:901.1.text.token2,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:915.1.text.token7,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:934.1.text.token2,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:939.1.text.token3,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:949.1.text.token4,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:957.1.text.token4,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:970.1.text.token2,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:976.1.text.token2,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:984.1.text.token2,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:986.1.text.token4,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:988.1.text.token2,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:995.1.text.token5
20	τ’	τε	τε	urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:64.1.text.token4,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:243.1.text.token3,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:302.1.text.token5,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:339.1.text.token2,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:374.1.text.token2,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:435.1.text.token3,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:441.1.text.token3,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:449.1.text.token2,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:470.1.text.token3,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:477.1.text.token4,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:499.1.text.token5,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:522.1.text.token5,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:671.1.text.token2,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:716.1.text.token4,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:733.2.text.token5,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:766.1.text.token5,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:815.1.text.token5,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:947.1.text.token5,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:987.1.text.token3,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:990.1.text.token2
20	ἀλλ’	ἀλλά	ἀλλά	urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:36.1.text.token1,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:65.1.text.token1,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:70.1.text.token1,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:97.1.text.token1,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:106.1.text.token1,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:170.1.text.token1,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:189.1.text.token1,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:216.1.text.token1,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:272.1.text.token1,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:321.1.text.token1,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:426.1.text.token1,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:440.1.text.token1,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:443.1.text.token1,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:480.1.text.token5,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:485.1.text.token1,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:511.1.text.token5,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:560.1.text.token2,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:614.1.text.token1,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:636.1.text.token1,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:672.1.text.token5
19	ἐπ’	ἐπί	ἐπί	urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:84.1.text.token2,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:97.1.text.token4,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:146.1.text.token4,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:150.1.text.token4,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:155.1.text.token4,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:182.1.text.token6,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:203.1.text.token4,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:221.1.text.token4,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:237.1.text.token5,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:305.1.text.token3,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:306.1.text.token6,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:471.1.text.token5,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:493.1.text.token8,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:502.1.text.token4,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:514.1.text.token2,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:540.1.text.token4,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:585.1.text.token3,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:589.1.text.token5,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:649.1.text.token3
16	σ’	σε	σε	urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:120.1.text.token2,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:174.1.text.token4,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:189.1.text.token3,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:216.1.text.token3,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:270.1.text.token4,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:389.1.text.token4,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:390.1.text.token3,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:397.1.text.token6,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:646.1.text.token4,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:896.1.text.token3,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:912.1.text.token7,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:917.1.text.token5,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:928.1.text.token5,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:932.1.text.token2,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:935.1.text.token7,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:978.1.text.token7
16	οὐδ’	οὐδέ	οὐδέ	urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:82.1.text.token1,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:121.1.text.token1,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:168.1.text.token1,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:222.1.text.token5,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:309.1.text.token4,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:400.1.text.token3,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:400.1.text.token5,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:439.1.text.token1,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:641.1.text.token3,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:647.1.text.token8,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:764.1.text.token4,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:765.1.text.token4,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:778.1.text.token7,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:802.1.text.token1,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:854.1.text.token5,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:939.1.text.token5
15	μ’	με	με	urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:55.1.text.token4,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:56.1.text.token5,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:145.1.text.token4,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:175.1.text.token6,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:181.1.text.token5,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:281.1.text.token7,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:432.1.text.token3,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:491.1.text.token2,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:722.1.text.token9,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:750.1.text.token2,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:752.1.text.token3,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:793.1.text.token2,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:859.1.text.token8,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:908.1.text.token2,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:918.1.text.token2
11	κατ’	κατά	κατά	urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:92.1.text.token4,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:136.1.text.token2,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:287.1.text.token6,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:371.1.text.token2,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:421.1.text.token6,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:551.1.text.token5,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:570.1.text.token2,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:679.1.text.token4,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:690.1.text.token3,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:736.1.text.token7,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:852.1.text.token6
9	ποτ’	ποτε	ποτε	urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:135.1.text.token4,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:237.1.text.token4,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:360.1.text.token2,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:376.1.text.token2,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:475.1.text.token6,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:557.1.text.token3,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:653.1.text.token2,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:736.1.text.token3,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:882.1.text.token2
8	πάντ’	πάντα	πάντα	urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:80.1.text.token1,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:106.1.text.token5,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:142.1.text.token2,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:152.1.text.token5,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:156.1.text.token2,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:300.1.text.token2,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:605.1.text.token3,urn:cts:greekLit:tlg0006.tlg019.fu-sp.tok:665.1.text.token5
