form	token_urn	expanded_form	presentation_form
βασιλίδ’	urn:cts:greekLit:tlg0006.tlg019.fu.sp:718.1.text.token.1		βασιλίδ’
γλῶσσ’	urn:cts:greekLit:tlg0006.tlg019.fu.sp:876.1.text.token.1		γλῶσσ’
γένοιτ’	urn:cts:greekLit:tlg0006.tlg019.fu.sp:335.1.text.token.2		γένοιτ’
γ’	urn:cts:greekLit:tlg0006.tlg019.fu.sp:82.1.text.token.3	γε	γε
γ’	urn:cts:greekLit:tlg0006.tlg019.fu.sp:179.1.text.token.4	γε	γε
γ’	urn:cts:greekLit:tlg0006.tlg019.fu.sp:184.1.text.token.4	γε	γε
γ’	urn:cts:greekLit:tlg0006.tlg019.fu.sp:480.1.text.token.3	γε	γε
γ’	urn:cts:greekLit:tlg0006.tlg019.fu.sp:493.1.text.token.4	γε	γε
γ’	urn:cts:greekLit:tlg0006.tlg019.fu.sp:537.1.text.token.2	γε	γε
γ’	urn:cts:greekLit:tlg0006.tlg019.fu.sp:817.1.text.token.3	γε	γε
γ’	urn:cts:greekLit:tlg0006.tlg019.fu.sp:958.1.text.token.4	γε	γε
δαῖτ’	urn:cts:greekLit:tlg0006.tlg019.fu.sp:325.1.text.token.4		δαῖτ’
δείματ’	urn:cts:greekLit:tlg0006.tlg019.fu.sp:34.1.text.token.4		δείματ’
δεόμεθ’	urn:cts:greekLit:tlg0006.tlg019.fu.sp:321.1.text.token.4		δεόμεθ’
διαβαλοῦσ’	urn:cts:greekLit:tlg0006.tlg019.fu.sp:117.1.text.token.5		διαβαλοῦσ’
διώλεσ’	urn:cts:greekLit:tlg0006.tlg019.fu.sp:844.1.text.token.1		διώλεσ’
δι’	urn:cts:greekLit:tlg0006.tlg019.fu.sp:294.1.text.token.3	διά	διά
δι’	urn:cts:greekLit:tlg0006.tlg019.fu.sp:352.1.text.token.2	διά	διά
δι’	urn:cts:greekLit:tlg0006.tlg019.fu.sp:566.1.text.token.2	διά	διά
δι’	urn:cts:greekLit:tlg0006.tlg019.fu.sp:697.1.text.token.2	διά	διά
δι’	urn:cts:greekLit:tlg0006.tlg019.fu.sp:774.1.text.token.2	διά	διά
δοκοῦσ’	urn:cts:greekLit:tlg0006.tlg019.fu.sp:638.1.text.token.1		δοκοῦσ’
δέσποιν’	urn:cts:greekLit:tlg0006.tlg019.fu.sp:608.1.text.token.1		δέσποιν’
δῆθ’	urn:cts:greekLit:tlg0006.tlg019.fu.sp:739.1.text.token.2	δῆτα	δῆτα
δῆτ’	urn:cts:greekLit:tlg0006.tlg019.fu.sp:577.1.text.token.2	δῆτα	δῆτα
δῆτ’	urn:cts:greekLit:tlg0006.tlg019.fu.sp:580.1.text.token.2	δῆτα	δῆτα
δ’	urn:cts:greekLit:tlg0006.tlg019.fu.sp:44.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg019.fu.sp:49.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg019.fu.sp:68.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg019.fu.sp:74.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg019.fu.sp:79.1.text.token.5	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg019.fu.sp:91.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg019.fu.sp:99.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg019.fu.sp:107.1.text.token.4	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg019.fu.sp:117.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg019.fu.sp:119.1.text.token.2	δέ	δέ
