form	token_urn	expanded_form	presentation_form
Αἴανθ’	urn:cts:greekLit:tlg0012.tlg002.murray.tok:11.550.token1		Αἴανθ’
Αἴγυπτόνδ’	urn:cts:greekLit:tlg0012.tlg002.murray.tok:4.483.token1		Αἴγυπτόνδ’
Αἴγυπτόνδ’	urn:cts:greekLit:tlg0012.tlg002.murray.tok:17.426.token1		Αἴγυπτόνδ’
Αὐτόλυκ’	urn:cts:greekLit:tlg0012.tlg002.murray.tok:19.403.token1		Αὐτόλυκ’
Δημόδοκ’	urn:cts:greekLit:tlg0012.tlg002.murray.tok:8.487.token1		Δημόδοκ’
Δουλίχιόνδ’	urn:cts:greekLit:tlg0012.tlg002.murray.tok:14.397.token1		Δουλίχιόνδ’
Εὐρύκλει’	urn:cts:greekLit:tlg0012.tlg002.murray.tok:1.429.token1		Εὐρύκλει’
Εὐρύκλει’	urn:cts:greekLit:tlg0012.tlg002.murray.tok:2.347.token1		Εὐρύκλει’
Εὐρύκλει’	urn:cts:greekLit:tlg0012.tlg002.murray.tok:20.148.token1		Εὐρύκλει’
Εὐρύλοχ’	urn:cts:greekLit:tlg0012.tlg002.murray.tok:10.271.token1		Εὐρύλοχ’
Εὐρύλοχ’	urn:cts:greekLit:tlg0012.tlg002.murray.tok:12.297.token1		Εὐρύλοχ’
Εὐρύμαχ’	urn:cts:greekLit:tlg0012.tlg002.murray.tok:1.413.token1		Εὐρύμαχ’
Εὐρύμαχ’	urn:cts:greekLit:tlg0012.tlg002.murray.tok:2.209.token1		Εὐρύμαχ’
Εὐρύμαχ’	urn:cts:greekLit:tlg0012.tlg002.murray.tok:18.251.token1		Εὐρύμαχ’
Εὐρύμαχ’	urn:cts:greekLit:tlg0012.tlg002.murray.tok:18.366.token1		Εὐρύμαχ’
Εὐρύμαχ’	urn:cts:greekLit:tlg0012.tlg002.murray.tok:20.364.token1		Εὐρύμαχ’
Εὐρύμαχ’	urn:cts:greekLit:tlg0012.tlg002.murray.tok:21.257.token1		Εὐρύμαχ’
Εὐρύμαχ’	urn:cts:greekLit:tlg0012.tlg002.murray.tok:21.331.token1		Εὐρύμαχ’
Εὐρύμαχ’	urn:cts:greekLit:tlg0012.tlg002.murray.tok:22.61.token1		Εὐρύμαχ’
Εὔμαι’	urn:cts:greekLit:tlg0012.tlg002.murray.tok:15.486.token1		Εὔμαι’
Εὔμαι’	urn:cts:greekLit:tlg0012.tlg002.murray.tok:16.8.token1		Εὔμαι’
Εὔμαι’	urn:cts:greekLit:tlg0012.tlg002.murray.tok:16.69.token1		Εὔμαι’
Εὔμαι’	urn:cts:greekLit:tlg0012.tlg002.murray.tok:17.264.token1		Εὔμαι’
Εὔμαι’	urn:cts:greekLit:tlg0012.tlg002.murray.tok:17.306.token1		Εὔμαι’
Εὔμαι’	urn:cts:greekLit:tlg0012.tlg002.murray.tok:17.561.token1		Εὔμαι’
Ζῆν’	urn:cts:greekLit:tlg0012.tlg002.murray.tok:20.339.token3		Ζῆν’
Κτήσιππ’	urn:cts:greekLit:tlg0012.tlg002.murray.tok:20.304.token1		Κτήσιππ’
Μεγαπένθε’	urn:cts:greekLit:tlg0012.tlg002.murray.tok:15.103.token5		Μεγαπένθε’
Νέστορ’	urn:cts:greekLit:tlg0012.tlg002.murray.tok:3.244.token1		Νέστορ’
Νέστορ’	urn:cts:greekLit:tlg0012.tlg002.murray.tok:3.469.token5		Νέστορ’
Οὔλυμπόνδ’	urn:cts:greekLit:tlg0012.tlg002.murray.tok:6.42.token1		Οὔλυμπόνδ’
Παλλάδ’	urn:cts:greekLit:tlg0012.tlg002.murray.tok:3.42.token1		Παλλάδ’
Παλλάδ’	urn:cts:greekLit:tlg0012.tlg002.murray.tok:13.300.token1		Παλλάδ’
