form	token_urn	expanded_form	presentation_form
Βλεψίδημ’	urn:cts:greekLit:tlg0019.tlg011.perseus-grc2344.1.text.token.2		Βλεψίδημ’
Δήμητρ’	urn:cts:greekLit:tlg0019.tlg011.perseus-grc2364.1.text.token.5		Δήμητρ’
Δί’	urn:cts:greekLit:tlg0019.tlg011.perseus-grc222.1.text.token.2	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg011.perseus-grc2101.1.text.token.2	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg011.perseus-grc2106.1.text.token.3	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg011.perseus-grc2111.1.text.token.2	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg011.perseus-grc2134.1.text.token.3	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg011.perseus-grc2144.1.text.token.3	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg011.perseus-grc2165.1.text.token.6	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg011.perseus-grc2202.1.text.token.3	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg011.perseus-grc2359.1.text.token.4	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg011.perseus-grc2410.1.text.token.2	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg011.perseus-grc2444.2.text.token.2	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg011.perseus-grc2551.1.text.token.9	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg011.perseus-grc2566.1.text.token.4	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg011.perseus-grc2613.1.text.token.2	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg011.perseus-grc2657.2.text.token.2	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg011.perseus-grc2704.2.text.token.3	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg011.perseus-grc2706.1.text.token.2	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg011.perseus-grc2712.2.text.token.2	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg011.perseus-grc2870.1.text.token.2	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg011.perseus-grc2889.1.text.token.3	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg011.perseus-grc2971.2.text.token.2	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg011.perseus-grc21008.2.text.token.2	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg011.perseus-grc21010.1.text.token.3	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg011.perseus-grc21102.1.text.token.2	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg011.perseus-grc21116.2.text.token.2	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg011.perseus-grc21202.1.text.token.6	Δία	Δία
Πανάκει’	urn:cts:greekLit:tlg0019.tlg011.perseus-grc2702.1.text.token.3		Πανάκει’
Φοῖβ’	urn:cts:greekLit:tlg0019.tlg011.perseus-grc281.1.text.token.2		Φοῖβ’
αὔτ’	urn:cts:greekLit:tlg0019.tlg011.perseus-grc2482.1.text.token.3	αὔτε	αὔτε
