form	token_urn	expanded_form	presentation_form
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:91.1.text.token.5	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:96.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:100.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:109.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:136.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:142.1.text.token.5	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:155.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:157.1.text.token.4	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:158.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:163.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:170.1.text.token.3	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:175.1.text.token.7	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:188.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:191.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:209.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:211.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:215.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:227.1.text.token.4	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:235.1.text.token.7	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:239.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:241.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:245.1.text.token.6	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:258.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:265.1.text.token.4	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:269.1.text.token.4	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:271.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:284.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:289.1.text.token.5	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:304.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:321.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:322.1.text.token.4	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:331.1.text.token.5	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:332.1.text.token.8	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:338.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:344.1.text.token.9	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:368.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:373.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:374.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:382.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:383.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:390.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:397.1.text.token.8	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:402.1.text.token.5	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:410.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:414.1.text.token.6	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:418.1.text.token.6	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:419.1.text.token.5	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:420.1.text.token.6	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:431.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:439.1.text.token.3	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:442.1.text.token.5	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:450.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:452.1.text.token.4	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:458.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:462.1.text.token.7	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:479.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:516.1.text.token.5	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:518.1.text.token.5	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:526.1.text.token.4	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:535.1.text.token.5	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:540.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:573.1.text.token.5	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:576.1.text.token.6	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:579.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:586.2.text.token.5	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:617.1.text.token.3	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:624.1.text.token.3	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:641.1.text.token.7	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:643.1.text.token.5	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:649.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:656.1.text.token.6	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:659.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:663.1.text.token.9	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:665.1.text.token.5	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:667.1.text.token.7	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:670.1.text.token.10	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:673.1.text.token.7	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:676.1.text.token.3	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:678.1.text.token.6	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:680.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:683.1.text.token.6	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:685.1.text.token.2	δέ	δέ
