τεκνοῦσσα	teknou=ssa	τεκνοῦς	teknou=s	urn:cite2:hmt:lsj.chicago_md:n102887	a-s---fn-
ἄνανδρος	a)/nandros	ἄνανδρος	a)/nandros	urn:cite2:hmt:lsj.chicago_md:n7051	a-s---fn-
