form	token_urn	expanded_form	presentation_form
δ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:733.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:765.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:781.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:781.1.text.token9	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:786.1.text.token4	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:790.1.text.token3	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:800.1.text.token7	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:802.1.text.token5	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:807.1.text.token6	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:808.1.text.token8	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:810.1.text.token7	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:819.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:822.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:826.1.text.token5	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:830.1.text.token6	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:832.1.text.token5	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:834.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:838.1.text.token6	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:844.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:845.1.text.token7	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:847.1.text.token6	δέ	δέ
