frequency	elided_form	expanded_form	presentation_form	turns
7	ταῦτ’	ταῦτα	ταῦτα	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:90.1.text.token1,urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:522.1.text.token1,urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:555.1.text.token1,urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:599.1.text.token1,urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:932.1.text.token3,urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:1126.1.text.token1,urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:1127.1.text.token1
7	ἵν’	ἵνα	ἵνα	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:244.1.text.token7,urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:246.1.text.token1,urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:586.1.text.token1,urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:927.1.text.token5,urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:1007.1.text.token5,urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:1061.1.text.token6,urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:1068.1.text.token1
6	ἄρ’	ἄρα	ἄρα	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:114.1.text.token2,urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:336.1.text.token2,urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:556.1.text.token5,urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:757.1.text.token2,urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:901.1.text.token2,urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:990.1.text.token6
6	ὑπ’	ὑπό	ὑπό	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:139.1.text.token6,urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:168.1.text.token6,urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:216.1.text.token3,urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:615.1.text.token2,urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:700.1.text.token3,urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:707.1.text.token3
6	ὥστ’	ὥστε	ὥστε	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:149.1.text.token3,urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:381.1.text.token4,urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:656.1.text.token8,urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:706.1.text.token1,urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:943.1.text.token5,urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:999.1.text.token1
5	παρ’	παρά	παρά	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:226.1.text.token2,urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:386.1.text.token6,urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:759.1.text.token1,urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:903.1.text.token4,urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:978.1.text.token2
5	ἔστ’	ἔστε	ἔστε	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:178.1.text.token3,urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:247.1.text.token5,urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:333.1.text.token8,urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:395.3.text.token2,urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:900.1.text.token4
5	κάκιστ’	κάκιστε	κάκιστε	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:151.1.text.token1,urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:476.1.text.token1,urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:756.1.text.token4,urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:778.1.text.token6,urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:924.2.text.token2
5	κᾆτ’	κᾆτι	κᾆτι	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:29.1.text.token4,urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:84.1.text.token4,urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:687.1.text.token1,urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:689.1.text.token7,urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:1197.1.text.token1
5	Λάμαχ’		Λάμαχ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:566.1.text.token2,urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:568.1.text.token2,urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:575.1.text.token2,urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:575a.text.token2,urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:578.1.text.token2
