form	token_urn	expanded_form	presentation_form
δ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:716.1.text.token3	δέ	δέ
δ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:736.1.text.token6	δέ	δέ
δ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:753.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:758.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:785.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:791.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:797.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:799.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:800.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:814.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:845.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:862.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:891.1.text.token7	δέ	δέ
δ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:903.1.text.token10	δέ	δέ
δ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:940.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:962.1.text.token3	δέ	δέ
δ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:968.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:969.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:975.1.text.token9	δέ	δέ
δ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:986.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:987.1.text.token3	δέ	δέ
δ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:1001.1.text.token7	δέ	δέ
δ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:1022.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:1033.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:1051.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:1084.1.text.token3	δέ	δέ
δ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:1089.1.text.token2	δέ	δέ
