Αἰγύπτου	*ai)gu/ptou	Αἴγυπτος	*ai)/guptos	urn:cite2:hmt:lsj.chicago_md:n2224	n-s---fg-
Αἰγύπτου	*ai)gu/ptou	Αἴγυπτος	*ai)/guptos	urn:cite2:hmt:lsj.chicago_md:n2224	n-s---mg-
Βάκχης	*ba/kxhs	Βάκχη	*ba/kxh	urn:cite2:hmt:lsj.chicago_md:n19183	n-s---fg-
Βάκχης	*ba/kxhs	Βακχάω	*bakxa/w	urn:cite2:hmt:lsj.chicago_md:n19167	v2spia---
Βάκχης	*ba/kxhs	Βακχάω	*bakxa/w	urn:cite2:hmt:lsj.chicago_md:n19167	v2siia---
Δαιδάλου	*daida/lou	Δαίδαλος	*dai/dalos	urn:cite2:hmt:lsj.chicago_md:n23206	n-s---mg-
Δαιδάλου	*daida/lou	δαίδαλος	dai/dalos	urn:cite2:hmt:lsj.chicago_md:n23206	n-s---mg-
Δαιδάλου	*daida/lou	δαίδαλος	dai/dalos	urn:cite2:hmt:lsj.chicago_md:n23206	n-s---fg-
Δαιδάλου	*daida/lou	δαίδαλος	dai/dalos	urn:cite2:hmt:lsj.chicago_md:n23206	n-s---ng-
Δαιδάλου	*daida/lou	δαιδάλλω	daida/llw	urn:cite2:hmt:lsj.chicago_md:n23203	v2spma---
Δαιδάλου	*daida/lou	δαιδάλλω	daida/llw	urn:cite2:hmt:lsj.chicago_md:n23203	v3siia---
Δαιδάλου	*daida/lou	δαιδάλλω	daida/llw	urn:cite2:hmt:lsj.chicago_md:n23203	v2saim---
Δαιδάλου	*daida/lou	δαιδαλόω	daidalo/w	urn:cite2:hmt:lsj.chicago_md:n23210	v2spma---
Δαιδάλου	*daida/lou	δαιδαλόω	daidalo/w	urn:cite2:hmt:lsj.chicago_md:n23210	v3siia---
Δαναοί	*danaoi/	Δαναοί	*danaoi/	urn:cite2:hmt:lsj.chicago_md:n23415	n-p---mn-
Δαναοί	*danaoi/	Δαναοί	*danaoi/	urn:cite2:hmt:lsj.chicago_md:n23415	n-p---mv-
Δαναοῖς	*danaoi=s	Δαναοί	*danaoi/	urn:cite2:hmt:lsj.chicago_md:n23415	n-p---md-
Δαναῶν	*danaw=n	Δαναοί	*danaoi/	urn:cite2:hmt:lsj.chicago_md:n23415	n-p---mg-
Διοσκούροιν	*dioskou/roin	Διόσκοροι	*dio/skoroi	urn:cite2:hmt:lsj.chicago_md:n27312	n-d---mg-
Διοσκούροιν	*dioskou/roin	Διόσκοροι	*dio/skoroi	urn:cite2:hmt:lsj.chicago_md:n27312	n-d---md-
Διοσκούροιν	*dioskou/roin	Διόσκοροι	*dio/skoroi	urn:cite2:hmt:lsj.chicago_md:n27312	n-d---mg-
Διοσκούροιν	*dioskou/roin	Διόσκοροι	*dio/skoroi	urn:cite2:hmt:lsj.chicago_md:n27312	n-d---md-
Διοσκόροιν	*diosko/roin	Διόσκοροι	*dio/skoroi	urn:cite2:hmt:lsj.chicago_md:n27312	n-d---mg-
Διοσκόροιν	*diosko/roin	Διόσκοροι	*dio/skoroi	urn:cite2:hmt:lsj.chicago_md:n27312	n-d---md-
Διοσκόροιν	*diosko/roin	Διόσκοροι	*dio/skoroi	urn:cite2:hmt:lsj.chicago_md:n27312	n-d---mg-
Διοσκόροιν	*diosko/roin	Διόσκοροι	*dio/skoroi	urn:cite2:hmt:lsj.chicago_md:n27312	n-d---md-
Διόνυσος	*dio/nusos	Διόνυσος	*dio/nusos	urn:cite2:hmt:lsj.chicago_md:n27219	n-s---mn-
