frequency	elided_form	expanded_form	presentation_form	turns
148	δ’	δέ	δέ	urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:5.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:24.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:41.1.text.token3,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:51.1.text.token4,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:55.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:60.1.text.token6,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:62.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:76.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:76.1.text.token6,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:84.1.text.token8,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:121.1.text.token4,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:124.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:155.1.text.token3,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:157.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:158.2.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:178.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:190.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:193.1.text.token4,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:194.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:199.1.text.token3,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:201.1.text.token4,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:226.1.text.token4,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:227.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:232.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:234.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:249.1.text.token4,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:277.1.text.token5,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:279.1.text.token7,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:288.1.text.token4,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:298.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:304.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:330.1.text.token1,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:333.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:340.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:343.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:345.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:345.2.text.token1,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:346.1.text.token5,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:348.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:358.1.text.token5,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:360.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:378.1.text.token4,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:382.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:385.1.text.token8,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:387.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:411.1.text.token7,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:412.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:413.1.text.token5,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:414.1.text.token4,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:415.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:419.1.text.token5,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:423.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:425.1.text.token5,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:426.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:430.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:440.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:444.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:447.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:461.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:465.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:466.1.text.token3,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:483.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:491.1.text.token3,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:497.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:497.1.text.token6,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:508.1.text.token4,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:516.1.text.token4,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:516.1.text.token8,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:529.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:534.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:536.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:537.1.text.token4,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:543.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:545.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:546.1.text.token3,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:548.1.text.token4,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:554.1.text.token5,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:564.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:591.1.text.token5,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:599.1.text.token4,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:609.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:620.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:622.1.text.token6,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:623.1.text.token5,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:629.1.text.token4,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:646.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:647.1.text.token4,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:650.1.text.token3,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:652.1.text.token4,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:662.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:681.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:687.1.text.token7,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:699.1.text.token8,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:703.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:708.1.text.token4,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:710.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:726.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:734.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:744.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:750.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:758.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:759.1.text.token6,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:762.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:767.1.text.token5,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:769.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:778.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:785.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:795.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:800.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:803.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:804.1.text.token5,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:805.1.text.token4,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:809.1.text.token5,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:813.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:815.1.text.token7,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:818.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:820.1.text.token6,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:842.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:843.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:846.1.text.token5,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:852.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:886.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:893.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:903.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:907.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:909.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:918.1.text.token3,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:922.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:930.1.text.token5,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:937.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:939.1.text.token4,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:951.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:954.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:957.2.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:958.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:959.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:970.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:974.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:995.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:999.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:1003.1.text.token3,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:1016.1.text.token3,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:1019.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:1030.1.text.token3,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:1051.1.text.token4,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:1059.1.text.token6,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:1069.1.text.token4,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:1078.1.text.token2
31	τ’	τε	τε	urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:13.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:14.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:30.1.text.token3,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:45.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:70.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:87.1.text.token4,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:128.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:135.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:136.1.text.token4,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:147.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:175.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:206.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:273.1.text.token6,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:376.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:399.1.text.token4,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:405.1.text.token5,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:450.1.text.token4,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:552.1.text.token5,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:569.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:575.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:578.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:581.1.text.token3,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:648.1.text.token5,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:674.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:774.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:833.2.text.token3,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:862.1.text.token3,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:868.1.text.token3,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:898.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:978.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:992.1.text.token2
20	ἐπ’	ἐπί	ἐπί	urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:33.1.text.token6,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:58.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:298.1.text.token3,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:387.1.text.token5,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:400.1.text.token6,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:403.1.text.token5,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:423.1.text.token3,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:447.1.text.token3,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:478.1.text.token7,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:480.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:510.1.text.token4,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:512.1.text.token5,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:520.1.text.token5,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:544.1.text.token3,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:559.1.text.token4,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:620.1.text.token3,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:661.1.text.token1,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:780.1.text.token3,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:922.1.text.token4,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:1013.1.text.token4
15	ἀλλ’	ἀλλά	ἀλλά	urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:30.1.text.token1,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:116.1.text.token1,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:211.1.text.token1,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:217.1.text.token7,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:237.1.text.token1,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:477.1.text.token1,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:592.1.text.token6,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:617.1.text.token1,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:656.1.text.token1,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:664.1.text.token1,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:679.1.text.token1,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:718.1.text.token1,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:1052.1.text.token1,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:1056.1.text.token1,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:1059.1.text.token1
10	οὐδ’	οὐδέ	οὐδέ	urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:398.1.text.token1,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:469.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:507.1.text.token5,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:558.1.text.token1,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:668.1.text.token1,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:808.1.text.token1,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:840.1.text.token3,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:910.1.text.token1,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:983.1.text.token1,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:1035.1.text.token6
9	κατ’	κατά	κατά	urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:198.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:219.1.text.token3,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:425.1.text.token7,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:505.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:528.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:690.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:819.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:831.1.text.token4,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:854.1.text.token7
8	ὑπ’	ὑπό	ὑπό	urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:7.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:194.1.text.token3,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:324.1.text.token1,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:385.1.text.token6,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:388.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:821.1.text.token5,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:931.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:1026.1.text.token4
7	ὧδ’		ὧδ’	urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:225.1.text.token6,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:276.1.text.token5,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:321.1.text.token4,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:519.1.text.token5,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:681.1.text.token5,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:911.1.text.token3,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:930.1.text.token6
7	τόδ’		τόδ’	urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:21.1.text.token5,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:492.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:532.1.text.token3,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:663.1.text.token8,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:845.1.text.token4,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:1056.1.text.token6,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:1076.1.text.token2
7	θ’	τε	τε	urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:8.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:49.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:130.1.text.token4,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:177.1.text.token2,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:455.1.text.token1,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:530.1.text.token4,urn:cts:greekLit:tlg0085.tlg004.fu-sp.tok:867.1.text.token3
