frequency	elided_form	expanded_form	presentation_form	turns
139	δ’	δέ	δέ	urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:28.text.token6,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:32.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:36.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:58.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:65.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:99.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:104.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:106.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:124.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:127.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:128.text.token6,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:131.text.token3,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:133.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:139.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:141.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:149.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:155.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:167.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:171.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:188.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:201.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:203.text.token7,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:211.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:217.text.token5,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:225.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:235.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:240.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:249.text.token7,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:250.text.token5,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:263.text.token7,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:304.text.token3,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:306.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:318.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:324.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:350.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:354.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:373.text.token3,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:379.text.token7,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:383.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:389.text.token4,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:406.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:414.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:420.text.token5,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:427.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:431.text.token4,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:435.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:437.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:438.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:454.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:461.text.token5,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:467.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:469.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:484.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:490.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:490.text.token6,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:494.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:512.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:530.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:532.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:534.text.token3,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:551.text.token6,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:551.text.token10,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:552.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:575.text.token6,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:579.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:580.text.token6,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:596.text.token5,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:603.text.token7,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:614.text.token3,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:615.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:651.text.token5,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:662.text.token5,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:660.text.token7,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:666.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:674.text.token8,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:678.text.token7,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:694.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:703.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:705.text.token6,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:706.text.token6,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:710.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:713.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:719.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:720.text.token5,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:741.text.token5,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:754.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:756.text.token5,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:758.text.token6,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:760.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:768.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:777.text.token5,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:783.text.token5,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:792.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:819.2.text.token3,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:840.text.token5,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:846.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:862.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:866.text.token6,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:878.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:881.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:888.text.token4,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:890.text.token6,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:891.text.token6,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:896.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:898.text.token4,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:899.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:901.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:904.text.token3,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:913.text.token7,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:916.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:940.text.token7,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:960.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:961.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:977.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:1028.text.token5,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:1034.text.token5,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:1041.text.token8,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:1051.text.token4,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:1052.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:1084.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:1084.text.token7,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:1089.text.token3,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:1101.text.token5,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:1103.text.token4,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:1109.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:1126.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:1132.2.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:1142.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:1149.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:1157.text.token3,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:1184.text.token7,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:1188.text.token6,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:1191.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:1194.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:1205.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:1211.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:1213.text.token7,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:1224.text.token6,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:1233.text.token7
58	τ’	τε	τε	urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:4.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:22.text.token4,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:28.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:61.text.token4,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:155.text.token5,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:168.text.token6,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:176.text.token4,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:177.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:179.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:190.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:205.text.token6,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:213.text.token4,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:233.text.token3,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:239.text.token4,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:332.text.token6,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:374.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:380.text.token4,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:383.text.token4,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:393.text.token7,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:433.text.token6,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:445.text.token5,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:475.text.token6,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:554.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:585.text.token5,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:604.text.token4,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:642.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:656.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:658.text.token6,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:667.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:682.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:685.text.token5,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:693.text.token3,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:722.text.token5,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:737.text.token5,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:743.text.token4,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:748.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:770.text.token4,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:849.text.token5,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:867.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:885.text.token6,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:886.text.token5,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:903.text.token6,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:982.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:984.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:1018.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:1038.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:1088.text.token5,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:1096.text.token5,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:1119.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:1137.text.token5,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:1157.text.token7,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:1158.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:1174.text.token5,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:1178.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:1193.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:1216.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:1217.text.token5,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:1233.text.token4
24	ἀλλ’	ἀλλά	ἀλλά	urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:152.text.token1,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:163.text.token1,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:174.text.token1,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:216.text.token1,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:252.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:256.text.token1,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:295.text.token1,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:359.text.token1,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:405.text.token5,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:516.text.token1,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:549.text.token1,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:582.text.token5,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:674.text.token1,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:698.text.token1,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:709.text.token1,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:725.text.token4,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:772.text.token1,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:902.text.token8,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:932.text.token1,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:1068.text.token1,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:1082.text.token1,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:1099.text.token1,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:1187.text.token1,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:1219.text.token1
21	γ’	γε	γε	urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:122.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:151.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:182.text.token5,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:206.text.token6,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:294.text.token3,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:296.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:320.text.token4,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:393.text.token5,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:426.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:458.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:575.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:610.text.token5,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:697.text.token5,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:766.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:771.text.token5,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:805.2.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:818.2.text.token3,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:842.text.token5,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:936.text.token5,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:940.text.token3,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:1099.text.token6
18	μ’	με	με	urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:24.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:79.text.token4,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:89.text.token6,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:103.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:125.text.token3,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:138.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:156.text.token4,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:280.text.token4,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:343.text.token3,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:394.text.token7,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:581.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:786.text.token3,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:789.text.token3,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:1069.text.token7,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:1104.text.token5,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:1107.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:1159.text.token6,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:1228.text.token3
16	θ’	τε	τε	urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:94.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:144.text.token5,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:180.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:329.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:357.text.token5,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:383.text.token7,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:495.text.token3,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:507.text.token4,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:714.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:728.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:915.text.token3,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:975.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:981.text.token4,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:1171.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:1204.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:1204.text.token5
14	σ’	σε	σε	urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:130.text.token3,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:253.text.token4,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:301.text.token3,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:328.text.token6,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:385.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:397.text.token6,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:574.text.token5,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:835.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:837.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:918.text.token5,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:1000.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:1108.text.token7,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:1196.text.token7,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:1200.text.token2
11	οὐδ’	οὐδέ	οὐδέ	urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:18.text.token4,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:254.text.token1,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:299.text.token1,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:412.text.token1,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:500.text.token1,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:525.text.token1,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:813.text.token4,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:893.text.token4,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:894.text.token1,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:956.text.token1,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:958.text.token1
11	ποτ’	ποτε	ποτε	urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:13.text.token5,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:54.text.token5,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:375.text.token5,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:561.text.token3,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:568.text.token3,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:623.text.token3,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:987.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:1091.text.token4,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:1144.text.token4,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:1198.text.token3,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:1208.text.token6
11	τόδ’		τόδ’	urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:27.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:129.text.token4,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:200.text.token5,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:340.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:348.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:409.text.token3,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:432.text.token6,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:712.text.token2,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:1089.text.token5,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:1091.text.token6,urn:cts:greekLit:tlg0006.tlg008.fu-sp.tok:1147.2.text.token3
