frequency	elided_form	expanded_form	presentation_form	turns
95	δ’	δέ	δέ	urn:cts:greekLit:tlg0013.tlg002.fucex.tok:15.token2,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:19.token2,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:20.token5,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:30.token2,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:35.token6,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:38.token2,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:39.token6,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:43.token2,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:44.token4,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:58.token5,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:59.token7,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:62.token2,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:63.token2,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:74.token5,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:80.token4,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:88.token7,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:90.token2,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:98.token2,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:112.token2,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:118.token5,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:120.token4,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:124.token6,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:130.token2,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:137.token6,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:145.token6,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:160.token2,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:169.token5,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:174.token2,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:179.token2,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:181.token4,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:188.token4,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:190.token2,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:196.token5,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:198.token2,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:207.token4,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:208.token6,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:211.token2,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:218.token2,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:224.token2,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:230.token2,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:235.token6,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:250.token6,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:262.token2,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:263.token2,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:265.token2,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:273.token2,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:277.token2,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:280.token2,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:281.token7,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:282.token2,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:285.token2,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:287.token2,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:287.token8,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:290.token4,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:293.token5,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:300.token2,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:300.token8,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:305.token2,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:319.token2,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:324.token6,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:330.token5,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:340.token2,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:340.token7,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:344.token7,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:346.token2,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:354.token4,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:359.token2,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:364.token6,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:367.token2,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:371.token2,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:377.token2,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:379.token6,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:384.token2,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:387.token2,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:391.token8,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:392.token5,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:398.token2,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:401.token2,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:405.token2,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:429.token8,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:430.token4,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:432.token5,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:436.token4,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:437.token2,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:438.token2,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:439.token2,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:449.token2,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:450.token2,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:452.token5,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:455.token5,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:456.token5,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:458.token2,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:459.token2,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:466.token7,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:481.token2
21	τ’	τε	τε	urn:cts:greekLit:tlg0013.tlg002.fucex.tok:6.token2,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:13.token6,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:35.token2,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:109.token5,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:128.token2,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:218.token10,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:242.token6,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:269.token3,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:276.token5,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:311.token6,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:313.token6,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:403.token7,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:421.token2,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:421.token4,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:421.token6,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:423.token6,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:424.token2,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:426.token3,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:478.token4,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:481.token6,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:486.token2
14	ἀλλ’	ἀλλά	ἀλλά	urn:cts:greekLit:tlg0013.tlg002.fucex.tok:51.token1,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:60.token5,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:129.token1,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:135.token1,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:192.token1,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:194.token1,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:200.token1,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:214.token3,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:270.token1,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:329.token1,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:355.token3,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:383.token1,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:467.token1,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:490.token1
13	ἄρ’	ἄρα	ἄρα	urn:cts:greekLit:tlg0013.tlg002.fucex.tok:20.token6,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:59.token2,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:181.token5,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:188.token5,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:208.token7,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:228.token2,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:243.token3,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:285.token3,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:388.token4,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:391.token9,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:432.token6,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:439.token3,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:466.token2
11	γ’	γε	γε	urn:cts:greekLit:tlg0013.tlg002.fucex.tok:96.token2,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:122.token3,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:166.token3,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:195.token2,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:202.token2,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:296.token3,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:332.token2,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:334.token4,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:371.token9,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:388.token6,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:451.token6
8	οὔτ’		οὔτ’	urn:cts:greekLit:tlg0013.tlg002.fucex.tok:46.token1,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:199.token3,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:228.token1,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:236.token1,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:256.token6,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:381.token4,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:382.token3,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:479.token1
6	θ’	τε	τε	urn:cts:greekLit:tlg0013.tlg002.fucex.tok:8.token2,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:110.token2,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:328.token2,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:428.token2,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:475.token5,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:476.token2
6	ἠδ’		ἠδ’	urn:cts:greekLit:tlg0013.tlg002.fucex.tok:6.token8,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:7.token6,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:76.token8,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:149.token6,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:425.token2,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:426.token7
5	κατ’	κατά	κατά	urn:cts:greekLit:tlg0013.tlg002.fucex.tok:42.token4,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:177.token3,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:194.token4,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:388.token3,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:449.token4
5	ἐπ’		ἐπ’	urn:cts:greekLit:tlg0013.tlg002.fucex.tok:93.token2,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:123.token4,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:173.token4,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:188.token6,urn:cts:greekLit:tlg0013.tlg002.fucex.tok:196.token6
