frequency	elided_form	expanded_form	presentation_form	turns
17	μετ’	μετά	μετά	urn:cts:greekLit:tlg0031.tlg002.wh.tok:1.36.token7,urn:cts:greekLit:tlg0031.tlg002.wh.tok:2.19.token16,urn:cts:greekLit:tlg0031.tlg002.wh.tok:2.19.token26,urn:cts:greekLit:tlg0031.tlg002.wh.tok:2.25.token17,urn:cts:greekLit:tlg0031.tlg002.wh.tok:3.5.token4,urn:cts:greekLit:tlg0031.tlg002.wh.tok:3.14.token12,urn:cts:greekLit:tlg0031.tlg002.wh.tok:4.36.token17,urn:cts:greekLit:tlg0031.tlg002.wh.tok:5.18.token12,urn:cts:greekLit:tlg0031.tlg002.wh.tok:5.24.token3,urn:cts:greekLit:tlg0031.tlg002.wh.tok:5.37.token5,urn:cts:greekLit:tlg0031.tlg002.wh.tok:5.40.token19,urn:cts:greekLit:tlg0031.tlg002.wh.tok:6.50.token12,urn:cts:greekLit:tlg0031.tlg002.wh.tok:14.18.token21,urn:cts:greekLit:tlg0031.tlg002.wh.tok:14.20.token11,urn:cts:greekLit:tlg0031.tlg002.wh.tok:14.33.token11,urn:cts:greekLit:tlg0031.tlg002.wh.tok:14.43.token15,urn:cts:greekLit:tlg0031.tlg002.wh.tok:16.10.token5
17	ἀλλ’	ἀλλά	ἀλλά	urn:cts:greekLit:tlg0031.tlg002.wh.tok:2.17.token16,urn:cts:greekLit:tlg0031.tlg002.wh.tok:3.27.token1,urn:cts:greekLit:tlg0031.tlg002.wh.tok:4.22.token13,urn:cts:greekLit:tlg0031.tlg002.wh.tok:6.52.token14,urn:cts:greekLit:tlg0031.tlg002.wh.tok:19.token8,urn:cts:greekLit:tlg0031.tlg002.wh.tok:25.token1,urn:cts:greekLit:tlg0031.tlg002.wh.tok:9.22.token15,urn:cts:greekLit:tlg0031.tlg002.wh.tok:10.27.token9,urn:cts:greekLit:tlg0031.tlg002.wh.tok:10.40.token15,urn:cts:greekLit:tlg0031.tlg002.wh.tok:10.43.token8,urn:cts:greekLit:tlg0031.tlg002.wh.tok:12.14.token25,urn:cts:greekLit:tlg0031.tlg002.wh.tok:12.25.token12,urn:cts:greekLit:tlg0031.tlg002.wh.tok:13.7.token17,urn:cts:greekLit:tlg0031.tlg002.wh.tok:13.11.token12,urn:cts:greekLit:tlg0031.tlg002.wh.tok:14.29.token11,urn:cts:greekLit:tlg0031.tlg002.wh.tok:14.36.token18,urn:cts:greekLit:tlg0031.tlg002.wh.tok:14.49.token15
14	ἐπ’		ἐπ’	urn:cts:greekLit:tlg0031.tlg002.wh.tok:1.45.token23,urn:cts:greekLit:tlg0031.tlg002.wh.tok:5.21.token15,urn:cts:greekLit:tlg0031.tlg002.wh.tok:6.34.token9,urn:cts:greekLit:tlg0031.tlg002.wh.tok:8.4.token15,urn:cts:greekLit:tlg0031.tlg002.wh.tok:9.13.token17,urn:cts:greekLit:tlg0031.tlg002.wh.tok:10.11.token14,urn:cts:greekLit:tlg0031.tlg002.wh.tok:10.16.token8,urn:cts:greekLit:tlg0031.tlg002.wh.tok:11.7.token18,urn:cts:greekLit:tlg0031.tlg002.wh.tok:11.13.token18,urn:cts:greekLit:tlg0031.tlg002.wh.tok:12.14.token26,urn:cts:greekLit:tlg0031.tlg002.wh.tok:12.17.token18,urn:cts:greekLit:tlg0031.tlg002.wh.tok:12.32.token9,urn:cts:greekLit:tlg0031.tlg002.wh.tok:13.8.token7,urn:cts:greekLit:tlg0031.tlg002.wh.tok:15.24.token15
12	ἀπ’	ἀπό	ἀπό	urn:cts:greekLit:tlg0031.tlg002.wh.tok:1.42.token4,urn:cts:greekLit:tlg0031.tlg002.wh.tok:2.20.token6,urn:cts:greekLit:tlg0031.tlg002.wh.tok:2.21.token17,urn:cts:greekLit:tlg0031.tlg002.wh.tok:4.25.token17,urn:cts:greekLit:tlg0031.tlg002.wh.tok:7.4.token2,urn:cts:greekLit:tlg0031.tlg002.wh.tok:7.6.token31,urn:cts:greekLit:tlg0031.tlg002.wh.tok:13.19.token12,urn:cts:greekLit:tlg0031.tlg002.wh.tok:13.27.token20,urn:cts:greekLit:tlg0031.tlg002.wh.tok:14.35.token16,urn:cts:greekLit:tlg0031.tlg002.wh.tok:14.36.token15,urn:cts:greekLit:tlg0031.tlg002.wh.tok:15.21.token8,urn:cts:greekLit:tlg0031.tlg002.wh.tok:15.38.token9
11	κατ’	κατά	κατά	urn:cts:greekLit:tlg0031.tlg002.wh.tok:1.27.token12,urn:cts:greekLit:tlg0031.tlg002.wh.tok:3.6.token11,urn:cts:greekLit:tlg0031.tlg002.wh.tok:4.34.token8,urn:cts:greekLit:tlg0031.tlg002.wh.tok:6.31.token7,urn:cts:greekLit:tlg0031.tlg002.wh.tok:6.32.token9,urn:cts:greekLit:tlg0031.tlg002.wh.tok:33.token7,urn:cts:greekLit:tlg0031.tlg002.wh.tok:9.2.token22,urn:cts:greekLit:tlg0031.tlg002.wh.tok:9.28.token9,urn:cts:greekLit:tlg0031.tlg002.wh.tok:13.3.token14,urn:cts:greekLit:tlg0031.tlg002.wh.tok:14.56.token4,urn:cts:greekLit:tlg0031.tlg002.wh.tok:14.57.token5
6	ἐφ’	ἐπί	ἐπί	urn:cts:greekLit:tlg0031.tlg002.wh.tok:3.24.token4,urn:cts:greekLit:tlg0031.tlg002.wh.tok:3.25.token4,urn:cts:greekLit:tlg0031.tlg002.wh.tok:3.26.token6,urn:cts:greekLit:tlg0031.tlg002.wh.tok:9.22.token23,urn:cts:greekLit:tlg0031.tlg002.wh.tok:11.2.token20,urn:cts:greekLit:tlg0031.tlg002.wh.tok:15.33.token7
4	παρ’	παρά	παρά	urn:cts:greekLit:tlg0031.tlg002.wh.tok:3.21.token4,urn:cts:greekLit:tlg0031.tlg002.wh.tok:5.26.token10,urn:cts:greekLit:tlg0031.tlg002.wh.tok:8.11.token11,urn:cts:greekLit:tlg0031.tlg002.wh.tok:16.9.token12
3	ὑπ’	ὑπό	ὑπό	urn:cts:greekLit:tlg0031.tlg002.wh.tok:1.5.token16,urn:cts:greekLit:tlg0031.tlg002.wh.tok:5.4.token11,urn:cts:greekLit:tlg0031.tlg002.wh.tok:16.11.token7
3	δι’	διά	διά	urn:cts:greekLit:tlg0031.tlg002.wh.tok:2.1.token6,urn:cts:greekLit:tlg0031.tlg002.wh.tok:14.21.token18,urn:cts:greekLit:tlg0031.tlg002.wh.tok:16.20a.token26
3	μεθ’	μετά	μετά	urn:cts:greekLit:tlg0031.tlg002.wh.tok:8.14.token13,urn:cts:greekLit:tlg0031.tlg002.wh.tok:9.8.token7,urn:cts:greekLit:tlg0031.tlg002.wh.tok:14.7.token6
