form	token_urn	expanded_form	presentation_form
Τολμαίου’	urn:cts:greekLit:tlg0003.tlg001.fu:4.119.2.token58		Τολμαίου’
αἵδ’	urn:cts:greekLit:tlg0003.tlg001.fu:1.23.6.token33		αἵδ’
γ’	urn:cts:greekLit:tlg0003.tlg001.fu:1.33.4.token3	γε	γε
γ’	urn:cts:greekLit:tlg0003.tlg001.fu:1.40.4.token3	γε	γε
γ’	urn:cts:greekLit:tlg0003.tlg001.fu:1.76.4.token2	γε	γε
γ’	urn:cts:greekLit:tlg0003.tlg001.fu:1.77.6.token2	γε	γε
γ’	urn:cts:greekLit:tlg0003.tlg001.fu:3.11.8.token5	γε	γε
γ’	urn:cts:greekLit:tlg0003.tlg001.fu:3.39.6.token31	γε	γε
γ’	urn:cts:greekLit:tlg0003.tlg001.fu:3.94.2.token46	γε	γε
γ’	urn:cts:greekLit:tlg0003.tlg001.fu:4.27.5.token34	γε	γε
γ’	urn:cts:greekLit:tlg0003.tlg001.fu:4.87.4.token5	γε	γε
γ’	urn:cts:greekLit:tlg0003.tlg001.fu:5.46.3.token20	γε	γε
γ’	urn:cts:greekLit:tlg0003.tlg001.fu:6.37.1.token46	γε	γε
γ’	urn:cts:greekLit:tlg0003.tlg001.fu:7.15.1.token44	γε	γε
γ’	urn:cts:greekLit:tlg0003.tlg001.fu:7.66.3.token10	γε	γε
γ’	urn:cts:greekLit:tlg0003.tlg001.fu:8.2.2.token27	γε	γε
δι’	urn:cts:greekLit:tlg0003.tlg001.fu:1.2.2.token62	διά	διά
δι’	urn:cts:greekLit:tlg0003.tlg001.fu:1.3.4.token21	διά	διά
δι’	urn:cts:greekLit:tlg0003.tlg001.fu:1.11.3.token2	διά	διά
δι’	urn:cts:greekLit:tlg0003.tlg001.fu:1.17.1.token26	διά	διά
δι’	urn:cts:greekLit:tlg0003.tlg001.fu:1.18.1.token80	διά	διά
δι’	urn:cts:greekLit:tlg0003.tlg001.fu:1.32.4.token27	διά	διά
δι’	urn:cts:greekLit:tlg0003.tlg001.fu:1.33.3.token5	διά	διά
δι’	urn:cts:greekLit:tlg0003.tlg001.fu:1.36.1.token13	διά	διά
δι’	urn:cts:greekLit:tlg0003.tlg001.fu:1.40.4.token31	διά	διά
δι’	urn:cts:greekLit:tlg0003.tlg001.fu:1.41.2.token30	διά	διά
δι’	urn:cts:greekLit:tlg0003.tlg001.fu:1.68.2.token34	διά	διά
