frequency	elided_form	expanded_form	presentation_form	turns
70	δ’	δέ	δέ	urn:cts:greekLit:tlg0006.tlg001.fu.sp:14.1.text.token.7,urn:cts:greekLit:tlg0006.tlg001.fu.sp:16.1.text.token.2,urn:cts:greekLit:tlg0006.tlg001.fu.sp:24.1.text.token.4,urn:cts:greekLit:tlg0006.tlg001.fu.sp:25.1.text.token.4,urn:cts:greekLit:tlg0006.tlg001.fu.sp:76.1.text.token.2,urn:cts:greekLit:tlg0006.tlg001.fu.sp:82.1.text.token.7,urn:cts:greekLit:tlg0006.tlg001.fu.sp:87.1.text.token.7,urn:cts:greekLit:tlg0006.tlg001.fu.sp:102.1.text.token.7,urn:cts:greekLit:tlg0006.tlg001.fu.sp:113.1.text.token.2,urn:cts:greekLit:tlg0006.tlg001.fu.sp:117.1.text.token.2,urn:cts:greekLit:tlg0006.tlg001.fu.sp:120.1.text.token.4,urn:cts:greekLit:tlg0006.tlg001.fu.sp:121.1.text.token.2,urn:cts:greekLit:tlg0006.tlg001.fu.sp:138.1.text.token.2,urn:cts:greekLit:tlg0006.tlg001.fu.sp:199.1.text.token.7,urn:cts:greekLit:tlg0006.tlg001.fu.sp:232.1.text.token.6,urn:cts:greekLit:tlg0006.tlg001.fu.sp:246.1.text.token.2,urn:cts:greekLit:tlg0006.tlg001.fu.sp:249.1.text.token.5,urn:cts:greekLit:tlg0006.tlg001.fu.sp:256.1.text.token.2,urn:cts:greekLit:tlg0006.tlg001.fu.sp:271.1.text.token.6,urn:cts:greekLit:tlg0006.tlg001.fu.sp:275.1.text.token.2,urn:cts:greekLit:tlg0006.tlg001.fu.sp:277.1.text.token.7,urn:cts:greekLit:tlg0006.tlg001.fu.sp:310.1.text.token.8,urn:cts:greekLit:tlg0006.tlg001.fu.sp:317.1.text.token.2,urn:cts:greekLit:tlg0006.tlg001.fu.sp:318.1.text.token.2,urn:cts:greekLit:tlg0006.tlg001.fu.sp:320.1.text.token.2,urn:cts:greekLit:tlg0006.tlg001.fu.sp:322.1.text.token.8,urn:cts:greekLit:tlg0006.tlg001.fu.sp:332.1.text.token.3,urn:cts:greekLit:tlg0006.tlg001.fu.sp:334.1.text.token.8,urn:cts:greekLit:tlg0006.tlg001.fu.sp:340.1.text.token.6,urn:cts:greekLit:tlg0006.tlg001.fu.sp:348.1.text.token.5,urn:cts:greekLit:tlg0006.tlg001.fu.sp:377.1.text.token.2,urn:cts:greekLit:tlg0006.tlg001.fu.sp:388.1.text.token.2,urn:cts:greekLit:tlg0006.tlg001.fu.sp:396.1.text.token.2,urn:cts:greekLit:tlg0006.tlg001.fu.sp:400.1.text.token.2,urn:cts:greekLit:tlg0006.tlg001.fu.sp:404.1.text.token.2,urn:cts:greekLit:tlg0006.tlg001.fu.sp:405.1.text.token.2,urn:cts:greekLit:tlg0006.tlg001.fu.sp:407.1.text.token.2,urn:cts:greekLit:tlg0006.tlg001.fu.sp:408.1.text.token.5,urn:cts:greekLit:tlg0006.tlg001.fu.sp:409.1.text.token.2,urn:cts:greekLit:tlg0006.tlg001.fu.sp:416.1.text.token.2,urn:cts:greekLit:tlg0006.tlg001.fu.sp:420.1.text.token.2,urn:cts:greekLit:tlg0006.tlg001.fu.sp:423.1.text.token.8,urn:cts:greekLit:tlg0006.tlg001.fu.sp:426.1.text.token.4,urn:cts:greekLit:tlg0006.tlg001.fu.sp:426.1.text.token.8,urn:cts:greekLit:tlg0006.tlg001.fu.sp:440.1.text.token.6,urn:cts:greekLit:tlg0006.tlg001.fu.sp:453.1.text.token.2,urn:cts:greekLit:tlg0006.tlg001.fu.sp:454.1.text.token.2,urn:cts:greekLit:tlg0006.tlg001.fu.sp:460.1.text.token.2,urn:cts:greekLit:tlg0006.tlg001.fu.sp:483.1.text.token.7,urn:cts:greekLit:tlg0006.tlg001.fu.sp:514.1.text.token.1,urn:cts:greekLit:tlg0006.tlg001.fu.sp:517.1.text.token.2,urn:cts:greekLit:tlg0006.tlg001.fu.sp:525.1.text.token.2,urn:cts:greekLit:tlg0006.tlg001.fu.sp:528.1.text.token.2,urn:cts:greekLit:tlg0006.tlg001.fu.sp:535.1.text.token.5,urn:cts:greekLit:tlg0006.tlg001.fu.sp:538.1.text.token.2,urn:cts:greekLit:tlg0006.tlg001.fu.sp:548.1.text.token.2,urn:cts:greekLit:tlg0006.tlg001.fu.sp:575.1.text.token.2,urn:cts:greekLit:tlg0006.tlg001.fu.sp:578.1.text.token.2,urn:cts:greekLit:tlg0006.tlg001.fu.sp:591.1.text.token.6,urn:cts:greekLit:tlg0006.tlg001.fu.sp:593.1.text.token.2,urn:cts:greekLit:tlg0006.tlg001.fu.sp:597.1.text.token.2,urn:cts:greekLit:tlg0006.tlg001.fu.sp:631.1.text.token.5,urn:cts:greekLit:tlg0006.tlg001.fu.sp:650.1.text.token.2,urn:cts:greekLit:tlg0006.tlg001.fu.sp:650.1.text.token.7,urn:cts:greekLit:tlg0006.tlg001.fu.sp:651.1.text.token.6,urn:cts:greekLit:tlg0006.tlg001.fu.sp:655.1.text.token.2,urn:cts:greekLit:tlg0006.tlg001.fu.sp:675.1.text.token.4,urn:cts:greekLit:tlg0006.tlg001.fu.sp:693.1.text.token.2,urn:cts:greekLit:tlg0006.tlg001.fu.sp:702.1.text.token.2,urn:cts:greekLit:tlg0006.tlg001.fu.sp:706.1.text.token.2
28	τ’	τε	τε	urn:cts:greekLit:tlg0006.tlg001.fu.sp:34.1.text.token.3,urn:cts:greekLit:tlg0006.tlg001.fu.sp:35.1.text.token.4,urn:cts:greekLit:tlg0006.tlg001.fu.sp:42.1.text.token.2,urn:cts:greekLit:tlg0006.tlg001.fu.sp:86.1.text.token.2,urn:cts:greekLit:tlg0006.tlg001.fu.sp:148.1.text.token.6,urn:cts:greekLit:tlg0006.tlg001.fu.sp:166.1.text.token.2,urn:cts:greekLit:tlg0006.tlg001.fu.sp:169.1.text.token.4,urn:cts:greekLit:tlg0006.tlg001.fu.sp:190.1.text.token.3,urn:cts:greekLit:tlg0006.tlg001.fu.sp:205.1.text.token.5,urn:cts:greekLit:tlg0006.tlg001.fu.sp:208.1.text.token.5,urn:cts:greekLit:tlg0006.tlg001.fu.sp:234.1.text.token.2,urn:cts:greekLit:tlg0006.tlg001.fu.sp:237.1.text.token.2,urn:cts:greekLit:tlg0006.tlg001.fu.sp:292.1.text.token.2,urn:cts:greekLit:tlg0006.tlg001.fu.sp:293.1.text.token.2,urn:cts:greekLit:tlg0006.tlg001.fu.sp:306.1.text.token.2,urn:cts:greekLit:tlg0006.tlg001.fu.sp:306.1.text.token.5,urn:cts:greekLit:tlg0006.tlg001.fu.sp:353.1.text.token.2,urn:cts:greekLit:tlg0006.tlg001.fu.sp:373.1.text.token.6,urn:cts:greekLit:tlg0006.tlg001.fu.sp:393.1.text.token.2,urn:cts:greekLit:tlg0006.tlg001.fu.sp:417.1.text.token.4,urn:cts:greekLit:tlg0006.tlg001.fu.sp:459.1.text.token.5,urn:cts:greekLit:tlg0006.tlg001.fu.sp:534.1.text.token.5,urn:cts:greekLit:tlg0006.tlg001.fu.sp:541.1.text.token.4,urn:cts:greekLit:tlg0006.tlg001.fu.sp:559.1.text.token.5,urn:cts:greekLit:tlg0006.tlg001.fu.sp:601.1.text.token.2,urn:cts:greekLit:tlg0006.tlg001.fu.sp:604.1.text.token.8,urn:cts:greekLit:tlg0006.tlg001.fu.sp:643.1.text.token.6,urn:cts:greekLit:tlg0006.tlg001.fu.sp:703.1.text.token.6
18	ἀλλ’	ἀλλά	ἀλλά	urn:cts:greekLit:tlg0006.tlg001.fu.sp:94.1.text.token.1,urn:cts:greekLit:tlg0006.tlg001.fu.sp:135.1.text.token.1,urn:cts:greekLit:tlg0006.tlg001.fu.sp:154.2.text.token.5,urn:cts:greekLit:tlg0006.tlg001.fu.sp:201.1.text.token.1,urn:cts:greekLit:tlg0006.tlg001.fu.sp:259.1.text.token.1,urn:cts:greekLit:tlg0006.tlg001.fu.sp:309.1.text.token.5,urn:cts:greekLit:tlg0006.tlg001.fu.sp:345.1.text.token.1,urn:cts:greekLit:tlg0006.tlg001.fu.sp:428.1.text.token.1,urn:cts:greekLit:tlg0006.tlg001.fu.sp:432.1.text.token.1,urn:cts:greekLit:tlg0006.tlg001.fu.sp:481.1.text.token.1,urn:cts:greekLit:tlg0006.tlg001.fu.sp:553.1.text.token.3,urn:cts:greekLit:tlg0006.tlg001.fu.sp:560.2.text.token.7,urn:cts:greekLit:tlg0006.tlg001.fu.sp:595.1.text.token.4,urn:cts:greekLit:tlg0006.tlg001.fu.sp:616.1.text.token.3,urn:cts:greekLit:tlg0006.tlg001.fu.sp:646.1.text.token.1,urn:cts:greekLit:tlg0006.tlg001.fu.sp:652.1.text.token.1,urn:cts:greekLit:tlg0006.tlg001.fu.sp:666.1.text.token.1,urn:cts:greekLit:tlg0006.tlg001.fu.sp:688.1.text.token.1
17	σ’	σε	σε	urn:cts:greekLit:tlg0006.tlg001.fu.sp:17.1.text.token.4,urn:cts:greekLit:tlg0006.tlg001.fu.sp:58.1.text.token.2,urn:cts:greekLit:tlg0006.tlg001.fu.sp:217.1.text.token.4,urn:cts:greekLit:tlg0006.tlg001.fu.sp:230.1.text.token.8,urn:cts:greekLit:tlg0006.tlg001.fu.sp:262.1.text.token.6,urn:cts:greekLit:tlg0006.tlg001.fu.sp:267.1.text.token.6,urn:cts:greekLit:tlg0006.tlg001.fu.sp:271.1.text.token.2,urn:cts:greekLit:tlg0006.tlg001.fu.sp:286.1.text.token.3,urn:cts:greekLit:tlg0006.tlg001.fu.sp:450.1.text.token.6,urn:cts:greekLit:tlg0006.tlg001.fu.sp:549.1.text.token.7,urn:cts:greekLit:tlg0006.tlg001.fu.sp:550.1.text.token.2,urn:cts:greekLit:tlg0006.tlg001.fu.sp:575.1.text.token.7,urn:cts:greekLit:tlg0006.tlg001.fu.sp:649.1.text.token.4,urn:cts:greekLit:tlg0006.tlg001.fu.sp:661.1.text.token.6,urn:cts:greekLit:tlg0006.tlg001.fu.sp:674.2.text.token.3,urn:cts:greekLit:tlg0006.tlg001.fu.sp:695.1.text.token.3,urn:cts:greekLit:tlg0006.tlg001.fu.sp:701.1.text.token.2
17	γ’	γε	γε	urn:cts:greekLit:tlg0006.tlg001.fu.sp:5.1.text.token.2,urn:cts:greekLit:tlg0006.tlg001.fu.sp:164.1.text.token.3,urn:cts:greekLit:tlg0006.tlg001.fu.sp:178.1.text.token.3,urn:cts:greekLit:tlg0006.tlg001.fu.sp:198.1.text.token.7,urn:cts:greekLit:tlg0006.tlg001.fu.sp:250.1.text.token.3,urn:cts:greekLit:tlg0006.tlg001.fu.sp:283.1.text.token.3,urn:cts:greekLit:tlg0006.tlg001.fu.sp:343.1.text.token.6,urn:cts:greekLit:tlg0006.tlg001.fu.sp:379.1.text.token.2,urn:cts:greekLit:tlg0006.tlg001.fu.sp:528.1.text.token.7,urn:cts:greekLit:tlg0006.tlg001.fu.sp:538.1.text.token.5,urn:cts:greekLit:tlg0006.tlg001.fu.sp:586.1.text.token.7,urn:cts:greekLit:tlg0006.tlg001.fu.sp:637.1.text.token.4,urn:cts:greekLit:tlg0006.tlg001.fu.sp:640.2.text.token.3,urn:cts:greekLit:tlg0006.tlg001.fu.sp:652.1.text.token.4,urn:cts:greekLit:tlg0006.tlg001.fu.sp:664.1.text.token.2,urn:cts:greekLit:tlg0006.tlg001.fu.sp:670.2.text.token.3,urn:cts:greekLit:tlg0006.tlg001.fu.sp:692.1.text.token.2
12	μ’	με	με	urn:cts:greekLit:tlg0006.tlg001.fu.sp:33.1.text.token.4,urn:cts:greekLit:tlg0006.tlg001.fu.sp:109.1.text.token.4,urn:cts:greekLit:tlg0006.tlg001.fu.sp:156.1.text.token.5,urn:cts:greekLit:tlg0006.tlg001.fu.sp:220.1.text.token.4,urn:cts:greekLit:tlg0006.tlg001.fu.sp:507.1.text.token.2,urn:cts:greekLit:tlg0006.tlg001.fu.sp:531.1.text.token.3,urn:cts:greekLit:tlg0006.tlg001.fu.sp:564.1.text.token.2,urn:cts:greekLit:tlg0006.tlg001.fu.sp:651.1.text.token.2,urn:cts:greekLit:tlg0006.tlg001.fu.sp:672.1.text.token.2,urn:cts:greekLit:tlg0006.tlg001.fu.sp:676.1.text.token.8,urn:cts:greekLit:tlg0006.tlg001.fu.sp:687.1.text.token.5,urn:cts:greekLit:tlg0006.tlg001.fu.sp:697.1.text.token.7
7	Δί’	Δία	Δία	urn:cts:greekLit:tlg0006.tlg001.fu.sp:9.1.text.token.3,urn:cts:greekLit:tlg0006.tlg001.fu.sp:154.2.text.token.3,urn:cts:greekLit:tlg0006.tlg001.fu.sp:212.1.text.token.6,urn:cts:greekLit:tlg0006.tlg001.fu.sp:555.1.text.token.3,urn:cts:greekLit:tlg0006.tlg001.fu.sp:558.2.text.token.3,urn:cts:greekLit:tlg0006.tlg001.fu.sp:560.2.text.token.5,urn:cts:greekLit:tlg0006.tlg001.fu.sp:586.1.text.token.3
7	τάδ’	τάδε	τάδε	urn:cts:greekLit:tlg0006.tlg001.fu.sp:163.1.text.token.2,urn:cts:greekLit:tlg0006.tlg001.fu.sp:188.1.text.token.2,urn:cts:greekLit:tlg0006.tlg001.fu.sp:232.1.text.token.3,urn:cts:greekLit:tlg0006.tlg001.fu.sp:354.1.text.token.5,urn:cts:greekLit:tlg0006.tlg001.fu.sp:413.1.text.token.2,urn:cts:greekLit:tlg0006.tlg001.fu.sp:431.1.text.token.7,urn:cts:greekLit:tlg0006.tlg001.fu.sp:654.1.text.token.2
6	οἶδ’	οἶδα	οἶδα	urn:cts:greekLit:tlg0006.tlg001.fu.sp:104.1.text.token.1,urn:cts:greekLit:tlg0006.tlg001.fu.sp:132.1.text.token.2,urn:cts:greekLit:tlg0006.tlg001.fu.sp:321.1.text.token.2,urn:cts:greekLit:tlg0006.tlg001.fu.sp:639.1.text.token.4,urn:cts:greekLit:tlg0006.tlg001.fu.sp:646.1.text.token.2,urn:cts:greekLit:tlg0006.tlg001.fu.sp:650.1.text.token.3
6	θ’	τε	τε	urn:cts:greekLit:tlg0006.tlg001.fu.sp:46.1.text.token.2,urn:cts:greekLit:tlg0006.tlg001.fu.sp:89.1.text.token.2,urn:cts:greekLit:tlg0006.tlg001.fu.sp:171.1.text.token.6,urn:cts:greekLit:tlg0006.tlg001.fu.sp:265.1.text.token.2,urn:cts:greekLit:tlg0006.tlg001.fu.sp:295.1.text.token.6,urn:cts:greekLit:tlg0006.tlg001.fu.sp:398.1.text.token.7
