form	token_urn	expanded_form	presentation_form
Αὐλίδ’	urn:cts:greekLit:tlg0006.tlg013.fu-sp.tok:26.1.text.token3		Αὐλίδ’
Δίκτυνν’	urn:cts:greekLit:tlg0006.tlg013.fu-sp.tok:127.1.text.token1		Δίκτυνν’
Κάλχαντ’	urn:cts:greekLit:tlg0006.tlg013.fu-sp.tok:663.1.text.token1		Κάλχαντ’
αἰθέρ’	urn:cts:greekLit:tlg0006.tlg013.fu-sp.tok:43.1.text.token3		αἰθέρ’
αἰθέρ’	urn:cts:greekLit:tlg0006.tlg013.fu-sp.tok:1177.1.text.token4		αἰθέρ’
αἱμάσσουσ’	urn:cts:greekLit:tlg0006.tlg013.fu-sp.tok:226.1.text.token3		αἱμάσσουσ’
αἵδ’	urn:cts:greekLit:tlg0006.tlg013.fu-sp.tok:786.1.text.token7		αἵδ’
αἷμ’	urn:cts:greekLit:tlg0006.tlg013.fu-sp.tok:78.1.text.token5		αἷμ’
αὐτίχ’	urn:cts:greekLit:tlg0006.tlg013.fu-sp.tok:1080.1.text.token2		αὐτίχ’
βλέπονθ’	urn:cts:greekLit:tlg0006.tlg013.fu-sp.tok:718.1.text.token4		βλέπονθ’
βάλωσ’	urn:cts:greekLit:tlg0006.tlg013.fu-sp.tok:58.1.text.token6		βάλωσ’
βέβηκ’	urn:cts:greekLit:tlg0006.tlg013.fu-sp.tok:1478.1.text.token1		βέβηκ’
γελῴμεθ’	urn:cts:greekLit:tlg0006.tlg013.fu-sp.tok:502.1.text.token4		γελῴμεθ’
γλῶσσ’	urn:cts:greekLit:tlg0006.tlg013.fu-sp.tok:1064.1.text.token5		γλῶσσ’
γράμματ’	urn:cts:greekLit:tlg0006.tlg013.fu-sp.tok:745.1.text.token4		γράμματ’
γράμματ’	urn:cts:greekLit:tlg0006.tlg013.fu-sp.tok:764.1.text.token5		γράμματ’
γένοισθ’	urn:cts:greekLit:tlg0006.tlg013.fu-sp.tok:1078.1.text.token4		γένοισθ’
γένοιτ’	urn:cts:greekLit:tlg0006.tlg013.fu-sp.tok:697.1.text.token4		γένοιτ’
γένοιτ’	urn:cts:greekLit:tlg0006.tlg013.fu-sp.tok:1017.1.text.token3		γένοιτ’
γ’	urn:cts:greekLit:tlg0006.tlg013.fu-sp.tok:75.1.text.token3	γε	γε
γ’	urn:cts:greekLit:tlg0006.tlg013.fu-sp.tok:113.1.text.token3	γε	γε
γ’	urn:cts:greekLit:tlg0006.tlg013.fu-sp.tok:120.1.text.token6	γε	γε
γ’	urn:cts:greekLit:tlg0006.tlg013.fu-sp.tok:181.1.text.token2	γε	γε
γ’	urn:cts:greekLit:tlg0006.tlg013.fu-sp.tok:200.1.text.token4	γε	γε
γ’	urn:cts:greekLit:tlg0006.tlg013.fu-sp.tok:414.1.text.token4	γε	γε
γ’	urn:cts:greekLit:tlg0006.tlg013.fu-sp.tok:498.1.text.token2	γε	γε
γ’	urn:cts:greekLit:tlg0006.tlg013.fu-sp.tok:510.1.text.token5	γε	γε
γ’	urn:cts:greekLit:tlg0006.tlg013.fu-sp.tok:515.1.text.token4	γε	γε
γ’	urn:cts:greekLit:tlg0006.tlg013.fu-sp.tok:516.1.text.token3	γε	γε
γ’	urn:cts:greekLit:tlg0006.tlg013.fu-sp.tok:522.1.text.token4	γε	γε
γ’	urn:cts:greekLit:tlg0006.tlg013.fu-sp.tok:544.1.text.token6	γε	γε
γ’	urn:cts:greekLit:tlg0006.tlg013.fu-sp.tok:555.1.text.token2	γε	γε
γ’	urn:cts:greekLit:tlg0006.tlg013.fu-sp.tok:580.1.text.token7	γε	γε
γ’	urn:cts:greekLit:tlg0006.tlg013.fu-sp.tok:619.1.text.token2	γε	γε
γ’	urn:cts:greekLit:tlg0006.tlg013.fu-sp.tok:720.1.text.token4	γε	γε
γ’	urn:cts:greekLit:tlg0006.tlg013.fu-sp.tok:749.1.text.token4	γε	γε
γ’	urn:cts:greekLit:tlg0006.tlg013.fu-sp.tok:821.1.text.token2	γε	γε
γ’	urn:cts:greekLit:tlg0006.tlg013.fu-sp.tok:866.1.text.token3	γε	γε
γ’	urn:cts:greekLit:tlg0006.tlg013.fu-sp.tok:912.1.text.token4	γε	γε
γ’	urn:cts:greekLit:tlg0006.tlg013.fu-sp.tok:918.1.text.token4	γε	γε
γ’	urn:cts:greekLit:tlg0006.tlg013.fu-sp.tok:1004.1.text.token5	γε	γε
γ’	urn:cts:greekLit:tlg0006.tlg013.fu-sp.tok:1010.1.text.token3	γε	γε
γ’	urn:cts:greekLit:tlg0006.tlg013.fu-sp.tok:1076.1.text.token3	γε	γε
γ’	urn:cts:greekLit:tlg0006.tlg013.fu-sp.tok:1177.1.text.token2	γε	γε
γ’	urn:cts:greekLit:tlg0006.tlg013.fu-sp.tok:1186.1.text.token7	γε	γε
γ’	urn:cts:greekLit:tlg0006.tlg013.fu-sp.tok:1195.1.text.token3	γε	γε
γ’	urn:cts:greekLit:tlg0006.tlg013.fu-sp.tok:1213.1.text.token3	γε	γε
γ’	urn:cts:greekLit:tlg0006.tlg013.fu-sp.tok:1302.1.text.token4	γε	γε
δεξαίμεσθ’	urn:cts:greekLit:tlg0006.tlg013.fu-sp.tok:448.1.text.token1		δεξαίμεσθ’
δείν’	urn:cts:greekLit:tlg0006.tlg013.fu-sp.tok:868.1.text.token6		δείν’
δείν’	urn:cts:greekLit:tlg0006.tlg013.fu-sp.tok:870.1.text.token1		δείν’
δεῦρ’	urn:cts:greekLit:tlg0006.tlg013.fu-sp.tok:103.1.text.token4	δεῦρο	δεῦρο
δεῦρ’	urn:cts:greekLit:tlg0006.tlg013.fu-sp.tok:989.1.text.token7	δεῦρο	δεῦρο
δεῦρ’	urn:cts:greekLit:tlg0006.tlg013.fu-sp.tok:1409.1.text.token6	δεῦρο	δεῦρο
δεῦρ’	urn:cts:greekLit:tlg0006.tlg013.fu-sp.tok:1439.1.text.token1	δεῦρο	δεῦρο
διετίναξ’	urn:cts:greekLit:tlg0006.tlg013.fu-sp.tok:282.1.text.token4		διετίναξ’
δι’	urn:cts:greekLit:tlg0006.tlg013.fu-sp.tok:683.1.text.token5	διά	διά
δι’	urn:cts:greekLit:tlg0006.tlg013.fu-sp.tok:887.1.text.token2	διά	διά
δι’	urn:cts:greekLit:tlg0006.tlg013.fu-sp.tok:1111.1.text.token3	διά	διά
δι’	urn:cts:greekLit:tlg0006.tlg013.fu-sp.tok:1356.1.text.token5	διά	διά
δοκοῦσ’	urn:cts:greekLit:tlg0006.tlg013.fu-sp.tok:349.1.text.token1		δοκοῦσ’
δοκοῦσ’	urn:cts:greekLit:tlg0006.tlg013.fu-sp.tok:802.1.text.token5		δοκοῦσ’
δοῦσ’	urn:cts:greekLit:tlg0006.tlg013.fu-sp.tok:446.1.text.token2		δοῦσ’
δράσαντ’	urn:cts:greekLit:tlg0006.tlg013.fu-sp.tok:92.1.text.token3		δράσαντ’
δυναίμεθ’	urn:cts:greekLit:tlg0006.tlg013.fu-sp.tok:62.1.text.token6		δυναίμεθ’
δυναίμεθ’	urn:cts:greekLit:tlg0006.tlg013.fu-sp.tok:1020.1.text.token5		δυναίμεθ’
δυσδαίμον’	urn:cts:greekLit:tlg0006.tlg013.fu-sp.tok:1118.1.text.token1		δυσδαίμον’
δάκρυ’	urn:cts:greekLit:tlg0006.tlg013.fu-sp.tok:173.1.text.token5		δάκρυ’
δάκρυ’	urn:cts:greekLit:tlg0006.tlg013.fu-sp.tok:703.1.text.token2		δάκρυ’
δάμαρτ’	urn:cts:greekLit:tlg0006.tlg013.fu-sp.tok:696.1.text.token6		δάμαρτ’
δέσμ’	urn:cts:greekLit:tlg0006.tlg013.fu-sp.tok:1333.1.text.token4		δέσμ’
δίδωμ’	urn:cts:greekLit:tlg0006.tlg013.fu-sp.tok:1161.1.text.token5		δίδωμ’
δίκαι’	urn:cts:greekLit:tlg0006.tlg013.fu-sp.tok:587.1.text.token7		δίκαι’
