frequency	elided_form	expanded_form	presentation_form	turns
8	γ’	γε	γε	urn:cts:greekLit:tlg0006.tlg019.fu.sp:82.1.text.token.3,urn:cts:greekLit:tlg0006.tlg019.fu.sp:179.1.text.token.4,urn:cts:greekLit:tlg0006.tlg019.fu.sp:184.1.text.token.4,urn:cts:greekLit:tlg0006.tlg019.fu.sp:480.1.text.token.3,urn:cts:greekLit:tlg0006.tlg019.fu.sp:493.1.text.token.4,urn:cts:greekLit:tlg0006.tlg019.fu.sp:537.1.text.token.2,urn:cts:greekLit:tlg0006.tlg019.fu.sp:817.1.text.token.3,urn:cts:greekLit:tlg0006.tlg019.fu.sp:958.1.text.token.4
6	παρ’	παρά	παρά	urn:cts:greekLit:tlg0006.tlg019.fu.sp:123.1.text.token.5,urn:cts:greekLit:tlg0006.tlg019.fu.sp:200.1.text.token.3,urn:cts:greekLit:tlg0006.tlg019.fu.sp:206.1.text.token.2,urn:cts:greekLit:tlg0006.tlg019.fu.sp:366.2.text.token.2,urn:cts:greekLit:tlg0006.tlg019.fu.sp:373.1.text.token.2,urn:cts:greekLit:tlg0006.tlg019.fu.sp:416.1.text.token.7
6	οὔτ’		οὔτ’	urn:cts:greekLit:tlg0006.tlg019.fu.sp:601.1.text.token.4,urn:cts:greekLit:tlg0006.tlg019.fu.sp:812.1.text.token.1,urn:cts:greekLit:tlg0006.tlg019.fu.sp:826.1.text.token.1,urn:cts:greekLit:tlg0006.tlg019.fu.sp:826.1.text.token.3,urn:cts:greekLit:tlg0006.tlg019.fu.sp:836.1.text.token.4,urn:cts:greekLit:tlg0006.tlg019.fu.sp:969.1.text.token.1
6	τιν’	τινα	τινα	urn:cts:greekLit:tlg0006.tlg019.fu.sp:19.1.text.token.3,urn:cts:greekLit:tlg0006.tlg019.fu.sp:46.1.text.token.2,urn:cts:greekLit:tlg0006.tlg019.fu.sp:128.1.text.token.5,urn:cts:greekLit:tlg0006.tlg019.fu.sp:141.1.text.token.3,urn:cts:greekLit:tlg0006.tlg019.fu.sp:460.1.text.token.3,urn:cts:greekLit:tlg0006.tlg019.fu.sp:738.1.text.token.2
6	τίν’	τίνα	τίνα	urn:cts:greekLit:tlg0006.tlg019.fu.sp:177.1.text.token.1,urn:cts:greekLit:tlg0006.tlg019.fu.sp:204.1.text.token.2,urn:cts:greekLit:tlg0006.tlg019.fu.sp:254.1.text.token.1,urn:cts:greekLit:tlg0006.tlg019.fu.sp:708.1.text.token.2,urn:cts:greekLit:tlg0006.tlg019.fu.sp:708.1.text.token.5,urn:cts:greekLit:tlg0006.tlg019.fu.sp:726.1.text.token.9
6	θ’	τε	τε	urn:cts:greekLit:tlg0006.tlg019.fu.sp:71.1.text.token.5,urn:cts:greekLit:tlg0006.tlg019.fu.sp:153.1.text.token.4,urn:cts:greekLit:tlg0006.tlg019.fu.sp:283.1.text.token.4,urn:cts:greekLit:tlg0006.tlg019.fu.sp:416.1.text.token.4,urn:cts:greekLit:tlg0006.tlg019.fu.sp:910.1.text.token.2,urn:cts:greekLit:tlg0006.tlg019.fu.sp:991.1.text.token.3
5	ὅδ’		ὅδ’	urn:cts:greekLit:tlg0006.tlg019.fu.sp:11.1.text.token.2,urn:cts:greekLit:tlg0006.tlg019.fu.sp:85.1.text.token.3,urn:cts:greekLit:tlg0006.tlg019.fu.sp:197.1.text.token.2,urn:cts:greekLit:tlg0006.tlg019.fu.sp:613.1.text.token.1,urn:cts:greekLit:tlg0006.tlg019.fu.sp:874.1.text.token.1
5	τοῦδ’	τοῦδε	τοῦδε	urn:cts:greekLit:tlg0006.tlg019.fu.sp:94.1.text.token.2,urn:cts:greekLit:tlg0006.tlg019.fu.sp:474.1.text.token.4,urn:cts:greekLit:tlg0006.tlg019.fu.sp:938.1.text.token.2,urn:cts:greekLit:tlg0006.tlg019.fu.sp:945.1.text.token.1,urn:cts:greekLit:tlg0006.tlg019.fu.sp:965.1.text.token.3
5	ταῦτ’	ταῦτα	ταῦτα	urn:cts:greekLit:tlg0006.tlg019.fu.sp:83.1.text.token.2,urn:cts:greekLit:tlg0006.tlg019.fu.sp:640.1.text.token.2,urn:cts:greekLit:tlg0006.tlg019.fu.sp:835.1.text.token.2,urn:cts:greekLit:tlg0006.tlg019.fu.sp:861.1.text.token.2,urn:cts:greekLit:tlg0006.tlg019.fu.sp:868.1.text.token.5
5	πόλλ’	πόλλα	πόλλα	urn:cts:greekLit:tlg0006.tlg019.fu.sp:266.1.text.token.2,urn:cts:greekLit:tlg0006.tlg019.fu.sp:332.1.text.token.5,urn:cts:greekLit:tlg0006.tlg019.fu.sp:815.1.text.token.1,urn:cts:greekLit:tlg0006.tlg019.fu.sp:840.1.text.token.5,urn:cts:greekLit:tlg0006.tlg019.fu.sp:925.1.text.token.5
