frequency	elided_form	expanded_form	presentation_form	turns
6	ταῦτ’	ταῦτα	ταῦτα	urn:cts:greekLit:tlg0085.tlg001.fu-sp.tok:249.1.text.token2,urn:cts:greekLit:tlg0085.tlg001.fu-sp.tok:276.1.text.token2,urn:cts:greekLit:tlg0085.tlg001.fu-sp.tok:302.1.text.token4,urn:cts:greekLit:tlg0085.tlg001.fu-sp.tok:310.1.text.token2,urn:cts:greekLit:tlg0085.tlg001.fu-sp.tok:753.1.text.token5,urn:cts:greekLit:tlg0085.tlg001.fu-sp.tok:946.1.text.token1
6	ἐπ’	ἐπί	ἐπί	urn:cts:greekLit:tlg0085.tlg001.fu-sp.tok:300.1.text.token4,urn:cts:greekLit:tlg0085.tlg001.fu-sp.tok:482.1.text.token2,urn:cts:greekLit:tlg0085.tlg001.fu-sp.tok:591.1.text.token3,urn:cts:greekLit:tlg0085.tlg001.fu-sp.tok:625.1.text.token5,urn:cts:greekLit:tlg0085.tlg001.fu-sp.tok:628.1.text.token3,urn:cts:greekLit:tlg0085.tlg001.fu-sp.tok:650.1.text.token1
6	τίν’	τίνα	τίνα	urn:cts:greekLit:tlg0085.tlg001.fu-sp.tok:19.1.text.token1,urn:cts:greekLit:tlg0085.tlg001.fu-sp.tok:217.1.text.token1,urn:cts:greekLit:tlg0085.tlg001.fu-sp.tok:318.1.text.token1,urn:cts:greekLit:tlg0085.tlg001.fu-sp.tok:460.1.text.token2,urn:cts:greekLit:tlg0085.tlg001.fu-sp.tok:590.1.text.token1,urn:cts:greekLit:tlg0085.tlg001.fu-sp.tok:806.1.text.token2
5	παρ’	παρά	παρά	urn:cts:greekLit:tlg0085.tlg001.fu-sp.tok:80.1.text.token3,urn:cts:greekLit:tlg0085.tlg001.fu-sp.tok:199.1.text.token4,urn:cts:greekLit:tlg0085.tlg001.fu-sp.tok:242.1.text.token2,urn:cts:greekLit:tlg0085.tlg001.fu-sp.tok:286.1.text.token1,urn:cts:greekLit:tlg0085.tlg001.fu-sp.tok:361.1.text.token3
5	τῶνδ’		τῶνδ’	urn:cts:greekLit:tlg0085.tlg001.fu-sp.tok:333.1.text.token4,urn:cts:greekLit:tlg0085.tlg001.fu-sp.tok:405.1.text.token2,urn:cts:greekLit:tlg0085.tlg001.fu-sp.tok:465.1.text.token2,urn:cts:greekLit:tlg0085.tlg001.fu-sp.tok:916.1.text.token4,urn:cts:greekLit:tlg0085.tlg001.fu-sp.tok:944.1.text.token4
5	γένοιτ’		γένοιτ’	urn:cts:greekLit:tlg0085.tlg001.fu-sp.tok:228.1.text.token2,urn:cts:greekLit:tlg0085.tlg001.fu-sp.tok:445.1.text.token1,urn:cts:greekLit:tlg0085.tlg001.fu-sp.tok:771.1.text.token2,urn:cts:greekLit:tlg0085.tlg001.fu-sp.tok:792.1.text.token4,urn:cts:greekLit:tlg0085.tlg001.fu-sp.tok:1047.1.text.token8
5	ἀπ’	ἀπό	ἀπό	urn:cts:greekLit:tlg0085.tlg001.fu-sp.tok:207.1.text.token4,urn:cts:greekLit:tlg0085.tlg001.fu-sp.tok:214.1.text.token6,urn:cts:greekLit:tlg0085.tlg001.fu-sp.tok:344.1.text.token3,urn:cts:greekLit:tlg0085.tlg001.fu-sp.tok:364.1.text.token3,urn:cts:greekLit:tlg0085.tlg001.fu-sp.tok:684.1.text.token4
5	τόνδ’	τόνδε	τόνδε	urn:cts:greekLit:tlg0085.tlg001.fu-sp.tok:187.1.text.token4,urn:cts:greekLit:tlg0085.tlg001.fu-sp.tok:189.1.text.token3,urn:cts:greekLit:tlg0085.tlg001.fu-sp.tok:234.1.text.token3,urn:cts:greekLit:tlg0085.tlg001.fu-sp.tok:355.1.text.token3,urn:cts:greekLit:tlg0085.tlg001.fu-sp.tok:503.1.text.token3
5	τήνδ’		τήνδ’	urn:cts:greekLit:tlg0085.tlg001.fu-sp.tok:39.1.text.token1,urn:cts:greekLit:tlg0085.tlg001.fu-sp.tok:264.1.text.token1,urn:cts:greekLit:tlg0085.tlg001.fu-sp.tok:330.1.text.token4,urn:cts:greekLit:tlg0085.tlg001.fu-sp.tok:912.1.text.token3,urn:cts:greekLit:tlg0085.tlg001.fu-sp.tok:997.1.text.token3
4	σ’	σε	σε	urn:cts:greekLit:tlg0085.tlg001.fu-sp.tok:510.1.text.token4,urn:cts:greekLit:tlg0085.tlg001.fu-sp.tok:521.1.text.token4,urn:cts:greekLit:tlg0085.tlg001.fu-sp.tok:879.1.text.token3,urn:cts:greekLit:tlg0085.tlg001.fu-sp.tok:880.1.text.token4
