form	token_urn	expanded_form	presentation_form
αἰόλ’	urn:cts:greekLit:tlg0085.tlg001.fu.sp:328.1.text.token4		αἰόλ’
αἶψ’	urn:cts:greekLit:tlg0085.tlg001.fu.sp:481.1.text.token4		αἶψ’
αὖθ’	urn:cts:greekLit:tlg0085.tlg001.fu.sp:474.1.text.token3		αὖθ’
βλέπουσ’	urn:cts:greekLit:tlg0085.tlg001.fu.sp:716.1.text.token5		βλέπουσ’
βραχίον’	urn:cts:greekLit:tlg0085.tlg001.fu.sp:747.1.text.token2		βραχίον’
βότ’	urn:cts:greekLit:tlg0085.tlg001.fu.sp:691.1.text.token3		βότ’
γηρυθεῖσ’	urn:cts:greekLit:tlg0085.tlg001.fu.sp:460.1.text.token5		γηρυθεῖσ’
γυναῖκ’	urn:cts:greekLit:tlg0085.tlg001.fu.sp:298.1.text.token3		γυναῖκ’
γένοιτ’	urn:cts:greekLit:tlg0085.tlg001.fu.sp:228.1.text.token2		γένοιτ’
γένοιτ’	urn:cts:greekLit:tlg0085.tlg001.fu.sp:445.1.text.token1		γένοιτ’
γένοιτ’	urn:cts:greekLit:tlg0085.tlg001.fu.sp:771.1.text.token2		γένοιτ’
γένοιτ’	urn:cts:greekLit:tlg0085.tlg001.fu.sp:792.1.text.token4		γένοιτ’
γένοιτ’	urn:cts:greekLit:tlg0085.tlg001.fu.sp:1047.1.text.token8		γένοιτ’
γέρονθ’	urn:cts:greekLit:tlg0085.tlg001.fu.sp:775.1.text.token2		γέρονθ’
γ’	urn:cts:greekLit:tlg0085.tlg001.fu.sp:296.1.text.token2	γε	γε
γ’	urn:cts:greekLit:tlg0085.tlg001.fu.sp:312.1.text.token3	γε	γε
γ’	urn:cts:greekLit:tlg0085.tlg001.fu.sp:339.1.text.token3	γε	γε
γ’	urn:cts:greekLit:tlg0085.tlg001.fu.sp:342.1.text.token3	γε	γε
γ’	urn:cts:greekLit:tlg0085.tlg001.fu.sp:344.1.text.token2	γε	γε
γ’	urn:cts:greekLit:tlg0085.tlg001.fu.sp:514.1.text.token2	γε	γε
γ’	urn:cts:greekLit:tlg0085.tlg001.fu.sp:746.1.text.token3	γε	γε
γ’	urn:cts:greekLit:tlg0085.tlg001.fu.sp:1056.1.text.token3	γε	γε
δακοῦσ’	urn:cts:greekLit:tlg0085.tlg001.fu.sp:897.1.text.token2		δακοῦσ’
δεῖμ’	urn:cts:greekLit:tlg0085.tlg001.fu.sp:514.1.text.token5		δεῖμ’
δεῦρ’	urn:cts:greekLit:tlg0085.tlg001.fu.sp:968.1.text.token4	δεῦρο	δεῦρο
διωλόμεσθ’	urn:cts:greekLit:tlg0085.tlg001.fu.sp:904.1.text.token1		διωλόμεσθ’
δι’	urn:cts:greekLit:tlg0085.tlg001.fu.sp:106.1.text.token2	διά	διά
δι’	urn:cts:greekLit:tlg0085.tlg001.fu.sp:254.1.text.token6	διά	διά
δι’	urn:cts:greekLit:tlg0085.tlg001.fu.sp:495.1.text.token6	διά	διά
δι’	urn:cts:greekLit:tlg0085.tlg001.fu.sp:547.1.text.token4	διά	διά
δι’	urn:cts:greekLit:tlg0085.tlg001.fu.sp:551.1.text.token2	διά	διά
δι’	urn:cts:greekLit:tlg0085.tlg001.fu.sp:574.1.text.token1	διά	διά
δι’	urn:cts:greekLit:tlg0085.tlg001.fu.sp:582.1.text.token1	διά	διά
δι’	urn:cts:greekLit:tlg0085.tlg001.fu.sp:868.1.text.token1	διά	διά
δέξασθ’	urn:cts:greekLit:tlg0085.tlg001.fu.sp:27.1.text.token4		δέξασθ’
δώματ’	urn:cts:greekLit:tlg0085.tlg001.fu.sp:957.1.text.token2		δώματ’
δῆτ’	urn:cts:greekLit:tlg0085.tlg001.fu.sp:359.1.text.token2	δῆτα	δῆτα
δ’	urn:cts:greekLit:tlg0085.tlg001.fu.sp:15.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg001.fu.sp:29.1.text.token5	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg001.fu.sp:31.1.text.token5	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg001.fu.sp:40.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg001.fu.sp:45.1.text.token5	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg001.fu.sp:55.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg001.fu.sp:73.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg001.fu.sp:81.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg001.fu.sp:86.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg001.fu.sp:91.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg001.fu.sp:96.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg001.fu.sp:98.1.text.token4	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg001.fu.sp:104.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg001.fu.sp:110.1.text.token6	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg001.fu.sp:118.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg001.fu.sp:120.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg001.fu.sp:123.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg001.fu.sp:129.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg001.fu.sp:131.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0085.tlg001.fu.sp:138.1.text.token2	δέ	δέ
