frequency	elided_form	expanded_form	presentation_form	turns
123	δ’	δέ	δέ	urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:7.1.text.token4,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:8.1.text.token5,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:12.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:15.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:19.1.text.token3,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:21.1.text.token3,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:34.1.text.token6,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:40.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:52.1.text.token4,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:53.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:54.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:62.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:65.1.text.token5,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:68.1.text.token3,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:71.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:86.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:89.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:90.1.text.token6,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:95.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:98.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:98.1.text.token6,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:100.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:111.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:118.1.text.token5,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:122.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:131.1.text.token6,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:137.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:153.1.text.token3,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:155.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:176.1.text.token3,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:192.1.text.token5,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:197.1.text.token3,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:215.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:223.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:226.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:230.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:232.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:258.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:261.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:281.1.text.token3,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:289.1.text.token5,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:306.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:312.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:315.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:316.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:339.1.text.token5,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:350.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:361.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:365.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:377.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:406.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:407.1.text.token6,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:408.1.text.token6,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:413.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:417.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:433.1.text.token5,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:435.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:455.1.text.token5,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:468.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:475.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:476.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:487.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:496.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:503.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:531.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:532.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:535.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:550.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:552.1.text.token3,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:558.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:579.1.text.token6,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:580.1.text.token8,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:586.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:588.1.text.token4,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:593.1.text.token3,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:598.1.text.token4,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:603.1.text.token7,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:604.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:615.1.text.token7,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:620.1.text.token3,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:634.1.text.token7,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:641.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:643.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:647.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:650.1.text.token4,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:660.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:660.1.text.token7,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:677.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:685.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:689.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:694.1.text.token5,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:716.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:722.1.text.token7,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:735.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:737.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:738.1.text.token5,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:741.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:750.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:780.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:810.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:829.1.text.token7,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:851.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:858.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:866.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:887.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:910.1.text.token3,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:913.1.text.token6,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:935.1.text.token7,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:946.1.text.token7,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:954.1.text.token6,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:956.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:965.1.text.token3,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:970.1.text.token4,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:974.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:976.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:984.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:1001.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:1003.1.text.token5,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:1010.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:1012.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:1014.1.text.token4,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:1018.1.text.token4,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:1044.1.text.token2
20	ἀλλ’	ἀλλά	ἀλλά	urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:186.1.text.token1,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:200.1.text.token1,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:208.1.text.token1,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:238.1.text.token1,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:264.1.text.token1,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:292.1.text.token1,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:303.1.text.token4,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:429.1.text.token1,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:433.1.text.token1,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:597.1.text.token1,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:612.1.text.token1,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:629.1.text.token1,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:666.1.text.token1,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:715.1.text.token1,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:721.1.text.token1,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:795.1.text.token5,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:797.1.text.token1,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:829.1.text.token1,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:885.1.text.token1,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:973.1.text.token1
19	τ’	τε	τε	urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:107.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:187.1.text.token5,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:368.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:371.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:418.1.text.token5,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:506.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:512.1.text.token3,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:567.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:581.1.text.token3,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:629.1.text.token7,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:690.1.text.token4,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:692.1.text.token3,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:751.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:940.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:943.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:951.1.text.token4,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:952.1.text.token7,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:958.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:961.1.text.token2
13	οὐδ’	οὐδέ	οὐδέ	urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:24.1.text.token6,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:49.1.text.token1,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:58.1.text.token1,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:70.1.text.token3,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:228.1.text.token1,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:237.1.text.token3,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:299.1.text.token4,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:303.1.text.token1,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:394.1.text.token7,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:445.1.text.token5,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:562.1.text.token3,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:665.1.text.token1,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:917.1.text.token1
11	θ’	τε	τε	urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:11.1.text.token6,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:43.1.text.token3,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:72.1.text.token4,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:147.1.text.token5,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:278.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:410.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:524.1.text.token4,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:667.1.text.token7,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:686.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:798.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:952.1.text.token2
9	σ’	σε	σε	urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:84.1.text.token4,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:221.1.text.token4,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:222.1.text.token6,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:264.1.text.token4,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:267.1.text.token3,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:299.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:475.1.text.token5,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:591.1.text.token5,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:607.1.text.token3
9	τόδ’		τόδ’	urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:3.1.text.token6,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:92.1.text.token6,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:244.1.text.token3,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:377.1.text.token5,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:494.1.text.token3,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:589.1.text.token3,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:613.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:734.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:987.1.text.token3
9	μ’	με	με	urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:35.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:36.1.text.token5,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:321.1.text.token3,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:324.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:736.1.text.token6,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:842.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:875.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:900.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:902.1.text.token3
8	τῶνδ’		τῶνδ’	urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:83.1.text.token6,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:154.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:224.1.text.token4,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:298.1.text.token3,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:467.1.text.token4,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:500.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:912.1.text.token4,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:1006.1.text.token4
8	τόνδ’	τόνδε	τόνδε	urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:325.1.text.token1,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:405.1.text.token4,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:438.1.text.token5,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:614.1.text.token4,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:669.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:671.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:685.1.text.token4,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:836.1.text.token4
