form	token_urn	expanded_form	presentation_form
Δήμητρʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:1.token.1		Δήμητρʼ
Δήμητρʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:315.token.1		Δήμητρʼ
Δημοφόωνθʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:234.token.1		Δημοφόωνθʼ
αἶψʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:299.token.4		αἶψʼ
αὐτίκʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:145.token.7		αὐτίκʼ
αὐτίκʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:411.token.1		αὐτίκʼ
αὖτʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:137.token.7		αὖτʼ
βάλετʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:42.token.6		βάλετʼ
γʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:96.token.2	γε	γε
γʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:122.token.3	γε	γε
γʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:166.token.3	γε	γε
γʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:195.token.2	γε	γε
γʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:202.token.2	γε	γε
γʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:296.token.3	γε	γε
γʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:332.token.2	γε	γε
γʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:334.token.4	γε	γε
γʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:371.token.9	γε	γε
γʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:388.token.7	γε	γε
γʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:451.token.6	γε	γε
γαῖʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:134.token.4		γαῖʼ
γαῖʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:401.token.4		γαῖʼ
γούνατʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:281.token.9		γούνατʼ
δʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:15.token.2	δέ	δέ
δʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:19.token.2	δέ	δέ
δʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:20.token.5	δέ	δέ
δʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:30.token.2	δέ	δέ
δʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:35.token.6	δέ	δέ
δʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:38.token.2	δέ	δέ
δʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:39.token.6	δέ	δέ
δʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:43.token.2	δέ	δέ
δʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:44.token.4	δέ	δέ
δʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:58.token.5	δέ	δέ
δʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:59.token.7	δέ	δέ
δʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:62.token.2	δέ	δέ
δʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:63.token.2	δέ	δέ
δʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:74.token.5	δέ	δέ
δʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:80.token.4	δέ	δέ
δʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:88.token.7	δέ	δέ
δʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:90.token.2	δέ	δέ
δʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:98.token.2	δέ	δέ
δʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:112.token.2	δέ	δέ
δʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:118.token.5	δέ	δέ
δʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:120.token.4	δέ	δέ
δʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:124.token.6	δέ	δέ
δʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:130.token.2	δέ	δέ
δʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:137.token.6	δέ	δέ
δʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:145.token.6	δέ	δέ
δʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:160.token.2	δέ	δέ
δʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:169.token.5	δέ	δέ
δʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:174.token.2	δέ	δέ
δʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:179.token.2	δέ	δέ
δʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:181.token.4	δέ	δέ
δʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:188.token.4	δέ	δέ
δʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:190.token.2	δέ	δέ
δʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:196.token.5	δέ	δέ
δʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:198.token.2	δέ	δέ
δʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:207.token.4	δέ	δέ
δʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:208.token.6	δέ	δέ
δʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:211.token.2	δέ	δέ
δʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:218.token.2	δέ	δέ
δʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:224.token.2	δέ	δέ
δʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:230.token.2	δέ	δέ
δʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:235.token.6	δέ	δέ
δʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:250.token.6	δέ	δέ
δʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:262.token.2	δέ	δέ
δʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:263.token.2	δέ	δέ
δʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:265.token.2	δέ	δέ
δʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:273.token.2	δέ	δέ
δʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:277.token.2	δέ	δέ
δʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:280.token.2	δέ	δέ
δʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:281.token.7	δέ	δέ
δʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:282.token.2	δέ	δέ
δʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:285.token.2	δέ	δέ
δʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:287.token.2	δέ	δέ
δʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:287.token.8	δέ	δέ
δʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:290.token.4	δέ	δέ
δʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:293.token.5	δέ	δέ
δʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:300.token.2	δέ	δέ
δʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:300.token.8	δέ	δέ
δʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:305.token.2	δέ	δέ
δʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:319.token.2	δέ	δέ
δʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:324.token.6	δέ	δέ
δʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:330.token.5	δέ	δέ
δʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:340.token.2	δέ	δέ
δʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:340.token.7	δέ	δέ
δʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:344.token.7	δέ	δέ
δʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:346.token.2	δέ	δέ
δʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:354.token.4	δέ	δέ
δʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:359.token.2	δέ	δέ
δʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:364.token.6	δέ	δέ
δʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:367.token.2	δέ	δέ
δʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:371.token.2	δέ	δέ
δʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:377.token.2	δέ	δέ
δʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:379.token.6	δέ	δέ
δʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:384.token.2	δέ	δέ
δʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:387.token.2	δέ	δέ
δʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:391.token.10	δέ	δέ
δʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:392.token.7	δέ	δέ
δʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:398.token.2	δέ	δέ
δʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:401.token.2	δέ	δέ
δʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:405.token.2	δέ	δέ
δʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:429.token.8	δέ	δέ
δʼ	urn:cts:greekLit:tlg0013.tlg002.fucex:430.token.4	δέ	δέ
