frequency	elided_form	expanded_form	presentation_form	turns
2	μεθ’	μετά	μετά	urn:cts:greekLit:tlg0013.tlg002.fucex:106.token.2,urn:cts:greekLit:tlg0013.tlg002.fucex:484.token.6
2	κέδν’		κέδν’	urn:cts:greekLit:tlg0013.tlg002.fucex:195.token.8,urn:cts:greekLit:tlg0013.tlg002.fucex:202.token.8
2	ἀνόρουσ’		ἀνόρουσ’	urn:cts:greekLit:tlg0013.tlg002.fucex:371.token.3,urn:cts:greekLit:tlg0013.tlg002.fucex:411.token.3
2	ἔφαθ’		ἔφαθ’	urn:cts:greekLit:tlg0013.tlg002.fucex:169.token.2,urn:cts:greekLit:tlg0013.tlg002.fucex:316.token.2
2	παῖδ’		παῖδ’	urn:cts:greekLit:tlg0013.tlg002.fucex:187.token.1,urn:cts:greekLit:tlg0013.tlg002.fucex:286.token.1
2	πόλλ’	πόλλα	πόλλα	urn:cts:greekLit:tlg0013.tlg002.fucex:344.token.1,urn:cts:greekLit:tlg0013.tlg002.fucex:432.token.1
2	ἀπ’	ἀπό	ἀπό	urn:cts:greekLit:tlg0013.tlg002.fucex:285.token.4,urn:cts:greekLit:tlg0013.tlg002.fucex:457.token.4
2	γαῖ’		γαῖ’	urn:cts:greekLit:tlg0013.tlg002.fucex:134.token.4,urn:cts:greekLit:tlg0013.tlg002.fucex:401.token.4
2	ἦλθ’		ἦλθ’	urn:cts:greekLit:tlg0013.tlg002.fucex:407.token.4,urn:cts:greekLit:tlg0013.tlg002.fucex:438.token.4
2	Δήμητρ’		Δήμητρ’	urn:cts:greekLit:tlg0013.tlg002.fucex:1.token.1,urn:cts:greekLit:tlg0013.tlg002.fucex:315.token.1
2	ἤιξ’		ἤιξ’	urn:cts:greekLit:tlg0013.tlg002.fucex:61.token.1,urn:cts:greekLit:tlg0013.tlg002.fucex:386.token.1
2	ποτ’	ποτε	ποτε	urn:cts:greekLit:tlg0013.tlg002.fucex:49.token.2,urn:cts:greekLit:tlg0013.tlg002.fucex:331.token.4
2	αὐτίκ’		αὐτίκ’	urn:cts:greekLit:tlg0013.tlg002.fucex:145.token.7,urn:cts:greekLit:tlg0013.tlg002.fucex:411.token.1
2	οὔθ’		οὔθ’	urn:cts:greekLit:tlg0013.tlg002.fucex:228.token.5,urn:cts:greekLit:tlg0013.tlg002.fucex:381.token.1
2	ἔφατ’		ἔφατ’	urn:cts:greekLit:tlg0013.tlg002.fucex:448.token.2,urn:cts:greekLit:tlg0013.tlg002.fucex:470.token.2
1	πάνθ’		πάνθ’	urn:cts:greekLit:tlg0013.tlg002.fucex:483.token.3
1	φίλ’		φίλ’	urn:cts:greekLit:tlg0013.tlg002.fucex:119.token.3
1	ἀνέκαι’		ἀνέκαι’	urn:cts:greekLit:tlg0013.tlg002.fucex:287.token.5
1	παρασκώπτουσ’		παρασκώπτουσ’	urn:cts:greekLit:tlg0013.tlg002.fucex:203.token.2
1	ἔβρισ’		ἔβρισ’	urn:cts:greekLit:tlg0013.tlg002.fucex:473.token.1
1	φάτ’		φάτ’	urn:cts:greekLit:tlg0013.tlg002.fucex:250.token.2
1	αὖτ’		αὖτ’	urn:cts:greekLit:tlg0013.tlg002.fucex:137.token.7
1	ἀν’	ἀνά	ἀνά	urn:cts:greekLit:tlg0013.tlg002.fucex:417.token.5
1	αἶψ’		αἶψ’	urn:cts:greekLit:tlg0013.tlg002.fucex:299.token.4
1	φωνήσασ’		φωνήσασ’	urn:cts:greekLit:tlg0013.tlg002.fucex:320.token.3
1	λειμῶν’		λειμῶν’	urn:cts:greekLit:tlg0013.tlg002.fucex:7.token.1
1	ἀνένευσ’		ἀνένευσ’	urn:cts:greekLit:tlg0013.tlg002.fucex:207.token.5
1	Δημοφόωνθ’		Δημοφόωνθ’	urn:cts:greekLit:tlg0013.tlg002.fucex:234.token.1
1	θυμήρε’		θυμήρε’	urn:cts:greekLit:tlg0013.tlg002.fucex:494.token.5
1	ἠέλι’		ἠέλι’	urn:cts:greekLit:tlg0013.tlg002.fucex:64.token.2
1	ἰοῦσ’		ἰοῦσ’	urn:cts:greekLit:tlg0013.tlg002.fucex:398.token.7
1	μητέρ’		μητέρ’	urn:cts:greekLit:tlg0013.tlg002.fucex:288.token.1
1	ἤνωγ’		ἤνωγ’	urn:cts:greekLit:tlg0013.tlg002.fucex:297.token.1
1	πάσσατ’		πάσσατ’	urn:cts:greekLit:tlg0013.tlg002.fucex:50.token.1
1	βάλετ’		βάλετ’	urn:cts:greekLit:tlg0013.tlg002.fucex:42.token.6
1	οἴκαδ’	οἴκαδε	οἴκαδε	urn:cts:greekLit:tlg0013.tlg002.fucex:302.token.4
1	ἀκέουσ’		ἀκέουσ’	urn:cts:greekLit:tlg0013.tlg002.fucex:194.token.2
1	μελιηδέ’		μελιηδέ’	urn:cts:greekLit:tlg0013.tlg002.fucex:412.token.6
1	ἔκθορ’		ἔκθορ’	urn:cts:greekLit:tlg0013.tlg002.fucex:430.token.5
1	ἅμ’	ἅμα	ἅμα	urn:cts:greekLit:tlg0013.tlg002.fucex:15.token.7
1	συνάξουσ’		συνάξουσ’	urn:cts:greekLit:tlg0013.tlg002.fucex:267.token.4
1	ἄγ’	ἄγε	ἄγε	urn:cts:greekLit:tlg0013.tlg002.fucex:490.token.2
1	θαῦμ’		θαῦμ’	urn:cts:greekLit:tlg0013.tlg002.fucex:240.token.8
1	ἔφυσ’		ἔφυσ’	urn:cts:greekLit:tlg0013.tlg002.fucex:428.token.5
1	ἔσσομ’		ἔσσομ’	urn:cts:greekLit:tlg0013.tlg002.fucex:363.token.6
1	θαμβήσασ’		θαμβήσασ’	urn:cts:greekLit:tlg0013.tlg002.fucex:15.token.4
1	πάντ’	πάντα	πάντα	urn:cts:greekLit:tlg0013.tlg002.fucex:433.token.6
1	ὄπ’		ὄπ’	urn:cts:greekLit:tlg0013.tlg002.fucex:67.token.3
1	ἔδωκ’		ἔδωκ’	urn:cts:greekLit:tlg0013.tlg002.fucex:79.token.3
1	πόσσ’		πόσσ’	urn:cts:greekLit:tlg0013.tlg002.fucex:287.token.10
1	κὦζ’		κὦζ’	urn:cts:greekLit:tlg0013.tlg002.fucex:13.token.1
1	νύκτ’		νύκτ’	urn:cts:greekLit:tlg0013.tlg002.fucex:244.token.1
1	ἀντ’		ἀντ’	urn:cts:greekLit:tlg0013.tlg002.fucex:494.token.2
1	ἀγλαόδωρ’		ἀγλαόδωρ’	urn:cts:greekLit:tlg0013.tlg002.fucex:492.token.3
1	ἔπλετ’		ἔπλετ’	urn:cts:greekLit:tlg0013.tlg002.fucex:440.token.7
1	ἄρχομ’		ἄρχομ’	urn:cts:greekLit:tlg0013.tlg002.fucex:1.token.7
1	ἤκουσ’		ἤκουσ’	urn:cts:greekLit:tlg0013.tlg002.fucex:57.token.3
1	ἥδιστ’		ἥδιστ’	urn:cts:greekLit:tlg0013.tlg002.fucex:13.token.2
1	ἡμέτερόνδ’		ἡμέτερόνδ’	urn:cts:greekLit:tlg0013.tlg002.fucex:163.token.1
1	μέγ’		μέγ’	urn:cts:greekLit:tlg0013.tlg002.fucex:486.token.6
1	χαίρετ’		χαίρετ’	urn:cts:greekLit:tlg0013.tlg002.fucex:120.token.1
1	ἔσθ’	ἔστι	ἔστι	urn:cts:greekLit:tlg0013.tlg002.fucex:262.token.4
1	ἄλλ’		ἄλλ’	urn:cts:greekLit:tlg0013.tlg002.fucex:323.token.1
1	ἦγ’		ἦγ’	urn:cts:greekLit:tlg0013.tlg002.fucex:20.token.1
1	ἡγεῦνθ’		ἡγεῦνθ’	urn:cts:greekLit:tlg0013.tlg002.fucex:181.token.1
1	ὄφρ’		ὄφρ’	urn:cts:greekLit:tlg0013.tlg002.fucex:336.token.1
1	στρωφᾶτ’		στρωφᾶτ’	urn:cts:greekLit:tlg0013.tlg002.fucex:48.token.1
1	κεῦθ’		κεῦθ’	urn:cts:greekLit:tlg0013.tlg002.fucex:394.token.6
1	ἧστ’		ἧστ’	urn:cts:greekLit:tlg0013.tlg002.fucex:198.token.5
1	δεῦρ’	δεῦρο	δεῦρο	urn:cts:greekLit:tlg0013.tlg002.fucex:133.token.2
1	γούνατ’		γούνατ’	urn:cts:greekLit:tlg0013.tlg002.fucex:281.token.9
1	ποίησ’		ποίησ’	urn:cts:greekLit:tlg0013.tlg002.fucex:306.token.1
1	μ’	με	με	urn:cts:greekLit:tlg0013.tlg002.fucex:414.token.3
1	μέτ’		μέτ’	urn:cts:greekLit:tlg0013.tlg002.fucex:441.token.3
1	τάδ’	τάδε	τάδε	urn:cts:greekLit:tlg0013.tlg002.fucex:480.token.4
1	οὔποθ’		οὔποθ’	urn:cts:greekLit:tlg0013.tlg002.fucex:481.token.9
1	ὄνομ’		ὄνομ’	urn:cts:greekLit:tlg0013.tlg002.fucex:122.token.4
1	τόθ’	τότε	τότε	urn:cts:greekLit:tlg0013.tlg002.fucex:402.token.4
1	ἔνθ’		ἔνθ’	urn:cts:greekLit:tlg0013.tlg002.fucex:457.token.1
1	καμπύλ’		καμπύλ’	urn:cts:greekLit:tlg0013.tlg002.fucex:308.token.3
1	χρίεσκ’		χρίεσκ’	urn:cts:greekLit:tlg0013.tlg002.fucex:237.token.1
1	δείσασ’		δείσασ’	urn:cts:greekLit:tlg0013.tlg002.fucex:246.token.1
1	πᾶσ’		πᾶσ’	urn:cts:greekLit:tlg0013.tlg002.fucex:14.token.3
1	ἅλλοντ’		ἅλλοντ’	urn:cts:greekLit:tlg0013.tlg002.fucex:175.token.1
1	ἐπέτελλ’		ἐπέτελλ’	urn:cts:greekLit:tlg0013.tlg002.fucex:300.token.5
1	φῦλ’		φῦλ’	urn:cts:greekLit:tlg0013.tlg002.fucex:352.token.2
1	ᾤχετ’		ᾤχετ’	urn:cts:greekLit:tlg0013.tlg002.fucex:93.token.1
1	πλήσασ’		πλήσασ’	urn:cts:greekLit:tlg0013.tlg002.fucex:207.token.1
1	τότ’		τότ’	urn:cts:greekLit:tlg0013.tlg002.fucex:97.token.2
1	μνήσομ’		μνήσομ’	urn:cts:greekLit:tlg0013.tlg002.fucex:495.token.7
1	ἄπ’		ἄπ’	urn:cts:greekLit:tlg0013.tlg002.fucex:213.token.10
