form	token_urn	expanded_form	presentation_form
γʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:1134.2.text.token.3	γε	γε
γʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:1135.1.text.token.5	γε	γε
γʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:1149.1.text.token.2	γε	γε
γʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:1158.1.text.token.5	γε	γε
γʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:1160.1.text.token.4	γε	γε
γʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:1223.1.text.token.5	γε	γε
γʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:1229.2.text.token.3	γε	γε
γʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:1237.1.text.token.5	γε	γε
γʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:1249.1.text.token.4	γε	γε
γʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:1281.1.text.token.3	γε	γε
γʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:1370.1.text.token.2	γε	γε
γʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:1393.1.text.token.7	γε	γε
γʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:1395.1.text.token.4	γε	γε
γʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:1430.1.text.token.2	γε	γε
γʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:1433.1.text.token.7	γε	γε
γʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:1451.1.text.token.2	γε	γε
γʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:1457.1.text.token.4	γε	γε
γʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:1462.1.text.token.4	γε	γε
γʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:1466.1.text.token.4	γε	γε
γʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:1482.1.text.token.2	γε	γε
γλῶσσʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:827.1.text.token.1		γλῶσσʼ
γλῶττʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:1471.1.text.token.3		γλῶττʼ
δʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:23.1.text.token.7	δέ	δέ
δʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:30.1.text.token.5	δέ	δέ
δʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:31.1.text.token.2	δέ	δέ
δʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:72.1.text.token.8	δέ	δέ
δʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:73.1.text.token.2	δέ	δέ
δʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:82.1.text.token.2	δέ	δέ
δʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:82.1.text.token.7	δέ	δέ
δʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:87.2.text.token.3	δέ	δέ
δʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:102.1.text.token.2	δέ	δέ
δʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:107.2.text.token.3	δέ	δέ
δʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:115.2.text.token.3	δέ	δέ
δʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:198.2.text.token.6	δέ	δέ
δʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:224.1.text.token.2	δέ	δέ
δʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:231.1.text.token.2	δέ	δέ
δʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:254.1.text.token.2	δέ	δέ
δʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:275.2.text.token.2	δέ	δέ
