frequency	elided_form	expanded_form	presentation_form	turns
112	δ’	δέ	δέ	urn:cts:greekLit:tlg0019.tlg011.fucex:16.1.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:30.1.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:35.1.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:43.1.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:52.1.text.token8,urn:cts:greekLit:tlg0019.tlg011.fucex:97.1.text.token4,urn:cts:greekLit:tlg0019.tlg011.fucex:110.1.text.token6,urn:cts:greekLit:tlg0019.tlg011.fucex:112.1.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:114.1.text.token7,urn:cts:greekLit:tlg0019.tlg011.fucex:120.2.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:122.1.text.token5,urn:cts:greekLit:tlg0019.tlg011.fucex:133.1.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:168.1.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:171.1.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:173.1.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:174.1.text.token3,urn:cts:greekLit:tlg0019.tlg011.fucex:175.1.text.token3,urn:cts:greekLit:tlg0019.tlg011.fucex:176.1.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:177.1.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:178.1.text.token3,urn:cts:greekLit:tlg0019.tlg011.fucex:193.1.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:218.1.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:223.1.text.token6,urn:cts:greekLit:tlg0019.tlg011.fucex:230.1.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:242.1.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:259.1.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:261.1.text.token7,urn:cts:greekLit:tlg0019.tlg011.fucex:278.1.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:280.1.text.token5,urn:cts:greekLit:tlg0019.tlg011.fucex:295.1.text.token5,urn:cts:greekLit:tlg0019.tlg011.fucex:305.1.text.token6,urn:cts:greekLit:tlg0019.tlg011.fucex:314.1.text.token5,urn:cts:greekLit:tlg0019.tlg011.fucex:318.1.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:324.1.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:333.1.text.token4,urn:cts:greekLit:tlg0019.tlg011.fucex:346.1.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:371.1.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:397.1.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:422.1.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:426.1.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:450.1.text.token7,urn:cts:greekLit:tlg0019.tlg011.fucex:456.1.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:462.2.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:488.1.text.token7,urn:cts:greekLit:tlg0019.tlg011.fucex:503.1.text.token6,urn:cts:greekLit:tlg0019.tlg011.fucex:512.1.text.token4,urn:cts:greekLit:tlg0019.tlg011.fucex:519.2.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:527.1.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:532.1.text.token3,urn:cts:greekLit:tlg0019.tlg011.fucex:543.1.text.token8,urn:cts:greekLit:tlg0019.tlg011.fucex:548.1.text.token12,urn:cts:greekLit:tlg0019.tlg011.fucex:554.1.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:561.1.text.token3,urn:cts:greekLit:tlg0019.tlg011.fucex:564.1.text.token9,urn:cts:greekLit:tlg0019.tlg011.fucex:569.1.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:576.1.text.token7,urn:cts:greekLit:tlg0019.tlg011.fucex:581.1.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:612.1.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:631.1.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:634.1.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:655.1.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:663.1.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:688.1.text.token3,urn:cts:greekLit:tlg0019.tlg011.fucex:691.1.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:692.1.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:697.1.text.token3,urn:cts:greekLit:tlg0019.tlg011.fucex:704.1.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:708.1.text.token4,urn:cts:greekLit:tlg0019.tlg011.fucex:735.1.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:740.1.text.token8,urn:cts:greekLit:tlg0019.tlg011.fucex:742.1.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:745.1.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:754.1.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:757.1.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:764.1.text.token5,urn:cts:greekLit:tlg0019.tlg011.fucex:770.1.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:807.1.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:808.1.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:810.1.text.token3,urn:cts:greekLit:tlg0019.tlg011.fucex:811.1.text.token5,urn:cts:greekLit:tlg0019.tlg011.fucex:815.1.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:816.1.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:817.1.text.token4,urn:cts:greekLit:tlg0019.tlg011.fucex:821.1.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:825.1.text.token7,urn:cts:greekLit:tlg0019.tlg011.fucex:837.1.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:838.1.text.token3,urn:cts:greekLit:tlg0019.tlg011.fucex:847.1.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:862.1.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:882.1.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:921.1.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:941.1.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:958.1.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:970.1.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:976.1.text.token5,urn:cts:greekLit:tlg0019.tlg011.fucex:979.1.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:980.1.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:983.1.text.token5,urn:cts:greekLit:tlg0019.tlg011.fucex:1005.1.text.token3,urn:cts:greekLit:tlg0019.tlg011.fucex:1040.1.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:1064.1.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:1079.1.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:1081.2.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:1084.1.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:1107.1.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:1119.1.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:1172.1.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:1176.1.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:1181.1.text.token5,urn:cts:greekLit:tlg0019.tlg011.fucex:1182.1.text.token8,urn:cts:greekLit:tlg0019.tlg011.fucex:1199.1.text.token4,urn:cts:greekLit:tlg0019.tlg011.fucex:1200.1.text.token2
74	ἀλλ’	ἀλλά	ἀλλά	urn:cts:greekLit:tlg0019.tlg011.fucex:22.1.text.token3,urn:cts:greekLit:tlg0019.tlg011.fucex:26.1.text.token1,urn:cts:greekLit:tlg0019.tlg011.fucex:52.1.text.token1,urn:cts:greekLit:tlg0019.tlg011.fucex:61.1.text.token1,urn:cts:greekLit:tlg0019.tlg011.fucex:71.1.text.token1,urn:cts:greekLit:tlg0019.tlg011.fucex:72.1.text.token1,urn:cts:greekLit:tlg0019.tlg011.fucex:111.1.text.token3,urn:cts:greekLit:tlg0019.tlg011.fucex:194.1.text.token1,urn:cts:greekLit:tlg0019.tlg011.fucex:222.1.text.token1,urn:cts:greekLit:tlg0019.tlg011.fucex:229.1.text.token6,urn:cts:greekLit:tlg0019.tlg011.fucex:234.1.text.token1,urn:cts:greekLit:tlg0019.tlg011.fucex:249.1.text.token1,urn:cts:greekLit:tlg0019.tlg011.fucex:256.1.text.token1,urn:cts:greekLit:tlg0019.tlg011.fucex:283.1.text.token1,urn:cts:greekLit:tlg0019.tlg011.fucex:292.1.text.token4,urn:cts:greekLit:tlg0019.tlg011.fucex:316.1.text.token1,urn:cts:greekLit:tlg0019.tlg011.fucex:343.1.text.token1,urn:cts:greekLit:tlg0019.tlg011.fucex:363.1.text.token1,urn:cts:greekLit:tlg0019.tlg011.fucex:367.1.text.token1,urn:cts:greekLit:tlg0019.tlg011.fucex:368.1.text.token1,urn:cts:greekLit:tlg0019.tlg011.fucex:371.1.text.token6,urn:cts:greekLit:tlg0019.tlg011.fucex:372.1.text.token4,urn:cts:greekLit:tlg0019.tlg011.fucex:373.1.text.token1,urn:cts:greekLit:tlg0019.tlg011.fucex:405.1.text.token1,urn:cts:greekLit:tlg0019.tlg011.fucex:409.2.text.token1,urn:cts:greekLit:tlg0019.tlg011.fucex:410.1.text.token3,urn:cts:greekLit:tlg0019.tlg011.fucex:413.1.text.token4,urn:cts:greekLit:tlg0019.tlg011.fucex:420.1.text.token1,urn:cts:greekLit:tlg0019.tlg011.fucex:425.1.text.token1,urn:cts:greekLit:tlg0019.tlg011.fucex:432.1.text.token1,urn:cts:greekLit:tlg0019.tlg011.fucex:441.1.text.token1,urn:cts:greekLit:tlg0019.tlg011.fucex:487.1.text.token1,urn:cts:greekLit:tlg0019.tlg011.fucex:507.1.text.token1,urn:cts:greekLit:tlg0019.tlg011.fucex:522.1.text.token1,urn:cts:greekLit:tlg0019.tlg011.fucex:539.1.text.token8,urn:cts:greekLit:tlg0019.tlg011.fucex:551.1.text.token1,urn:cts:greekLit:tlg0019.tlg011.fucex:571.1.text.token1,urn:cts:greekLit:tlg0019.tlg011.fucex:581.2.text.token1,urn:cts:greekLit:tlg0019.tlg011.fucex:606.1.text.token5,urn:cts:greekLit:tlg0019.tlg011.fucex:607.1.text.token4,urn:cts:greekLit:tlg0019.tlg011.fucex:701.1.text.token3,urn:cts:greekLit:tlg0019.tlg011.fucex:750.1.text.token1,urn:cts:greekLit:tlg0019.tlg011.fucex:760.1.text.token1,urn:cts:greekLit:tlg0019.tlg011.fucex:779.1.text.token1,urn:cts:greekLit:tlg0019.tlg011.fucex:840.1.text.token1,urn:cts:greekLit:tlg0019.tlg011.fucex:846.1.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:885.1.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:904.1.text.token1,urn:cts:greekLit:tlg0019.tlg011.fucex:933.1.text.token1,urn:cts:greekLit:tlg0019.tlg011.fucex:955.1.text.token1,urn:cts:greekLit:tlg0019.tlg011.fucex:962.1.text.token1,urn:cts:greekLit:tlg0019.tlg011.fucex:966.1.text.token1,urn:cts:greekLit:tlg0019.tlg011.fucex:972.1.text.token1,urn:cts:greekLit:tlg0019.tlg011.fucex:982.1.text.token1,urn:cts:greekLit:tlg0019.tlg011.fucex:993.1.text.token1,urn:cts:greekLit:tlg0019.tlg011.fucex:1023.1.text.token6,urn:cts:greekLit:tlg0019.tlg011.fucex:1032.1.text.token1,urn:cts:greekLit:tlg0019.tlg011.fucex:1049.1.text.token3,urn:cts:greekLit:tlg0019.tlg011.fucex:1071.1.text.token1,urn:cts:greekLit:tlg0019.tlg011.fucex:1072.2.text.token1,urn:cts:greekLit:tlg0019.tlg011.fucex:1086.1.text.token1,urn:cts:greekLit:tlg0019.tlg011.fucex:1088.1.text.token1,urn:cts:greekLit:tlg0019.tlg011.fucex:1102.1.text.token3,urn:cts:greekLit:tlg0019.tlg011.fucex:1103.1.text.token1,urn:cts:greekLit:tlg0019.tlg011.fucex:1138.2.text.token1,urn:cts:greekLit:tlg0019.tlg011.fucex:1154.1.text.token3,urn:cts:greekLit:tlg0019.tlg011.fucex:1155.1.text.token1,urn:cts:greekLit:tlg0019.tlg011.fucex:1158.1.text.token7,urn:cts:greekLit:tlg0019.tlg011.fucex:1159.1.text.token1,urn:cts:greekLit:tlg0019.tlg011.fucex:1159.2.text.token1,urn:cts:greekLit:tlg0019.tlg011.fucex:1172.2.text.token3,urn:cts:greekLit:tlg0019.tlg011.fucex:1194.1.text.token1,urn:cts:greekLit:tlg0019.tlg011.fucex:1202.1.text.token1,urn:cts:greekLit:tlg0019.tlg011.fucex:1208.1.text.token9
47	γ’	γε	γε	urn:cts:greekLit:tlg0019.tlg011.fucex:74.1.text.token5,urn:cts:greekLit:tlg0019.tlg011.fucex:99.1.text.token3,urn:cts:greekLit:tlg0019.tlg011.fucex:103.2.text.token3,urn:cts:greekLit:tlg0019.tlg011.fucex:144.1.text.token6,urn:cts:greekLit:tlg0019.tlg011.fucex:149.1.text.token3,urn:cts:greekLit:tlg0019.tlg011.fucex:166.1.text.token4,urn:cts:greekLit:tlg0019.tlg011.fucex:167.1.text.token4,urn:cts:greekLit:tlg0019.tlg011.fucex:217.2.text.token3,urn:cts:greekLit:tlg0019.tlg011.fucex:220.1.text.token3,urn:cts:greekLit:tlg0019.tlg011.fucex:229.1.text.token4,urn:cts:greekLit:tlg0019.tlg011.fucex:296.1.text.token3,urn:cts:greekLit:tlg0019.tlg011.fucex:337.1.text.token3,urn:cts:greekLit:tlg0019.tlg011.fucex:373.1.text.token5,urn:cts:greekLit:tlg0019.tlg011.fucex:380.1.text.token4,urn:cts:greekLit:tlg0019.tlg011.fucex:390.2.text.token7,urn:cts:greekLit:tlg0019.tlg011.fucex:485.1.text.token9,urn:cts:greekLit:tlg0019.tlg011.fucex:499.1.text.token10,urn:cts:greekLit:tlg0019.tlg011.fucex:550.1.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:571.1.text.token5,urn:cts:greekLit:tlg0019.tlg011.fucex:572.1.text.token4,urn:cts:greekLit:tlg0019.tlg011.fucex:574.2.text.token3,urn:cts:greekLit:tlg0019.tlg011.fucex:592.1.text.token3,urn:cts:greekLit:tlg0019.tlg011.fucex:608.1.text.token4,urn:cts:greekLit:tlg0019.tlg011.fucex:620.1.text.token5,urn:cts:greekLit:tlg0019.tlg011.fucex:705.1.text.token5,urn:cts:greekLit:tlg0019.tlg011.fucex:736.1.text.token6,urn:cts:greekLit:tlg0019.tlg011.fucex:770.1.text.token4,urn:cts:greekLit:tlg0019.tlg011.fucex:800.1.text.token7,urn:cts:greekLit:tlg0019.tlg011.fucex:849.1.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:877.1.text.token7,urn:cts:greekLit:tlg0019.tlg011.fucex:892.1.text.token3,urn:cts:greekLit:tlg0019.tlg011.fucex:896.2.text.token3,urn:cts:greekLit:tlg0019.tlg011.fucex:897.1.text.token3,urn:cts:greekLit:tlg0019.tlg011.fucex:901.2.text.token3,urn:cts:greekLit:tlg0019.tlg011.fucex:904.2.text.token4,urn:cts:greekLit:tlg0019.tlg011.fucex:920.1.text.token4,urn:cts:greekLit:tlg0019.tlg011.fucex:1006.1.text.token5,urn:cts:greekLit:tlg0019.tlg011.fucex:1010.1.text.token6,urn:cts:greekLit:tlg0019.tlg011.fucex:1033.1.text.token6,urn:cts:greekLit:tlg0019.tlg011.fucex:1035.1.text.token6,urn:cts:greekLit:tlg0019.tlg011.fucex:1037.1.text.token3,urn:cts:greekLit:tlg0019.tlg011.fucex:1069.1.text.token6,urn:cts:greekLit:tlg0019.tlg011.fucex:1090.1.text.token3,urn:cts:greekLit:tlg0019.tlg011.fucex:1091.1.text.token3,urn:cts:greekLit:tlg0019.tlg011.fucex:1135.1.text.token4,urn:cts:greekLit:tlg0019.tlg011.fucex:1143.1.text.token3,urn:cts:greekLit:tlg0019.tlg011.fucex:1182.1.text.token2
26	Δί’	Δία	Δία	urn:cts:greekLit:tlg0019.tlg011.fucex:22.1.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:101.1.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:106.1.text.token3,urn:cts:greekLit:tlg0019.tlg011.fucex:111.1.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:134.1.text.token3,urn:cts:greekLit:tlg0019.tlg011.fucex:144.1.text.token3,urn:cts:greekLit:tlg0019.tlg011.fucex:165.1.text.token6,urn:cts:greekLit:tlg0019.tlg011.fucex:202.1.text.token3,urn:cts:greekLit:tlg0019.tlg011.fucex:359.1.text.token4,urn:cts:greekLit:tlg0019.tlg011.fucex:410.1.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:444.2.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:551.1.text.token9,urn:cts:greekLit:tlg0019.tlg011.fucex:566.1.text.token4,urn:cts:greekLit:tlg0019.tlg011.fucex:613.1.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:657.2.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:704.2.text.token3,urn:cts:greekLit:tlg0019.tlg011.fucex:706.1.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:712.2.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:870.1.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:889.1.text.token3,urn:cts:greekLit:tlg0019.tlg011.fucex:971.2.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:1008.2.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:1010.1.text.token3,urn:cts:greekLit:tlg0019.tlg011.fucex:1102.1.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:1116.2.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:1202.1.text.token6
22	μ’	με	με	urn:cts:greekLit:tlg0019.tlg011.fucex:42.1.text.token5,urn:cts:greekLit:tlg0019.tlg011.fucex:72.1.text.token4,urn:cts:greekLit:tlg0019.tlg011.fucex:73.1.text.token3,urn:cts:greekLit:tlg0019.tlg011.fucex:90.1.text.token6,urn:cts:greekLit:tlg0019.tlg011.fucex:104.1.text.token3,urn:cts:greekLit:tlg0019.tlg011.fucex:169.1.text.token4,urn:cts:greekLit:tlg0019.tlg011.fucex:216.1.text.token10,urn:cts:greekLit:tlg0019.tlg011.fucex:260.1.text.token3,urn:cts:greekLit:tlg0019.tlg011.fucex:274.1.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:328.1.text.token7,urn:cts:greekLit:tlg0019.tlg011.fucex:353.1.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:574.2.text.token5,urn:cts:greekLit:tlg0019.tlg011.fucex:608.1.text.token6,urn:cts:greekLit:tlg0019.tlg011.fucex:773.1.text.token6,urn:cts:greekLit:tlg0019.tlg011.fucex:837.1.text.token7,urn:cts:greekLit:tlg0019.tlg011.fucex:839.1.text.token6,urn:cts:greekLit:tlg0019.tlg011.fucex:903.2.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:981.1.text.token7,urn:cts:greekLit:tlg0019.tlg011.fucex:990.1.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:1000.1.text.token6,urn:cts:greekLit:tlg0019.tlg011.fucex:1018.1.text.token7,urn:cts:greekLit:tlg0019.tlg011.fucex:1029.1.text.token7
19	σ’	σε	σε	urn:cts:greekLit:tlg0019.tlg011.fucex:65.2.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:210.1.text.token3,urn:cts:greekLit:tlg0019.tlg011.fucex:432.1.text.token5,urn:cts:greekLit:tlg0019.tlg011.fucex:474.1.text.token3,urn:cts:greekLit:tlg0019.tlg011.fucex:547.1.text.token6,urn:cts:greekLit:tlg0019.tlg011.fucex:575.2.text.token4,urn:cts:greekLit:tlg0019.tlg011.fucex:607.1.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:624.1.text.token6,urn:cts:greekLit:tlg0019.tlg011.fucex:875.1.text.token6,urn:cts:greekLit:tlg0019.tlg011.fucex:882.1.text.token5,urn:cts:greekLit:tlg0019.tlg011.fucex:966.1.text.token7,urn:cts:greekLit:tlg0019.tlg011.fucex:988.1.text.token6,urn:cts:greekLit:tlg0019.tlg011.fucex:998.2.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:1012.1.text.token4,urn:cts:greekLit:tlg0019.tlg011.fucex:1033.1.text.token9,urn:cts:greekLit:tlg0019.tlg011.fucex:1045.1.text.token5,urn:cts:greekLit:tlg0019.tlg011.fucex:1074.1.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:1135.1.text.token8,urn:cts:greekLit:tlg0019.tlg011.fucex:1201.1.text.token6
17	ταῦτ’	ταῦτα	ταῦτα	urn:cts:greekLit:tlg0019.tlg011.fucex:17.1.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:87.1.text.token4,urn:cts:greekLit:tlg0019.tlg011.fucex:127.1.text.token6,urn:cts:greekLit:tlg0019.tlg011.fucex:136.1.text.token6,urn:cts:greekLit:tlg0019.tlg011.fucex:196.1.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:272.1.text.token4,urn:cts:greekLit:tlg0019.tlg011.fucex:289.1.text.token8,urn:cts:greekLit:tlg0019.tlg011.fucex:532.1.text.token5,urn:cts:greekLit:tlg0019.tlg011.fucex:707.1.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:778.1.text.token6,urn:cts:greekLit:tlg0019.tlg011.fucex:833.2.text.token3,urn:cts:greekLit:tlg0019.tlg011.fucex:848.1.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:886.1.text.token4,urn:cts:greekLit:tlg0019.tlg011.fucex:898.1.text.token1,urn:cts:greekLit:tlg0019.tlg011.fucex:932.1.text.token5,urn:cts:greekLit:tlg0019.tlg011.fucex:1025.1.text.token1,urn:cts:greekLit:tlg0019.tlg011.fucex:1111.1.text.token5
15	τοῦτ’	τοῦτο	τοῦτο	urn:cts:greekLit:tlg0019.tlg011.fucex:38.1.text.token4,urn:cts:greekLit:tlg0019.tlg011.fucex:59.2.text.token3,urn:cts:greekLit:tlg0019.tlg011.fucex:116.2.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:216.1.text.token5,urn:cts:greekLit:tlg0019.tlg011.fucex:340.1.text.token4,urn:cts:greekLit:tlg0019.tlg011.fucex:377.1.text.token5,urn:cts:greekLit:tlg0019.tlg011.fucex:414.3.text.token1,urn:cts:greekLit:tlg0019.tlg011.fucex:489.1.text.token6,urn:cts:greekLit:tlg0019.tlg011.fucex:492.1.text.token1,urn:cts:greekLit:tlg0019.tlg011.fucex:573.1.text.token3,urn:cts:greekLit:tlg0019.tlg011.fucex:582.1.text.token7,urn:cts:greekLit:tlg0019.tlg011.fucex:700.1.text.token5,urn:cts:greekLit:tlg0019.tlg011.fucex:844.1.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:868.1.text.token5,urn:cts:greekLit:tlg0019.tlg011.fucex:1078.1.text.token5
12	οὐδ’	οὐδέ	οὐδέ	urn:cts:greekLit:tlg0019.tlg011.fucex:99.1.text.token6,urn:cts:greekLit:tlg0019.tlg011.fucex:137.1.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:385.1.text.token3,urn:cts:greekLit:tlg0019.tlg011.fucex:457.1.text.token3,urn:cts:greekLit:tlg0019.tlg011.fucex:522.1.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:522.1.text.token7,urn:cts:greekLit:tlg0019.tlg011.fucex:600.1.text.token5,urn:cts:greekLit:tlg0019.tlg011.fucex:704.2.text.token4,urn:cts:greekLit:tlg0019.tlg011.fucex:924.1.text.token1,urn:cts:greekLit:tlg0019.tlg011.fucex:924.2.text.token1,urn:cts:greekLit:tlg0019.tlg011.fucex:1183.1.text.token5,urn:cts:greekLit:tlg0019.tlg011.fucex:1208.1.text.token6
12	τ’	τε	τε	urn:cts:greekLit:tlg0019.tlg011.fucex:248.1.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:298.1.text.token4,urn:cts:greekLit:tlg0019.tlg011.fucex:354.1.text.token4,urn:cts:greekLit:tlg0019.tlg011.fucex:501.1.text.token8,urn:cts:greekLit:tlg0019.tlg011.fucex:510.1.text.token8,urn:cts:greekLit:tlg0019.tlg011.fucex:537.1.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:625.1.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:740.1.text.token3,urn:cts:greekLit:tlg0019.tlg011.fucex:741.1.text.token4,urn:cts:greekLit:tlg0019.tlg011.fucex:754.1.text.token5,urn:cts:greekLit:tlg0019.tlg011.fucex:986.1.text.token2,urn:cts:greekLit:tlg0019.tlg011.fucex:1000.1.text.token3
