form	token_urn	expanded_form	presentation_form
Βλεψίδημ’	urn:cts:greekLit:tlg0019.tlg011.fucex:344.1.text.token.2		Βλεψίδημ’
Δήμητρ’	urn:cts:greekLit:tlg0019.tlg011.fucex:364.1.text.token.5		Δήμητρ’
Δί’	urn:cts:greekLit:tlg0019.tlg011.fucex:22.1.text.token.2	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg011.fucex:101.1.text.token.2	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg011.fucex:106.1.text.token.3	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg011.fucex:111.1.text.token.2	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg011.fucex:134.1.text.token.3	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg011.fucex:144.1.text.token.3	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg011.fucex:165.1.text.token.6	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg011.fucex:202.1.text.token.3	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg011.fucex:359.1.text.token.4	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg011.fucex:410.1.text.token.2	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg011.fucex:444.2.text.token.2	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg011.fucex:551.1.text.token.9	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg011.fucex:566.1.text.token.4	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg011.fucex:613.1.text.token.2	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg011.fucex:657.2.text.token.2	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg011.fucex:704.2.text.token.3	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg011.fucex:706.1.text.token.2	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg011.fucex:712.2.text.token.2	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg011.fucex:870.1.text.token.2	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg011.fucex:889.1.text.token.3	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg011.fucex:971.2.text.token.2	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg011.fucex:1008.2.text.token.2	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg011.fucex:1010.1.text.token.3	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg011.fucex:1102.1.text.token.2	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg011.fucex:1116.2.text.token.2	Δία	Δία
Δί’	urn:cts:greekLit:tlg0019.tlg011.fucex:1202.1.text.token.6	Δία	Δία
Πανάκει’	urn:cts:greekLit:tlg0019.tlg011.fucex:702.1.text.token.3		Πανάκει’
Φοῖβ’	urn:cts:greekLit:tlg0019.tlg011.fucex:81.1.text.token.2		Φοῖβ’
αὔτ’	urn:cts:greekLit:tlg0019.tlg011.fucex:482.1.text.token.3	αὔτε	αὔτε
βλέμμ’	urn:cts:greekLit:tlg0019.tlg011.fucex:367.1.text.token.4		βλέμμ’
βλέποντ’	urn:cts:greekLit:tlg0019.tlg011.fucex:210.1.text.token.1		βλέποντ’
βλέφαρ’	urn:cts:greekLit:tlg0019.tlg011.fucex:721.1.text.token.4		βλέφαρ’
βούλησθ’	urn:cts:greekLit:tlg0019.tlg011.fucex:638.1.text.token.6		βούλησθ’
βούλοι’	urn:cts:greekLit:tlg0019.tlg011.fucex:921.1.text.token.4		βούλοι’
βάδιζ’	urn:cts:greekLit:tlg0019.tlg011.fucex:1094.1.text.token.1		βάδιζ’
βάλλ’	urn:cts:greekLit:tlg0019.tlg011.fucex:782.1.text.token.1		βάλλ’
βέλτισθ’	urn:cts:greekLit:tlg0019.tlg011.fucex:3.1.text.token.4		βέλτισθ’
γενήσετ’	urn:cts:greekLit:tlg0019.tlg011.fucex:113.1.text.token.1		γενήσετ’
γέγον’	urn:cts:greekLit:tlg0019.tlg011.fucex:188.1.text.token.5		γέγον’
γέγον’	urn:cts:greekLit:tlg0019.tlg011.fucex:815.1.text.token.4		γέγον’
γένοιθ’	urn:cts:greekLit:tlg0019.tlg011.fucex:509.1.text.token.3		γένοιθ’
γ’	urn:cts:greekLit:tlg0019.tlg011.fucex:74.1.text.token.5	γε	γε
γ’	urn:cts:greekLit:tlg0019.tlg011.fucex:99.1.text.token.3	γε	γε
γ’	urn:cts:greekLit:tlg0019.tlg011.fucex:103.2.text.token.3	γε	γε
γ’	urn:cts:greekLit:tlg0019.tlg011.fucex:144.1.text.token.6	γε	γε
γ’	urn:cts:greekLit:tlg0019.tlg011.fucex:149.1.text.token.3	γε	γε
γ’	urn:cts:greekLit:tlg0019.tlg011.fucex:166.1.text.token.4	γε	γε
γ’	urn:cts:greekLit:tlg0019.tlg011.fucex:167.1.text.token.4	γε	γε
γ’	urn:cts:greekLit:tlg0019.tlg011.fucex:217.2.text.token.3	γε	γε
γ’	urn:cts:greekLit:tlg0019.tlg011.fucex:220.1.text.token.3	γε	γε
γ’	urn:cts:greekLit:tlg0019.tlg011.fucex:229.1.text.token.4	γε	γε
γ’	urn:cts:greekLit:tlg0019.tlg011.fucex:296.1.text.token.3	γε	γε
γ’	urn:cts:greekLit:tlg0019.tlg011.fucex:337.1.text.token.3	γε	γε
γ’	urn:cts:greekLit:tlg0019.tlg011.fucex:373.1.text.token.5	γε	γε
γ’	urn:cts:greekLit:tlg0019.tlg011.fucex:380.1.text.token.4	γε	γε
γ’	urn:cts:greekLit:tlg0019.tlg011.fucex:390.2.text.token.7	γε	γε
