urn:cts:greekLit:tlg0019.tlg009.fu.sp:13.1.text.token5	Φρύνιχος	*fru/nixos	Φρύνιχος	*fru/nixos	urn:cite2:hmt:lsj.chicago_md:n112438	n-s---mn-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:32.1.text.token7	ἀράμενος	a)ra/menos	ἀείρω	a)ei/rw	urn:cite2:hmt:lsj.chicago_md:n1640	v-sapmmn-
