urn:cts:greekLit:tlg0019.tlg009.fu.sp:52.1.text.token1	καί	kai/	καί	kai/	urn:cite2:hmt:lsj.chicago_md:n51951	c--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:52.1.text.token2	δῆτα	dh=ta	δῆτα	dh=ta	urn:cite2:hmt:lsj.chicago_md:n24506	d--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:52.1.text.token3	ἐπί	e)pi/	ἐπί	e)pi/	urn:cite2:hmt:lsj.chicago_md:n38862	r--------
urn:cts:greekLit:tlg0019.tlg009.fu.sp:52.1.text.token4	τῆς	th=s	ὁ	o(	urn:cite2:hmt:lsj.chicago_md:n71882	l-s---fg-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:52.1.text.token5	νεώς	new/s	ναῦς	nau=s	urn:cite2:hmt:lsj.chicago_md:n69863	n-s---fg-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:52.1.text.token6	ἀναγιγνώσκοντί	a)nagignw/skonti/	ἀναγιγνώσκω	a)nagignw/skw	urn:cite2:hmt:lsj.chicago_md:n6324	v-sppamd-
urn:cts:greekLit:tlg0019.tlg009.fu.sp:52.1.text.token7	μοι	moi	ἐγώ	e)gw/	urn:cite2:hmt:lsj.chicago_md:n30657	p-s---md-
