urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:21.1.text.token1	εἶτ’	ei)=t'	εἶτα	ei)=ta	urn:cite2:hmt:lsj.chicago_md:n31562	d--------
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:21.1.text.token2	οὐχ	ou)x	οὐ	ou)	urn:cite2:hmt:lsj.chicago_md:n75730	d--------
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:21.1.text.token3	ὕβρις	u(/bris	ὕβρις	u(/bris	urn:cite2:hmt:lsj.chicago_md:n106177	n-s---fn-
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:21.1.text.token4	ταῦτ’	tau=t'	οὗτος	ou(=tos	urn:cite2:hmt:lsj.chicago_md:n76062	n-p---nn-
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:21.1.text.token5	ἐστί	e)sti/	εἰμί	ei)mi/	urn:cite2:hmt:lsj.chicago_md:n31130	v3spia---
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:21.1.text.token6	καί	kai/	καί	kai/	urn:cite2:hmt:lsj.chicago_md:n51951	c--------
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:21.1.text.token7	πολλή	pollh/	πολύς	polu/s	urn:cite2:hmt:lsj.chicago_md:n85306	a-s---fn-
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:21.1.text.token8	τρυφή	trufh/	τρυφή	trufh/	urn:cite2:hmt:lsj.chicago_md:n105753	n-s---fn-
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:22.1.text.token1	ὅτ’	o(/t'	ὅτε	o(/te	urn:cite2:hmt:lsj.chicago_md:n75688	c--------
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:22.1.text.token2	ἐγώ	e)gw/	ἐγώ	e)gw/	urn:cite2:hmt:lsj.chicago_md:n30657	p-s---mn-
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:22.1.text.token3	μέν	me/n	μέν	me/n	urn:cite2:hmt:lsj.chicago_md:n66260	g--------
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:22.1.text.token4	ὤν	w)/n	εἰμί	ei)mi/	urn:cite2:hmt:lsj.chicago_md:n31130	v-sppamn-
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:22.1.text.token5	Διόνυσος	*dio/nusos	Διόνυσος	*dio/nusos	urn:cite2:hmt:lsj.chicago_md:n27219	n-s---mn-
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:22.1.text.token6	υἱός	ui(o/s	υἱός	ui(o/s	urn:cite2:hmt:lsj.chicago_md:n106566	n-s---mn-
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:22.1.text.token7	Σταμνίου	*stamni/ou	σταμνίας	stamni/as	urn:cite2:hmt:lsj.chicago_md:n96242	n-s---mg-
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:23.1.text.token1	αὐτὸς	au)to\s	αὐτός	au)to/s	urn:cite2:hmt:lsj.chicago_md:n17907	p-s---mn-
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:23.1.text.token2	βαδίζω	badi/zw	βαδίζω	badi/zw	urn:cite2:hmt:lsj.chicago_md:n18980	v1spia---
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:23.1.text.token3	καί	kai/	καί	kai/	urn:cite2:hmt:lsj.chicago_md:n51951	c--------
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:23.1.text.token4	πονῶ	ponw=	πονέω	pone/w	urn:cite2:hmt:lsj.chicago_md:n85643	v1spsa---
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:23.1.text.token6	τοῦτον	tou=ton	οὗτος	ou(=tos	urn:cite2:hmt:lsj.chicago_md:n76062	n-s---ma-
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:23.1.text.token7	δ’	d'	δέ	de/	urn:cite2:hmt:lsj.chicago_md:n23596	g--------
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:23.1.text.token8	ὀχῶ	o)xw=	ὀχέω	o)xe/w	urn:cite2:hmt:lsj.chicago_md:n76210	v1spia---
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:24.1.text.token1	ἵνα	i(/na	ἵνα	i(/na	urn:cite2:hmt:lsj.chicago_md:n50492	d--------
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:24.1.text.token2	μὴ	mh\	μὴ	mh\	urn:cite2:hmt:lsj.chicago_md:n67283	d--------
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:24.1.text.token3	ταλαιπωροῖτο	talaipwroi=to	ταλαιπωρέω	talaipwre/w	urn:cite2:hmt:lsj.chicago_md:n102213	v3spoe---
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:24.1.text.token4	μηδ’	mhd'	μήδε	mh/de	urn:cite2:hmt:lsj.chicago_md:n67299	c--------
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:24.1.text.token5	ἄχθος	a)/xqos	ἄχθος	a)/xqos	urn:cite2:hmt:lsj.chicago_md:n18707	n-s---na-
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:24.1.text.token6	φέροι	fe/roi	φέρω	fe/rw	urn:cite2:hmt:lsj.chicago_md:n110598	v3spoa---
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:25.1.text.token1	οὐ	ou)	οὐ	ou)	urn:cite2:hmt:lsj.chicago_md:n75730	d--------
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:25.1.text.token2	γάρ	ga/r	γάρ	ga/r	urn:cite2:hmt:lsj.chicago_md:n21618	g--------
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:25.1.text.token3	φέρω	fe/rw	φέρω	fe/rw	urn:cite2:hmt:lsj.chicago_md:n110598	v1spia---
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:25.1.text.token4	ἐγώ	e)gw/	ἐγώ	e)gw/	urn:cite2:hmt:lsj.chicago_md:n30657	p-s---mn-
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:25.2.text.token1	πῶς	pw=s	πῶσ2	pw=s	urn:cite2:hmt:lsj.chicago_md:n92010	d--------
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:25.2.text.token2	φέρεις	fe/reis	φέρω	fe/rw	urn:cite2:hmt:lsj.chicago_md:n110598	v2spia---
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:25.2.text.token3	γάρ	ga/r	γάρ	ga/r	urn:cite2:hmt:lsj.chicago_md:n21618	g--------
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:25.2.text.token4	ὅς	o(/s	ὅς	o(/s	urn:cite2:hmt:lsj.chicago_md:n75512	p-s---mn-
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:25.2.text.token5	γ’	g'	γε	ge	urn:cite2:hmt:lsj.chicago_md:n21705	g--------
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:25.2.text.token6	ὀχεῖ	o)xei=	ὀχέω	o)xe/w	urn:cite2:hmt:lsj.chicago_md:n76210	v2spie---
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:26.1.text.token1	φέρων	fe/rwn	φέρω	fe/rw	urn:cite2:hmt:lsj.chicago_md:n110598	v-sppamn-
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:26.1.text.token2	γε	ge	γε	ge	urn:cite2:hmt:lsj.chicago_md:n21705	g--------
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:26.1.text.token3	ταυτί	tauti/	οὗτος	ou(=tos	urn:cite2:hmt:lsj.chicago_md:n76062	n-p---na-
urn:cts:greekLit:tlg0019.tlg009.fu-sp.tok:26.2.text.token1	τίνα	ti/na	τίς	ti/s	urn:cite2:hmt:lsj.chicago_md:n104051a	n-s---ma-
