urn:cite2:hmt:lsj.chicago_md:n63	a)/baston	abaston
urn:cite2:hmt:lsj.chicago_md:n64	a)bato/omai	abatoomai
urn:cite2:hmt:lsj.chicago_md:n65	a)/batos	abatos
urn:cite2:hmt:lsj.chicago_md:n66	a)bafh/s	abafhs
urn:cite2:hmt:lsj.chicago_md:n67	a)/bdelon	abdelon
urn:cite2:hmt:lsj.chicago_md:n68	a)bde/luktos	abdeluktos
urn:cite2:hmt:lsj.chicago_md:n69	A)bdhri/ths	abdhriths
urn:cite2:hmt:lsj.chicago_md:n70	a)/bdhs	abdhs
urn:cite2:hmt:lsj.chicago_md:n71	a)be/baios	abebaios
urn:cite2:hmt:lsj.chicago_md:n72	a)bebaio/ths	abebaioths
urn:cite2:hmt:lsj.chicago_md:n73	a)be/bhlos	abebhlos
urn:cite2:hmt:lsj.chicago_md:n74	a)/beis	abeis
urn:cite2:hmt:lsj.chicago_md:n75	a)/bellon	abellon
urn:cite2:hmt:lsj.chicago_md:n76	a)belte/reios	abeltereios
urn:cite2:hmt:lsj.chicago_md:n77	a)beltereu/omai	abeltereuomai
urn:cite2:hmt:lsj.chicago_md:n78	a)belteri/a	abelteria
urn:cite2:hmt:lsj.chicago_md:n79	a)belteroko/kkuc	abelterokokkuc
urn:cite2:hmt:lsj.chicago_md:n80	a)be/lteros	abelteros
urn:cite2:hmt:lsj.chicago_md:n81	a)be/rbhlon	aberbhlon
urn:cite2:hmt:lsj.chicago_md:n82	a)bhdw/n	abhdwn
urn:cite2:hmt:lsj.chicago_md:n83	a)bh/rei	abhrei
urn:cite2:hmt:lsj.chicago_md:n84	a)bhrou=sin	abhrousin
urn:cite2:hmt:lsj.chicago_md:n85	a)bi/astos	abiastos
urn:cite2:hmt:lsj.chicago_md:n86	a)bi/bastos	abibastos
urn:cite2:hmt:lsj.chicago_md:n87	a)bi/blhs	abiblhs
urn:cite2:hmt:lsj.chicago_md:n88	a)/bida	abida
urn:cite2:hmt:lsj.chicago_md:n89	a)/bin	abin
urn:cite2:hmt:lsj.chicago_md:n90	a)/bios	abios
urn:cite2:hmt:lsj.chicago_md:n91	a)/bios	abios
urn:cite2:hmt:lsj.chicago_md:n92	a)bi/otos	abiotos
urn:cite2:hmt:lsj.chicago_md:n93	a)bi/ukton	abiukton
urn:cite2:hmt:lsj.chicago_md:n94	a)biwtopoio/s	abiwtopoios
urn:cite2:hmt:lsj.chicago_md:n95	a)bi/wtos	abiwtos
urn:cite2:hmt:lsj.chicago_md:n96	a)bla/beia	ablabeia
urn:cite2:hmt:lsj.chicago_md:n97	a)blabh/s	ablabhs
urn:cite2:hmt:lsj.chicago_md:n98	a)blabi/a	ablabia
urn:cite2:hmt:lsj.chicago_md:n99	a)blabu/nion	ablabunion
urn:cite2:hmt:lsj.chicago_md:n100	a)/blaptos	ablaptos
urn:cite2:hmt:lsj.chicago_md:n101	a)/blaroi	ablaroi
urn:cite2:hmt:lsj.chicago_md:n102	a)blaste/w	ablastew
urn:cite2:hmt:lsj.chicago_md:n103	a)/blastos	ablastos
urn:cite2:hmt:lsj.chicago_md:n104	a)bla/sthtos	ablasthtos
urn:cite2:hmt:lsj.chicago_md:n105	a)/blautos	ablautos
urn:cite2:hmt:lsj.chicago_md:n106	a)blemh/s	ablemhs
urn:cite2:hmt:lsj.chicago_md:n107	a)blennh/s	ablennhs
urn:cite2:hmt:lsj.chicago_md:n108	a)blepte/w	ableptew
urn:cite2:hmt:lsj.chicago_md:n109	a)blepth=	ablepth
urn:cite2:hmt:lsj.chicago_md:n110	a)ble/pthma	ablepthma
urn:cite2:hmt:lsj.chicago_md:n111	a)/bleptos	ableptos
urn:cite2:hmt:lsj.chicago_md:n112	a)ble/faros	ablefaros
urn:cite2:hmt:lsj.chicago_md:n113	a)bleyi/a	ableyia
urn:cite2:hmt:lsj.chicago_md:n114	a)/blhra	ablhra
urn:cite2:hmt:lsj.chicago_md:n115	a)blh/s	ablhs
urn:cite2:hmt:lsj.chicago_md:n116	a)blh/thres	ablhthres
urn:cite2:hmt:lsj.chicago_md:n117	a)/blhtos	ablhtos
urn:cite2:hmt:lsj.chicago_md:n118	a)blhxh/s	ablhxhs
urn:cite2:hmt:lsj.chicago_md:n119	a)blhxrh/s	ablhxrhs
urn:cite2:hmt:lsj.chicago_md:n120	a)blhxro/s	ablhxros
urn:cite2:hmt:lsj.chicago_md:n121	a)blope/s	ablopes
urn:cite2:hmt:lsj.chicago_md:n122	a)boai/	aboai
urn:cite2:hmt:lsj.chicago_md:n123	a)boati/	aboati
urn:cite2:hmt:lsj.chicago_md:n124	a)bohqhsi/a	abohqhsia
urn:cite2:hmt:lsj.chicago_md:n125	a)boh/qhtos	abohqhtos
urn:cite2:hmt:lsj.chicago_md:n126	a)bohqi/	abohqi
urn:cite2:hmt:lsj.chicago_md:n127	a)bohti/	abohti
urn:cite2:hmt:lsj.chicago_md:n128	a)bo/htos	abohtos
urn:cite2:hmt:lsj.chicago_md:n129	a)bolai/a	abolaia
urn:cite2:hmt:lsj.chicago_md:n130	a)bole/w	abolew
urn:cite2:hmt:lsj.chicago_md:n131	a)bolhtu/s	abolhtus
urn:cite2:hmt:lsj.chicago_md:n132	a)bolh/twr	abolhtwr
urn:cite2:hmt:lsj.chicago_md:n133	a)bo/lla	abolla
urn:cite2:hmt:lsj.chicago_md:n134	a)/bolos	abolos
urn:cite2:hmt:lsj.chicago_md:n135	a)bo/rboros	aborboros
urn:cite2:hmt:lsj.chicago_md:n136	A)borigi=nes	aborigines
urn:cite2:hmt:lsj.chicago_md:n137	a)/boros	aboros
urn:cite2:hmt:lsj.chicago_md:n138	a)boskh/s	aboskhs
urn:cite2:hmt:lsj.chicago_md:n139	a)bo/skhtos	aboskhtos
urn:cite2:hmt:lsj.chicago_md:n140	a)/bostoi	abostoi
urn:cite2:hmt:lsj.chicago_md:n141	a)/botos	abotos
urn:cite2:hmt:lsj.chicago_md:n142	a)bouko/lhtos	aboukolhtos
urn:cite2:hmt:lsj.chicago_md:n143	a)boulei/	aboulei
urn:cite2:hmt:lsj.chicago_md:n144	a)bou/leutos	abouleutos
urn:cite2:hmt:lsj.chicago_md:n145	a)boule/w	aboulew
urn:cite2:hmt:lsj.chicago_md:n146	a)bou/lhtos	aboulhtos
urn:cite2:hmt:lsj.chicago_md:n147	a)bouli/a	aboulia
urn:cite2:hmt:lsj.chicago_md:n148	a)/boulos	aboulos
urn:cite2:hmt:lsj.chicago_md:n149	a)bouskolei=	abouskolei
urn:cite2:hmt:lsj.chicago_md:n150	a)bou/ths	abouths
urn:cite2:hmt:lsj.chicago_md:n151	a)/bouton	abouton
urn:cite2:hmt:lsj.chicago_md:n152	a(/bra	abra
urn:cite2:hmt:lsj.chicago_md:n153	a)bra/besqai	abrabesqai
urn:cite2:hmt:lsj.chicago_md:n154	a)brami/dion	abramidion
urn:cite2:hmt:lsj.chicago_md:n155	a)brami/s	abramis
urn:cite2:hmt:lsj.chicago_md:n156	a)bramu/as	abramuas
urn:cite2:hmt:lsj.chicago_md:n157	a)/braxos	abraxos
urn:cite2:hmt:lsj.chicago_md:n158	a)/brektos	abrektos
urn:cite2:hmt:lsj.chicago_md:n159	a)bremh/s	abremhs
urn:cite2:hmt:lsj.chicago_md:n160	a(bri/zomai	abrizomai
urn:cite2:hmt:lsj.chicago_md:n161	a)briqh/s	abriqhs
urn:cite2:hmt:lsj.chicago_md:n162	a)/briktos	abriktos
urn:cite2:hmt:lsj.chicago_md:n163	a)brina/	abrina
urn:cite2:hmt:lsj.chicago_md:n164	a(broba/ths	abrobaths
urn:cite2:hmt:lsj.chicago_md:n165	a(bro/bios	abrobios
urn:cite2:hmt:lsj.chicago_md:n166	a(brobo/struxos	abrobostruxos
urn:cite2:hmt:lsj.chicago_md:n167	a(bro/goos	abrogoos
urn:cite2:hmt:lsj.chicago_md:n168	a(bro/dais	abrodais
urn:cite2:hmt:lsj.chicago_md:n169	a(brodi/aita	abrodiaita
urn:cite2:hmt:lsj.chicago_md:n170	a(brodi/aitos	abrodiaitos
urn:cite2:hmt:lsj.chicago_md:n171	a(broei/mwn	abroeimwn
urn:cite2:hmt:lsj.chicago_md:n172	a(bro/karpon	abrokarpon
urn:cite2:hmt:lsj.chicago_md:n173	a(broko/mhs	abrokomhs
urn:cite2:hmt:lsj.chicago_md:n174	a)bromi/a	abromia
urn:cite2:hmt:lsj.chicago_md:n175	a)bro/mios	abromios
urn:cite2:hmt:lsj.chicago_md:n176	a(bromi/trhs	abromitrhs
urn:cite2:hmt:lsj.chicago_md:n177	a)/bromos	abromos
urn:cite2:hmt:lsj.chicago_md:n178	a(bropa/rqenoi	abroparqenoi
urn:cite2:hmt:lsj.chicago_md:n179	a(brope/dilos	abropedilos
urn:cite2:hmt:lsj.chicago_md:n180	a(bropenqh/s	abropenqhs
urn:cite2:hmt:lsj.chicago_md:n181	a(brope/thlos	abropethlos
urn:cite2:hmt:lsj.chicago_md:n182	a(bro/phnos	abrophnos
urn:cite2:hmt:lsj.chicago_md:n183	a(bro/ploutos	abroploutos
urn:cite2:hmt:lsj.chicago_md:n184	a(bro/s	abros
urn:cite2:hmt:lsj.chicago_md:n185	a(brosi/a	abrosia
urn:cite2:hmt:lsj.chicago_md:n186	a(brostagh/s	abrostaghs
urn:cite2:hmt:lsj.chicago_md:n187	a(brosu/nh	abrosunh
urn:cite2:hmt:lsj.chicago_md:n188	a(bro/sfuros	abrosfuros
urn:cite2:hmt:lsj.chicago_md:n189	a)brota/zw	abrotazw
urn:cite2:hmt:lsj.chicago_md:n190	a(bro/ths	abroths
urn:cite2:hmt:lsj.chicago_md:n191	a(bro/timos	abrotimos
urn:cite2:hmt:lsj.chicago_md:n192	a)broti/nh	abrotinh
urn:cite2:hmt:lsj.chicago_md:n193	a)broto/ninos	abrotoninos
urn:cite2:hmt:lsj.chicago_md:n194	a)brotoni/ths	abrotoniths
urn:cite2:hmt:lsj.chicago_md:n195	a)bro/tonon	abrotonon
urn:cite2:hmt:lsj.chicago_md:n196	a)/brotos	abrotos
urn:cite2:hmt:lsj.chicago_md:n197	a(broxai/ths	abroxaiths
urn:cite2:hmt:lsj.chicago_md:n198	a)broxe/w	abroxew
urn:cite2:hmt:lsj.chicago_md:n199	a)broxi/a	abroxia
urn:cite2:hmt:lsj.chicago_md:n200	a)broxiko/s	abroxikos
urn:cite2:hmt:lsj.chicago_md:n201	a)bro/xistos	abroxistos
urn:cite2:hmt:lsj.chicago_md:n202	a)/broxos	abroxos
urn:cite2:hmt:lsj.chicago_md:n203	a(broxi/twn	abroxitwn
urn:cite2:hmt:lsj.chicago_md:n204	a(/bruna	abruna
urn:cite2:hmt:lsj.chicago_md:n205	a(brunth/s	abrunths
urn:cite2:hmt:lsj.chicago_md:n206	a(bru/nw	abrunw
urn:cite2:hmt:lsj.chicago_md:n207	a)/brustos	abrustos
urn:cite2:hmt:lsj.chicago_md:n208	a(/brwma	abrwma
urn:cite2:hmt:lsj.chicago_md:n209	a)/brwmos	abrwmos
urn:cite2:hmt:lsj.chicago_md:n210	A)/brwn	abrwn
urn:cite2:hmt:lsj.chicago_md:n211	a)brw/s	abrws
urn:cite2:hmt:lsj.chicago_md:n212	a)brwsi/a	abrwsia
urn:cite2:hmt:lsj.chicago_md:n213	a)/brwtos	abrwtos
urn:cite2:hmt:lsj.chicago_md:n214	A)/budos	abudos
urn:cite2:hmt:lsj.chicago_md:n215	a)bu/qhtos	abuqhtos
urn:cite2:hmt:lsj.chicago_md:n216	a)/buqos	abuqos
urn:cite2:hmt:lsj.chicago_md:n217	a)bu/rbhlos	aburbhlos
urn:cite2:hmt:lsj.chicago_md:n218	a)bu/rseutos	aburseutos
urn:cite2:hmt:lsj.chicago_md:n219	a)burta/kh	aburtakh
urn:cite2:hmt:lsj.chicago_md:n220	a)burtakopoio/s	aburtakopoios
urn:cite2:hmt:lsj.chicago_md:n221	a)burtakw/dhs	aburtakwdhs
urn:cite2:hmt:lsj.chicago_md:n222	a)/bussos	abussos
urn:cite2:hmt:lsj.chicago_md:n223	a)bw=	abw
urn:cite2:hmt:lsj.chicago_md:n224	a)bwlo/kopos	abwlokopos
urn:cite2:hmt:lsj.chicago_md:n225	a)/bwlos	abwlos
urn:cite2:hmt:lsj.chicago_md:n226	a)bw/r	abwr
urn:cite2:hmt:lsj.chicago_md:n227	a)/bws	abws
urn:cite2:hmt:lsj.chicago_md:n228	a)g	ag
urn:cite2:hmt:lsj.chicago_md:n229	a)ga	aga
urn:cite2:hmt:lsj.chicago_md:n230	a)/ga	aga
urn:cite2:hmt:lsj.chicago_md:n231	a)ga/asqai	agaasqai
urn:cite2:hmt:lsj.chicago_md:n232	a)ga/zhloi	agazhloi
urn:cite2:hmt:lsj.chicago_md:n233	a)ga/zw	agazw
urn:cite2:hmt:lsj.chicago_md:n234	a)gaqa/ggelos	agaqaggelos
urn:cite2:hmt:lsj.chicago_md:n235	a)gaqai/nw	agaqainw
urn:cite2:hmt:lsj.chicago_md:n236	a)gaqei/kelos	agaqeikelos
urn:cite2:hmt:lsj.chicago_md:n237	a)gaqi/dion	agaqidion
urn:cite2:hmt:lsj.chicago_md:n238	a)gaqiko/s	agaqikos
urn:cite2:hmt:lsj.chicago_md:n239	a)gaqi/s	agaqis
urn:cite2:hmt:lsj.chicago_md:n240	a)gaqogoni/a	agaqogonia
urn:cite2:hmt:lsj.chicago_md:n241	a)gaqodaimone/w	agaqodaimonew
urn:cite2:hmt:lsj.chicago_md:n242	a)gaqodaimonhtiko/s	agaqodaimonhtikos
urn:cite2:hmt:lsj.chicago_md:n243	a)gaqodaimonistai/	agaqodaimonistai
urn:cite2:hmt:lsj.chicago_md:n244	a)gaqodaimoniastai/	agaqodaimoniastai
urn:cite2:hmt:lsj.chicago_md:n245	a)gaqodai/mwn	agaqodaimwn
urn:cite2:hmt:lsj.chicago_md:n246	a)gaqodosi/a	agaqodosia
urn:cite2:hmt:lsj.chicago_md:n247	a)gaqodo/ths	agaqodoths
urn:cite2:hmt:lsj.chicago_md:n248	a)gaqoeidh/s	agaqoeidhs
urn:cite2:hmt:lsj.chicago_md:n249	a)gaqoergasi/a	agaqoergasia
urn:cite2:hmt:lsj.chicago_md:n250	a)gaqoerge/w	agaqoergew
urn:cite2:hmt:lsj.chicago_md:n251	a)gaqoergi/a	agaqoergia
urn:cite2:hmt:lsj.chicago_md:n252	a)gaqoergo/s	agaqoergos
urn:cite2:hmt:lsj.chicago_md:n253	a)gaqoqe/leia	agaqoqeleia
urn:cite2:hmt:lsj.chicago_md:n254	a)gaqoqelh/s	agaqoqelhs
urn:cite2:hmt:lsj.chicago_md:n255	a)gaqologe/w	agaqologew
urn:cite2:hmt:lsj.chicago_md:n256	a)gaqopoie/w	agaqopoiew
urn:cite2:hmt:lsj.chicago_md:n257	a)gaqopoi/hsis	agaqopoihsis
urn:cite2:hmt:lsj.chicago_md:n258	a)gaqopoii/a	agaqopoiia
urn:cite2:hmt:lsj.chicago_md:n259	a)gaqopoio/s	agaqopoios
urn:cite2:hmt:lsj.chicago_md:n260	a)gaqo/s	agaqos
urn:cite2:hmt:lsj.chicago_md:n261	a)ga/qosmon	agaqosmon
urn:cite2:hmt:lsj.chicago_md:n262	a)gaqosu/mboulos	agaqosumboulos
urn:cite2:hmt:lsj.chicago_md:n263	a)gaqo/ths	agaqoths
urn:cite2:hmt:lsj.chicago_md:n264	a)gaqotuxe/w	agaqotuxew
urn:cite2:hmt:lsj.chicago_md:n265	a)gaqourge/w	agaqourgew
urn:cite2:hmt:lsj.chicago_md:n266	a)gaqofanh/s	agaqofanhs
urn:cite2:hmt:lsj.chicago_md:n267	a)gaqofo/ros	agaqoforos
urn:cite2:hmt:lsj.chicago_md:n268	a)gaqo/frwn	agaqofrwn
urn:cite2:hmt:lsj.chicago_md:n269	a)gaqo/w	agaqow
urn:cite2:hmt:lsj.chicago_md:n270	a)ga/qunsis	agaqunsis
urn:cite2:hmt:lsj.chicago_md:n271	a)gaqu/nw	agaqunw
urn:cite2:hmt:lsj.chicago_md:n272	a)ga/qwma	agaqwma
urn:cite2:hmt:lsj.chicago_md:n273	a)gaqwsu/nh	agaqwsunh
urn:cite2:hmt:lsj.chicago_md:n274	a)gai/omai	agaiomai
urn:cite2:hmt:lsj.chicago_md:n275	a)gai=os	agaios
urn:cite2:hmt:lsj.chicago_md:n276	a)gai=os	agaios
urn:cite2:hmt:lsj.chicago_md:n277	a)gakleh/s	agaklehs
urn:cite2:hmt:lsj.chicago_md:n278	a)gakleito/s	agakleitos
urn:cite2:hmt:lsj.chicago_md:n279	a)gaklume/nh	agaklumenh
urn:cite2:hmt:lsj.chicago_md:n280	a)gakluto/s	agaklutos
urn:cite2:hmt:lsj.chicago_md:n281	a)gaktime/nh	agaktimenh
urn:cite2:hmt:lsj.chicago_md:n282	a)galakti/a	agalaktia
urn:cite2:hmt:lsj.chicago_md:n283	a)ga/laktos	agalaktos
urn:cite2:hmt:lsj.chicago_md:n284	a)ga/lac	agalac
urn:cite2:hmt:lsj.chicago_md:n285	a)galli/ama	agalliama
urn:cite2:hmt:lsj.chicago_md:n286	a)galli/asis	agalliasis
urn:cite2:hmt:lsj.chicago_md:n287	a)gallia/w	agalliaw
urn:cite2:hmt:lsj.chicago_md:n291	a)galli/s	agallis
urn:cite2:hmt:lsj.chicago_md:n292	a)ga/llw	agallw
urn:cite2:hmt:lsj.chicago_md:n293	a)/galma	agalma
urn:cite2:hmt:lsj.chicago_md:n294	a)galmati/as	agalmatias
urn:cite2:hmt:lsj.chicago_md:n295	a)galma/tion	agalmation
urn:cite2:hmt:lsj.chicago_md:n296	a)galmati/ths	agalmatiths
urn:cite2:hmt:lsj.chicago_md:n297	a)galmatoglu/fos	agalmatoglufos
urn:cite2:hmt:lsj.chicago_md:n298	a)galmatopoie/w	agalmatopoiew
urn:cite2:hmt:lsj.chicago_md:n299	a)galmatopoihtiko/s	agalmatopoihtikos
urn:cite2:hmt:lsj.chicago_md:n300	a)galmatopoii+/a	agalmatopoiia
urn:cite2:hmt:lsj.chicago_md:n300	a)galmatopoii/a	agalmatopoiia
urn:cite2:hmt:lsj.chicago_md:n300	a)galmatopoii/a	agalmatopoiia
urn:cite2:hmt:lsj.chicago_md:n301	a)galmatopoiiko/s	agalmatopoiikos
urn:cite2:hmt:lsj.chicago_md:n302	a)galmatopoio/s	agalmatopoios
urn:cite2:hmt:lsj.chicago_md:n303	a)galmatourgi/a	agalmatourgia
urn:cite2:hmt:lsj.chicago_md:n304	a)galmatourgiko/s	agalmatourgikos
urn:cite2:hmt:lsj.chicago_md:n305	a)galmatourgo/s	agalmatourgos
urn:cite2:hmt:lsj.chicago_md:n306	a)galmatofore/w	agalmatoforew
urn:cite2:hmt:lsj.chicago_md:n307	a)galmatofo/ros	agalmatoforos
urn:cite2:hmt:lsj.chicago_md:n308	a)galmatofw/ras	agalmatofwras
urn:cite2:hmt:lsj.chicago_md:n309	a)galmato/w	agalmatow
urn:cite2:hmt:lsj.chicago_md:n310	a)galmatw/dhs	agalmatwdhs
urn:cite2:hmt:lsj.chicago_md:n311	a)galmhto/n	agalmhton
urn:cite2:hmt:lsj.chicago_md:n312	a)galmoeidh/s	agalmoeidhs
urn:cite2:hmt:lsj.chicago_md:n313	a)galmotupeu/s	agalmotupeus
urn:cite2:hmt:lsj.chicago_md:n314	a)ga/loxon	agaloxon
urn:cite2:hmt:lsj.chicago_md:n315	a)/galsis	agalsis
urn:cite2:hmt:lsj.chicago_md:n316	a)/gamai	agamai
urn:cite2:hmt:lsj.chicago_md:n317	A)game/mnwn	agamemnwn
urn:cite2:hmt:lsj.chicago_md:n319	a)game/nws	agamenws
urn:cite2:hmt:lsj.chicago_md:n320	a)ga/metos	agametos
urn:cite2:hmt:lsj.chicago_md:n321	a)gami/a	agamia
urn:cite2:hmt:lsj.chicago_md:n322	a)gami/ou	agamiou
urn:cite2:hmt:lsj.chicago_md:n323	a)/gamos	agamos
urn:cite2:hmt:lsj.chicago_md:n324	a)/gan	agan
urn:cite2:hmt:lsj.chicago_md:n325	a)/gana	agana
urn:cite2:hmt:lsj.chicago_md:n326	a)ganakte/w	aganaktew
urn:cite2:hmt:lsj.chicago_md:n327	a)gana/kthsis	aganakthsis
urn:cite2:hmt:lsj.chicago_md:n328	a)ganakthte/on	aganakthteon
urn:cite2:hmt:lsj.chicago_md:n329	a)ganakthtiko/s	aganakthtikos
urn:cite2:hmt:lsj.chicago_md:n330	a)ganakthto/s	aganakthtos
urn:cite2:hmt:lsj.chicago_md:n331	a)ganaktiko/s	aganaktikos
urn:cite2:hmt:lsj.chicago_md:n332	a)ga/netai	aganetai
urn:cite2:hmt:lsj.chicago_md:n333	a)ga/nna	aganna
urn:cite2:hmt:lsj.chicago_md:n334	a)ga/nnifos	agannifos
urn:cite2:hmt:lsj.chicago_md:n335	a)ganoble/faros	aganoblefaros
urn:cite2:hmt:lsj.chicago_md:n336	a)gano/mmatos	aganommatos
urn:cite2:hmt:lsj.chicago_md:n337	a)gano/reios	aganoreios
urn:cite2:hmt:lsj.chicago_md:n338	a)gano/s	aganos
urn:cite2:hmt:lsj.chicago_md:n339	a)/ganos	aganos
urn:cite2:hmt:lsj.chicago_md:n340	a)ganofrosu/nh	aganofrosunh
urn:cite2:hmt:lsj.chicago_md:n341	a)gano/frwn	aganofrwn
urn:cite2:hmt:lsj.chicago_md:n342	a)ganw=pis	aganwpis
urn:cite2:hmt:lsj.chicago_md:n343	a)ga/nwtos	aganwtos
urn:cite2:hmt:lsj.chicago_md:n344	a)ga/omai	agaomai
urn:cite2:hmt:lsj.chicago_md:n345	a)gapa/zw	agapazw
urn:cite2:hmt:lsj.chicago_md:n346	a)gapa/w	agapaw
urn:cite2:hmt:lsj.chicago_md:n347	a)ga/ph	agaph
urn:cite2:hmt:lsj.chicago_md:n348	a)ga/phma	agaphma
urn:cite2:hmt:lsj.chicago_md:n349	a)gaph/nwr	agaphnwr
urn:cite2:hmt:lsj.chicago_md:n350	a)ga/phsis	agaphsis
urn:cite2:hmt:lsj.chicago_md:n351	a)gaphsmo/s	agaphsmos
urn:cite2:hmt:lsj.chicago_md:n352	a)gaphte/os	agaphteos
urn:cite2:hmt:lsj.chicago_md:n353	a)gaphtiko/s	agaphtikos
urn:cite2:hmt:lsj.chicago_md:n354	a)gaphto/s	agaphtos
urn:cite2:hmt:lsj.chicago_md:n355	a)gapw/ntws	agapwntws
urn:cite2:hmt:lsj.chicago_md:n356	a)gariko/n	agarikon
urn:cite2:hmt:lsj.chicago_md:n357	a)garra/ptei	agarraptei
urn:cite2:hmt:lsj.chicago_md:n358	a)/garris	agarris
urn:cite2:hmt:lsj.chicago_md:n359	a)ga/rroos	agarroos
urn:cite2:hmt:lsj.chicago_md:n360	a)ga/s	agas
urn:cite2:hmt:lsj.chicago_md:n361	a)gasqenh/s	agasqenhs
urn:cite2:hmt:lsj.chicago_md:n362	a)/gasis	agasis
urn:cite2:hmt:lsj.chicago_md:n363	a)/gasma	agasma
